Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Jake Long ,T,31.167,2016-10-23,NFL,MIN,@,PHI,L 10-21,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Long ,LT,31.175,2016-10-31,NFL,MIN,@,CHI,L 10-20,7,8,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jake Long ,LT,31.181,2016-11-06,NFL,MIN,,DET,L 16-22,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Long ,LT,31.188,2016-11-13,NFL,MIN,@,WAS,L 20-26,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Kyle Long ,RG,27.281,2016-09-11,NFL,CHI,@,HOU,L 14-23,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Kyle Long ,RG,27.289,2016-09-19,NFL,CHI,,PHI,L 14-29,2,2,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Kyle Long ,RG,27.295,2016-09-25,NFL,CHI,@,DAL,L 17-31,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Kyle Long ,RG,27.302,2016-10-02,NFL,CHI,,DET,W 17-14,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Kyle Long ,RG,27.309,2016-10-09,NFL,CHI,@,IND,L 23-29,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Kyle Long ,RG,27.316,2016-10-16,NFL,CHI,,JAX,L 16-17,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Kyle Long ,RG,27.320,2016-10-20,NFL,CHI,@,GNB,L 10-26,7,7,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Kyle Long ,RG,27.344,2016-11-13,NFL,CHI,@,TAM,L 10-36,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Spencer Long ,G,25.309,2016-09-12,NFL,WAS,,PIT,L 16-38,1,1,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Spencer Long ,G,25.315,2016-09-18,NFL,WAS,,DAL,L 23-27,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Spencer Long ,G,25.322,2016-09-25,NFL,WAS,@,NYG,W 29-27,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Spencer Long ,C,25.329,2016-10-02,NFL,WAS,,CLE,W 31-20,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Spencer Long ,C,25.336,2016-10-09,NFL,WAS,@,BAL,W 16-10,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Spencer Long ,C,25.343,2016-10-16,NFL,WAS,,PHI,W 27-20,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Spencer Long ,C,25.350,2016-10-23,NFL,WAS,@,DET,L 17-20,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Spencer Long ,C,25.357,2016-10-30,NFL,WAS,@,CIN,T 27-27,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Spencer Long ,C,26.005,2016-11-13,NFL,WAS,,MIN,W 26-20,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Spencer Long ,C,26.012,2016-11-20,NFL,WAS,,GNB,W 42-24,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Spencer Long ,C,26.016,2016-11-24,NFL,WAS,@,DAL,L 26-31,11,12,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spencer Long ,C,26.026,2016-12-04,NFL,WAS,@,ARI,L 23-31,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Spencer Long ,C,26.041,2016-12-19,NFL,WAS,,CAR,L 15-26,14,15,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Spencer Long ,C,26.046,2016-12-24,NFL,WAS,@,CHI,W 41-21,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Spencer Long ,C,26.054,2017-01-01,NFL,WAS,,NYG,L 10-19,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Steve Longa ,LB,22.010,2016-10-09,NFL,DET,,PHI,W 24-23,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Matt Longacre ,DE,25.011,2016-10-02,NFL,LAR,@,ARI,W 17-13,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Matt Longacre ,DE,25.018,2016-10-09,NFL,LAR,,BUF,L 19-30,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Matt Longacre ,DE,25.025,2016-10-16,NFL,LAR,@,DET,L 28-31,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matt Longacre ,DE,25.032,2016-10-23,NFL,LAR,,NYG,L 10-17,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Longacre ,DE,25.074,2016-12-04,NFL,LAR,@,NWE,L 10-26,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Matt Longacre ,DE,25.081,2016-12-11,NFL,LAR,,ATL,L 14-42,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Joe Looney,C,26.011,2016-09-11,NFL,DAL,,NYG,L 19-20,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Looney,C,26.018,2016-09-18,NFL,DAL,@,WAS,W 27-23,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Looney,C,26.025,2016-09-25,NFL,DAL,,CHI,W 31-17,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Looney,C,26.032,2016-10-02,NFL,DAL,@,SFO,W 24-17,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Looney,C,26.039,2016-10-09,NFL,DAL,,CIN,W 28-14,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Looney,C,26.046,2016-10-16,NFL,DAL,@,GNB,W 30-16,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Looney,C,26.060,2016-10-30,NFL,DAL,,PHI,W 29-23,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Looney,C,26.067,2016-11-06,NFL,DAL,@,CLE,W 35-10,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Looney,C,26.074,2016-11-13,NFL,DAL,@,PIT,W 35-30,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Looney,C,26.081,2016-11-20,NFL,DAL,,BAL,W 27-17,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Looney,C,26.085,2016-11-24,NFL,DAL,,WAS,W 31-26,11,12,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Looney,C,26.092,2016-12-01,NFL,DAL,@,MIN,W 17-15,12,13,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Looney,TE,26.102,2016-12-11,NFL,DAL,@,NYG,L 7-10,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Looney,TE,26.109,2016-12-18,NFL,DAL,,TAM,W 26-20,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Looney,C,26.117,2016-12-26,NFL,DAL,,DET,W 42-21,15,16,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Looney,LG,26.123,2017-01-01,NFL,DAL,@,PHI,L 13-27,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Star Lotulelei,LDT,26.263,2016-09-08,NFL,CAR,@,DEN,L 20-21,1,1,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Star Lotulelei,LDT,26.273,2016-09-18,NFL,CAR,,SFO,W 46-27,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Star Lotulelei,LDT,26.280,2016-09-25,NFL,CAR,,MIN,L 10-22,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Star Lotulelei,LDT,26.287,2016-10-02,NFL,CAR,@,ATL,L 33-48,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Star Lotulelei,LDT,26.295,2016-10-10,NFL,CAR,,TAM,L 14-17,5,5,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Star Lotulelei,LDT,26.301,2016-10-16,NFL,CAR,@,NOR,L 38-41,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Star Lotulelei,LDT,26.315,2016-10-30,NFL,CAR,,ARI,W 30-20,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,3.0,5,1,6,3,3,0,0,0,0,0,0,1,0,0,0
Star Lotulelei,LDT,26.322,2016-11-06,NFL,CAR,@,LAR,W 13-10,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Star Lotulelei,LDT,26.329,2016-11-13,NFL,CAR,,KAN,L 17-20,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Star Lotulelei,LDT,26.333,2016-11-17,NFL,CAR,,NOR,W 23-20,10,11,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Star Lotulelei,LDT,26.343,2016-11-27,NFL,CAR,@,OAK,L 32-35,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Star Lotulelei,LDT,26.350,2016-12-04,NFL,CAR,@,SEA,L 7-40,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Star Lotulelei,LDT,26.357,2016-12-11,NFL,CAR,,SDG,W 28-16,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Star Lotulelei,LDT,26.365,2016-12-19,NFL,CAR,@,WAS,W 26-15,14,15,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Star Lotulelei,LDT,27.004,2016-12-24,NFL,CAR,,ATL,L 16-33,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Star Lotulelei,LDT,27.012,2017-01-01,NFL,CAR,@,TAM,L 16-17,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Louis,LB,22.345,2016-09-11,NFL,ARI,,NWE,L 21-23,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ricardo Louis,WR,22.172,2016-09-11,NFL,CLE,@,PHI,L 10-29,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo Louis,WR,22.179,2016-09-18,NFL,CLE,,BAL,L 20-25,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Ricardo Louis,FB,22.186,2016-09-25,NFL,CLE,@,MIA,L 24-30,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,4,3,40,13.33,0,75.0%,10.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0
Ricardo Louis,WR,22.193,2016-10-02,NFL,CLE,@,WAS,L 20-31,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,3,28,9.33,0,60.0%,5.60,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ricardo Louis,WR,22.200,2016-10-09,NFL,CLE,,NWE,L 13-33,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,2,13,6.50,0,40.0%,2.60,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Ricardo Louis,WR,22.207,2016-10-16,NFL,CLE,@,TEN,L 26-28,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,9,5,65,13.00,0,55.6%,7.22,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Ricardo Louis,WR,22.214,2016-10-23,NFL,CLE,@,CIN,L 17-31,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,1,5,5.00,0,33.3%,1.67,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ricardo Louis,WR,22.221,2016-10-30,NFL,CLE,,NYJ,L 28-31,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,7,2,32,16.00,0,28.6%,4.57,,,,,,,,,0,0,1,24,24.00,0,0,0,,0,0.0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0
Ricardo Louis,WR,22.228,2016-11-06,NFL,CLE,,DAL,L 10-35,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,2,34,17.00,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ricardo Louis,WR,22.232,2016-11-10,NFL,CLE,@,BAL,L 7-28,10,10,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ricardo Louis,WR,22.242,2016-11-20,NFL,CLE,,PIT,L 9-24,11,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ricardo Louis,WR,22.249,2016-11-27,NFL,CLE,,NYG,L 13-27,12,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,2,45,22.50,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo Louis,WR,22.263,2016-12-11,NFL,CLE,,CIN,L 10-23,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,4,61,15.25,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ricardo Louis,WR,22.270,2016-12-18,NFL,CLE,@,BUF,L 13-33,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo Louis,WR,22.276,2016-12-24,NFL,CLE,,SDG,W 20-17,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo Louis,WR,22.284,2017-01-01,NFL,CLE,@,PIT,L 24-27,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,22,11.00,0,100.0%,11.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rick Lovato,LS,24.072,2016-11-20,NFL,WAS,,GNB,W 42-24,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rick Lovato,LS,24.076,2016-11-24,NFL,WAS,@,DAL,L 26-31,11,12,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rick Lovato,LS,24.100,2016-12-18,NFL,PHI,@,BAL,L 26-27,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rick Lovato,LS,24.104,2016-12-22,NFL,PHI,,NYG,W 24-19,15,16,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rick Lovato,LS,24.114,2017-01-01,NFL,PHI,,DAL,W 27-13,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
