Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps,Year,Week,Tackle %,Sack %,QB Hit %
Domata Peko Sr. ,DT,BAL,1,20,20,38,,,,,0.0,0.0,2019,12,0,0,0
Antoine Bethea ,S,NYG,1,73,73,99,,,,,4.5,6.2,2019,12,4,0,0
Eric Weddle ,S,LAR,1,77,77,100,,,,,14.3,18.6,2019,12,10,0,0
Lorenzo Alexander ,LB,BUF,1,24,24,49,,,,,1.5,6.3,2019,12,4,0,0
Tramon Williams Sr. ,CB,GB,1,33,33,67,,,,,1.5,4.5,2019,12,3,0,0
Calais Campbell ,DE,JAC,1,38,38,68,,,,,5.5,14.5,2019,12,3,0,0
Brandon Carr ,CB,BAL,1,34,34,65,,,,,6.0,17.6,2019,12,12,0,0
Wesley Woodyard ,LB,TEN,1,19,19,22,,,,,3.8,20.0,2019,12,11,0,0
Cameron Wake ,LB,TEN,1,36,36,42,,,,,0.0,0.0,2019,12,0,0,0
Malcolm Jenkins ,S,PHI,1,61,61,98,,,,,16.5,27.0,2019,12,3,3,0
Clay Matthews ,LB,LAR,1,53,53,69,,,,,1.5,2.8,2019,12,0,0,0
Patrick Chung ,S,NE,1,55,55,87,,,,,8.3,15.1,2019,12,7,0,0
Michael Bennett ,DE,DAL,1,49,49,72,,,,,8.0,16.3,2019,12,4,0,0
Ndamukong Suh ,DE,TB,1,60,60,71,,,,,14.5,24.2,2019,12,3,0,0
Gerald McCoy ,DT,CAR,1,51,51,80,,,,,0.8,1.6,2019,12,0,0,0
Joe Haden ,CB,PIT,1,57,57,100,,,,,7.5,13.2,2019,12,4,0,0
Carlos Dunlap ,DE,CIN,1,63,63,88,,,,,14.0,22.2,2019,12,3,2,0
Brandon Graham ,DE,PHI,1,48,48,77,,,,,8.3,17.3,2019,12,2,3,0
Earl Thomas ,S,BAL,1,52,52,100,,,,,1.5,2.9,2019,12,2,0,0
Jason Pierre-Paul ,DE,TB,1,65,65,76,,,,,9.5,14.6,2019,12,2,2,0
Patrick Robinson ,CB,NO,1,9,9,12,,,,,3.0,33.3,2019,12,22,0,0
Devin McCourty ,S,NE,1,63,63,100,,,,,8.5,13.5,2019,12,3,0,0
Jerry Hughes ,DE,BUF,1,36,36,73,,,,,0.0,0.0,2019,12,0,0,0
Kareem Jackson ,S,DEN,1,74,74,100,,,,,8.3,11.2,2019,12,5,0,0
Sean Lee ,LB,DAL,1,46,46,68,,,,,9.0,19.6,2019,12,9,0,0
Geno Atkins ,DT,CIN,1,57,57,79,,,,,3.0,5.3,2019,12,2,0,0
Tyson Alualu ,DT,PIT,1,21,21,37,,,,,0.0,0.0,2019,12,0,0,0
Al Woods ,DT,SEA,1,33,33,45,,,,,4.0,12.1,2019,12,0,0,0
Sherrick McManis ,CB,CHI,1,1,1,2,,,,,1.5,150.0,2019,12,0,0,0
Kyle Love ,DT,CAR,1,21,21,33,,,,,0.0,0.0,2019,12,0,0,0
Nick Bellore ,LB,SEA,1,3,3,300,,,,,0.0,0.0,2019,12,0,0,0
Mario Addison ,DE,CAR,1,50,50,78,,,,,1.5,3.0,2019,12,2,0,0
Chris Harris Jr. ,CB,DEN,1,74,74,100,,,,,8.3,11.2,2019,12,7,0,0
Josh Bynes ,LB,BAL,1,19,19,37,,,,,5.5,28.9,2019,12,5,0,0
Whitney Mercilus ,LB,HOU,1,61,61,90,,,,,7.8,12.8,2019,12,5,0,0
Vinny Curry ,DE,PHI,1,22,22,35,,,,,4.5,20.5,2019,12,9,0,0
Dontari Poe ,DT,CAR,1,15,15,23,,,,,4.0,26.7,2019,12,7,0,0
Fletcher Cox ,DT,PHI,1,46,46,74,,,,,5.8,12.6,2019,12,2,1,0
Michael Brockers ,DT,LAR,1,70,70,91,,,,,16.3,23.3,2019,12,6,1,0
Bruce Irvin ,DE,CAR,1,50,50,78,,,,,10.3,20.6,2019,12,4,2,0
Lavonte David ,LB,TB,1,82,82,96,,,,,14.5,17.7,2019,12,7,0,0
Luke Kuechly ,LB,CAR,1,63,63,98,,,,,9.8,15.6,2019,12,5,0,0
Dont'a Hightower ,LB,NE,1,47,47,75,,,,,9.8,20.9,2019,12,11,0,0
Bobby Wagner ,LB,SEA,1,74,74,100,,,,,9.0,12.2,2019,12,5,0,0
Janoris Jenkins ,CB,NYG,1,73,73,99,,,,,9.8,13.4,2019,12,5,0,0
Mark Barron ,LB,PIT,1,54,54,95,,,,,12.5,23.1,2019,12,4,2,0
Stephon Gilmore ,CB,NE,1,63,63,100,,,,,14.8,23.5,2019,12,6,0,0
Derek Wolfe ,DE,DEN,1,57,57,77,,,,,2.3,4.0,2019,12,2,0,0
Mychal Kendricks ,LB,SEA,1,49,49,66,,,,,22.0,44.9,2019,12,27,0,0
Tavon Wilson ,S,DET,1,58,58,100,,,,,12.3,21.2,2019,12,5,0,0
Demario Davis ,LB,NO,1,74,74,99,,,,,20.5,27.7,2019,12,12,1,0
Nigel Bradham ,LB,PHI,1,61,61,98,,,,,12.3,20.2,2019,12,7,0,0
Mike Daniels ,DT,DET,1,9,9,16,,,,,0.0,0.0,2019,12,0,0,0
Tahir Whitehead ,LB,OAK,1,63,63,100,,,,,10.0,15.9,2019,12,8,0,0
Jack Crawford ,DE,ATL,1,23,23,35,,,,,7.0,30.4,2019,12,9,0,0
Steve McLendon ,DT,NYJ,1,22,22,38,,,,,4.0,18.2,2019,12,5,0,0
Anthony Levine Sr. ,CB,BAL,1,5,5,10,,,,,0.0,0.0,2019,12,0,0,0
L.J. Fort ,LB,BAL,1,8,8,15,,,,,0.0,0.0,2019,12,0,0,0
Tashaun Gipson Sr. ,S,HOU,1,67,67,99,,,,,4.5,6.7,2019,12,1,0,0
Rodney McLeod ,S,PHI,1,60,60,97,,,,,19.8,33.0,2019,12,5,2,0
Damontre Moore ,DE,SF,1,34,34,43,,,,,3.0,8.8,2019,12,3,0,0
Dion Jordan ,DE,OAK,1,10,10,16,,,,,0.0,0.0,2019,12,0,0,0
William Gholston ,DE,TB,1,23,23,27,,,,,2.3,10.0,2019,12,4,0,0
Ezekiel Ansah ,DE,SEA,1,37,37,50,,,,,20.3,54.9,2019,12,8,4,0
John Simon ,LB,NE,1,35,35,56,,,,,1.5,4.3,2019,12,3,0,0
Margus Hunt ,DE,IND,1,25,25,41,,,,,1.5,6.0,2019,12,4,0,0
Abry Jones ,DT,JAC,1,38,38,68,,,,,7.0,18.4,2019,12,5,0,0
Star Lotulelei ,DT,BUF,1,27,27,55,,,,,8.0,29.6,2019,12,4,4,0
Johnathan Hankins ,DT,OAK,1,50,50,79,,,,,8.5,17.0,2019,12,6,0,0
Akeem Spence ,DT,JAC,1,12,12,21,,,,,0.0,0.0,2019,12,0,0,0
Sheldon Richardson ,DE,CLE,1,41,41,65,,,,,22.8,55.6,2019,12,10,5,0
John Jenkins ,DT,MIA,1,54,54,72,,,,,6.8,12.6,2019,12,6,0,0
Alec Ogletree ,LB,NYG,1,73,73,99,,,,,8.8,12.1,2019,12,1,0,0
Barkevious Mingo ,LB,HOU,1,1,1,1,,,,,0.0,0.0,2019,12,0,0,0
Jon Bostic ,LB,WAS,1,63,63,85,,,,,7.0,11.1,2019,12,3,0,0
Kiko Alonso ,LB,NO,1,45,45,60,,,,,6.8,15.1,2019,12,9,0,0
Kevin Minter ,LB,TB,1,3,3,3,,,,,0.0,0.0,2019,12,0,0,0
Desmond Trufant ,CB,ATL,1,61,61,94,,,,,10.3,16.9,2019,12,0,0,0
Logan Ryan ,CB,TEN,1,85,85,100,,,,,6.8,8.0,2019,12,4,0,0
Jordan Poyer ,S,BUF,1,50,50,100,,,,,3.8,7.6,2019,12,4,0,0
Eric Reid ,S,CAR,1,60,60,94,,,,,23.5,39.2,2019,12,18,0,0
Kenny Vaccaro ,S,TEN,1,85,85,100,,,,,14.0,16.5,2019,12,6,1,0
Shawn Williams ,S,CIN,1,72,72,100,,,,,9.5,13.2,2019,12,1,0,0
D.J. Hayden ,CB,JAC,1,15,15,27,,,,,0.0,0.0,2019,12,0,0,0
Darius Slay ,CB,DET,1,58,58,100,,,,,7.5,12.9,2019,12,5,0,0
Jamie Collins Sr. ,LB,NE,1,52,52,83,,,,,15.3,29.4,2019,12,10,0,0
D.J. Swearinger Sr. ,S,OAK,1,35,35,56,,,,,6.8,19.4,2019,12,9,0,0
Blidi Wreh-Wilson ,CB,ATL,1,6,6,9,,,,,0.0,0.0,2019,12,0,0,0
Duron Harmon ,S,NE,1,44,44,70,,,,,3.0,6.8,2019,12,5,0,0
Brandon Williams ,DT,BAL,1,33,33,63,,,,,0.8,2.4,2019,12,0,0,0
B.W. Webb ,CB,CIN,1,57,57,79,,,,,5.3,9.3,2019,12,5,0,0
A.J. Klein ,LB,NO,1,42,42,56,,,,,5.5,13.1,2019,12,5,0,0
Micah Hyde ,S,BUF,1,49,49,100,,,,,3.0,6.1,2019,12,4,0,0
Vince Williams ,LB,PIT,1,9,9,16,,,,,2.3,25.6,2019,12,11,0,0
Nick Williams ,DE,CHI,1,28,28,45,,,,,8.5,30.4,2019,12,7,0,0
LaRoy Reynolds ,LB,CIN,1,3,3,4,,,,,0.0,0.0,2019,12,0,0,0
Benson Mayowa ,DE,OAK,1,9,9,14,,,,,0.0,0.0,2019,12,0,0,0
Damon Harrison Sr. ,DT,DET,1,36,36,62,,,,,1.5,4.2,2019,12,3,0,0
Jahleel Addae ,S,HOU,1,67,67,99,,,,,10.5,15.7,2019,12,9,0,0
Nickell Robey-Coleman ,CB,LAR,1,16,16,21,,,,,0.0,0.0,2019,12,0,0,0
A.J. Bouye ,CB,JAC,1,53,53,95,,,,,4.5,8.5,2019,12,4,0,0
Bradley McDougald ,S,SEA,1,74,74,100,,,,,15.5,20.9,2019,12,8,0,0
Jeff Heath ,S,DAL,1,67,67,99,,,,,6.0,9.0,2019,12,1,0,0
Trent Murphy ,DE,BUF,1,31,31,63,,,,,1.5,4.8,2019,12,3,0,0
Aaron Lynch ,LB,CHI,1,16,16,26,,,,,0.0,0.0,2019,12,0,0,0
Tim Jernigan ,DE,PHI,1,30,30,48,,,,,0.0,0.0,2019,12,0,0,0
Daniel McCullers ,DT,PIT,1,3,3,5,,,,,0.0,0.0,2019,12,0,0,0
Khalil Mack ,LB,CHI,1,52,52,84,,,,,11.8,22.7,2019,12,4,2,0
Kyle Van Noy ,LB,NE,1,54,54,86,,,,,9.3,17.2,2019,12,7,0,0
Christian Jones ,LB,DET,1,28,28,48,,,,,1.5,5.4,2019,12,0,0,0
Jeremiah Attaochu ,LB,DEN,1,40,40,54,,,,,11.0,27.5,2019,12,10,0,0
Darqueze Dennard ,CB,CIN,1,65,65,90,,,,,7.5,11.5,2019,12,5,0,0
Hasean Clinton-Dix ,S,CHI,1,60,60,97,,,,,10.5,17.5,2019,12,8,0,0
Aaron Donald ,DT,LAR,1,62,62,81,,,,,0.8,1.3,2019,12,0,0,0
Kyle Fuller ,CB,CHI,1,60,60,97,,,,,6.0,10.0,2019,12,5,0,0
Deone Bucannon ,LB,NYG,1,25,25,34,,,,,6.0,24.0,2019,12,12,0,0
Jimmie Ward ,CB,SF,1,67,67,85,,,,,11.3,16.9,2019,12,7,0,0
Demarcus Lawrence ,DE,DAL,1,49,49,72,,,,,11.8,24.1,2019,12,8,0,0
Justin Ellis ,DT,BAL,1,11,11,21,,,,,0.0,0.0,2019,12,0,0,0
DaQuan Jones ,DT,TEN,1,51,51,60,,,,,3.0,5.9,2019,12,2,0,0
Pierre Desir ,CB,IND,1,58,58,98,,,,,1.5,2.6,2019,12,2,0,0
Tre Boston ,S,CAR,1,63,63,98,,,,,12.5,19.8,2019,12,5,0,0
Nevin Lawson ,CB,OAK,1,43,43,68,,,,,4.5,10.5,2019,12,7,0,0
Brent Urban ,DE,CHI,1,10,10,14,,,,,0.0,0.0,2019,12,0,0,0
Ricardo Allen ,S,ATL,1,56,56,86,,,,,13.0,23.2,2019,12,5,0,0
Chris Smith ,DE,CLE,1,16,16,25,,,,,0.0,0.0,2019,12,0,0,0
Devon Kennard ,LB,DET,1,53,53,91,,,,,11.0,20.8,2019,12,4,2,0
T.J. Carrie ,CB,CLE,1,48,48,76,,,,,12.5,26.0,2019,12,8,2,0
Beau Allen ,DT,TB,1,16,16,19,,,,,0.0,0.0,2019,12,0,0,0
Shelby Harris ,DE,DEN,1,18,18,24,,,,,5.5,30.6,2019,12,11,0,0
Terrance Mitchell ,CB,CLE,1,7,7,11,,,,,3.0,42.9,2019,12,29,0,0
Michael Thomas ,S,NYG,1,6,6,8,,,,,0.0,0.0,2019,12,0,0,0
Kerry Hyder Jr. ,DT,DAL,1,19,19,28,,,,,4.0,21.1,2019,12,5,0,0
K'Waun Williams ,CB,SF,1,46,46,58,,,,,2.3,5.0,2019,12,2,0,0
Terrence Brooks ,S,NE,1,6,6,10,,,,,0.8,13.3,2019,12,0,0,0
Josh Mauro ,DT,OAK,1,13,13,21,,,,,0.0,0.0,2019,12,0,0,0
Brandon Copeland ,LB,NYJ,1,17,17,29,,,,,5.0,29.4,2019,12,6,3,0
Shaquil Barrett ,LB,TB,1,59,59,69,,,,,15.0,25.4,2019,12,3,2,0
Denico Autry ,DT,IND,1,41,41,69,,,,,5.5,13.4,2019,12,2,0,0
Will Compton ,LB,OAK,1,20,20,32,,,,,4.5,22.5,2019,12,10,0,0
Brandon Dunn ,DT,HOU,1,30,30,44,,,,,3.8,12.7,2019,12,7,0,0
Joe Thomas ,LB,DAL,1,32,32,47,,,,,5.3,16.6,2019,12,6,0,0
Mike Purcell ,DT,DEN,1,39,39,53,,,,,3.0,7.7,2019,12,3,0,0
Todd Davis ,LB,DEN,1,70,70,95,,,,,19.0,27.1,2019,12,13,0,0
Leonard Williams ,DE,NYG,1,45,45,61,,,,,0.8,1.8,2019,12,0,0,0
Landon Collins ,S,WAS,1,74,74,100,,,,,18.5,25.0,2019,12,11,0,0
Danny Shelton ,DT,NE,1,44,44,70,,,,,1.5,3.4,2019,12,0,0,0
Eddie Goldman ,DT,CHI,1,29,29,47,,,,,3.0,10.3,2019,12,7,0,0
Jordan Phillips ,DT,BUF,1,30,30,61,,,,,2.3,7.7,2019,12,3,0,0
Marcus Peters ,CB,BAL,1,51,51,98,,,,,17.0,33.3,2019,12,12,0,0
Arik Armstead ,DE,SF,1,49,49,62,,,,,15.8,32.2,2019,12,4,4,0
P.J. Williams ,CB,NO,1,68,68,91,,,,,3.8,5.6,2019,12,3,0,0
Byron Jones ,S,DAL,1,68,68,100,,,,,4.5,6.6,2019,12,4,0,0
Benardrick McKinney ,LB,HOU,1,67,67,99,,,,,12.8,19.1,2019,12,9,0,0
Adrian Amos ,S,GB,1,48,48,98,,,,,5.3,11.0,2019,12,6,0,0
Kevin Johnson ,CB,BUF,1,18,18,37,,,,,0.0,0.0,2019,12,0,0,0
Dante Fowler Jr. ,DE,LAR,1,49,49,64,,,,,6.0,12.2,2019,12,8,0,0
Vic Beasley Jr. ,LB,ATL,1,30,30,46,,,,,1.5,5.0,2019,12,3,0,0
Malcom Brown ,DT,NO,1,38,38,51,,,,,10.3,27.1,2019,12,5,0,0
Shaq Thompson ,LB,CAR,1,63,63,98,,,,,9.0,14.3,2019,12,8,0,0
Preston Smith ,LB,GB,1,40,40,82,,,,,5.0,12.5,2019,12,3,1,0
Eric Rowe ,CB,MIA,1,58,58,77,,,,,1.5,2.6,2019,12,2,0,0
Damarious Randall ,S,CLE,1,56,56,89,,,,,9.0,16.1,2019,12,9,0,0
Ronald Darby ,CB,PHI,1,57,57,92,,,,,7.5,13.2,2019,12,7,0,0
Grady Jarrett ,DT,ATL,1,55,55,85,,,,,1.5,2.7,2019,12,0,0,0
Henry Anderson ,DE,NYJ,1,38,38,66,,,,,3.0,7.9,2019,12,3,0,0
Mario Edwards Jr. ,DE,NO,1,17,17,23,,,,,9.5,55.9,2019,12,6,6,0
Markus Golden ,LB,NYG,1,61,61,82,,,,,16.8,27.5,2019,12,5,2,0
Za'Darius Smith ,LB,GB,1,40,40,82,,,,,19.3,48.3,2019,12,13,4,0
Jaquiski Tartt ,S,SF,1,67,67,85,,,,,7.3,10.9,2019,12,4,1,0
Bud Dupree ,LB,PIT,1,54,54,95,,,,,15.0,27.8,2019,12,4,2,0
Anthony Chickillo ,LB,PIT,1,13,13,23,,,,,2.3,17.7,2019,12,8,0,0
Christian Covington ,DT,DAL,1,25,25,37,,,,,5.3,21.2,2019,12,12,0,0
Angelo Blackson ,DT,HOU,1,22,22,32,,,,,1.5,6.8,2019,12,5,0,0
Rakeem Nunez-Roches ,DT,TB,1,27,27,32,,,,,0.8,3.0,2019,12,0,0,0
Steven Nelson ,CB,PIT,1,57,57,100,,,,,5.3,9.3,2019,12,4,0,0
Quandre Diggs ,S,SEA,1,74,74,100,,,,,10.3,13.9,2019,12,1,0,0
Akeem King ,CB,SEA,1,26,26,35,,,,,3.0,11.5,2019,12,8,0,0
David Mayo ,LB,NYG,1,37,37,50,,,,,12.3,33.2,2019,12,11,0,0
Tyeler Davison ,DT,ATL,1,34,34,52,,,,,2.3,6.8,2019,12,0,0,0
Justin Coleman ,CB,DET,1,58,58,100,,,,,0.8,1.4,2019,12,0,0,0
Deshazor Everett ,CB,WAS,1,6,6,8,,,,,0.8,13.3,2019,12,0,0,0
Neville Hewitt ,LB,NYJ,1,57,57,98,,,,,9.8,17.2,2019,12,7,0,0
Troy Hill ,CB,LAR,1,76,76,99,,,,,8.3,10.9,2019,12,5,0,0
Curtis Riley ,CB,OAK,1,28,28,44,,,,,10.8,38.6,2019,12,18,0,0
Quinton Dunbar ,CB,WAS,1,74,74,100,,,,,11.8,15.9,2019,12,4,0,0
Efe Obada ,DE,CAR,1,13,13,20,,,,,1.5,11.5,2019,12,8,0,0
Clayton Geathers ,S,IND,1,45,45,76,,,,,0.8,1.8,2019,12,0,0,0
Ibraheim Campbell ,S,GB,1,21,21,43,,,,,1.5,7.1,2019,12,5,0,0
Patrick Scales ,LB,CHI,1,1,1,100,,,,,0.0,0.0,2019,12,0,0,0
Vernon Hargreaves III ,CB,HOU,1,55,55,81,,,,,7.5,13.6,2019,12,5,0,0
Jalen Ramsey ,CB,LAR,1,76,76,99,,,,,10.5,13.8,2019,12,8,0,0
DeForest Buckner ,DT,SF,1,48,48,61,,,,,6.5,13.5,2019,12,2,1,0
Myles Jack ,LB,JAC,1,46,46,82,,,,,12.3,26.7,2019,12,13,0,0
Shaq Lawson ,DE,BUF,1,27,27,55,,,,,16.0,59.3,2019,12,7,7,0
A'Shawn Robinson ,DT,DET,1,41,41,71,,,,,14.0,34.1,2019,12,10,2,0
Jaylon Smith ,LB,DAL,1,68,68,100,,,,,12.0,17.6,2019,12,9,0,0
Austin Johnson ,DT,TEN,1,18,18,21,,,,,0.8,4.4,2019,12,0,0,0
Shilique Calhoun ,LB,NE,1,18,18,29,,,,,0.0,0.0,2019,12,0,0,0
Carl Nassib ,DE,TB,1,40,40,47,,,,,8.0,20.0,2019,12,3,3,0
Eli Apple ,CB,NO,1,70,70,93,,,,,3.0,4.3,2019,12,1,0,0
William Jackson III ,CB,CIN,1,72,72,100,,,,,5.3,7.4,2019,12,4,0,0
Andrew Billings ,DT,CIN,1,46,46,64,,,,,10.3,22.4,2019,12,2,2,0
Leonard Floyd ,LB,CHI,1,52,52,84,,,,,0.8,1.5,2019,12,0,0,0
Maliek Collins ,DT,DAL,1,55,55,81,,,,,13.5,24.5,2019,12,5,2,0
Kenny Clark ,DT,GB,1,42,42,86,,,,,7.0,16.7,2019,12,7,0,0
Darian Thompson ,S,DAL,1,1,1,1,,,,,0.0,0.0,2019,12,0,0,0
Jarran Reed ,DT,SEA,1,21,21,28,,,,,5.8,27.6,2019,12,10,2,0
Vonn Bell ,S,NO,1,74,74,99,,,,,16.8,22.7,2019,12,11,0,0
Jordan Jenkins ,LB,NYJ,1,37,37,64,,,,,4.5,12.2,2019,12,5,0,0
Vince Biegel ,LB,MIA,1,68,68,91,,,,,6.0,8.8,2019,12,4,0,0
Antwaun Woods ,DT,DAL,1,24,24,35,,,,,2.3,9.6,2019,12,4,0,0
Jalen Mills ,S,PHI,1,58,58,94,,,,,9.0,15.5,2019,12,9,0,0
James Bradberry ,CB,CAR,1,63,63,98,,,,,9.8,15.6,2019,12,10,0,0
Yannick Ngakoue ,DE,JAC,1,39,39,70,,,,,16.5,42.3,2019,12,5,3,0
Maurice Canady ,CB,NYJ,1,4,4,7,,,,,0.0,0.0,2019,12,0,0,0
Miles Killebrew ,S,DET,1,16,16,28,,,,,0.0,0.0,2019,12,0,0,0
Sheldon Rankins ,DT,NO,1,38,38,51,,,,,0.0,0.0,2019,12,0,0,0
Vernon Butler ,DT,CAR,1,37,37,58,,,,,1.5,4.1,2019,12,3,0,0
Kyler Fackrell ,LB,GB,1,19,19,39,,,,,0.8,4.2,2019,12,0,0,0
Sheldon Day ,DT,SF,1,29,29,37,,,,,1.5,5.2,2019,12,3,0,0
Deion Jones ,LB,ATL,1,62,62,95,,,,,13.0,21.0,2019,12,8,0,0
Nick Vigil ,LB,CIN,1,68,68,94,,,,,8.3,12.2,2019,12,6,0,0
Kamalei Correa ,LB,TEN,1,37,37,44,,,,,5.3,14.3,2019,12,8,0,0
Blake Martinez ,LB,GB,1,48,48,98,,,,,14.0,29.2,2019,12,8,2,0
Erik Harris ,S,OAK,1,63,63,100,,,,,7.5,11.9,2019,12,6,0,0
Javon Hargrave ,DT,PIT,1,38,38,67,,,,,7.0,18.4,2019,12,5,0,0
Jihad Ward ,DT,BAL,1,32,32,62,,,,,0.0,0.0,2019,12,0,0,0
Adam Gotsis ,DE,DEN,1,41,41,55,,,,,8.3,20.2,2019,12,10,0,0
Kevin Byard ,S,TEN,1,85,85,100,,,,,9.0,10.6,2019,12,5,0,0
Daryl Worley ,CB,OAK,1,59,59,94,,,,,3.8,6.4,2019,12,2,0,0
Justin Simmons ,S,DEN,1,74,74,100,,,,,17.8,24.1,2019,12,9,0,0
Joe Schobert ,LB,CLE,1,56,56,89,,,,,20.5,36.6,2019,12,4,0,0
B.J. Goodson ,LB,GB,1,13,13,27,,,,,1.5,11.5,2019,12,8,0,0
Nick Kwiatkoski ,LB,CHI,1,57,57,92,,,,,10.8,18.9,2019,12,7,0,0
De'Vondre Campbell ,LB,ATL,1,60,60,92,,,,,14.0,23.3,2019,12,3,0,0
Juston Burris ,CB,CLE,1,63,63,100,,,,,6.8,10.8,2019,12,3,0,0
David Onyemata ,DT,NO,1,45,45,60,,,,,9.5,21.1,2019,12,4,2,0
Dean Lowry ,DE,GB,1,27,27,55,,,,,3.0,11.1,2019,12,4,0,0
James Burgess Jr. ,LB,NYJ,1,58,58,100,,,,,19.3,33.3,2019,12,10,0,0
Jonathan Jones ,CB,NE,1,38,38,60,,,,,5.3,13.9,2019,12,5,0,0
Elandon Roberts ,LB,NE,1,23,23,30,,,,,3.8,16.5,2019,12,9,0,0
Kamu Grugier-Hill ,LB,PHI,1,21,21,34,,,,,1.5,7.1,2019,12,5,0,0
Matthew Judon ,LB,BAL,1,45,45,87,,,,,11.0,24.4,2019,12,4,2,0
Mike Hilton ,CB,PIT,1,54,54,95,,,,,8.3,15.4,2019,12,4,0,0
Jarrod Wilson ,S,JAC,1,53,53,95,,,,,6.0,11.3,2019,12,8,0,0
D.J. Reader ,DT,HOU,1,39,39,57,,,,,3.0,7.7,2019,12,3,0,0
LeShaun Sims ,CB,TEN,1,43,43,51,,,,,5.3,12.3,2019,12,7,0,0
Will Parks ,S,DEN,1,9,9,12,,,,,0.0,0.0,2019,12,0,0,0
Romeo Okwara ,DE,DET,1,54,54,93,,,,,7.5,13.9,2019,12,9,0,0
Matt Ioannidis ,DE,WAS,1,60,60,81,,,,,8.8,14.7,2019,12,2,2,0
Roy Robertson-Harris ,DT,CHI,1,29,29,45,,,,,1.5,5.2,2019,12,3,0,0
DeAndre Houston-Carson ,S,CHI,1,1,1,2,,,,,0.0,0.0,2019,12,0,0,0
Ken Crawley ,CB,MIA,1,35,35,47,,,,,3.0,8.6,2019,12,6,0,0
Marqui Christian ,S,LAR,1,46,46,60,,,,,1.5,3.3,2019,12,2,0,0
Quinton Jefferson ,DT,SEA,1,40,40,54,,,,,6.8,17.0,2019,12,0,1,0
Patrick Onwuasor ,LB,BAL,1,19,19,37,,,,,1.5,7.9,2019,12,0,0,0
Brennan Scarlett ,LB,HOU,1,54,54,79,,,,,10.8,20.0,2019,12,9,0,0
Antonio Hamilton ,CB,NYG,1,1,1,1,,,,,0.0,0.0,2019,12,0,0,0
Branden Jackson ,DE,SEA,1,33,33,45,,,,,1.5,4.5,2019,12,0,0,0
Rolan Milligan ,S,IND,1,7,7,12,,,,,0.0,0.0,2019,12,0,0,0
Andrew Adams ,S,TB,1,59,59,69,,,,,9.0,15.3,2019,12,8,0,0
Reggie Gilbert ,LB,TEN,1,25,25,29,,,,,1.5,6.0,2019,12,0,0,0
Luke Rhodes ,LB,IND,1,1,1,100,,,,,0.0,0.0,2019,12,0,0,0
Brian Poole ,S,NYJ,1,45,45,78,,,,,13.3,29.6,2019,12,0,0,0
Cory Littleton ,LB,LAR,1,77,77,100,,,,,12.0,15.6,2019,12,5,0,0
Morgan Fox ,DE,LAR,1,15,15,19,,,,,0.8,5.3,2019,12,0,0,0
Javien Elliott ,CB,CAR,1,44,44,69,,,,,5.5,12.5,2019,12,5,0,0
Jonathan Allen ,DE,WAS,1,64,64,86,,,,,8.0,12.5,2019,12,5,1,0
Solomon Thomas ,DE,SF,1,42,42,53,,,,,0.0,0.0,2019,12,0,0,0
Malik Hooker ,S,IND,1,58,58,98,,,,,6.8,11.7,2019,12,3,0,0
Jamal Adams ,S,NYJ,1,58,58,100,,,,,11.0,19.0,2019,12,9,1,0
Jabrill Peppers ,S,NYG,1,38,38,51,,,,,9.3,24.5,2019,12,11,0,0
Derek Barnett ,DE,PHI,1,49,49,79,,,,,0.0,0.0,2019,12,0,0,0
Zach Cunningham ,LB,HOU,1,67,67,99,,,,,21.8,32.5,2019,12,19,0,0
Marlon Humphrey ,CB,BAL,1,52,52,100,,,,,7.5,14.4,2019,12,10,0,0
Takkarist McKinley ,LB,ATL,1,12,12,18,,,,,0.0,0.0,2019,12,0,0,0
Taco Charlton ,DE,MIA,1,14,14,19,,,,,0.0,0.0,2019,12,0,0,0
Charles Harris ,DE,MIA,1,38,38,51,,,,,5.0,13.2,2019,12,3,1,0
Chris Wormley ,DT,BAL,1,13,13,25,,,,,2.3,17.7,2019,12,8,0,0
Jarrad Davis ,LB,DET,1,51,51,88,,,,,19.5,38.2,2019,12,12,2,0
T.J. Watt ,LB,PIT,1,44,44,77,,,,,15.0,34.1,2019,12,5,2,0
Tyus Bowser ,LB,BAL,1,35,35,67,,,,,1.5,4.3,2019,12,3,0,0
Gareon Conley ,CB,HOU,1,67,67,99,,,,,2.3,3.4,2019,12,1,0,0
Adoree' Jackson ,CB,TEN,1,85,85,100,,,,,20.5,24.1,2019,12,12,0,0
Kevin King ,CB,GB,1,34,34,69,,,,,6.8,20.0,2019,12,12,0,0
Brandon Wilson ,S,CIN,1,18,18,25,,,,,0.0,0.0,2019,12,0,0,0
Ahkello Witherspoon ,CB,SF,1,49,49,62,,,,,0.0,0.0,2019,12,0,0,0
Tre'Davious White ,CB,BUF,1,49,49,100,,,,,15.5,31.6,2019,12,6,0,0
Matt Milano ,LB,BUF,1,49,49,100,,,,,15.3,31.2,2019,12,10,0,0
Davon Godchaux ,DT,MIA,1,59,59,79,,,,,11.8,20.0,2019,12,7,1,0
Raekwon McMillan ,LB,MIA,1,66,66,88,,,,,4.0,6.1,2019,12,2,0,0
Marcus Maye ,S,NYJ,1,58,58,100,,,,,4.5,7.8,2019,12,2,0,0
