Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,PF,PA,PD,PC,Spread,vs. Line,Over/Under,OU Result,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,Pnt,Yds,Y/P
PIT,2020,2021-01-03,2:00,2:00,@,CLE,17,16,Sun,L 22-24,,22,24,-2,46,10.5,covered,44.5,over,26,44,59.1,309,2,1,1,8,87.0,20,85,4.25,0,394,65,6.0615,62,5.7742,1,27:50,3:02,2,15,4,19,6,34,18,5,13,0,17,8,47.1%,2,2,100.0%,2,1,1,3,3,1,,,3,130,43.33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,2020,2020-09-27,4:05,1:05,@,LAC,3,3,Sun,W 21-16,,21,16,5,37,6.0,covered,43.5,under,22,28,78.6,221,1,0,2,14,113.5,21,81,3.86,0,302,51,5.9216,74,5.8919,,28:49,3:04,3,30,8,60,11,90,14,2,10,2,12,3,25.0%,0,0,,1,1,,5,5,0,,,4,189,47.25
ARI,2020,2020-10-04,1:00,1:00,@,CAR,4,4,Sun,L 21-31,,21,31,-10,52,-3.0,not covered,52.5,under,24,31,77.4,133,3,0,1,0,116.7,23,129,5.61,0,262,55,4.7636,72,6.1667,1,22:52,3:02,5,29,10,72,15,101,21,6,11,4,9,3,33.3%,0,0,,3,3,3,,,0,,,5,207,41.40
ARI,2020,2020-11-19,8:20,5:20,@,SEA,11,10,Thu,L 21-28,,21,28,-7,49,3.0,not covered,56.5,under,29,42,69.0,257,2,0,3,12,102.2,18,57,3.17,1,314,63,4.9841,62,5.5968,,24:53,3:12,10,115,8,79,18,194,24,5,17,2,11,6,54.5%,1,0,0.0%,3,3,3,,,0,,,4,182,45.50
DEN,2020,2020-09-20,1:00,1:00,@,PIT,2,2,Sun,L 21-26,,21,26,-5,47,6.0,covered,41.0,over,19,39,48.7,215,2,1,7,61,78.6,26,104,4.00,0,319,72,4.4306,64,6.4063,2,30:31,3:18,4,30,10,89,14,119,23,5,12,6,15,5,33.3%,2,0,0.0%,2,1,1,3,2,1,1,,4,169,42.25
DET,2020,2020-09-20,1:00,12:00,@,GNB,2,2,Sun,L 21-42,,21,42,-21,63,7.0,not covered,51.0,over,20,33,60.6,218,2,1,4,26,91.0,21,89,4.24,1,307,58,5.2931,66,7.3939,1,25:14,3:07,7,70,8,60,15,130,19,8,10,1,12,6,50.0%,1,0,0.0%,3,3,3,1,,0,,,5,271,54.20
DET,2020,2020-11-01,1:00,1:00,,IND,8,7,Sun,L 21-41,,21,41,-20,62,3.5,not covered,49.0,over,24,42,57.1,297,3,1,5,39,96.9,13,29,2.23,0,326,60,5.4333,75,4.8800,2,22:14,3:01,4,76,3,19,7,95,20,2,17,1,14,7,50.0%,1,0,0.0%,3,3,3,1,,0,,,5,262,52.40
HOU,2020,2020-09-27,1:00,1:00,@,PIT,3,3,Sun,L 21-28,,21,28,-7,49,3.5,not covered,46.5,over,19,27,70.4,231,2,1,5,33,110.7,15,29,1.93,1,260,47,5.5319,76,5.0921,1,23:09,2:57,4,49,2,14,6,63,13,1,12,0,12,5,41.7%,0,0,,3,3,3,,,0,,,6,291,48.50
KAN,2020,2021-01-03,2:00,1:00,,LAC,17,16,Sun,L 21-38,,21,38,-17,59,7.0,not covered,43.0,over,23,32,71.9,217,2,0,1,1,111.2,17,51,3.00,1,268,50,5.3600,69,6.0290,1,25:09,2:56,5,69,4,23,9,92,18,4,13,1,9,6,66.7%,1,0,0.0%,3,3,3,,,0,,,2,82,41.00
NOR,2020,2020-12-06,1:00,1:00,@,ATL,13,12,Sun,W 21-16,,21,16,5,37,-2.5,covered,46.5,under,27,37,73.0,217,2,0,2,15,107.0,36,207,5.75,1,424,75,5.6533,63,5.2698,1,36:54,3:13,10,79,1,15,11,94,23,9,13,1,17,8,47.1%,3,2,66.7%,3,3,3,1,,0,,,5,199,39.80
NOR,2020,2020-12-13,4:25,4:25,@,PHI,14,13,Sun,L 21-24,,21,24,-3,45,-7.5,not covered,43.0,over,28,38,73.7,262,2,1,5,29,102.0,20,96,4.80,1,358,63,5.6825,66,6.2576,2,29:44,3:08,8,52,6,27,14,79,20,5,15,0,12,5,41.7%,1,0,0.0%,3,3,3,2,,0,,,4,211,52.75
NWE,2020,2020-09-13,1:00,1:00,,MIA,1,1,Sun,W 21-11,,21,11,10,32,-7.5,covered,41.5,under,15,19,78.9,140,0,0,2,15,100.7,42,217,5.17,3,357,63,5.6667,58,4.6379,1,34:49,2:45,3,47,4,35,7,82,29,18,8,3,10,5,50.0%,1,1,100.0%,3,3,3,1,,0,,,3,119,39.67
NWE,2020,2020-11-01,1:00,1:00,@,BUF,8,7,Sun,L 21-24,,21,24,-3,45,4.0,covered,41.0,over,15,25,60.0,161,0,0,2,13,81.1,34,188,5.53,2,349,61,5.7213,57,5.9474,1,30:46,2:50,5,35,5,30,10,65,20,11,8,1,10,5,50.0%,0,0,,2,1,1,2,2,1,1,,4,173,43.25
NYG,2020,2020-10-22,8:20,8:20,@,PHI,7,7,Thu,L 21-22,,21,22,-1,43,5.0,covered,44.5,under,20,30,66.7,165,2,1,3,22,91.9,22,160,7.27,1,325,55,5.9091,72,6.1389,3,27:22,3:14,9,62,7,75,16,137,17,6,8,3,10,3,30.0%,0,0,,3,3,3,,,0,,,6,265,44.17
LAC,2020,2020-11-15,4:05,4:05,@,MIA,10,9,Sun,L 21-29,,21,29,-8,50,1.5,not covered,49.0,over,20,32,62.5,174,2,1,2,13,86.3,29,99,3.41,1,273,63,4.3333,57,4.9123,1,29:54,2:56,5,31,3,15,8,46,19,9,10,0,13,4,30.8%,3,2,66.7%,3,3,3,,,0,,,5,171,34.20
CAR,2020,2020-11-22,1:00,1:00,,DET,11,11,Sun,W 20-0,,20,0,20,20,3.0,covered,47.0,under,24,35,68.6,258,1,2,1,0,75.7,34,116,3.41,1,374,70,5.3429,55,3.3636,2,36:48,2:52,7,45,4,20,11,65,20,7,12,1,15,5,33.3%,0,0,,2,2,2,2,2,0,,,4,189,47.25
CAR,2020,2020-12-27,4:05,4:05,@,WAS,16,15,Sun,W 20-13,,20,13,7,33,-1.0,covered,41.5,under,19,28,67.9,167,1,1,4,30,85.0,35,113,3.23,1,280,67,4.1791,69,5.5942,2,35:36,3:01,3,35,5,26,8,61,19,7,11,1,15,6,40.0%,3,2,66.7%,3,3,2,,,0,,,5,235,47.00
CHI,2020,2020-10-08,8:20,7:20,,TAM,5,5,Thu,W 20-19,,20,19,1,39,3.5,covered,44.0,under,30,42,71.4,208,1,1,3,35,83.7,14,35,2.50,1,243,59,4.1186,64,5.2969,1,28:28,3:10,6,66,11,109,17,175,18,2,14,2,10,3,30.0%,0,0,,2,2,2,2,2,0,,,5,228,45.60
CLE,2020,2020-12-20,8:20,8:20,@,NYG,15,14,Sun,W 20-6,,20,6,14,26,-6.0,covered,45.0,under,27,32,84.4,286,2,0,1,11,126.2,30,106,3.53,1,392,63,6.2222,54,5.3333,,34:03,2:47,6,60,2,25,8,85,24,8,16,0,13,9,69.2%,1,0,0.0%,3,3,2,,,0,,,3,120,40.00
IND,2020,2020-09-13,1:00,1:00,@,JAX,1,1,Sun,L 20-27,,20,27,-7,47,-7.0,not covered,44.0,over,36,46,78.3,357,1,2,1,6,88.7,22,88,4.00,1,445,69,6.4493,47,5.1277,2,33:23,2:53,5,80,6,61,11,141,27,5,17,5,12,4,33.3%,3,1,33.3%,2,2,2,3,2,0,,,0,0,
DEN,2020,2020-11-22,4:05,2:05,,MIA,11,10,Sun,W 20-13,,20,13,7,33,4.0,covered,46.0,under,18,30,60.0,270,0,1,0,0,75.7,33,189,5.73,2,459,63,7.2857,61,3.6557,2,30:19,3:04,8,70,5,50,13,120,19,8,9,2,12,4,33.3%,2,1,50.0%,2,2,2,2,2,0,,,3,156,52.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,2020,2020-11-08,1:00,3:00,@,MIN,9,8,Sun,L 20-34,,20,34,-14,54,3.0,not covered,51.5,over,31,45,68.9,292,2,3,2,13,74.8,27,129,4.78,0,421,74,5.6892,55,8.8545,3,32:49,2:59,3,37,9,69,12,106,30,9,19,2,12,6,50.0%,0,0,,2,2,2,3,2,0,,,2,93,46.50
HOU,2020,2020-09-10,8:20,7:20,@,KAN,1,1,Thu,L 20-34,,20,34,-14,54,9.5,not covered,53.5,over,20,32,62.5,242,1,1,4,11,84.5,22,118,5.36,2,360,58,6.2069,67,5.5075,1,25:13,2:53,5,37,1,5,6,42,21,8,13,0,10,4,40.0%,1,1,100.0%,3,2,2,1,,1,,,3,123,41.00
HOU,2020,2020-10-25,1:00,12:00,,GNB,7,7,Sun,L 20-35,,20,35,-15,55,2.5,not covered,55.5,under,29,39,74.4,286,2,0,3,23,114.2,22,79,3.59,0,365,64,5.7031,61,6.2131,1,31:06,3:03,6,55,5,40,11,95,20,4,15,1,14,6,42.9%,1,0,0.0%,2,2,2,3,2,0,,,4,205,51.25
HOU,2020,2020-12-06,1:00,12:00,,IND,13,12,Sun,L 20-26,,20,26,-6,46,3.5,not covered,50.0,under,26,38,68.4,308,0,1,5,33,85.5,19,90,4.74,2,398,62,6.4194,67,5.5373,2,26:28,3:10,3,30,7,50,10,80,20,4,15,1,13,5,38.5%,0,0,,2,2,2,3,2,0,,,3,145,48.33
HOU,2020,2020-12-20,1:00,1:00,@,IND,15,14,Sun,L 20-27,,20,27,-7,47,7.5,covered,52.5,under,33,41,80.5,342,2,0,5,31,120.8,21,83,3.95,0,425,67,6.3433,53,6.6038,2,30:50,2:49,5,24,4,35,9,59,22,4,17,1,15,8,53.3%,2,1,50.0%,2,2,2,2,2,0,,,2,95,47.50
JAX,2020,2020-11-15,1:00,12:00,@,GNB,10,9,Sun,L 20-24,,20,24,-4,44,13.5,covered,47.5,under,18,35,51.4,151,1,1,3,18,62.7,23,109,4.74,0,260,61,4.2623,60,6.5833,1,28:19,3:15,7,86,4,35,11,121,16,5,10,1,13,4,30.8%,1,0,0.0%,2,2,2,2,2,0,,,6,275,45.83
MIA,2020,2020-11-29,1:00,1:00,@,NYJ,12,11,Sun,W 20-3,,20,3,17,23,-7.5,covered,46.5,under,24,39,61.5,241,2,0,4,16,97.9,25,104,4.16,0,345,68,5.0735,53,4.9057,2,32:37,2:56,3,20,6,74,9,94,22,5,14,3,16,8,50.0%,0,0,,2,2,2,2,2,0,,,4,142,35.50
NWE,2020,2020-11-22,1:00,12:00,@,HOU,11,10,Sun,L 20-27,,20,27,-7,47,-2.5,not covered,49.5,under,26,40,65.0,349,1,0,2,16,102.6,24,86,3.58,1,435,66,6.5909,56,7.1250,,32:18,3:05,7,55,5,35,12,90,22,6,16,0,13,7,53.8%,1,0,0.0%,2,2,2,2,2,0,,,3,151,50.33
NWE,2020,2020-11-29,1:00,1:00,,ARI,12,11,Sun,W 20-17,,20,17,3,37,1.0,covered,51.0,under,9,18,50.0,69,0,2,3,15,23.6,30,110,3.67,2,179,51,3.5098,70,4.2571,2,25:52,3:04,6,42,6,50,12,92,16,8,4,4,11,4,36.4%,1,1,100.0%,2,2,2,2,2,0,,,3,169,56.33
NYG,2020,2020-10-18,1:00,1:00,,WAS,6,6,Sun,W 20-19,,20,19,1,39,-2.0,not covered,42.5,under,12,19,63.2,108,1,1,1,4,74.9,26,132,5.08,0,240,46,5.2174,69,4.8841,1,26:30,3:02,4,30,8,50,12,80,16,5,8,3,11,7,63.6%,0,0,,2,2,2,2,2,0,,,2,70,35.00
TEN,2020,2020-11-01,1:00,1:00,@,CIN,8,7,Sun,L 20-31,,20,31,-11,51,-7.5,not covered,49.5,over,18,30,60.0,223,2,1,1,10,92.8,29,218,7.52,1,441,60,7.3500,69,5.3188,1,24:03,3:09,7,68,7,45,14,113,27,12,13,2,9,5,55.6%,1,1,100.0%,3,2,2,1,,1,,,2,72,36.00
LVR,2020,2020-09-27,1:00,1:00,@,NWE,3,3,Sun,L 20-36,,20,36,-16,56,7.0,not covered,47.0,over,24,32,75.0,249,2,0,2,12,119.4,22,126,5.73,0,375,56,6.6964,68,5.9706,3,25:21,3:15,6,40,2,33,8,73,22,7,13,2,9,3,33.3%,0,0,,2,2,2,3,2,0,,,3,136,45.33
LVR,2020,2020-10-25,4:05,1:05,,TAM,7,6,Sun,L 20-45,,20,45,-25,65,3.5,not covered,51.5,over,24,36,66.7,271,2,1,3,13,97.5,24,76,3.17,0,347,63,5.5079,70,6.4857,1,31:04,3:09,4,35,4,20,8,55,19,5,12,2,13,5,38.5%,2,1,50.0%,2,2,2,2,2,0,,,3,121,40.33
LAR,2020,2020-09-13,8:20,5:20,,DAL,1,1,Sun,W 20-17,,20,17,3,37,-1.0,covered,52.0,under,20,31,64.5,269,0,1,1,6,79.4,40,153,3.83,2,422,72,5.8611,69,5.5072,1,35:38,2:56,5,34,7,50,12,84,23,11,12,0,17,9,52.9%,1,1,100.0%,2,2,2,3,2,0,,,3,142,47.33
LAR,2020,2020-11-29,4:05,1:05,,SFO,12,11,Sun,L 20-23,,20,23,-3,43,-5.0,not covered,45.0,under,19,31,61.3,182,0,2,2,16,52.9,28,126,4.50,1,308,61,5.0492,70,4.9286,4,25:57,3:11,3,27,5,40,8,67,14,5,8,1,13,4,30.8%,0,0,,2,2,2,2,2,0,,,7,343,49.00
LAR,2020,2020-12-20,4:05,1:05,,NYJ,15,14,Sun,L 20-23,,20,23,-3,43,-17.5,not covered,44.5,under,22,34,64.7,189,2,1,3,20,89.0,19,114,6.00,0,303,56,5.4107,64,4.5156,1,25:45,2:56,5,43,6,61,11,104,16,4,9,3,11,2,18.2%,1,0,0.0%,2,2,2,2,2,0,,,5,179,35.80
BAL,2020,2020-09-28,8:15,8:15,,KAN,3,3,Mon,L 20-34,,20,34,-14,54,-3.5,not covered,55.0,under,15,28,53.6,70,1,0,4,27,73.1,21,158,7.52,0,228,53,4.3019,73,7.0822,1,26:04,2:58,6,45,6,38,12,83,16,8,5,3,9,3,33.3%,1,0,0.0%,2,2,2,2,2,0,,,3,147,49.00
LAC,2020,2020-09-20,4:25,1:25,,KAN,2,2,Sun,L 20-23,OT,20,23,-3,43,8.5,covered,47.0,under,22,33,66.7,296,1,1,2,15,94.4,44,183,4.16,1,479,79,6.0633,70,5.9143,1,39:27,3:19,6,40,11,90,17,130,28,13,14,1,13,6,46.2%,2,1,50.0%,2,2,2,2,2,0,,,3,131,43.67
LAC,2020,2020-12-13,4:25,1:25,,ATL,14,13,Sun,W 20-17,,20,17,3,37,-1.0,covered,49.5,under,36,44,81.8,240,2,1,1,3,95.4,26,105,4.04,0,345,71,4.8592,55,5.8000,1,34:15,2:47,6,40,4,35,10,75,23,8,14,1,15,9,60.0%,0,0,,2,2,2,2,2,0,,,3,151,50.33
SEA,2020,2020-12-20,1:00,1:00,@,WAS,15,14,Sun,W 20-15,,20,15,5,35,-6.0,not covered,44.5,under,18,27,66.7,121,1,1,0,0,73.2,26,181,6.96,1,302,53,5.6981,79,4.4684,1,27:44,3:03,4,45,6,41,10,86,16,9,6,1,12,5,41.7%,0,0,,2,2,2,2,2,0,,,4,203,50.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEA,2020,2020-12-27,4:25,1:25,,LAR,16,15,Sun,W 20-9,,20,9,11,29,-1.5,covered,47.5,under,20,32,62.5,197,1,0,5,28,93.9,24,95,3.96,1,292,61,4.7869,75,4.4533,,27:10,3:09,5,31,5,45,10,76,15,5,10,0,17,8,47.1%,0,0,,2,2,2,2,2,0,,,5,243,48.60
SFO,2020,2020-09-13,4:25,1:25,,ARI,1,1,Sun,L 20-24,,20,24,-4,44,-7.0,not covered,48.5,under,19,33,57.6,243,2,0,3,16,103.0,25,123,4.92,0,366,61,6.0000,78,5.1795,,28:34,3:04,5,53,9,102,14,155,18,6,10,2,11,2,18.2%,2,0,0.0%,2,2,2,2,2,0,,,5,178,35.60
SFO,2020,2020-10-04,8:20,5:20,,PHI,4,4,Sun,L 20-25,,20,25,-5,45,-8.5,not covered,45.5,under,32,45,71.1,301,1,2,5,37,81.5,20,116,5.80,2,417,70,5.9571,59,4.5254,3,30:31,3:09,6,42,3,25,9,67,25,4,20,1,11,5,45.5%,1,0,0.0%,3,2,2,,,1,,,4,177,44.25
SFO,2020,2020-12-26,4:30,2:30,@,ARI,16,15,Sat,W 20-12,,20,12,8,32,5.0,covered,48.5,under,13,22,59.1,171,3,0,3,11,125.4,30,227,7.57,0,398,55,7.2364,80,4.3750,1,27:44,2:58,4,27,4,20,8,47,22,11,11,0,9,2,22.2%,0,0,,3,3,2,2,,0,,,5,195,39.00
WAS,2020,2020-09-27,1:00,1:00,@,CLE,3,3,Sun,L 20-34,,20,34,-14,54,7.5,not covered,45.0,over,21,37,56.8,206,2,3,3,18,58.8,22,103,4.68,1,309,62,4.9839,62,4.8387,5,26:23,2:52,4,40,6,50,10,90,19,6,12,1,11,5,45.5%,1,1,100.0%,3,3,2,,,0,,,3,147,49.00
WAS,2020,2020-11-08,1:00,1:00,,NYG,9,8,Sun,L 20-23,,20,23,-3,43,-3.0,not covered,43.5,under,29,39,74.4,365,1,3,2,22,81.9,9,37,4.11,1,402,50,8.0400,74,4.7297,5,23:33,2:57,6,45,4,40,10,85,19,3,15,1,8,3,37.5%,0,0,,2,2,2,2,2,0,,,2,110,55.00
WAS,2020,2020-11-22,1:00,1:00,,CIN,11,10,Sun,W 20-9,,20,9,11,29,-2.0,covered,48.0,under,17,25,68.0,161,1,1,2,5,83.1,34,164,4.82,1,325,61,5.3279,66,4.1212,1,30:46,3:02,6,49,3,31,9,80,20,10,9,1,13,4,30.8%,0,0,,2,2,2,3,2,0,,,5,252,50.40
WAS,2020,2021-01-03,2:00,2:00,@,PHI,17,16,Sun,W 20-14,,20,14,6,34,-6.5,not covered,44.0,under,22,32,68.8,145,2,2,3,17,75.3,27,103,3.81,0,248,62,4.0000,65,3.3231,2,30:48,3:02,5,56,6,41,11,97,16,6,8,2,15,6,40.0%,0,0,,2,2,2,2,2,0,,,6,261,43.50
IND,2020,2020-10-04,1:00,12:00,@,CHI,4,4,Sun,W 19-11,,19,11,8,30,-3.5,covered,43.5,under,16,29,55.2,186,1,0,1,4,86.9,38,103,2.71,0,289,68,4.2500,59,4.5593,,32:28,3:09,8,76,8,103,16,179,18,5,9,4,19,8,42.1%,2,1,50.0%,1,1,1,4,4,0,,,5,252,50.40
DAL,2020,2020-11-08,4:25,3:25,,PIT,9,9,Sun,L 19-24,,19,24,-5,43,14.0,covered,44.0,under,21,38,55.3,220,1,1,2,23,72.6,31,144,4.65,0,364,71,5.1268,63,5.6349,2,33:24,3:15,7,70,3,16,10,86,19,9,10,0,17,8,47.1%,1,0,0.0%,1,1,1,4,4,0,,,2,79,39.50
DAL,2020,2021-01-03,2:00,2:00,@,NYG,17,16,Sun,L 19-23,,19,23,-4,42,-1.5,not covered,44.5,under,29,47,61.7,199,0,1,6,44,66.2,27,108,4.00,1,307,80,3.8375,55,6.1091,1,32:33,3:15,6,58,6,45,12,103,26,8,16,2,17,6,35.3%,1,1,100.0%,1,1,1,4,4,0,,,6,291,48.50
DEN,2020,2020-12-19,4:30,2:30,,BUF,15,14,Sat,L 19-48,,19,48,-29,67,5.5,not covered,49.0,over,20,32,62.5,115,1,0,3,17,81.8,28,140,5.00,2,255,63,4.0476,65,8.2154,1,26:10,3:20,7,33,8,75,15,108,19,8,10,1,14,6,42.9%,0,0,,3,3,1,1,,0,,,6,291,48.50
MIA,2020,2020-12-06,1:00,1:00,,CIN,13,12,Sun,W 19-7,,19,7,12,26,-10.5,covered,43.0,under,26,39,66.7,296,1,0,0,0,97.8,28,110,3.93,0,406,67,6.0597,50,3.9200,1,32:16,3:30,8,54,6,62,14,116,23,4,16,3,10,1,10.0%,1,1,100.0%,1,1,1,4,4,0,,,4,180,45.00
MIN,2020,2020-11-16,8:15,7:15,@,CHI,10,9,Mon,W 19-13,,19,13,6,32,-3.5,covered,44.5,under,25,36,69.4,286,2,1,1,6,100.7,33,99,3.00,0,385,70,5.5000,50,2.9800,2,35:50,2:58,4,35,1,5,5,40,19,4,14,1,15,8,53.3%,0,0,,2,1,1,2,2,1,,,5,208,41.60
NYG,2020,2020-11-29,1:00,1:00,@,CIN,12,11,Sun,W 19-17,,19,17,2,36,-6.5,not covered,45.0,under,22,38,57.9,244,0,0,0,0,77.1,42,142,3.38,1,386,80,4.8250,46,3.3696,1,37:26,2:58,5,51,3,27,8,78,19,8,11,0,21,9,42.9%,3,3,100.0%,1,1,1,4,4,0,,,5,233,46.60
PHI,2020,2020-09-20,1:00,1:00,,LAR,2,2,Sun,L 19-37,,19,37,-18,56,-2.0,not covered,46.0,over,26,43,60.5,242,0,2,0,0,56.5,26,121,4.65,2,363,69,5.2609,67,6.7015,3,28:47,3:08,5,30,4,24,9,54,25,11,13,1,12,7,58.3%,1,0,0.0%,2,1,1,2,2,1,,,2,121,60.50
PIT,2020,2020-12-02,3:40,3:40,,BAL,12,11,Wed,W 19-14,,19,14,5,33,-10.0,not covered,42.0,under,36,51,70.6,266,1,1,0,0,81.0,20,68,3.40,0,334,71,4.7042,49,4.4694,2,33:39,3:05,5,40,7,86,12,126,22,5,16,1,14,6,42.9%,2,0,0.0%,2,2,1,2,2,0,,,4,177,44.25
LAC,2020,2020-12-27,4:05,1:05,,DEN,16,15,Sun,W 19-16,,19,16,3,35,-2.5,covered,47.5,under,21,33,63.6,227,1,0,2,26,97.2,20,89,4.45,0,316,55,5.7455,77,5.1429,,26:51,3:00,6,45,6,44,12,89,16,3,12,1,12,3,25.0%,1,1,100.0%,1,1,1,4,4,0,,,4,193,48.25
TAM,2020,2020-10-08,8:20,7:20,@,CHI,5,5,Thu,L 19-20,,19,20,-1,39,-3.5,not covered,44.0,under,25,41,61.0,233,1,0,3,20,86.7,20,106,5.30,0,339,64,5.2969,59,4.1186,1,31:32,3:10,11,109,6,66,17,175,18,4,11,3,14,4,28.6%,2,1,50.0%,1,1,1,4,4,0,,,3,140,46.67
WAS,2020,2020-10-18,1:00,1:00,@,NYG,6,6,Sun,L 19-20,,19,20,-1,39,2.0,covered,42.5,under,31,42,73.8,251,2,1,3,29,97.3,24,86,3.58,0,337,69,4.8841,46,5.2174,2,33:30,3:02,8,50,4,30,12,80,24,6,16,2,15,8,53.3%,2,2,100.0%,2,1,1,3,2,1,,,1,55,55.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUF,2020,2020-10-25,1:00,1:00,@,NYJ,7,7,Sun,W 18-10,,18,10,8,28,-9.5,not covered,47.0,under,30,43,69.8,296,0,0,2,11,90.0,27,126,4.67,0,422,72,5.8611,51,3.7451,1,34:33,2:59,11,106,6,49,17,155,26,9,16,1,11,3,27.3%,0,0,,0,,,8,6,0,,,0,0,
DEN,2020,2020-10-18,1:00,1:00,@,NWE,6,5,Sun,W 18-12,,18,12,6,30,7.0,covered,43.5,under,10,24,41.7,164,0,2,2,25,34.9,37,135,3.65,0,299,63,4.7460,56,5.1429,2,32:31,2:55,2,20,1,4,3,24,15,7,7,1,14,4,28.6%,0,0,,0,,,6,6,0,,,2,77,38.50
LAR,2020,2021-01-03,2:00,-1:00,,ARI,17,16,Sun,W 18-7,,18,7,11,25,-1.0,covered,42.0,under,22,38,57.9,223,0,1,2,8,64.7,30,110,3.67,0,333,70,4.7571,49,4.3673,2,37:53,2:52,5,38,6,38,11,76,21,7,12,2,15,6,40.0%,1,1,100.0%,1,1,1,3,3,0,,1,5,222,44.40
ATL,2020,2020-12-13,4:25,1:25,@,LAC,14,13,Sun,L 17-20,,17,20,-3,37,1.0,not covered,49.5,under,22,33,66.7,249,2,3,2,14,73.2,20,70,3.50,0,319,55,5.8000,71,4.8592,3,25:45,2:47,4,35,6,40,10,75,19,6,11,2,12,9,75.0%,0,0,,2,2,2,1,1,0,,,2,85,42.50
BUF,2020,2020-10-19,5:00,5:00,,KAN,6,6,Mon,L 17-26,,17,26,-9,43,5.5,not covered,55.0,under,14,27,51.9,122,2,1,0,0,73.4,23,84,3.65,0,206,50,4.1200,73,6.3836,1,22:15,2:53,4,39,8,68,12,107,20,8,7,5,9,4,44.4%,0,0,,2,2,2,2,1,0,,,4,213,53.25
CAR,2020,2020-09-20,1:00,1:00,@,TAM,2,2,Sun,L 17-31,,17,31,-14,48,7.5,not covered,47.0,over,33,42,78.6,340,0,2,5,27,83.2,24,87,3.63,2,427,71,6.0141,57,5.9474,4,34:32,3:14,9,77,5,37,14,114,24,5,18,1,11,6,54.5%,2,1,50.0%,2,2,2,1,1,0,,,2,101,50.50
CAR,2020,2020-10-29,8:20,8:20,,ATL,8,8,Thu,L 17-25,,17,25,-8,42,-1.5,not covered,52.0,under,16,27,59.3,157,1,1,3,22,76.0,22,147,6.68,1,304,52,5.8462,68,5.8971,1,23:30,3:04,6,30,6,63,12,93,18,6,9,3,10,2,20.0%,3,1,33.3%,2,2,2,1,1,0,,,2,78,39.00
CHI,2020,2020-09-20,1:00,12:00,,NYG,2,2,Sun,W 17-13,,17,13,4,30,-4.5,not covered,42.5,under,18,28,64.3,169,2,2,4,21,78.0,32,135,4.22,0,304,64,4.7500,62,4.7581,2,34:29,3:01,5,48,3,10,8,58,18,7,11,0,16,9,56.3%,1,1,100.0%,2,2,2,2,1,0,,,3,134,44.67
CHI,2020,2020-11-08,1:00,12:00,@,TEN,9,9,Sun,L 17-24,,17,24,-7,41,6.5,not covered,46.5,under,36,52,69.2,319,2,0,3,16,99.4,20,56,2.80,0,375,75,5.0000,55,4.1455,2,33:54,3:07,5,35,6,57,11,92,22,2,17,3,15,2,13.3%,4,3,75.0%,2,2,2,1,1,0,,,6,298,49.67
CIN,2020,2020-11-29,1:00,1:00,,NYG,12,11,Sun,L 17-19,,17,19,-2,36,6.5,covered,45.0,under,17,29,58.6,115,1,1,2,21,67.6,15,40,2.67,0,155,46,3.3696,80,4.8250,3,22:34,2:58,3,27,5,51,8,78,11,4,5,2,10,3,30.0%,1,1,100.0%,2,2,2,1,1,0,,,5,243,48.60
ARI,2020,2020-11-29,1:00,1:00,@,NWE,12,11,Sun,L 17-20,,17,20,-3,37,-1.0,not covered,51.0,under,23,34,67.6,160,0,1,2,10,67.0,34,138,4.06,2,298,70,4.2571,51,3.5098,1,34:08,3:04,6,50,6,42,12,92,23,9,12,2,14,6,42.9%,1,0,0.0%,2,2,2,2,1,0,,,3,126,42.00
DAL,2020,2020-09-13,8:20,5:20,@,LAR,1,1,Sun,L 17-20,,17,20,-3,37,1.0,not covered,52.0,under,25,39,64.1,244,1,0,3,22,92.5,27,136,5.04,1,380,69,5.5072,72,5.8611,,24:22,2:56,7,50,5,34,12,84,24,9,14,1,12,3,25.0%,3,1,33.3%,2,2,2,2,1,0,,,4,156,39.00
DAL,2020,2020-12-08,8:05,8:05,@,BAL,13,12,Tue,L 17-34,,17,34,-17,51,8.0,not covered,45.5,over,31,48,64.6,277,2,1,1,8,85.9,28,111,3.96,0,388,77,5.0390,54,7.4259,1,32:26,2:58,7,58,4,23,11,81,29,8,20,1,15,6,40.0%,4,3,75.0%,2,2,2,4,1,0,,,1,47,47.00
