Team,Season,Date,Time,Away_Home,Opp,Week,G#,Day,Month,Result,OT,Points_For,Points_Against,PD,Points_Comb,Spread,Vs_Line,Over/Under,OU Result,TPass_Cmp,TPass_Att,TPass_Cmp%,TPass_Yds,TPass_TD,TPass_Int,TSack,TSack_Yds,TQB_Rate,TRush_Att,TRush_Yds,TRush_Y/A,TRush_TD,TTot_Yds,TO_Play#,TO_Y/P,TD_Play#,TD_Y/P,TTot_TO,TO_ToP,TGame_Dur,Pen,TPen_Yds,TOpp_Pen,TOpp_Pen_Yds,TComb_Pen,TComb_Pen_Yds,T1st_Downs,T1st_by_Rsh,T1st_by_Pass,T1st_by_Pen,T3rd_Down_Att,T3rd_Down_Conv,T3rd_Down%,T4th_Down_Att,T4th_Down_Conv,T4th_Down%,TTot_TD,TXP_Att,TXP_Made,TFG_Att,TFG_Made,T2Pt_Att,T2Pt_Made,TSfty,TTimes_Punted,TPunt_Yds,TPunt_Yds_Avg,TOpp_Tot_TD,TOpp_XP_Att,TOpp_XP_Made,TOpp_FG_Att,TOpp_FG_Made,TOpp_Sfty,TOpp_Pass_Cmp,TOpp_Pass_Att,TOpp_Pass_Cmp%,TOpp_Pass_Yds,TOpp_Pass_TD,TOpp_Pass_Int,TOpp_Sk,TOpp_Sk_Yds,TOpp_QB_Rate,TOpp_Rush_Att,TOpp_Rush_Yds,TOpp_Rush_Y/A,TOpp_Rush_TD,TOpp_Tot_Yds,TOpp_Tot_TO,TOpp_1st_Downs,TOpp_1st_by_Rsh,TOpp_1st_by_Pass,TOpp_1st_by_Pen,TOpp_3rd_Down_Att,TOpp_3rd_Down_Conv,TOpp_3rd_Down%,TOpp_4th_Down_Att,TOpp_4th_Down_Conv,TOpp_4th_Down%,TMargin_Rush,TMargin_Pass,TMargin_TotYds,TTO_TD,TKR_TD,TPR_TD,TInt_TD,TFmb_TD,TOtherRet_TD,TAll_Ret_TD,TMar_Thru_Q1,TMar_Thru_Q2,TMar_Thru_Q3,TScore_Diff_Q1,TScore_Diff_Q2,TScore_Diff_Q3,TScore_Diff_Q4,TScore_Diff_1stHalf,TScore_Diff_2ndHalf
SFO,2016,2016-09-12,10:20,Home,LAR,1,1,Mon,9,W 28-0,,28.0,0.0,28.0,28.0,2.5,covered,43.0,under,22.0,35.0,0.6285714285714286,170.0,1.0,0.0,0.0,0.0,84.2,42.0,150.0,3.57,3.0,320.0,77.0,4.1558,60.0,3.0833,1.0,1930.0000000000002,11100.0,2.0,10.0,10.0,102.0,12.0,112.0,28.0,11.0,10.0,7.0,17.0,8.0,0.47058823529411764,2.0,1.0,0.5,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,319.0,45.57,0.0,0.0,0.0,0.0,0.0,0.0,17.0,35.0,0.4857142857142857,120.0,0.0,2.0,2.0,10.0,33.0,23.0,65.0,2.83,0.0,185.0,2.0,10.0,4.0,6.0,0.0,15.0,3.0,0.2,2.0,1.0,0.5,85.0,50.0,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,14.0,7.0,7.0,0.0,14.0,14.0,14.0
TAM,2016,2016-11-03,8:25,Home,ATL,9,8,Thu,11,L 28-43,,28.0,43.0,-15.0,71.0,4.5,not covered,49.0,over,33.0,48.0,0.6875,326.0,4.0,0.0,2.0,10.0,116.3,20.0,70.0,3.5,0.0,396.0,70.0,5.6571,70.0,6.5857,2.0,1592.0,11700.0,11.0,85.0,6.0,34.0,17.0,119.0,23.0,3.0,18.0,2.0,14.0,8.0,0.5714285714285714,2.0,1.0,0.5,4.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,143.0,47.67,5.0,4.0,4.0,3.0,3.0,0.0,25.0,34.0,0.7352941176470589,325.0,4.0,0.0,2.0,19.0,142.4,34.0,136.0,4.0,1.0,461.0,1.0,31.0,9.0,20.0,2.0,10.0,6.0,0.6,0.0,0.0,,-66.0,1.0,-65.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-6.0,-19.0,-3.0,-3.0,-13.0,4.0,-6.0,-9.0
TAM,2016,2016-12-04,4:25,Away,SDG,13,12,Sun,12,W 28-21,,28.0,21.0,7.0,49.0,3.5,covered,49.0,push,20.0,30.0,0.6666666666666666,268.0,1.0,1.0,1.0,12.0,93.7,30.0,81.0,2.7,1.0,349.0,61.0,5.7213,53.0,6.2264,1.0,1901.0000000000002,11040.0,6.0,35.0,6.0,45.0,12.0,80.0,20.0,5.0,14.0,1.0,13.0,5.0,0.38461538461538464,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,108.0,54.0,3.0,3.0,3.0,1.0,0.0,0.0,15.0,26.0,0.5769230769230769,211.0,2.0,2.0,2.0,14.0,77.6,25.0,119.0,4.76,1.0,330.0,2.0,18.0,8.0,9.0,1.0,8.0,4.0,0.5,0.0,0.0,,-38.0,57.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-7.0,-4.0,0.0,-7.0,3.0,11.0,-7.0,14.0
CHI,2016,2016-12-18,1:00,Home,GNB,15,14,Sun,12,L 27-30,,27.0,30.0,-3.0,57.0,4.5,covered,40.0,over,30.0,43.0,0.6976744186046512,354.0,2.0,3.0,1.0,8.0,81.7,19.0,95.0,5.0,1.0,449.0,63.0,7.127,58.0,7.7759,4.0,1633.0,11700.0,6.0,40.0,8.0,64.0,14.0,104.0,29.0,5.0,21.0,3.0,8.0,3.0,0.375,0.0,0.0,,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,88.0,44.0,3.0,3.0,3.0,3.0,3.0,0.0,19.0,31.0,0.6129032258064516,225.0,0.0,0.0,4.0,27.0,83.4,23.0,226.0,9.83,3.0,451.0,0.0,20.0,9.0,9.0,2.0,10.0,3.0,0.3,1.0,0.0,0.0,-131.0,129.0,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,-17.0,-7.0,7.0,-17.0,14.0,0.0,-3.0
CIN,2016,2016-10-30,8:36,Home,WAS,8,8,Sun,10,T 27-27,OT,27.0,27.0,0.0,54.0,-3.0,not covered,49.0,over,27.0,42.0,0.6428571428571429,263.0,1.0,1.0,3.0,21.0,81.8,36.0,152.0,4.22,3.0,415.0,81.0,5.1235,88.0,6.2045,2.0,2118.0,14160.0,7.0,85.0,15.0,106.0,22.0,191.0,35.0,10.0,17.0,8.0,15.0,8.0,0.5333333333333333,0.0,0.0,,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,261.0,52.2,3.0,3.0,3.0,4.0,2.0,0.0,38.0,56.0,0.6785714285714286,446.0,2.0,1.0,1.0,12.0,96.3,31.0,100.0,3.23,1.0,546.0,1.0,30.0,2.0,24.0,4.0,17.0,8.0,0.47058823529411764,2.0,0.0,0.0,52.0,-183.0,-131.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,-3.0,6.0,-3.0,-3.0,3.0
CIN,2016,2017-01-01,1:00,Home,BAL,17,16,Sun,1,W 27-10,,27.0,10.0,17.0,37.0,2.5,covered,40.5,under,18.0,28.0,0.6428571428571429,218.0,1.0,0.0,1.0,8.0,101.2,38.0,153.0,4.03,2.0,371.0,67.0,5.5373,70.0,4.7857,0.0,1842.0000000000002,10200.0,2.0,20.0,4.0,41.0,6.0,61.0,25.0,10.0,13.0,2.0,8.0,1.0,0.125,0.0,0.0,,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,5.0,247.0,49.4,1.0,1.0,1.0,1.0,1.0,0.0,33.0,51.0,0.6470588235294118,263.0,0.0,2.0,3.0,16.0,61.2,16.0,72.0,4.5,1.0,335.0,2.0,22.0,7.0,14.0,1.0,16.0,8.0,0.5,3.0,1.0,0.3333333333333333,81.0,-45.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,17.0,11.0,6.0,0.0,0.0,17.0,0.0
IND,2016,2016-10-02,9:35,Away,JAX,4,4,Sun,10,L 27-30,,27.0,30.0,-3.0,57.0,-1.0,not covered,48.0,over,27.0,42.0,0.6428571428571429,190.0,2.0,1.0,6.0,44.0,84.8,25.0,94.0,3.76,1.0,284.0,73.0,3.8904,65.0,5.0923,1.0,1959.0000000000002,11700.0,7.0,78.0,11.0,145.0,18.0,223.0,23.0,7.0,11.0,5.0,17.0,9.0,0.5294117647058824,2.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,149.0,49.67,3.0,3.0,3.0,3.0,3.0,0.0,19.0,33.0,0.5757575757575758,195.0,2.0,0.0,3.0,12.0,94.9,29.0,136.0,4.69,1.0,331.0,0.0,23.0,7.0,11.0,5.0,11.0,3.0,0.2727272727272727,1.0,1.0,1.0,-42.0,-5.0,-47.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-11.0,-17.0,-4.0,-7.0,-6.0,14.0,-11.0,8.0
DAL,2016,2016-09-18,1:03,Away,WAS,2,2,Sun,9,W 27-23,,27.0,23.0,4.0,50.0,3.5,covered,47.0,over,22.0,30.0,0.7333333333333333,278.0,0.0,0.0,4.0,14.0,103.7,30.0,102.0,3.4,3.0,380.0,64.0,5.9375,65.0,6.6462,1.0,1971.0000000000002,11340.0,6.0,39.0,8.0,51.0,14.0,90.0,24.0,8.0,13.0,3.0,12.0,6.0,0.5,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,142.0,47.33,2.0,2.0,2.0,3.0,3.0,0.0,28.0,46.0,0.6086956521739131,350.0,1.0,1.0,2.0,14.0,82.7,17.0,82.0,4.82,1.0,432.0,1.0,24.0,4.0,18.0,2.0,12.0,5.0,0.4166666666666667,1.0,0.0,0.0,20.0,-72.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,-3.0,10.0,-7.0,-6.0,7.0,3.0,1.0
DAL,2016,2016-11-20,1:00,Home,BAL,11,10,Sun,11,W 27-17,,27.0,17.0,10.0,44.0,-7.0,covered,44.5,under,27.0,36.0,0.75,299.0,3.0,0.0,1.0,2.0,127.2,30.0,118.0,3.93,0.0,417.0,67.0,6.2239,52.0,7.0769,0.0,2139.0,10980.0,5.0,45.0,12.0,136.0,17.0,181.0,27.0,6.0,19.0,2.0,12.0,7.0,0.5833333333333334,0.0,0.0,,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,184.0,46.0,2.0,2.0,2.0,1.0,1.0,0.0,23.0,35.0,0.6571428571428571,267.0,1.0,0.0,1.0,2.0,98.2,16.0,101.0,6.31,1.0,368.0,0.0,17.0,6.0,10.0,1.0,9.0,3.0,0.3333333333333333,0.0,0.0,,17.0,32.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,7.0,-7.0,7.0,7.0,3.0,0.0,10.0
DEN,2016,2016-10-02,4:05,Away,TAM,4,4,Sun,10,W 27-7,,27.0,7.0,20.0,34.0,-3.5,covered,43.0,under,19.0,31.0,0.6129032258064516,218.0,2.0,0.0,4.0,20.0,106.7,32.0,89.0,2.78,1.0,307.0,67.0,4.5821,66.0,3.2576,0.0,1884.0000000000002,16320.000000000002,9.0,88.0,9.0,69.0,18.0,157.0,22.0,4.0,14.0,4.0,13.0,3.0,0.23076923076923078,0.0,0.0,,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,7.0,330.0,47.14,1.0,1.0,1.0,0.0,0.0,0.0,17.0,35.0,0.4857142857142857,143.0,0.0,2.0,5.0,36.0,35.8,26.0,72.0,2.77,1.0,215.0,3.0,15.0,3.0,9.0,3.0,16.0,5.0,0.3125,1.0,0.0,0.0,17.0,75.0,92.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,10.0,3.0,7.0,10.0,10.0
DEN,2016,2016-10-24,8:30,Home,HOU,7,7,Mon,10,W 27-9,,27.0,9.0,18.0,36.0,-8.5,covered,40.0,under,14.0,25.0,0.56,157.0,1.0,0.0,0.0,0.0,88.2,35.0,190.0,5.43,2.0,347.0,60.0,5.7833,67.0,4.0448,0.0,1838.0000000000002,11100.0,7.0,83.0,2.0,15.0,9.0,98.0,19.0,11.0,8.0,0.0,11.0,3.0,0.2727272727272727,0.0,0.0,,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,6.0,255.0,42.5,0.0,0.0,0.0,3.0,3.0,0.0,22.0,41.0,0.5365853658536586,131.0,0.0,0.0,1.0,0.0,60.1,25.0,140.0,5.6,0.0,271.0,2.0,14.0,5.0,8.0,1.0,18.0,7.0,0.3888888888888889,2.0,0.0,0.0,50.0,26.0,76.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,8.0,12.0,-6.0,14.0,4.0,6.0,8.0,10.0
DEN,2016,2016-10-30,4:05,Home,SDG,8,8,Sun,10,W 27-19,,27.0,19.0,8.0,46.0,-3.5,covered,43.0,over,20.0,38.0,0.5263157894736842,267.0,0.0,1.0,1.0,9.0,65.2,25.0,57.0,2.28,2.0,324.0,64.0,5.0625,77.0,4.7922,3.0,1612.0,12540.0,6.0,45.0,8.0,52.0,14.0,97.0,15.0,5.0,10.0,0.0,15.0,5.0,0.3333333333333333,1.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,5.0,253.0,50.6,3.0,2.0,1.0,1.0,0.0,0.0,20.0,47.0,0.425531914893617,246.0,2.0,3.0,4.0,21.0,46.9,26.0,123.0,4.73,0.0,369.0,3.0,21.0,5.0,14.0,2.0,17.0,7.0,0.4117647058823529,2.0,0.0,0.0,-66.0,21.0,-45.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-4.0,3.0,4.0,-4.0,7.0,1.0,4.0,3.0,5.0
DEN,2016,2016-11-27,8:30,Home,KAN,12,11,Sun,11,L 27-30,OT,27.0,30.0,-3.0,57.0,-3.5,not covered,40.0,over,20.0,34.0,0.5882352941176471,340.0,3.0,0.0,5.0,28.0,125.6,38.0,124.0,3.26,0.0,464.0,77.0,6.026,76.0,3.5921,1.0,2239.0,14220.0,15.0,97.0,9.0,71.0,24.0,168.0,21.0,6.0,12.0,3.0,20.0,9.0,0.45,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,6.0,271.0,45.17,3.0,2.0,2.0,2.0,2.0,1.0,26.0,44.0,0.5909090909090909,190.0,1.0,0.0,6.0,30.0,76.9,26.0,83.0,3.19,1.0,273.0,0.0,23.0,5.0,14.0,4.0,17.0,5.0,0.29411764705882354,1.0,1.0,1.0,41.0,150.0,191.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,0.0,-6.0,0.0,6.0,-6.0,6.0
DET,2016,2016-09-25,1:02,Away,GNB,3,3,Sun,9,L 27-34,,27.0,34.0,-7.0,61.0,6.0,not covered,47.5,over,28.0,41.0,0.6829268292682927,368.0,3.0,1.0,3.0,17.0,112.3,23.0,50.0,2.17,0.0,418.0,67.0,6.2388,50.0,6.48,1.0,2107.0,10440.0,4.0,86.0,4.0,45.0,8.0,131.0,22.0,4.0,17.0,1.0,14.0,8.0,0.5714285714285714,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,95.0,47.5,4.0,4.0,4.0,2.0,2.0,0.0,15.0,24.0,0.625,201.0,4.0,0.0,2.0,4.0,128.6,24.0,123.0,5.13,0.0,324.0,0.0,17.0,6.0,9.0,2.0,10.0,5.0,0.5,0.0,0.0,,-73.0,167.0,94.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-21.0,-17.0,-11.0,-10.0,4.0,10.0,-21.0,14.0
GNB,2016,2016-09-11,1:04,Away,JAX,1,1,Sun,9,W 27-23,,27.0,23.0,4.0,50.0,-3.5,covered,47.0,over,20.0,34.0,0.5882352941176471,199.0,2.0,0.0,1.0,0.0,95.1,25.0,95.0,3.8,1.0,294.0,60.0,4.9,68.0,5.1176,0.0,1717.0,11400.0,5.0,24.0,9.0,79.0,14.0,103.0,18.0,6.0,10.0,2.0,14.0,7.0,0.5,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,184.0,46.0,2.0,2.0,2.0,3.0,3.0,0.0,24.0,39.0,0.6153846153846154,300.0,1.0,1.0,3.0,20.0,83.3,26.0,48.0,1.85,1.0,348.0,1.0,20.0,4.0,14.0,2.0,15.0,4.0,0.26666666666666666,4.0,3.0,0.75,47.0,-101.0,-54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0
GNB,2016,2016-11-28,8:30,Away,PHI,12,11,Mon,11,W 27-13,,27.0,13.0,14.0,40.0,4.0,covered,47.0,under,30.0,39.0,0.7692307692307693,313.0,2.0,0.0,0.0,0.0,116.7,28.0,74.0,2.64,1.0,387.0,67.0,5.7761,58.0,5.0345,0.0,2123.0,10680.0,7.0,51.0,7.0,42.0,14.0,93.0,25.0,7.0,15.0,3.0,14.0,10.0,0.7142857142857143,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,43.0,43.0,1.0,1.0,1.0,2.0,2.0,0.0,24.0,36.0,0.6666666666666666,211.0,0.0,1.0,4.0,43.0,70.5,18.0,81.0,4.5,1.0,292.0,1.0,20.0,7.0,12.0,1.0,11.0,5.0,0.45454545454545453,1.0,0.0,0.0,-7.0,102.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,10.0,4.0,10.0
HOU,2016,2016-10-02,1:02,Home,TEN,4,4,Sun,10,W 27-20,,27.0,20.0,7.0,47.0,-4.0,covered,40.0,over,25.0,37.0,0.6756756756756757,244.0,2.0,2.0,1.0,10.0,82.5,24.0,115.0,4.79,0.0,359.0,62.0,5.7903,62.0,5.1613,2.0,1698.0,11280.0,6.0,59.0,11.0,93.0,17.0,152.0,21.0,6.0,13.0,2.0,12.0,5.0,0.4166666666666667,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,150.0,50.0,2.0,2.0,2.0,2.0,2.0,0.0,13.0,29.0,0.4482758620689655,196.0,0.0,1.0,1.0,6.0,53.2,32.0,124.0,3.88,2.0,320.0,1.0,16.0,8.0,7.0,1.0,15.0,7.0,0.4666666666666667,1.0,0.0,0.0,-9.0,48.0,39.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,3.0,7.0,11.0,-8.0,4.0,0.0,3.0,4.0
KAN,2016,2016-10-23,1:03,Home,NOR,7,6,Sun,10,W 27-21,,27.0,21.0,6.0,48.0,-7.0,not covered,51.5,under,17.0,24.0,0.7083333333333334,214.0,2.0,0.0,0.0,0.0,126.0,28.0,112.0,4.0,0.0,326.0,52.0,6.2692,71.0,6.5211,0.0,1642.0,11100.0,4.0,30.0,10.0,75.0,14.0,105.0,20.0,7.0,11.0,2.0,9.0,3.0,0.3333333333333333,0.0,0.0,,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,191.0,47.75,3.0,3.0,3.0,0.0,0.0,0.0,37.0,48.0,0.7708333333333334,359.0,3.0,1.0,1.0,8.0,109.6,22.0,104.0,4.73,0.0,463.0,2.0,27.0,6.0,20.0,1.0,14.0,9.0,0.6428571428571429,0.0,0.0,,8.0,-145.0,-137.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,14.0,10.0,7.0,7.0,-4.0,-4.0,14.0,-8.0
MIA,2016,2016-11-06,1:00,Home,NYJ,9,8,Sun,11,W 27-23,,27.0,23.0,4.0,50.0,-3.5,covered,45.0,over,17.0,29.0,0.5862068965517241,137.0,1.0,0.0,1.0,12.0,83.8,32.0,137.0,4.28,1.0,274.0,62.0,4.4194,53.0,6.2453,0.0,1822.0,11940.0,8.0,86.0,10.0,77.0,18.0,163.0,20.0,7.0,9.0,4.0,11.0,5.0,0.45454545454545453,1.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,120.0,40.0,2.0,2.0,2.0,3.0,3.0,0.0,18.0,29.0,0.6206896551724138,191.0,1.0,2.0,3.0,22.0,64.0,21.0,140.0,6.67,1.0,331.0,2.0,18.0,3.0,10.0,5.0,11.0,3.0,0.2727272727272727,0.0,0.0,,-3.0,-54.0,-57.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,7.0,-3.0,4.0,6.0,-3.0,1.0,3.0
NWE,2016,2016-09-22,8:26,Home,HOU,3,3,Thu,9,W 27-0,,27.0,0.0,27.0,27.0,0.0,covered,38.5,under,11.0,19.0,0.5789473684210527,97.0,0.0,0.0,1.0,6.0,72.9,39.0,185.0,4.74,3.0,282.0,59.0,4.7797,70.0,4.0571,0.0,1718.0,10920.0,3.0,15.0,6.0,43.0,9.0,58.0,15.0,8.0,4.0,3.0,14.0,4.0,0.2857142857142857,0.0,0.0,,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,7.0,333.0,47.57,0.0,0.0,0.0,0.0,0.0,0.0,24.0,41.0,0.5853658536585366,175.0,0.0,1.0,2.0,21.0,58.5,27.0,109.0,4.04,0.0,284.0,3.0,19.0,9.0,10.0,0.0,15.0,6.0,0.4,3.0,0.0,0.0,76.0,-78.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,10.0,0.0,10.0,7.0,10.0,17.0
NWE,2016,2016-10-23,4:25,Away,PIT,7,7,Sun,10,W 27-16,,27.0,16.0,11.0,43.0,-7.5,covered,49.0,under,19.0,26.0,0.7307692307692307,222.0,2.0,0.0,0.0,0.0,124.2,29.0,140.0,4.83,2.0,362.0,55.0,6.5818,69.0,5.4348,2.0,1651.0,11100.0,4.0,40.0,10.0,85.0,14.0,125.0,21.0,11.0,9.0,1.0,12.0,7.0,0.5833333333333334,0.0,0.0,,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,203.0,40.6,1.0,1.0,1.0,5.0,3.0,0.0,29.0,47.0,0.6170212765957447,281.0,1.0,1.0,0.0,0.0,76.6,22.0,94.0,4.27,0.0,375.0,1.0,17.0,5.0,11.0,1.0,16.0,5.0,0.3125,2.0,1.0,0.5,46.0,-59.0,-13.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,7.0,7.0,-3.0,3.0,4.0,4.0,7.0
NYG,2016,2016-09-25,1:02,Home,WAS,3,3,Sun,9,L 27-29,,27.0,29.0,-2.0,56.0,-3.5,not covered,47.0,over,25.0,38.0,0.6578947368421053,337.0,1.0,2.0,2.0,13.0,82.1,21.0,120.0,5.71,2.0,457.0,61.0,7.4918,68.0,5.9265,3.0,1594.0,12360.0,11.0,128.0,8.0,70.0,19.0,198.0,28.0,8.0,16.0,4.0,9.0,4.0,0.4444444444444444,0.0,0.0,,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,142.0,47.33,2.0,2.0,2.0,5.0,5.0,0.0,22.0,36.0,0.6111111111111112,313.0,2.0,0.0,2.0,14.0,107.8,30.0,90.0,3.0,0.0,403.0,1.0,20.0,5.0,13.0,2.0,16.0,7.0,0.4375,1.0,1.0,1.0,30.0,24.0,54.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,8.0,-3.0,-4.0,-3.0,5.0,-7.0
NYG,2016,2016-10-16,1:02,Home,BAL,6,6,Sun,10,W 27-23,,27.0,23.0,4.0,50.0,-3.5,covered,42.5,over,32.0,46.0,0.6956521739130435,397.0,3.0,2.0,1.0,6.0,100.2,17.0,38.0,2.24,0.0,435.0,64.0,6.7969,76.0,5.1447,3.0,1496.0,12120.0,7.0,119.0,15.0,111.0,22.0,230.0,19.0,0.0,16.0,3.0,14.0,4.0,0.2857142857142857,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,205.0,51.25,2.0,2.0,2.0,3.0,3.0,0.0,26.0,48.0,0.5416666666666666,293.0,0.0,0.0,2.0,14.0,72.7,26.0,98.0,3.77,2.0,391.0,0.0,22.0,7.0,10.0,5.0,18.0,5.0,0.2777777777777778,2.0,1.0,0.5,-60.0,104.0,44.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-3.0,4.0,-10.0,7.0,7.0,0.0,-3.0,7.0
NYG,2016,2016-11-27,1:00,Away,CLE,12,11,Sun,11,W 27-13,,27.0,13.0,14.0,40.0,-6.5,covered,46.5,under,15.0,27.0,0.5555555555555556,192.0,3.0,0.0,1.0,2.0,115.4,27.0,104.0,3.85,0.0,296.0,55.0,5.3818,72.0,4.7639,1.0,1569.0,11400.0,9.0,100.0,5.0,35.0,14.0,135.0,13.0,3.0,10.0,0.0,13.0,4.0,0.3076923076923077,0.0,0.0,,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,427.0,47.44,1.0,1.0,1.0,2.0,2.0,0.0,25.0,44.0,0.5681818181818182,285.0,1.0,0.0,7.0,37.0,84.0,21.0,58.0,2.76,0.0,343.0,3.0,21.0,4.0,14.0,3.0,14.0,3.0,0.21428571428571427,2.0,1.0,0.5,46.0,-93.0,-47.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,0.0,8.0,0.0,6.0,8.0,6.0
TEN,2016,2016-11-27,1:00,Away,CHI,12,12,Sun,11,W 27-21,,27.0,21.0,6.0,48.0,-6.5,not covered,41.5,over,15.0,23.0,0.6521739130434783,226.0,2.0,0.0,0.0,0.0,126.4,29.0,149.0,5.14,1.0,375.0,52.0,7.2115,76.0,5.4079,0.0,1765.0,11280.0,6.0,118.0,7.0,48.0,13.0,166.0,18.0,7.0,9.0,2.0,11.0,5.0,0.45454545454545453,0.0,0.0,,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,177.0,44.25,3.0,3.0,3.0,0.0,0.0,0.0,28.0,54.0,0.5185185185185185,316.0,3.0,2.0,0.0,0.0,72.8,22.0,95.0,4.32,0.0,411.0,2.0,25.0,3.0,20.0,2.0,17.0,9.0,0.5294117647058824,3.0,1.0,0.3333333333333333,54.0,-90.0,-36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,14.0,3.0,-11.0,14.0,-8.0
PHI,2016,2017-01-01,1:00,Home,DAL,17,16,Sun,1,W 27-13,,27.0,13.0,14.0,40.0,-6.5,covered,44.0,under,27.0,43.0,0.627906976744186,232.0,2.0,0.0,2.0,13.0,93.7,30.0,114.0,3.8,1.0,346.0,75.0,4.6133,53.0,3.6792,0.0,2142.0,10980.0,4.0,61.0,5.0,35.0,9.0,96.0,24.0,8.0,14.0,2.0,14.0,6.0,0.42857142857142855,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,4.0,200.0,50.0,1.0,1.0,1.0,2.0,2.0,0.0,16.0,29.0,0.5517241379310345,126.0,1.0,2.0,3.0,25.0,48.9,21.0,69.0,3.29,0.0,195.0,2.0,15.0,4.0,9.0,2.0,12.0,5.0,0.4166666666666667,0.0,0.0,,45.0,106.0,151.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,-3.0,4.0,10.0,0.0,14.0
