Team,Season,Date,Time,Away_Home,Opp,Week,G#,Day,Month,Result,OT,Points_For,Points_Against,PD,Points_Comb,Spread,Vs_Line,Over/Under,OU Result,TPass_Cmp,TPass_Att,TPass_Cmp%,TPass_Yds,TPass_TD,TPass_Int,TSack,TSack_Yds,TQB_Rate,TRush_Att,TRush_Yds,TRush_Y/A,TRush_TD,TTot_Yds,TO_Play#,TO_Y/P,TD_Play#,TD_Y/P,TTot_TO,TO_ToP,TGame_Dur,Pen,TPen_Yds,TOpp_Pen,TOpp_Pen_Yds,TComb_Pen,TComb_Pen_Yds,T1st_Downs,T1st_by_Rsh,T1st_by_Pass,T1st_by_Pen,T3rd_Down_Att,T3rd_Down_Conv,T3rd_Down%,T4th_Down_Att,T4th_Down_Conv,T4th_Down%,TTot_TD,TXP_Att,TXP_Made,TFG_Att,TFG_Made,T2Pt_Att,T2Pt_Made,TSfty,TTimes_Punted,TPunt_Yds,TPunt_Yds_Avg,TOpp_Tot_TD,TOpp_XP_Att,TOpp_XP_Made,TOpp_FG_Att,TOpp_FG_Made,TOpp_Sfty,TOpp_Pass_Cmp,TOpp_Pass_Att,TOpp_Pass_Cmp%,TOpp_Pass_Yds,TOpp_Pass_TD,TOpp_Pass_Int,TOpp_Sk,TOpp_Sk_Yds,TOpp_QB_Rate,TOpp_Rush_Att,TOpp_Rush_Yds,TOpp_Rush_Y/A,TOpp_Rush_TD,TOpp_Tot_Yds,TOpp_Tot_TO,TOpp_1st_Downs,TOpp_1st_by_Rsh,TOpp_1st_by_Pass,TOpp_1st_by_Pen,TOpp_3rd_Down_Att,TOpp_3rd_Down_Conv,TOpp_3rd_Down%,TOpp_4th_Down_Att,TOpp_4th_Down_Conv,TOpp_4th_Down%,TMargin_Rush,TMargin_Pass,TMargin_TotYds,TTO_TD,TKR_TD,TPR_TD,TInt_TD,TFmb_TD,TOtherRet_TD,TAll_Ret_TD,TMar_Thru_Q1,TMar_Thru_Q2,TMar_Thru_Q3,TScore_Diff_Q1,TScore_Diff_Q2,TScore_Diff_Q3,TScore_Diff_Q4,TScore_Diff_1stHalf,TScore_Diff_2ndHalf
LAR,2018,2018-12-16,8:20,Home,PHI,15,14,Sun,12,L 23-30,,23.0,30.0,-7.0,53.0,-13.5,not covered,52.5,over,35.0,54.0,0.6481481481481481,325.0,0.0,1.0,2.0,14.0,74.5,18.0,82.0,4.56,2.0,407.0,74.0,5.5,61.0,6.2459,3.0,1704.0,11700.0,5.0,50.0,6.0,49.0,11.0,99.0,23.0,5.0,18.0,0.0,12.0,4.0,0.3333333333333333,1.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,169.0,56.33,3.0,3.0,3.0,4.0,3.0,0.0,24.0,31.0,0.7741935483870968,270.0,0.0,1.0,0.0,0.0,89.4,30.0,111.0,3.7,3.0,381.0,1.0,17.0,7.0,9.0,1.0,13.0,4.0,0.3076923076923077,1.0,0.0,0.0,-29.0,55.0,26.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-17.0,4.0,-4.0,-17.0,10.0,0.0,-7.0
BAL,2018,2018-09-13,8:20,Away,CIN,2,2,Thu,9,L 23-34,,23.0,34.0,-11.0,57.0,1.0,not covered,43.0,over,32.0,55.0,0.5818181818181818,359.0,2.0,2.0,4.0,17.0,76.0,22.0,66.0,3.0,1.0,425.0,81.0,5.2469,70.0,5.3286,3.0,1690.0,12360.0,7.0,51.0,9.0,92.0,16.0,143.0,28.0,5.0,20.0,3.0,16.0,7.0,0.4375,4.0,2.0,0.5,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,169.0,56.33,4.0,4.0,4.0,2.0,2.0,0.0,24.0,42.0,0.5714285714285714,265.0,4.0,0.0,0.0,0.0,107.7,28.0,108.0,3.86,0.0,373.0,0.0,24.0,6.0,14.0,4.0,13.0,5.0,0.38461538461538464,0.0,0.0,,-42.0,94.0,52.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-14.0,-11.0,-14.0,0.0,3.0,0.0,-14.0,3.0
BAL,2018,2018-10-21,4:05,Home,NOR,7,7,Sun,10,L 23-24,,23.0,24.0,-1.0,47.0,-2.5,not covered,49.0,under,24.0,40.0,0.6,274.0,2.0,0.0,1.0,10.0,98.3,23.0,77.0,3.35,1.0,351.0,64.0,5.4844,70.0,4.8429,0.0,1589.0,10980.0,5.0,54.0,6.0,52.0,11.0,106.0,25.0,6.0,15.0,4.0,12.0,5.0,0.4166666666666667,2.0,1.0,0.5,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,137.0,45.67,3.0,3.0,3.0,1.0,1.0,0.0,22.0,30.0,0.7333333333333333,205.0,2.0,0.0,1.0,7.0,113.9,39.0,134.0,3.44,1.0,339.0,1.0,26.0,12.0,12.0,2.0,14.0,6.0,0.42857142857142855,5.0,4.0,0.8,-57.0,69.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,3.0,7.0,-11.0,3.0,-4.0
LAC,2018,2018-09-23,4:05,Away,LAR,3,3,Sun,9,L 23-35,,23.0,35.0,-12.0,58.0,7.5,not covered,49.0,over,18.0,30.0,0.6,215.0,2.0,0.0,2.0,11.0,105.7,20.0,141.0,7.05,1.0,356.0,52.0,6.8462,72.0,7.2361,2.0,1544.0,10620.0,4.0,30.0,6.0,64.0,10.0,94.0,16.0,7.0,9.0,0.0,13.0,7.0,0.5384615384615384,2.0,1.0,0.5,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,102.0,34.0,5.0,5.0,5.0,1.0,0.0,0.0,29.0,36.0,0.8055555555555556,350.0,3.0,1.0,1.0,4.0,123.4,35.0,171.0,4.89,1.0,521.0,2.0,33.0,12.0,18.0,3.0,11.0,8.0,0.7272727272727273,0.0,0.0,,-30.0,-135.0,-165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-15.0,-8.0,0.0,-7.0,3.0,-8.0,-4.0
LAC,2018,2018-12-30,4:25,Away,DEN,17,16,Sun,12,W 23-9,,23.0,9.0,14.0,32.0,-7.0,covered,43.5,under,14.0,24.0,0.5833333333333334,160.0,1.0,2.0,1.0,16.0,60.4,30.0,116.0,3.87,1.0,276.0,55.0,5.0182,74.0,5.0,4.0,1692.0,10980.0,6.0,51.0,11.0,99.0,17.0,150.0,17.0,5.0,10.0,2.0,11.0,4.0,0.36363636363636365,0.0,0.0,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,234.0,46.8,1.0,0.0,0.0,1.0,1.0,0.0,31.0,48.0,0.6458333333333334,288.0,1.0,1.0,1.0,4.0,79.2,25.0,82.0,3.28,0.0,370.0,4.0,19.0,7.0,11.0,1.0,14.0,4.0,0.2857142857142857,2.0,1.0,0.5,34.0,-128.0,-94.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,11.0,0.0,4.0,7.0,3.0,4.0,10.0
SEA,2018,2018-12-16,4:05,Away,SFO,15,14,Sun,12,L 23-26,OT,23.0,26.0,-3.0,49.0,-3.5,not covered,44.0,over,23.0,31.0,0.7419354838709677,217.0,2.0,0.0,3.0,20.0,117.3,35.0,168.0,4.8,1.0,385.0,69.0,5.5797,58.0,6.0517,0.0,2234.0,11880.0,14.0,148.0,8.0,66.0,22.0,214.0,18.0,5.0,12.0,1.0,19.0,9.0,0.47368421052631576,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,426.0,53.25,2.0,2.0,2.0,4.0,4.0,0.0,20.0,29.0,0.6896551724137931,257.0,1.0,0.0,3.0,18.0,108.0,26.0,94.0,3.62,0.0,351.0,1.0,20.0,2.0,13.0,5.0,10.0,3.0,0.3,0.0,0.0,,74.0,-40.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,-7.0,-1.0,-3.0,-3.0,7.0,-4.0,4.0
SFO,2018,2018-11-12,8:15,Home,NYG,10,10,Mon,11,L 23-27,,23.0,27.0,-4.0,50.0,-3.0,not covered,45.0,over,27.0,39.0,0.6923076923076923,250.0,1.0,2.0,0.0,0.0,73.7,29.0,124.0,4.28,1.0,374.0,68.0,5.5,55.0,5.0364,2.0,2054.0,11160.0,10.0,97.0,8.0,78.0,18.0,175.0,24.0,6.0,14.0,4.0,13.0,8.0,0.6153846153846154,0.0,0.0,,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,133.0,44.33,3.0,3.0,3.0,2.0,2.0,0.0,19.0,31.0,0.6129032258064516,180.0,3.0,0.0,1.0,8.0,109.6,23.0,97.0,4.22,0.0,277.0,0.0,17.0,3.0,10.0,4.0,12.0,5.0,0.4166666666666667,0.0,0.0,,27.0,70.0,97.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,0.0,-4.0,7.0,-3.0,-4.0,3.0,-7.0
WAS,2018,2018-10-14,1:00,Home,CAR,6,5,Sun,10,W 23-17,,23.0,17.0,6.0,40.0,1.0,covered,44.5,under,21.0,36.0,0.5833333333333334,156.0,2.0,0.0,3.0,7.0,88.1,28.0,132.0,4.71,0.0,288.0,67.0,4.2985,59.0,5.9322,0.0,2124.0,10500.0,5.0,43.0,8.0,55.0,13.0,98.0,18.0,7.0,10.0,1.0,16.0,7.0,0.4375,2.0,1.0,0.5,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,164.0,41.0,2.0,1.0,0.0,1.0,1.0,0.0,27.0,40.0,0.675,269.0,2.0,1.0,1.0,6.0,92.6,18.0,81.0,4.5,0.0,350.0,3.0,22.0,7.0,15.0,0.0,9.0,3.0,0.3333333333333333,1.0,0.0,0.0,51.0,-113.0,-62.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,8.0,14.0,-3.0,-3.0,-2.0,11.0,-5.0
WAS,2018,2018-11-22,4:30,Away,DAL,12,11,Thu,11,L 23-31,,23.0,31.0,-8.0,54.0,7.0,not covered,40.0,over,24.0,38.0,0.631578947368421,251.0,2.0,3.0,3.0,17.0,68.7,20.0,80.0,4.0,1.0,331.0,61.0,5.4262,69.0,5.8551,3.0,1597.0,12960.0,4.0,25.0,4.0,30.0,8.0,55.0,18.0,5.0,12.0,1.0,11.0,4.0,0.36363636363636365,0.0,0.0,,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,228.0,45.6,4.0,4.0,4.0,1.0,1.0,0.0,22.0,31.0,0.7096774193548387,258.0,2.0,0.0,4.0,31.0,117.4,34.0,146.0,4.29,2.0,404.0,0.0,20.0,8.0,11.0,1.0,14.0,6.0,0.42857142857142855,1.0,0.0,0.0,-66.0,-7.0,-73.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-3.0,-11.0,-7.0,4.0,-8.0,3.0,-3.0,-5.0
DAL,2018,2018-11-18,1:00,Away,ATL,11,10,Sun,11,W 22-19,,22.0,19.0,3.0,41.0,3.5,covered,50.0,under,22.0,32.0,0.6875,191.0,0.0,0.0,2.0,17.0,86.5,29.0,132.0,4.55,2.0,323.0,63.0,5.127,55.0,6.4364,0.0,1917.0000000000002,9900.0,2.0,20.0,2.0,15.0,4.0,35.0,20.0,9.0,10.0,1.0,13.0,7.0,0.5384615384615384,0.0,0.0,,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,133.0,44.33,1.0,1.0,1.0,4.0,4.0,0.0,24.0,34.0,0.7058823529411765,274.0,1.0,1.0,3.0,17.0,92.0,18.0,80.0,4.44,0.0,354.0,1.0,19.0,6.0,13.0,0.0,12.0,6.0,0.5,0.0,0.0,,52.0,-83.0,-31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,-3.0,3.0,-6.0,0.0,6.0,-3.0,6.0
DET,2018,2018-11-11,1:00,Away,CHI,10,9,Sun,11,L 22-34,,22.0,34.0,-12.0,56.0,7.5,not covered,44.5,over,25.0,42.0,0.5952380952380952,229.0,2.0,2.0,6.0,45.0,74.9,24.0,76.0,3.17,1.0,305.0,72.0,4.2361,53.0,7.5849,3.0,1920.0000000000002,11580.0,6.0,41.0,6.0,46.0,12.0,87.0,24.0,7.0,14.0,3.0,15.0,4.0,0.26666666666666666,5.0,4.0,0.8,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,156.0,39.0,5.0,4.0,2.0,2.0,0.0,0.0,23.0,30.0,0.7666666666666667,348.0,3.0,0.0,1.0,7.0,147.6,22.0,54.0,2.45,2.0,402.0,0.0,20.0,3.0,13.0,4.0,10.0,4.0,0.4,0.0,0.0,,22.0,-119.0,-97.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-19.0,-24.0,-13.0,-6.0,-5.0,12.0,-19.0,7.0
GNB,2018,2018-09-30,1:00,Home,BUF,4,4,Sun,9,W 22-0,,22.0,0.0,22.0,22.0,-8.5,covered,43.5,under,22.0,40.0,0.55,282.0,1.0,1.0,2.0,16.0,76.9,32.0,141.0,4.41,1.0,423.0,74.0,5.7162,56.0,2.5893,2.0,2077.0,11460.0,5.0,60.0,3.0,20.0,8.0,80.0,22.0,9.0,12.0,1.0,19.0,11.0,0.5789473684210527,1.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,171.0,42.75,0.0,0.0,0.0,0.0,0.0,0.0,16.0,33.0,0.48484848484848486,87.0,0.0,2.0,7.0,64.0,29.7,16.0,58.0,3.63,0.0,145.0,3.0,11.0,2.0,6.0,3.0,16.0,3.0,0.1875,0.0,0.0,,83.0,195.0,278.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,19.0,6.0,10.0,3.0,3.0,16.0,6.0
HOU,2018,2018-09-23,1:00,Home,NYG,3,3,Sun,9,L 22-27,,22.0,27.0,-5.0,49.0,-6.5,not covered,44.0,over,24.0,40.0,0.6,368.0,2.0,1.0,3.0,17.0,98.4,19.0,59.0,3.11,0.0,427.0,62.0,6.8871,60.0,6.3167,2.0,1470.0,10680.0,7.0,50.0,3.0,20.0,10.0,70.0,21.0,2.0,18.0,1.0,12.0,5.0,0.4166666666666667,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,155.0,51.67,3.0,3.0,3.0,2.0,2.0,0.0,25.0,29.0,0.8620689655172413,265.0,2.0,0.0,4.0,32.0,127.7,27.0,114.0,4.22,1.0,379.0,0.0,21.0,4.0,16.0,1.0,13.0,7.0,0.5384615384615384,0.0,0.0,,-55.0,103.0,48.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-14.0,-11.0,-4.0,-10.0,3.0,6.0,-14.0,9.0
NYG,2018,2018-11-25,1:00,Away,PHI,12,11,Sun,11,L 22-25,,22.0,25.0,-3.0,47.0,4.5,covered,49.0,under,26.0,37.0,0.7027027027027027,276.0,1.0,1.0,2.0,21.0,91.8,18.0,126.0,7.0,1.0,402.0,57.0,7.0526,60.0,5.6833,1.0,1642.0,11160.0,11.0,91.0,7.0,46.0,18.0,137.0,18.0,4.0,14.0,0.0,12.0,5.0,0.4166666666666667,0.0,0.0,,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,133.0,44.33,2.0,0.0,0.0,3.0,3.0,0.0,20.0,28.0,0.7142857142857143,214.0,1.0,0.0,3.0,22.0,105.4,29.0,127.0,4.38,1.0,341.0,0.0,19.0,6.0,11.0,2.0,11.0,3.0,0.2727272727272727,1.0,1.0,1.0,-1.0,62.0,61.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,5.0,9.0,-1.0,-3.0,-8.0,8.0,-11.0
NYJ,2018,2018-12-02,4:05,Away,TEN,13,12,Sun,12,L 22-26,,22.0,26.0,-4.0,48.0,10.5,covered,40.5,over,17.0,30.0,0.5666666666666667,124.0,0.0,1.0,2.0,4.0,53.2,33.0,156.0,4.73,0.0,280.0,65.0,4.3077,60.0,6.7167,1.0,2002.0000000000002,11820.0,11.0,96.0,8.0,75.0,19.0,171.0,15.0,6.0,8.0,1.0,14.0,3.0,0.21428571428571427,0.0,0.0,,1.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,6.0,267.0,44.5,3.0,3.0,2.0,2.0,2.0,0.0,20.0,35.0,0.5714285714285714,273.0,2.0,1.0,3.0,9.0,89.3,22.0,130.0,5.91,1.0,403.0,1.0,22.0,6.0,11.0,5.0,11.0,1.0,0.09090909090909091,0.0,0.0,,26.0,-149.0,-123.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,10.0,9.0,10.0,0.0,-1.0,-13.0,10.0,-14.0
NYJ,2018,2018-12-15,4:30,Home,HOU,15,14,Sat,12,L 22-29,,22.0,29.0,-7.0,51.0,7.0,push,44.0,over,24.0,38.0,0.631578947368421,228.0,2.0,0.0,3.0,25.0,100.0,31.0,90.0,2.9,1.0,318.0,72.0,4.4167,51.0,5.6078,1.0,2104.0,11340.0,9.0,60.0,5.0,43.0,14.0,103.0,21.0,7.0,11.0,3.0,17.0,9.0,0.5294117647058824,3.0,1.0,0.3333333333333333,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,197.0,49.25,2.0,2.0,2.0,5.0,5.0,0.0,22.0,28.0,0.7857142857142857,239.0,2.0,0.0,6.0,55.0,126.0,17.0,47.0,2.76,0.0,286.0,0.0,15.0,1.0,12.0,2.0,9.0,1.0,0.1111111111111111,0.0,0.0,,43.0,-11.0,32.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-1.0,0.0,-7.0,6.0,-6.0,-7.0,0.0
BAL,2018,2018-12-22,8:20,Away,LAC,16,15,Sat,12,W 22-10,,22.0,10.0,12.0,32.0,4.0,covered,42.5,under,12.0,22.0,0.5454545454545454,202.0,1.0,0.0,3.0,2.0,101.3,35.0,159.0,4.54,0.0,361.0,60.0,6.0167,57.0,3.4737,1.0,1885.0000000000002,10560.0,4.0,40.0,8.0,69.0,12.0,109.0,15.0,6.0,8.0,1.0,14.0,4.0,0.2857142857142857,2.0,1.0,0.5,2.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,3.0,150.0,50.0,1.0,1.0,1.0,1.0,1.0,0.0,23.0,37.0,0.6216216216216216,147.0,0.0,2.0,4.0,34.0,47.9,16.0,51.0,3.19,1.0,198.0,3.0,14.0,2.0,10.0,2.0,13.0,4.0,0.3076923076923077,0.0,0.0,,108.0,55.0,163.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,6.0,3.0,0.0,3.0,6.0,3.0,9.0
LAC,2018,2018-11-18,4:05,Home,DEN,11,10,Sun,11,L 22-23,,22.0,23.0,-1.0,45.0,-7.5,not covered,46.5,under,28.0,43.0,0.6511627906976745,384.0,2.0,2.0,3.0,17.0,91.3,26.0,95.0,3.65,0.0,479.0,72.0,6.6528,52.0,6.25,2.0,2269.0,11400.0,14.0,120.0,7.0,43.0,21.0,163.0,26.0,5.0,18.0,3.0,15.0,9.0,0.6,0.0,0.0,,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,78.0,39.0,3.0,2.0,2.0,1.0,1.0,0.0,20.0,33.0,0.6060606060606061,217.0,0.0,0.0,0.0,0.0,80.0,19.0,108.0,5.68,3.0,325.0,0.0,16.0,6.0,7.0,3.0,10.0,3.0,0.3,2.0,1.0,0.5,-13.0,167.0,154.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,6.0,0.0,-1.0,-6.0,6.0,-7.0
CAR,2018,2018-10-21,1:00,Away,PHI,7,6,Sun,10,W 21-17,,21.0,17.0,4.0,38.0,5.0,covered,45.0,under,25.0,39.0,0.6410256410256411,250.0,2.0,0.0,2.0,19.0,101.3,17.0,121.0,7.12,1.0,371.0,58.0,6.3966,65.0,5.2615,0.0,1483.0,10500.0,5.0,78.0,4.0,35.0,9.0,113.0,19.0,6.0,13.0,0.0,11.0,5.0,0.45454545454545453,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,209.0,41.8,2.0,2.0,2.0,2.0,1.0,0.0,30.0,37.0,0.8108108108108109,284.0,2.0,0.0,4.0,26.0,116.7,24.0,58.0,2.42,0.0,342.0,1.0,21.0,6.0,14.0,1.0,12.0,3.0,0.25,4.0,3.0,0.75,63.0,-34.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-17.0,0.0,-10.0,-7.0,21.0,-10.0,14.0
CAR,2018,2018-11-08,8:20,Away,PIT,10,9,Thu,11,L 21-52,,21.0,52.0,-31.0,73.0,3.5,not covered,51.0,over,23.0,29.0,0.7931034482758621,147.0,2.0,1.0,5.0,46.0,103.0,22.0,95.0,4.32,1.0,242.0,56.0,4.3214,58.0,7.8793,2.0,1765.0,10140.0,5.0,42.0,1.0,24.0,6.0,66.0,18.0,5.0,12.0,1.0,11.0,4.0,0.36363636363636365,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,205.0,41.0,7.0,7.0,7.0,1.0,1.0,0.0,23.0,27.0,0.8518518518518519,319.0,5.0,0.0,1.0,6.0,155.5,30.0,138.0,4.6,1.0,457.0,0.0,25.0,10.0,14.0,1.0,11.0,8.0,0.7272727272727273,0.0,0.0,,-43.0,-172.0,-215.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-17.0,-31.0,-14.0,-3.0,-14.0,0.0,-17.0,-14.0
CIN,2018,2018-09-23,1:00,Away,CAR,3,3,Sun,9,L 21-31,,21.0,31.0,-10.0,52.0,2.5,not covered,44.0,over,29.0,46.0,0.6304347826086957,330.0,2.0,4.0,2.0,22.0,64.8,13.0,66.0,5.08,1.0,396.0,61.0,6.4918,66.0,5.7121,4.0,1565.0,11220.0,4.0,36.0,3.0,17.0,7.0,53.0,25.0,6.0,18.0,1.0,10.0,4.0,0.4,0.0,0.0,,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,132.0,44.0,4.0,4.0,4.0,1.0,1.0,0.0,15.0,24.0,0.625,147.0,2.0,0.0,1.0,3.0,107.5,41.0,230.0,5.61,2.0,377.0,0.0,23.0,11.0,10.0,2.0,13.0,6.0,0.46153846153846156,1.0,0.0,0.0,-164.0,183.0,19.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-7.0,0.0,-7.0,0.0,-3.0,-7.0,-3.0
CIN,2018,2018-10-14,1:00,Home,PIT,6,6,Sun,10,L 21-28,,21.0,28.0,-7.0,49.0,-1.5,not covered,49.5,under,26.0,42.0,0.6190476190476191,213.0,2.0,0.0,3.0,16.0,92.3,13.0,62.0,4.77,1.0,275.0,58.0,4.7414,67.0,7.1791,0.0,1504.0,11280.0,6.0,30.0,9.0,69.0,15.0,99.0,19.0,5.0,13.0,1.0,12.0,6.0,0.5,0.0,0.0,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,270.0,45.0,3.0,2.0,2.0,2.0,2.0,0.0,32.0,46.0,0.6956521739130435,369.0,1.0,0.0,0.0,0.0,100.7,21.0,112.0,5.33,2.0,481.0,0.0,26.0,7.0,16.0,3.0,14.0,8.0,0.5714285714285714,0.0,0.0,,-50.0,-156.0,-206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,-3.0,7.0,-7.0,-3.0,-4.0,0.0,-7.0
CIN,2018,2018-11-18,1:00,Away,BAL,11,10,Sun,11,L 21-24,,21.0,24.0,-3.0,45.0,6.5,covered,44.0,over,19.0,37.0,0.5135135135135135,207.0,2.0,0.0,1.0,4.0,86.7,16.0,48.0,3.0,1.0,255.0,54.0,4.7222,75.0,5.3733,0.0,1311.0,11100.0,7.0,58.0,5.0,31.0,12.0,89.0,15.0,4.0,10.0,1.0,14.0,6.0,0.42857142857142855,1.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,251.0,41.83,2.0,1.0,1.0,3.0,3.0,0.0,13.0,19.0,0.6842105263157895,136.0,0.0,1.0,3.0,14.0,67.0,53.0,267.0,5.04,2.0,403.0,1.0,23.0,15.0,7.0,1.0,16.0,8.0,0.5,1.0,0.0,0.0,-219.0,71.0,-148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-6.0,0.0,-7.0,1.0,6.0,-3.0,-6.0,3.0
CIN,2018,2018-12-09,4:05,Away,LAC,14,13,Sun,12,L 21-26,,21.0,26.0,-5.0,47.0,17.0,covered,48.5,under,18.0,27.0,0.6666666666666666,151.0,1.0,0.0,3.0,19.0,96.2,32.0,144.0,4.5,1.0,295.0,62.0,4.7581,56.0,5.1429,0.0,1958.0000000000002,10680.0,6.0,34.0,6.0,38.0,12.0,72.0,19.0,8.0,9.0,2.0,13.0,5.0,0.38461538461538464,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,3.0,132.0,44.0,2.0,2.0,2.0,4.0,4.0,0.0,19.0,29.0,0.6551724137931034,203.0,1.0,0.0,2.0,17.0,97.3,25.0,85.0,3.4,1.0,288.0,0.0,17.0,7.0,10.0,0.0,13.0,5.0,0.38461538461538464,1.0,1.0,1.0,59.0,-52.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-5.0,-8.0,-4.0,-1.0,-3.0,3.0,-5.0,0.0
CLE,2018,2018-09-09,1:00,Home,PIT,1,1,Sun,9,T 21-21,OT,21.0,21.0,0.0,42.0,3.5,covered,41.0,over,15.0,40.0,0.375,150.0,1.0,1.0,7.0,47.0,51.8,38.0,177.0,4.66,2.0,327.0,85.0,3.8471,80.0,5.9,1.0,2088.0,14040.0,11.0,87.0,12.0,116.0,23.0,203.0,22.0,10.0,6.0,6.0,18.0,5.0,0.2777777777777778,1.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,522.0,43.5,3.0,3.0,3.0,1.0,0.0,0.0,23.0,41.0,0.5609756097560976,313.0,1.0,3.0,4.0,22.0,58.3,35.0,159.0,4.54,2.0,472.0,6.0,25.0,7.0,17.0,1.0,15.0,7.0,0.4666666666666667,0.0,0.0,,18.0,-163.0,-145.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-14.0,0.0,-7.0,-7.0,14.0,-7.0,7.0
CLE,2018,2018-09-20,8:20,Home,NYJ,3,3,Thu,9,W 21-17,,21.0,17.0,4.0,38.0,-3.0,covered,41.0,under,21.0,37.0,0.5675675675675675,190.0,0.0,0.0,4.0,30.0,74.2,33.0,133.0,4.03,2.0,323.0,74.0,4.3649,63.0,4.254,0.0,1852.0000000000002,11580.0,5.0,41.0,6.0,55.0,11.0,96.0,20.0,9.0,10.0,1.0,18.0,7.0,0.3888888888888889,0.0,0.0,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,8.0,273.0,34.13,2.0,2.0,2.0,1.0,1.0,0.0,15.0,31.0,0.4838709677419355,161.0,0.0,2.0,2.0,8.0,37.2,30.0,107.0,3.57,2.0,268.0,3.0,14.0,5.0,9.0,0.0,15.0,6.0,0.4,1.0,1.0,1.0,26.0,29.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,-11.0,11.0,4.0,-11.0,15.0
