Player,Pos,Team,Games,Snaps,Snap %,Season,Week
,DE,SFO,1,26,48,2018,5
,DT,TEN,1,42,65,2018,5
,LB,KAN,1,76,92,2018,5
,CB,IND,1,69,100,2018,5
,S,ARI,1,94,95,2018,5
,CB,DET,1,80,99,2018,5
,DE,BAL,1,39,49,2018,5
,LB,JAX,1,70,100,2018,5
,CB,ARI,1,95,96,2018,5
,LB,NYJ,1,77,100,2018,5
,DT,DAL,1,10,13,2018,5
,DE,CLE,1,25,29,2018,5
,LB,DET,1,78,96,2018,5
,S,SFO,1,1,2,2018,5
,CB,CLE,1,79,91,2018,5
,DE,ARI,1,37,37,2018,5
,CB,CLE,1,55,63,2018,5
,DT,SEA,1,38,58,2018,5
,DE,DEN,1,21,33,2018,5
,S,NYG,1,20,28,2018,5
,DT,DET,1,34,42,2018,5
,CB,TEN,1,53,82,2018,5
,CB,SFO,1,26,48,2018,5
,DT,NYG,1,18,25,2018,5
,DT,DEN,1,25,40,2018,5
,LB,NYJ,1,48,62,2018,5
,LB,DEN,1,21,33,2018,5
,CB,SEA,1,1,1,2018,5
,DT,IND,1,28,41,2018,5
,CB,JAX,1,42,60,2018,5
,DE,NYG,1,42,58,2018,5
,LB,TEN,1,8,12,2018,5
,DT,HOU,1,24,39,2018,5
,DT,NYJ,1,12,16,2018,5
,LB,DAL,1,2,3,2018,5
,DE,LAR,1,8,13,2018,5
,LB,DEN,1,39,62,2018,5
,S,LAC,1,34,64,2018,5
,DE,NYJ,1,59,77,2018,5
,DE,DAL,1,40,50,2018,5
,S,NYG,1,71,99,2018,5
,LB,DEN,1,20,32,2018,5
,DT,NWE,1,36,43,2018,5
,DT,BUF,1,17,31,2018,5
,CB,LAR,1,60,100,2018,5
,DE,SFO,1,29,52,2018,5
,CB,NOR,1,57,92,2018,5
,DT,ATL,1,18,30,2018,5
,S,DAL,1,80,100,2018,5
,LB,HOU,1,62,100,2018,5
,DE,JAX,1,29,41,2018,5
,LB,ATL,1,38,62,2018,5
,DT,NWE,1,21,25,2018,5
,LB,MIN,1,57,97,2018,5
,LB,CAR,1,56,100,2018,5
,DE,CLE,1,7,8,2018,5
,LB,WAS,1,55,82,2018,5
,DE,MIN,1,55,93,2018,5
,S,CLE,1,87,100,2018,5
,LB,MIA,1,4,7,2018,5
,CB,PHI,1,60,95,2018,5
,DE,NYJ,1,49,64,2018,5
,LB,LAC,1,46,87,2018,5
,DE,NWE,1,51,61,2018,5
,DE,NYG,1,20,28,2018,5
,LB,BAL,1,63,79,2018,5
,S,SFO,1,50,93,2018,5
,LB,PIT,1,60,83,2018,5
,CB,NYJ,1,73,95,2018,5
,LB,PIT,1,32,44,2018,5
,DT,HOU,1,29,47,2018,5
,DT,TEN,1,11,17,2018,5
,LB,LAC,1,11,21,2018,5
,DE,LAC,1,36,68,2018,5
,CB,KAN,1,83,100,2018,5
,LB,LAR,1,1,2,2018,5
,LB,DAL,1,24,30,2018,5
,LB,PHI,1,62,98,2018,5
,DE,ARI,1,52,53,2018,5
,S,DET,1,81,100,2018,5
,S,BUF,1,54,100,2018,5
,LB,CAR,1,14,25,2018,5
,DT,NOR,1,27,44,2018,5
,DT,ARI,1,76,77,2018,5
,DE,SEA,1,54,82,2018,5
,CB,SEA,1,63,95,2018,5
,CB,WAS,1,12,18,2018,5
,DE,SFO,1,10,19,2018,5
,DT,KAN,1,23,28,2018,5
,CB,LAR,1,49,82,2018,5
,LB,LAR,1,29,48,2018,5
,CB,NYG,1,70,97,2018,5
,CB,WAS,1,57,85,2018,5
,DE,CAR,1,18,32,2018,5
,S,IND,1,20,29,2018,5
,S,ATL,1,47,77,2018,5
,S,IND,1,1,1,2018,5
,CB,JAX,1,69,99,2018,5
,DE,CLE,1,70,80,2018,5
,DT,SFO,1,48,87,2018,5
,LB,JAX,1,70,100,2018,5
,DE,BUF,1,19,35,2018,5
,CB,MIN,1,28,47,2018,5
,DT,DET,1,32,40,2018,5
,LB,DAL,1,79,99,2018,5
,DT,TEN,1,37,57,2018,5
,LB,KAN,1,24,29,2018,5
,CB,NYG,1,71,99,2018,5
,LB,NYJ,1,77,100,2018,5
,CB,CIN,1,60,94,2018,5
,DT,CIN,1,36,56,2018,5
,CB,KAN,1,83,100,2018,5
,S,MIN,1,21,36,2018,5
,DT,CIN,1,17,27,2018,5
,DT,GNB,1,57,89,2018,5
,CB,PIT,1,41,57,2018,5
,DT,SEA,1,60,91,2018,5
,S,NOR,1,51,82,2018,5
,LB,NYJ,1,41,53,2018,5
,DT,DAL,1,49,61,2018,5
,S,PHI,1,62,98,2018,5
,DT,CLE,1,2,2,2018,5
,CB,MIA,1,60,100,2018,5
,CB,CAR,1,56,100,2018,5
,DE,JAX,1,45,64,2018,5
,DT,NOR,1,36,58,2018,5
,DT,CAR,1,14,25,2018,5
,LB,PIT,1,41,57,2018,5
,LB,GNB,1,25,39,2018,5
,DT,SFO,1,16,28,2018,5
,LB,CIN,1,45,70,2018,5
,LB,TEN,1,16,25,2018,5
,LB,GNB,1,62,97,2018,5
,DT,KAN,1,30,36,2018,5
,S,OAK,1,26,41,2018,5
,DT,PIT,1,17,24,2018,5
,DT,IND,1,24,35,2018,5
,S,PIT,1,72,100,2018,5
,DE,DEN,1,29,46,2018,5
,S,TEN,1,65,100,2018,5
,CB,OAK,1,49,77,2018,5
,S,DEN,1,62,98,2018,5
,LB,CLE,1,87,100,2018,5
,CB,BAL,1,57,71,2018,5
,CB,KAN,1,4,5,2018,5
,LB,NYG,1,22,31,2018,5
,LB,ATL,1,52,85,2018,5
,DT,NOR,1,32,52,2018,5
,LB,GNB,1,18,28,2018,5
,S,CLE,1,18,21,2018,5
,DT,BAL,1,39,49,2018,5
,DE,GNB,1,42,66,2018,5
,S,KAN,1,56,67,2018,5
,CB,NWE,1,65,78,2018,5
,CB,DET,1,26,32,2018,5
,LB,NWE,1,41,49,2018,5
,LB,PHI,1,20,32,2018,5
,S,CIN,1,2,3,2018,5
,LB,BAL,1,53,66,2018,5
,DE,MIA,1,25,42,2018,5
,CB,CLE,1,1,1,2018,5
,CB,PIT,1,55,76,2018,5
,S,JAX,1,15,21,2018,5
,DT,HOU,1,42,68,2018,5
,DT,HOU,1,5,8,2018,5
,S,DEN,1,25,40,2018,5
,CB,LAC,1,38,72,2018,5
,LB,LAC,1,10,19,2018,5
,LB,LAC,1,24,45,2018,5
,LB,KAN,1,53,64,2018,5
,CB,DAL,1,67,84,2018,5
,S,DAL,1,1,1,2018,5
,LB,ARI,1,1,1,2018,5
,DE,DET,1,73,90,2018,5
,DE,WAS,1,31,46,2018,5
,DE,MIN,1,54,92,2018,5
,CB,NOR,1,59,95,2018,5
,DE,SFO,1,14,26,2018,5
,S,LAR,1,11,18,2018,5
,DT,SEA,1,39,59,2018,5
,LB,DET,1,8,10,2018,5
,CB,CIN,1,5,8,2018,5
,DT,CLE,1,38,44,2018,5
,LB,BAL,1,16,20,2018,5
,CB,IND,1,25,36,2018,5
,DE,BUF,1,17,31,2018,5
,DE,SEA,1,29,44,2018,5
,DT,PHI,1,46,73,2018,5
,CB,NYG,1,4,6,2018,5
,S,GNB,1,61,95,2018,5
,LB,GNB,1,31,48,2018,5
,S,ATL,1,37,61,2018,5
,S,ATL,1,14,23,2018,5
,S,IND,1,45,65,2018,5
,LB,LAR,1,60,100,2018,5
,LB,NWE,1,5,6,2018,5
,DE,CLE,1,77,89,2018,5
,DE,WAS,1,55,82,2018,5
,DE,SFO,1,36,67,2018,5
,S,IND,1,69,100,2018,5
,S,NYJ,1,77,100,2018,5
,LB,SFO,1,51,94,2018,5
,CB,NOR,1,6,10,2018,5
,S,CLE,1,48,55,2018,5
,CB,DET,1,32,40,2018,5
,LB,HOU,1,62,100,2018,5
,CB,BAL,1,58,73,2018,5
,CB,PHI,1,40,63,2018,5
,LB,ATL,1,36,59,2018,5
,DE,DAL,1,48,60,2018,5
,LB,ARI,1,98,99,2018,5
,DE,MIA,1,42,70,2018,5
,DT,BAL,1,18,23,2018,5
,LB,DET,1,77,95,2018,5
,LB,PIT,1,52,72,2018,5
,LB,BAL,1,13,16,2018,5
,CB,OAK,1,12,19,2018,5
,CB,TEN,1,45,69,2018,5
,CB,GNB,1,51,80,2018,5
,CB,SFO,1,29,54,2018,5
,CB,BUF,1,54,100,2018,5
,LB,BUF,1,53,98,2018,5
,DT,MIA,1,41,68,2018,5
,LB,MIA,1,43,72,2018,5
,DT,MIA,1,29,48,2018,5
,S,NYJ,1,77,100,2018,5
,LB,SEA,1,4,6,2018,5
,DE,NWE,1,41,49,2018,5
,DE,CIN,1,31,48,2018,5
,LB,CIN,1,8,13,2018,5
,LB,CIN,1,31,48,2018,5
,LB,CIN,1,11,17,2018,5
,DT,CLE,1,76,87,2018,5
,S,BAL,1,9,11,2018,5
,CB,PIT,1,29,40,2018,5
,CB,IND,1,1,1,2018,5
,LB,IND,1,14,20,2018,5
,DT,IND,1,33,48,2018,5
,LB,IND,1,19,28,2018,5
,LB,TEN,1,65,100,2018,5
,DE,LAC,1,27,51,2018,5
,CB,LAC,1,42,79,2018,5
,S,LAC,1,2,4,2018,5
,DE,KAN,1,33,40,2018,5
,LB,OAK,1,48,75,2018,5
,DT,PHI,1,11,17,2018,5
,DE,OAK,1,32,50,2018,5
,CB,DAL,1,33,41,2018,5
,CB,DAL,1,36,45,2018,5
,S,DAL,1,79,99,2018,5
,CB,PHI,1,3,5,2018,5
,DT,NYG,1,40,56,2018,5
,CB,WAS,1,44,66,2018,5
,S,WAS,1,61,91,2018,5
,S,WAS,1,8,12,2018,5
,LB,WAS,1,13,16,2018,5
,LB,DET,1,32,40,2018,5
,S,GNB,1,4,6,2018,5
,DT,GNB,1,1,2,2018,5
,DE,ARI,1,7,7,2018,5
,DT,MIN,1,17,29,2018,5
,LB,MIN,1,4,7,2018,5
,LB,MIN,1,5,8,2018,5
,S,ATL,1,61,100,2018,5
,LB,ATL,1,51,84,2018,5
,S,NOR,1,65,98,2018,5
,CB,IND,1,45,65,2018,5
,LB,NOR,1,20,32,2018,5
,S,SFO,1,51,94,2018,5
,S,ARI,1,1,1,2018,5
,S,ARI,1,96,97,2018,5
,LB,LAR,1,48,80,2018,5
,S,LAR,1,60,100,2018,5
,S,SEA,1,65,98,2018,5
,S,SEA,1,2,3,2018,5
,CB,SEA,1,66,100,2018,5
,DE,MIA,1,19,32,2018,5
,CB,MIA,1,57,95,2018,5
,DT,NWE,1,37,45,2018,5
,DE,DAL,1,16,20,2018,5
,CB,LAC,1,14,26,2018,5
,LB,OAK,1,3,5,2018,5
,CB,IND,1,53,77,2018,5
,CB,BUF,1,16,30,2018,5
,S,DEN,1,1,2,2018,5
,CB,SFO,1,24,44,2018,5
,LB,DEN,1,42,67,2018,5
,S,MIA,1,41,68,2018,5
,DE,OAK,1,49,77,2018,5
,DT,WAS,1,51,76,2018,5
,S,LAC,1,52,98,2018,5
,DE,CIN,1,28,44,2018,5
,CB,CLE,1,87,100,2018,5
,DE,DAL,1,29,36,2018,5
,DE,NOR,1,35,56,2018,5
,S,JAX,1,25,36,2018,5
,S,HOU,1,56,90,2018,5
,LB,TEN,1,49,75,2018,5
,DT,JAX,1,18,26,2018,5
,LB,TEN,1,30,46,2018,5
,CB,ATL,1,10,16,2018,5
,LB,NYG,1,33,46,2018,5
,DE,HOU,1,11,18,2018,5
,LB,DEN,1,25,40,2018,5
,LB,BUF,1,54,100,2018,5
,DT,BUF,1,24,44,2018,5
,DT,DET,1,62,77,2018,5
,DT,WAS,1,8,12,2018,5
,LB,DAL,1,80,100,2018,5
,LB,MIA,1,34,57,2018,5
,DT,KAN,1,40,48,2018,5
,DE,PHI,1,8,13,2018,5
,CB,MIN,1,3,5,2018,5
,S,PIT,1,72,100,2018,5
,LB,PIT,1,4,6,2018,5
,DT,SEA,1,17,26,2018,5
,LB,IND,1,1,1,2018,5
,LB,IND,1,1,1,2018,5
,DT,NYG,1,33,46,2018,5
,S,KAN,1,23,28,2018,5
,LB,KAN,1,7,8,2018,5
,CB,BUF,1,27,50,2018,5
,CB,NWE,1,5,6,2018,5
,DT,OAK,1,30,47,2018,5
,LB,LAC,1,6,11,2018,5
,CB,GNB,1,7,11,2018,5
,CB,JAX,1,1,1,2018,5
,DT,ATL,1,36,59,2018,5
,CB,WAS,1,5,7,2018,5
,LB,BAL,1,20,25,2018,5
,DE,KAN,1,56,67,2018,5
,LB,IND,1,38,55,2018,5
,LB,JAX,1,3,4,2018,5
,CB,CAR,1,56,100,2018,5
,DT,NYJ,1,23,30,2018,5
,LB,SFO,1,51,94,2018,5
,CB,NYJ,1,52,68,2018,5
,CB,NWE,1,5,6,2018,5
,S,CIN,1,58,91,2018,5
,LB,CLE,1,32,37,2018,5
,LB,IND,1,14,20,2018,5
,LB,IND,1,69,100,2018,5
,LB,HOU,1,3,5,2018,5
,CB,DEN,1,18,29,2018,5
,DT,LAC,1,14,26,2018,5
,DT,OAK,1,35,55,2018,5
,CB,PHI,1,62,98,2018,5
,S,DET,1,12,15,2018,5
,LB,GNB,1,25,39,2018,5
,CB,GNB,1,47,73,2018,5
,DT,MIN,1,9,15,2018,5
,LB,ATL,1,33,54,2018,5
,LB,CAR,1,11,20,2018,5
,S,CAR,1,8,14,2018,5
,DE,LAR,1,16,27,2018,5
,DE,LAR,1,1,2,2018,5
,CB,SEA,1,66,100,2018,5
,LB,SEA,1,4,6,2018,5
,DB,IND,1,9,13,2018,5
,DT,NOR,1,22,35,2018,5
,LB,ARI,1,1,1,2018,5
,LB,NYJ,1,28,36,2018,5
,LB,TEN,1,3,5,2018,5
,CB,ARI,1,71,99,2018,6
,DE,NWE,1,18,33,2018,6
,CB,CHI,1,52,67,2018,6
,DT,JAX,1,44,60,2018,6
,DE,PIT,1,49,78,2018,6
,LB,DEN,1,52,70,2018,6
,LB,MIA,1,50,70,2018,6
,DE,HOU,1,54,87,2018,6
,DE,KAN,1,58,74,2018,6
,DE,WAS,1,48,80,2018,6
,DT,LAC,1,42,57,2018,6
,CB,BAL,1,27,61,2018,6
,DE,ATL,1,22,33,2018,6
,DE,IND,1,62,87,2018,6
,LB,ATL,1,12,18,2018,6
,DE,KAN,1,10,13,2018,6
,S,OAK,1,52,80,2018,6
,DT,ATL,1,40,61,2018,6
,DE,TEN,1,57,75,2018,6
,LB,WAS,1,60,100,2018,6
,CB,HOU,1,37,60,2018,6
,CB,SFO,1,69,97,2018,6
,LB,WAS,1,12,20,2018,6
,DT,NWE,1,31,57,2018,6
,LB,SFO,1,23,32,2018,6
,DE,CAR,1,39,55,2018,6
,LB,BAL,1,30,68,2018,6
,S,CAR,1,70,99,2018,6
,LB,CAR,1,62,87,2018,6
,LB,OAK,1,16,25,2018,6
,CB,HOU,1,58,94,2018,6
,DT,DEN,1,37,50,2018,6
,DT,BUF,1,40,66,2018,6
,S,ARI,1,71,99,2018,6
,S,OAK,1,37,57,2018,6
,CB,OAK,1,54,83,2018,6
,S,BAL,1,44,100,2018,6
,DT,LAC,1,31,42,2018,6
,DE,CIN,1,45,62,2018,6
,LB,BUF,1,20,33,2018,6
,CB,GNB,1,57,100,2018,6
,CB,TAM,1,67,99,2018,6
,DE,JAX,1,55,75,2018,6
,DE,PHI,1,47,72,2018,6
,CB,OAK,1,56,86,2018,6
,CB,BAL,1,32,73,2018,6
,CB,KAN,1,48,62,2018,6
,S,PHI,1,65,100,2018,6
,LB,TEN,1,51,67,2018,6
,LB,GNB,1,37,65,2018,6
,S,NWE,1,54,100,2018,6
,DE,NYG,1,11,15,2018,6
,S,IND,1,54,76,2018,6
,CB,NWE,1,54,100,2018,6
,CB,CAR,1,45,63,2018,6
,DE,PHI,1,47,72,2018,6
,DE,LAR,1,58,88,2018,6
,DT,TAM,1,40,59,2018,6
,CB,PIT,1,58,92,2018,6
,LB,TEN,1,19,25,2018,6
,DE,CIN,1,49,67,2018,6
,DE,PHI,1,39,60,2018,6
,DE,TAM,1,64,94,2018,6
,DT,CLE,1,13,21,2018,6
,S,NWE,1,54,100,2018,6
,DE,BUF,1,39,64,2018,6
,S,HOU,1,61,98,2018,6
,DT,CIN,1,54,74,2018,6
,DT,PIT,1,13,21,2018,6
,DT,MIN,1,42,71,2018,6
,DT,SFO,1,34,48,2018,6
,DT,ARI,1,48,65,2018,6
,DT,IND,1,38,54,2018,6
,S,TEN,1,52,68,2018,6
,S,MIA,1,70,99,2018,6
,S,JAX,1,71,97,2018,6
,CB,LAR,1,26,39,2018,6
,LB,KAN,1,8,10,2018,6
,CB,CHI,1,2,3,2018,6
,DT,CAR,1,34,48,2018,6
,S,DEN,1,72,97,2018,6
,S,BUF,1,21,34,2018,6
,DE,MIN,1,19,32,2018,6
,DE,CAR,1,50,70,2018,6
,CB,DEN,1,74,100,2018,6
,S,KAN,1,78,100,2018,6
,DT,OAK,1,20,31,2018,6
,CB,DEN,1,57,77,2018,6
,LB,CIN,1,46,63,2018,6
,LB,ARI,1,71,99,2018,6
,DE,LAC,1,57,77,2018,6
,LB,GNB,1,29,51,2018,6
,DE,MIA,1,49,69,2018,6
,LB,ARI,1,61,85,2018,6
,LB,HOU,1,55,89,2018,6
,DE,TAM,1,47,69,2018,6
,DT,CAR,1,33,46,2018,6
,DT,PHI,1,45,69,2018,6
,DT,LAR,1,39,59,2018,6
,DE,OAK,1,41,63,2018,6
,LB,TAM,1,67,99,2018,6
,LB,WAS,1,46,77,2018,6
,LB,CIN,1,61,84,2018,6
,LB,CAR,1,70,99,2018,6
,LB,NWE,1,50,93,2018,6
,LB,SEA,1,60,100,2018,6
,CB,NYJ,1,69,100,2018,6
,CB,CIN,1,62,85,2018,6
,CB,NYG,1,70,99,2018,6
,LB,LAR,1,40,61,2018,6
,S,MIN,1,60,100,2018,6
,S,MIN,1,44,75,2018,6
,CB,NWE,1,54,100,2018,6
,CB,LAC,1,67,91,2018,6
,DE,DEN,1,45,61,2018,6
,DE,NYG,1,54,76,2018,6
,DT,DAL,1,33,69,2018,6
,DE,CHI,1,64,82,2018,6
,LB,PHI,1,64,98,2018,6
,CB,PIT,1,35,56,2018,6
,DT,GNB,1,39,68,2018,6
,DT,JAX,1,49,67,2018,6
,LB,OAK,1,65,100,2018,6
,LB,DEN,1,62,84,2018,6
,CB,WAS,1,60,100,2018,6
,DE,ATL,1,44,67,2018,6
,LB,CHI,1,76,97,2018,6
,LB,NYG,1,20,28,2018,6
,DT,NYJ,1,27,39,2018,6
,CB,BAL,1,12,27,2018,6
,S,JAX,1,73,100,2018,6
,LB,OAK,1,23,35,2018,6
,DE,TAM,1,20,29,2018,6
,DT,JAX,1,44,60,2018,6
,DT,BUF,1,28,46,2018,6
,DT,OAK,1,43,66,2018,6
,DT,MIA,1,42,59,2018,6
,DE,MIN,1,40,68,2018,6
,LB,NYG,1,71,100,2018,6
,LB,SEA,1,56,93,2018,6
,LB,PIT,1,33,52,2018,6
,LB,MIA,1,70,99,2018,6
,CB,ATL,1,65,98,2018,6
,S,HOU,1,62,100,2018,6
,CB,MIN,1,56,95,2018,6
,CB,TEN,1,74,97,2018,6
,S,BUF,1,61,100,2018,6
,CB,ARI,1,4,6,2018,6
,S,CAR,1,57,80,2018,6
,S,MIA,1,70,99,2018,6
,S,BAL,1,44,100,2018,6
,S,CIN,1,42,58,2018,6
,DT,CAR,1,45,63,2018,6
,LB,CLE,1,54,89,2018,6
,S,WAS,1,60,100,2018,6
,CB,ATL,1,65,98,2018,6
,S,NWE,1,37,69,2018,6
,DT,BAL,1,16,36,2018,6
,CB,NYG,1,65,92,2018,6
,DE,ATL,1,15,23,2018,6
,S,BUF,1,61,100,2018,6
,LB,PIT,1,59,94,2018,6
,S,ATL,1,6,9,2018,6
,LB,JAX,1,8,11,2018,6
,LB,NYG,1,2,3,2018,6
,DE,ARI,1,33,46,2018,6
,DT,LAC,1,37,50,2018,6
,DT,NYG,1,30,42,2018,6
,S,LAC,1,68,92,2018,6
,CB,LAR,1,34,52,2018,6
,LB,TEN,1,17,22,2018,6
,CB,JAX,1,73,100,2018,6
,DE,CAR,1,28,39,2018,6
,S,SEA,1,60,100,2018,6
,CB,OAK,1,7,11,2018,6
,S,DAL,1,47,98,2018,6
,DE,HOU,1,57,92,2018,6
,DE,PIT,1,48,76,2018,6
,DE,BUF,1,32,52,2018,6
,DE,KAN,1,72,92,2018,6
,LB,CHI,1,33,42,2018,6
,DT,PIT,1,5,8,2018,6
,LB,MIN,1,59,100,2018,6
,LB,CHI,1,62,79,2018,6
,LB,NWE,1,54,100,2018,6
,LB,NYJ,1,27,39,2018,6
,LB,BAL,1,44,100,2018,6
,CB,DEN,1,74,100,2018,6
,CB,CIN,1,12,16,2018,6
,S,GNB,1,57,100,2018,6
,S,LAR,1,66,100,2018,6
,DT,LAR,1,60,91,2018,6
,CB,CHI,1,77,99,2018,6
,LB,ARI,1,2,3,2018,6
,CB,SFO,1,57,80,2018,6
,DE,DAL,1,24,50,2018,6
,LB,CLE,1,59,97,2018,6
,LB,CIN,1,45,62,2018,6
,LB,NYG,1,27,38,2018,6
,CB,BUF,1,61,100,2018,6
,DE,SFO,1,43,61,2018,6
,DT,TEN,1,45,59,2018,6
,LB,KAN,1,78,100,2018,6
,CB,IND,1,49,69,2018,6
,S,ARI,1,63,88,2018,6
,DE,BAL,1,20,45,2018,6
,LB,JAX,1,73,100,2018,6
,CB,ARI,1,71,99,2018,6
,LB,NYJ,1,69,100,2018,6
,DE,CLE,1,14,23,2018,6
,S,SFO,1,1,1,2018,6
,CB,CLE,1,53,87,2018,6
,DE,ARI,1,10,14,2018,6
,CB,CLE,1,28,46,2018,6
,DT,SEA,1,26,43,2018,6
,DT,TAM,1,42,62,2018,6
,DE,DEN,1,18,24,2018,6
,S,NYG,1,13,18,2018,6
,CB,TEN,1,48,63,2018,6
,CB,SFO,1,34,48,2018,6
,S,NYJ,1,29,42,2018,6
,S,PIT,1,4,6,2018,6
,DT,NYG,1,23,32,2018,6
,DT,DEN,1,24,32,2018,6
,LB,NYJ,1,38,55,2018,6
,LB,DEN,1,32,43,2018,6
,CB,SEA,1,13,22,2018,6
,CB,JAX,1,44,60,2018,6
,DE,NYG,1,41,58,2018,6
,DT,HOU,1,32,52,2018,6
,DT,NYJ,1,13,19,2018,6
,LB,TAM,1,34,50,2018,6
,DE,LAR,1,19,29,2018,6
,LB,DEN,1,55,74,2018,6
,CB,DAL,1,1,2,2018,6
,S,LAC,1,65,88,2018,6
,DE,NYJ,1,55,80,2018,6
,DE,DAL,1,17,35,2018,6
,S,NYG,1,71,100,2018,6
,LB,DEN,1,18,24,2018,6
,CB,MIN,1,57,97,2018,6
,DT,NWE,1,33,61,2018,6
,DT,CHI,1,40,51,2018,6
,DT,BUF,1,21,34,2018,6
,CB,LAR,1,66,100,2018,6
,DE,SFO,1,31,44,2018,6
,DT,ATL,1,21,32,2018,6
,S,DAL,1,47,98,2018,6
,LB,HOU,1,62,100,2018,6
,S,CHI,1,78,100,2018,6
,DE,JAX,1,26,36,2018,6
,LB,ATL,1,48,73,2018,6
,LB,MIN,1,59,100,2018,6
,LB,CAR,1,37,52,2018,6
,LB,WAS,1,47,78,2018,6
,DE,MIN,1,51,86,2018,6
,CB,NWE,1,17,31,2018,6
,S,CLE,1,60,98,2018,6
,LB,MIA,1,1,1,2018,6
,CB,PHI,1,65,100,2018,6
,DE,NYJ,1,44,64,2018,6
,LB,LAC,1,49,66,2018,6
,CB,KAN,1,22,28,2018,6
,DE,NWE,1,41,76,2018,6
,DE,NYG,1,10,14,2018,6
,LB,ARI,1,38,53,2018,6
,LB,TAM,1,67,99,2018,6
,LB,BAL,1,22,50,2018,6
,S,SFO,1,70,99,2018,6
,LB,PIT,1,56,89,2018,6
,CB,NYJ,1,69,100,2018,6
,LB,PIT,1,15,24,2018,6
,DT,HOU,1,13,21,2018,6
,DT,TEN,1,20,26,2018,6
,LB,LAC,1,15,20,2018,6
,DE,LAC,1,52,70,2018,6
,CB,KAN,1,78,100,2018,6
,LB,DAL,1,10,21,2018,6
,LB,SFO,1,2,3,2018,6
,LB,PHI,1,65,100,2018,6
,DE,ARI,1,19,26,2018,6
,DT,ARI,1,23,32,2018,6
,DE,SEA,1,29,48,2018,6
,DT,DAL,1,22,46,2018,6
,LB,DAL,1,1,2,2018,6
,CB,CHI,1,74,95,2018,6
,CB,SEA,1,46,77,2018,6
,S,GNB,1,27,47,2018,6
,DT,KAN,1,26,33,2018,6
,CB,LAR,1,40,61,2018,6
,LB,LAR,1,23,35,2018,6
,CB,NYG,1,70,99,2018,6
,CB,WAS,1,60,100,2018,6
,DE,CAR,1,23,32,2018,6
,S,ATL,1,65,98,2018,6
,S,MIN,1,15,25,2018,6
,S,IND,1,17,24,2018,6
,LB,ARI,1,1,100,2018,6
,CB,JAX,1,71,97,2018,6
,DE,CLE,1,54,89,2018,6
,DT,SFO,1,65,92,2018,6
,DT,ARI,1,49,68,2018,6
,LB,JAX,1,73,100,2018,6
,DE,BUF,1,20,33,2018,6
,CB,MIN,1,33,56,2018,6
,LB,DAL,1,47,98,2018,6
,DT,TEN,1,42,55,2018,6
,LB,OAK,1,15,23,2018,6
,LB,KAN,1,49,63,2018,6
,DE,TAM,1,23,34,2018,6
,DT,CHI,1,22,28,2018,6
,CB,NYG,1,71,100,2018,6
,LB,NYJ,1,69,100,2018,6
,CB,CIN,1,63,86,2018,6
,DT,CIN,1,47,64,2018,6
,CB,KAN,1,74,95,2018,6
,S,MIN,1,5,8,2018,6
,LB,CHI,1,61,78,2018,6
,DT,DAL,1,13,27,2018,6
,DT,GNB,1,52,91,2018,6
,S,DAL,1,1,2,2018,6
,CB,PIT,1,29,46,2018,6
,DT,SEA,1,32,53,2018,6
,LB,NYJ,1,39,57,2018,6
,DT,DAL,1,27,56,2018,6
,S,PHI,1,63,97,2018,6
,DT,CLE,1,2,3,2018,6
,CB,MIA,1,70,99,2018,6
,CB,CAR,1,70,99,2018,6
,DE,JAX,1,44,60,2018,6
,DT,CAR,1,26,37,2018,6
,LB,PIT,1,2,3,2018,6
,DT,IND,1,13,18,2018,6
,LB,GNB,1,29,51,2018,6
,DT,SFO,1,45,63,2018,6
,LB,CIN,1,13,18,2018,6
,LB,TEN,1,26,34,2018,6
,LB,GNB,1,57,100,2018,6
,DT,KAN,1,56,72,2018,6
,S,OAK,1,29,45,2018,6
,DT,PIT,1,21,33,2018,6
,DT,IND,1,36,51,2018,6
,S,PIT,1,57,90,2018,6
,DE,DEN,1,26,35,2018,6
,S,TEN,1,76,100,2018,6
,CB,OAK,1,63,97,2018,6
,S,DEN,1,74,100,2018,6
,LB,CLE,1,33,54,2018,6
,CB,BAL,1,28,64,2018,6
,LB,NYG,1,38,54,2018,6
,LB,CHI,1,3,4,2018,6
,LB,ATL,1,54,82,2018,6
,S,CHI,1,1,1,2018,6
,LB,GNB,1,3,5,2018,6
,CB,PHI,1,1,1,2018,6
,S,CLE,1,21,34,2018,6
,DT,BAL,1,23,52,2018,6
,DE,GNB,1,49,86,2018,6
,LB,CLE,1,17,28,2018,6
,S,KAN,1,78,100,2018,6
,CB,NWE,1,31,57,2018,6
,LB,NWE,1,25,46,2018,6
,LB,PHI,1,15,23,2018,6
,S,CIN,1,33,45,2018,6
,LB,BAL,1,27,61,2018,6
,DE,MIA,1,12,17,2018,6
,CB,PIT,1,47,75,2018,6
,S,JAX,1,2,3,2018,6
,DT,HOU,1,39,63,2018,6
,DT,HOU,1,10,16,2018,6
,CB,TEN,1,1,1,2018,6
,S,DEN,1,13,18,2018,6
,CB,LAC,1,59,80,2018,6
,LB,LAC,1,14,19,2018,6
,LB,KAN,1,8,10,2018,6
,CB,DAL,1,48,100,2018,6
,S,DAL,1,1,2,2018,6
,DE,WAS,1,32,53,2018,6
,DT,CHI,1,23,29,2018,6
