Team,Season,Date,Time,Away_Home,Opp,Week,G#,Day,Month,Result,OT,Points_For,Points_Against,PD,Points_Comb,Spread,Vs_Line,Over/Under,OU Result,TPass_Cmp,TPass_Att,TPass_Cmp%,TPass_Yds,TPass_TD,TPass_Int,TSack,TSack_Yds,TQB_Rate,TRush_Att,TRush_Yds,TRush_Y/A,TRush_TD,TTot_Yds,TO_Play#,TO_Y/P,TD_Play#,TD_Y/P,TTot_TO,TO_ToP,TGame_Dur,Pen,TPen_Yds,TOpp_Pen,TOpp_Pen_Yds,TComb_Pen,TComb_Pen_Yds,T1st_Downs,T1st_by_Rsh,T1st_by_Pass,T1st_by_Pen,T3rd_Down_Att,T3rd_Down_Conv,T3rd_Down%,T4th_Down_Att,T4th_Down_Conv,T4th_Down%,TTot_TD,TXP_Att,TXP_Made,TFG_Att,TFG_Made,T2Pt_Att,T2Pt_Made,TSfty,TTimes_Punted,TPunt_Yds,TPunt_Yds_Avg,TOpp_Tot_TD,TOpp_XP_Att,TOpp_XP_Made,TOpp_FG_Att,TOpp_FG_Made,TOpp_Sfty,TOpp_Pass_Cmp,TOpp_Pass_Att,TOpp_Pass_Cmp%,TOpp_Pass_Yds,TOpp_Pass_TD,TOpp_Pass_Int,TOpp_Sk,TOpp_Sk_Yds,TOpp_QB_Rate,TOpp_Rush_Att,TOpp_Rush_Yds,TOpp_Rush_Y/A,TOpp_Rush_TD,TOpp_Tot_Yds,TOpp_Tot_TO,TOpp_1st_Downs,TOpp_1st_by_Rsh,TOpp_1st_by_Pass,TOpp_1st_by_Pen,TOpp_3rd_Down_Att,TOpp_3rd_Down_Conv,TOpp_3rd_Down%,TOpp_4th_Down_Att,TOpp_4th_Down_Conv,TOpp_4th_Down%,TMargin_Rush,TMargin_Pass,TMargin_TotYds,TTO_TD,TKR_TD,TPR_TD,TInt_TD,TFmb_TD,TOtherRet_TD,TAll_Ret_TD,TMar_Thru_Q1,TMar_Thru_Q2,TMar_Thru_Q3,TScore_Diff_Q1,TScore_Diff_Q2,TScore_Diff_Q3,TScore_Diff_Q4,TScore_Diff_1stHalf,TScore_Diff_2ndHalf
BUF,2019,2019-09-22,1:00,Home,CIN,3,3,Sun,9,W 21-17,,21.0,17.0,4.0,38.0,-5.5,not covered,43.5,under,23.0,36.0,0.6388888888888888,241.0,1.0,1.0,1.0,2.0,81.1,36.0,175.0,4.86,1.0,416.0,73.0,5.6986,57.0,5.3684,2.0,2214.0,11700.0,7.0,55.0,8.0,54.0,15.0,109.0,25.0,11.0,12.0,2.0,13.0,5.0,0.38461538461538464,0.0,0.0,,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,5.0,173.0,34.6,2.0,2.0,2.0,1.0,1.0,0.0,20.0,36.0,0.5555555555555556,240.0,1.0,2.0,2.0,10.0,62.3,19.0,66.0,3.47,1.0,306.0,4.0,17.0,4.0,12.0,1.0,11.0,3.0,0.2727272727272727,0.0,0.0,,109.0,1.0,110.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,7.0,8.0,6.0,-7.0,-3.0,14.0,-10.0
CAR,2019,2019-12-01,1:00,Home,WAS,13,12,Sun,12,L 21-29,,21.0,29.0,-8.0,50.0,-10.5,not covered,38.5,over,27.0,46.0,0.5869565217391305,213.0,2.0,1.0,7.0,65.0,81.6,20.0,65.0,3.25,1.0,278.0,73.0,3.8082,60.0,6.0333,2.0,1763.0,12720.0,5.0,43.0,6.0,65.0,11.0,108.0,22.0,2.0,18.0,2.0,16.0,5.0,0.3125,2.0,1.0,0.5,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,338.0,42.25,3.0,2.0,2.0,4.0,3.0,0.0,13.0,25.0,0.52,114.0,0.0,0.0,5.0,33.0,64.4,30.0,248.0,8.27,3.0,362.0,0.0,20.0,11.0,8.0,1.0,11.0,3.0,0.2727272727272727,0.0,0.0,,-183.0,99.0,-84.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,-1.0,11.0,-9.0,-3.0,-7.0,2.0,-10.0
CHI,2019,2019-10-06,1:00,Away,OAK,5,5,Sun,10,L 21-24,,21.0,24.0,-3.0,45.0,-6.5,not covered,39.5,over,22.0,30.0,0.7333333333333333,194.0,2.0,2.0,4.0,37.0,89.7,17.0,42.0,2.47,1.0,236.0,51.0,4.6275,71.0,5.6056,2.0,1517.0,11280.0,10.0,75.0,6.0,69.0,16.0,144.0,15.0,1.0,12.0,2.0,11.0,4.0,0.36363636363636365,0.0,0.0,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,213.0,42.6,3.0,3.0,3.0,1.0,1.0,0.0,25.0,32.0,0.78125,229.0,0.0,0.0,0.0,0.0,96.5,39.0,169.0,4.33,3.0,398.0,2.0,25.0,13.0,10.0,2.0,12.0,6.0,0.5,1.0,1.0,1.0,-127.0,-35.0,-162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,4.0,0.0,-17.0,21.0,-7.0,-17.0,14.0
CHI,2019,2019-12-29,1:00,Away,MIN,17,16,Sun,12,W 21-19,,21.0,19.0,2.0,40.0,-5.0,not covered,36.5,over,26.0,37.0,0.7027027027027027,179.0,0.0,0.0,4.0,28.0,84.0,34.0,158.0,4.65,1.0,337.0,75.0,4.4933,47.0,6.383,1.0,2260.0,10560.0,3.0,34.0,3.0,40.0,6.0,74.0,24.0,10.0,13.0,1.0,16.0,7.0,0.4375,2.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,2.0,111.0,55.5,1.0,1.0,1.0,4.0,4.0,0.0,12.0,21.0,0.5714285714285714,126.0,0.0,2.0,0.0,0.0,35.1,26.0,174.0,6.69,1.0,300.0,3.0,14.0,7.0,6.0,1.0,9.0,4.0,0.4444444444444444,0.0,0.0,,-16.0,53.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,12.0,6.0,-1.0,7.0,-10.0,5.0,-3.0
CLE,2019,2019-11-14,8:20,Home,PIT,11,10,Thu,11,W 21-7,,21.0,7.0,14.0,28.0,-3.0,covered,41.5,under,17.0,32.0,0.53125,189.0,2.0,0.0,1.0,4.0,92.3,35.0,104.0,2.97,1.0,293.0,68.0,4.3088,64.0,3.6875,0.0,2038.0000000000002,12360.0,8.0,121.0,6.0,41.0,14.0,162.0,17.0,6.0,10.0,1.0,16.0,6.0,0.375,0.0,0.0,,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,366.0,45.75,1.0,1.0,1.0,1.0,0.0,0.0,23.0,44.0,0.5227272727272727,178.0,1.0,4.0,4.0,43.0,32.2,16.0,58.0,3.63,0.0,236.0,4.0,18.0,3.0,10.0,5.0,11.0,2.0,0.18181818181818182,3.0,0.0,0.0,46.0,11.0,57.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,7.0,7.0,7.0,-7.0,7.0,14.0,0.0
GNB,2019,2019-09-15,1:00,Home,MIN,2,2,Sun,9,W 21-16,,21.0,16.0,5.0,37.0,-3.0,covered,43.0,under,22.0,34.0,0.6470588235294118,191.0,2.0,0.0,2.0,18.0,101.2,33.0,144.0,4.36,1.0,335.0,69.0,4.8551,60.0,7.0167,2.0,2046.0000000000002,11880.0,6.0,35.0,8.0,100.0,14.0,135.0,20.0,7.0,12.0,1.0,15.0,5.0,0.3333333333333333,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,381.0,47.63,2.0,2.0,1.0,2.0,1.0,0.0,14.0,32.0,0.4375,223.0,1.0,2.0,1.0,7.0,52.0,27.0,198.0,7.33,1.0,421.0,4.0,15.0,8.0,6.0,1.0,13.0,4.0,0.3076923076923077,0.0,0.0,,-54.0,-32.0,-86.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,5.0,14.0,-3.0,-6.0,0.0,11.0,-6.0
GNB,2019,2019-12-15,1:00,Home,CHI,15,14,Sun,12,W 21-13,,21.0,13.0,8.0,34.0,-4.0,covered,40.0,under,16.0,33.0,0.48484848484848486,192.0,1.0,0.0,1.0,11.0,78.2,24.0,100.0,4.17,2.0,292.0,58.0,5.0345,83.0,5.0,0.0,1538.0,11820.0,4.0,30.0,4.0,35.0,8.0,65.0,12.0,5.0,7.0,0.0,15.0,5.0,0.3333333333333333,3.0,1.0,0.3333333333333333,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,250.0,35.71,1.0,1.0,1.0,2.0,2.0,0.0,29.0,53.0,0.5471698113207547,319.0,1.0,2.0,3.0,15.0,63.3,27.0,96.0,3.56,0.0,415.0,3.0,20.0,4.0,15.0,1.0,20.0,9.0,0.45,3.0,0.0,0.0,4.0,-127.0,-123.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,18.0,7.0,-3.0,14.0,-10.0,4.0,4.0
MIA,2019,2019-10-20,1:00,Away,BUF,7,6,Sun,10,L 21-31,,21.0,31.0,-10.0,52.0,17.0,covered,42.5,over,23.0,35.0,0.6571428571428571,272.0,1.0,1.0,1.0,10.0,88.0,30.0,109.0,3.63,2.0,381.0,66.0,5.7727,51.0,5.9804,2.0,2011.0000000000002,10800.0,6.0,55.0,9.0,83.0,15.0,138.0,24.0,8.0,13.0,3.0,13.0,7.0,0.5384615384615384,2.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,196.0,49.0,3.0,2.0,2.0,3.0,3.0,0.0,16.0,26.0,0.6153846153846154,188.0,2.0,0.0,2.0,14.0,109.1,23.0,117.0,5.09,0.0,305.0,0.0,17.0,5.0,10.0,2.0,10.0,3.0,0.3,0.0,0.0,,-8.0,84.0,76.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,5.0,5.0,-6.0,11.0,0.0,-15.0,5.0,-15.0
MIA,2019,2019-12-08,1:00,Away,NYJ,14,13,Sun,12,L 21-22,,21.0,22.0,-1.0,43.0,5.0,covered,47.0,under,21.0,37.0,0.5675675675675675,240.0,0.0,1.0,2.0,5.0,65.7,26.0,122.0,4.69,0.0,362.0,65.0,5.5692,69.0,5.4203,1.0,1806.0,11160.0,5.0,48.0,5.0,88.0,10.0,136.0,22.0,4.0,13.0,5.0,13.0,4.0,0.3076923076923077,0.0,0.0,,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,45.0,45.0,2.0,2.0,1.0,3.0,3.0,0.0,20.0,36.0,0.5555555555555556,262.0,2.0,1.0,1.0,8.0,85.6,32.0,112.0,3.5,0.0,374.0,1.0,22.0,4.0,15.0,3.0,14.0,6.0,0.42857142857142855,1.0,0.0,0.0,10.0,-22.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-7.0,-4.0,3.0,-10.0,3.0,3.0,-7.0,6.0
NYG,2019,2019-10-20,1:00,Home,ARI,7,7,Sun,10,L 21-27,,21.0,27.0,-6.0,48.0,-3.5,not covered,49.5,under,22.0,35.0,0.6285714285714286,156.0,1.0,1.0,8.0,67.0,78.6,22.0,107.0,4.86,1.0,263.0,65.0,4.0462,61.0,4.0164,3.0,1801.0,10980.0,6.0,75.0,10.0,85.0,16.0,160.0,21.0,5.0,14.0,2.0,12.0,4.0,0.3333333333333333,3.0,1.0,0.3333333333333333,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,112.0,37.33,3.0,3.0,3.0,2.0,2.0,0.0,14.0,21.0,0.6666666666666666,89.0,0.0,0.0,2.0,15.0,75.3,38.0,156.0,4.11,3.0,245.0,0.0,18.0,8.0,8.0,2.0,15.0,7.0,0.4666666666666667,1.0,1.0,1.0,-49.0,67.0,18.0,-3.0,0.0,0.0,0.0,0.0,1.0,1.0,-14.0,-3.0,-10.0,-14.0,11.0,-7.0,4.0,-3.0,-3.0
NYJ,2019,2019-12-12,8:20,Away,BAL,15,14,Thu,12,L 21-42,,21.0,42.0,-21.0,63.0,17.0,not covered,44.0,over,18.0,32.0,0.5625,207.0,2.0,1.0,1.0,11.0,85.2,24.0,103.0,4.29,0.0,310.0,57.0,5.4386,59.0,7.2881,2.0,1702.0,10800.0,8.0,94.0,6.0,35.0,14.0,129.0,13.0,4.0,9.0,0.0,14.0,6.0,0.42857142857142855,2.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,204.0,51.0,6.0,5.0,4.0,0.0,0.0,0.0,15.0,24.0,0.625,212.0,5.0,0.0,1.0,0.0,130.6,34.0,218.0,6.41,1.0,430.0,0.0,23.0,10.0,11.0,2.0,8.0,2.0,0.25,1.0,1.0,1.0,-115.0,-5.0,-120.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,-13.0,-14.0,-28.0,-13.0,-1.0,-14.0,7.0,-14.0,-7.0
TEN,2019,2019-12-15,1:00,Home,HOU,15,14,Sun,12,L 21-24,,21.0,24.0,-3.0,45.0,-3.0,not covered,50.0,under,22.0,37.0,0.5945945945945946,269.0,2.0,1.0,2.0,10.0,89.8,28.0,163.0,5.82,1.0,432.0,67.0,6.4478,63.0,5.9365,1.0,1720.0,10920.0,4.0,30.0,5.0,27.0,9.0,57.0,24.0,7.0,15.0,2.0,10.0,4.0,0.4,2.0,1.0,0.5,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,145.0,48.33,3.0,3.0,3.0,1.0,1.0,0.0,19.0,27.0,0.7037037037037037,234.0,2.0,2.0,1.0,9.0,90.7,35.0,140.0,4.0,1.0,374.0,2.0,23.0,9.0,12.0,2.0,10.0,5.0,0.5,0.0,0.0,,23.0,35.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-7.0,0.0,-14.0,7.0,4.0,-14.0,11.0
OAK,2019,2019-12-08,4:25,Home,TEN,14,13,Sun,12,L 21-42,,21.0,42.0,-21.0,63.0,3.0,not covered,47.0,over,25.0,34.0,0.7352941176470589,258.0,2.0,0.0,2.0,4.0,115.1,24.0,97.0,4.04,1.0,355.0,60.0,5.9167,59.0,9.3559,1.0,1848.0000000000002,10680.0,3.0,20.0,4.0,21.0,7.0,41.0,22.0,7.0,13.0,2.0,10.0,4.0,0.4,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,221.0,44.2,6.0,6.0,6.0,1.0,0.0,0.0,21.0,27.0,0.7777777777777778,391.0,3.0,1.0,0.0,0.0,140.4,32.0,161.0,5.03,2.0,552.0,1.0,26.0,10.0,15.0,1.0,11.0,8.0,0.7272727272727273,0.0,0.0,,-64.0,-133.0,-197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,-7.0,-14.0,0.0,-21.0
LAR,2019,2019-12-15,4:25,Away,DAL,15,14,Sun,12,L 21-44,,21.0,44.0,-23.0,65.0,-1.0,not covered,48.5,over,34.0,52.0,0.6538461538461539,267.0,2.0,1.0,2.0,22.0,84.5,14.0,22.0,1.57,1.0,289.0,68.0,4.25,68.0,6.9853,1.0,1434.0,11640.0,5.0,29.0,4.0,16.0,9.0,45.0,23.0,3.0,17.0,3.0,12.0,4.0,0.3333333333333333,2.0,1.0,0.5,3.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,279.0,55.8,5.0,5.0,5.0,3.0,3.0,0.0,15.0,23.0,0.6521739130434783,212.0,2.0,0.0,0.0,0.0,123.8,45.0,263.0,5.84,3.0,475.0,0.0,25.0,16.0,8.0,1.0,13.0,7.0,0.5384615384615384,1.0,1.0,1.0,-241.0,55.0,-186.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-21.0,-24.0,-7.0,-14.0,-3.0,1.0,-21.0,-2.0
LAC,2019,2019-12-29,1:00,Away,KAN,17,16,Sun,12,L 21-31,,21.0,31.0,-10.0,52.0,10.0,push,46.0,over,31.0,46.0,0.6739130434782609,258.0,2.0,2.0,3.0,23.0,80.1,25.0,108.0,4.32,1.0,366.0,74.0,4.9459,48.0,7.0,2.0,2164.0,10980.0,8.0,40.0,5.0,39.0,13.0,79.0,25.0,8.0,14.0,3.0,15.0,8.0,0.5333333333333333,4.0,2.0,0.5,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,134.0,44.67,4.0,4.0,4.0,1.0,1.0,0.0,16.0,25.0,0.64,174.0,1.0,1.0,0.0,0.0,81.1,23.0,162.0,7.04,2.0,336.0,1.0,16.0,9.0,5.0,2.0,10.0,7.0,0.7,0.0,0.0,,-54.0,84.0,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-10.0,-3.0,0.0,-7.0,0.0,-3.0,-7.0
SEA,2019,2019-09-08,4:05,Home,CIN,1,1,Sun,9,W 21-20,,21.0,20.0,1.0,41.0,-9.5,not covered,44.0,under,14.0,20.0,0.7,160.0,2.0,0.0,4.0,35.0,134.4,25.0,72.0,2.88,1.0,232.0,49.0,4.7347,70.0,6.1286,1.0,1450.0,11520.0,8.0,55.0,7.0,57.0,15.0,112.0,12.0,4.0,6.0,2.0,12.0,4.0,0.3333333333333333,0.0,0.0,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,376.0,47.0,2.0,2.0,2.0,3.0,2.0,0.0,35.0,51.0,0.6862745098039216,395.0,2.0,0.0,5.0,23.0,104.6,14.0,34.0,2.43,0.0,429.0,3.0,22.0,1.0,18.0,3.0,15.0,6.0,0.4,1.0,0.0,0.0,38.0,-235.0,-197.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,4.0,-3.0,4.0
SEA,2019,2019-12-29,8:20,Home,SFO,17,16,Sun,12,L 21-26,,21.0,26.0,-5.0,47.0,3.5,not covered,47.0,push,25.0,40.0,0.625,223.0,2.0,0.0,1.0,10.0,95.1,30.0,125.0,4.17,1.0,348.0,71.0,4.9014,48.0,8.2917,0.0,1976.0000000000002,11100.0,5.0,29.0,8.0,57.0,13.0,86.0,27.0,6.0,17.0,4.0,14.0,8.0,0.5714285714285714,3.0,1.0,0.3333333333333333,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,50.0,3.0,2.0,2.0,2.0,2.0,0.0,18.0,22.0,0.8181818181818182,270.0,0.0,0.0,2.0,15.0,117.8,24.0,128.0,5.33,3.0,398.0,0.0,18.0,6.0,12.0,0.0,8.0,4.0,0.5,0.0,0.0,,-3.0,-47.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-13.0,-12.0,-10.0,-3.0,1.0,7.0,-13.0,8.0
WAS,2019,2019-09-15,1:00,Home,DAL,2,2,Sun,9,L 21-31,,21.0,31.0,-10.0,52.0,6.0,not covered,46.5,over,26.0,37.0,0.7027027027027027,208.0,2.0,0.0,1.0,13.0,103.5,17.0,47.0,2.76,1.0,255.0,55.0,4.6364,65.0,7.2923,0.0,1598.0,10440.0,6.0,44.0,8.0,67.0,14.0,111.0,19.0,4.0,12.0,3.0,9.0,2.0,0.2222222222222222,3.0,2.0,0.6666666666666666,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,198.0,49.5,4.0,4.0,4.0,1.0,1.0,0.0,26.0,30.0,0.8666666666666667,261.0,3.0,1.0,1.0,8.0,122.4,34.0,213.0,6.26,1.0,474.0,1.0,25.0,11.0,12.0,2.0,11.0,7.0,0.6363636363636364,0.0,0.0,,-166.0,-53.0,-219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-7.0,0.0,-7.0,0.0,-3.0,-7.0,-3.0
ATL,2019,2019-10-27,1:00,Home,SEA,8,8,Sun,10,L 20-27,,20.0,27.0,-7.0,47.0,7.5,covered,48.5,under,39.0,52.0,0.75,441.0,1.0,1.0,2.0,19.0,99.8,17.0,69.0,4.06,1.0,510.0,71.0,7.1831,55.0,5.8545,3.0,1847.0000000000002,10800.0,5.0,40.0,9.0,60.0,14.0,100.0,30.0,4.0,24.0,2.0,9.0,3.0,0.3333333333333333,1.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,36.0,36.0,3.0,3.0,3.0,2.0,2.0,0.0,14.0,20.0,0.7,171.0,2.0,0.0,2.0,11.0,129.4,33.0,151.0,4.58,1.0,322.0,0.0,18.0,9.0,9.0,0.0,9.0,3.0,0.3333333333333333,0.0,0.0,,-82.0,270.0,188.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-24.0,-13.0,-3.0,-21.0,11.0,6.0,-24.0,17.0
BUF,2019,2019-11-24,1:00,Home,DEN,12,11,Sun,11,W 20-3,,20.0,3.0,17.0,23.0,-3.5,covered,37.0,under,15.0,25.0,0.6,180.0,2.0,1.0,1.0,5.0,92.9,47.0,244.0,5.19,0.0,424.0,73.0,5.8082,46.0,2.913,1.0,2104.0,10620.0,12.0,90.0,7.0,70.0,19.0,160.0,22.0,13.0,8.0,1.0,16.0,8.0,0.5,0.0,0.0,,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,128.0,32.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,25.0,0.4,49.0,0.0,1.0,4.0,33.0,31.2,17.0,85.0,5.0,0.0,134.0,1.0,9.0,3.0,4.0,2.0,11.0,2.0,0.18181818181818182,0.0,0.0,,159.0,131.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,3.0,3.0,4.0,7.0,6.0,11.0
CAR,2019,2019-12-08,1:00,Away,ATL,14,13,Sun,12,L 20-40,,20.0,40.0,-20.0,60.0,3.5,not covered,48.0,over,28.0,41.0,0.6829268292682927,245.0,1.0,2.0,5.0,48.0,76.6,22.0,100.0,4.55,1.0,345.0,68.0,5.0735,67.0,6.8806,4.0,1696.0,11460.0,7.0,44.0,6.0,58.0,13.0,102.0,27.0,8.0,18.0,1.0,10.0,3.0,0.3,0.0,0.0,,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,185.0,46.25,4.0,4.0,4.0,4.0,4.0,0.0,20.0,34.0,0.5882352941176471,302.0,2.0,0.0,1.0,11.0,107.7,32.0,159.0,4.97,2.0,461.0,0.0,22.0,9.0,13.0,0.0,12.0,5.0,0.4166666666666667,0.0,0.0,,-59.0,-57.0,-116.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-20.0,-3.0,0.0,-17.0,0.0,-3.0,-17.0
CHI,2019,2019-11-10,1:00,Home,DET,10,9,Sun,11,W 20-13,,20.0,13.0,7.0,33.0,-6.0,covered,38.0,under,16.0,23.0,0.6956521739130435,145.0,3.0,0.0,5.0,28.0,131.0,24.0,81.0,3.38,0.0,226.0,52.0,4.3462,75.0,4.76,0.0,1686.0,11220.0,7.0,57.0,8.0,76.0,15.0,133.0,13.0,4.0,7.0,2.0,12.0,2.0,0.16666666666666666,1.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,387.0,43.0,1.0,1.0,1.0,2.0,2.0,0.0,27.0,46.0,0.5869565217391305,259.0,1.0,1.0,2.0,10.0,72.6,27.0,98.0,3.63,0.0,357.0,1.0,21.0,6.0,11.0,4.0,18.0,7.0,0.3888888888888889,2.0,0.0,0.0,-17.0,-114.0,-131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,14.0,-3.0,4.0,13.0,-7.0,1.0,6.0
CIN,2019,2019-09-08,4:05,Away,SEA,1,1,Sun,9,L 20-21,,20.0,21.0,-1.0,41.0,9.5,covered,44.0,under,35.0,51.0,0.6862745098039216,395.0,2.0,0.0,5.0,23.0,106.5,14.0,34.0,2.43,0.0,429.0,70.0,6.1286,49.0,4.7347,3.0,2150.0,11520.0,7.0,57.0,8.0,55.0,15.0,112.0,22.0,1.0,18.0,3.0,15.0,6.0,0.4,1.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,177.0,44.25,3.0,3.0,3.0,0.0,0.0,0.0,14.0,20.0,0.7,160.0,2.0,0.0,4.0,35.0,127.1,25.0,72.0,2.88,1.0,232.0,1.0,12.0,4.0,6.0,2.0,12.0,4.0,0.3333333333333333,0.0,0.0,,-38.0,235.0,197.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,-4.0,3.0,-4.0
IND,2019,2019-12-29,4:25,Away,JAX,17,16,Sun,12,L 20-38,,20.0,38.0,-18.0,58.0,-5.0,not covered,41.5,over,12.0,25.0,0.48,143.0,0.0,0.0,3.0,19.0,69.1,27.0,132.0,4.89,2.0,275.0,55.0,5.0,66.0,5.3485,2.0,1567.0,10980.0,4.0,36.0,3.0,27.0,7.0,63.0,17.0,9.0,7.0,1.0,12.0,4.0,0.3333333333333333,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,133.0,44.33,4.0,3.0,3.0,3.0,3.0,0.0,27.0,39.0,0.6923076923076923,286.0,3.0,1.0,3.0,9.0,105.3,24.0,67.0,2.79,0.0,353.0,1.0,23.0,7.0,15.0,1.0,14.0,9.0,0.6428571428571429,0.0,0.0,,65.0,-143.0,-78.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,-4.0,7.0,-3.0,-8.0,-14.0,4.0,-22.0
ARI,2019,2019-09-22,4:05,Home,CAR,3,3,Sun,9,L 20-38,,20.0,38.0,-18.0,58.0,-2.5,not covered,46.0,over,30.0,43.0,0.6976744186046512,127.0,2.0,2.0,8.0,46.0,73.1,22.0,121.0,5.5,0.0,248.0,73.0,3.3973,59.0,7.0,2.0,1904.0000000000002,10560.0,7.0,52.0,3.0,35.0,10.0,87.0,21.0,10.0,9.0,2.0,17.0,9.0,0.5294117647058824,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,212.0,42.4,5.0,5.0,5.0,1.0,1.0,0.0,19.0,26.0,0.7307692307692307,240.0,4.0,0.0,2.0,21.0,141.0,31.0,173.0,5.58,1.0,413.0,1.0,21.0,4.0,14.0,3.0,10.0,4.0,0.4,0.0,0.0,,-52.0,-113.0,-165.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-4.0,-8.0,7.0,-11.0,-4.0,-10.0,-4.0,-14.0
DEN,2019,2019-10-06,4:05,Away,LAC,5,5,Sun,10,W 20-13,,20.0,13.0,7.0,33.0,4.0,covered,46.0,under,14.0,20.0,0.7,159.0,1.0,1.0,3.0,23.0,94.2,32.0,191.0,5.97,1.0,350.0,55.0,6.3636,64.0,3.8438,2.0,1776.0,10980.0,12.0,122.0,4.0,43.0,16.0,165.0,15.0,8.0,6.0,1.0,11.0,3.0,0.2727272727272727,0.0,0.0,,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,184.0,46.0,1.0,1.0,1.0,3.0,2.0,0.0,32.0,48.0,0.6666666666666666,211.0,0.0,2.0,0.0,0.0,58.6,16.0,35.0,2.19,0.0,246.0,3.0,19.0,0.0,14.0,5.0,13.0,4.0,0.3076923076923077,1.0,0.0,0.0,156.0,-52.0,104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,10.0,14.0,3.0,-7.0,-3.0,17.0,-10.0
