Team,Season,Date,Time,Away_Home,Opp,Week,G#,Day,Month,Result,OT,Points_For,Points_Against,PD,Points_Comb,Spread,Vs_Line,Over/Under,OU Result,TPass_Cmp,TPass_Att,TPass_Cmp%,TPass_Yds,TPass_TD,TPass_Int,TSack,TSack_Yds,TQB_Rate,TRush_Att,TRush_Yds,TRush_Y/A,TRush_TD,TTot_Yds,TO_Play#,TO_Y/P,TD_Play#,TD_Y/P,TTot_TO,TO_ToP,TGame_Dur,Pen,TPen_Yds,TOpp_Pen,TOpp_Pen_Yds,TComb_Pen,TComb_Pen_Yds,T1st_Downs,T1st_by_Rsh,T1st_by_Pass,T1st_by_Pen,T3rd_Down_Att,T3rd_Down_Conv,T3rd_Down%,T4th_Down_Att,T4th_Down_Conv,T4th_Down%,TTot_TD,TXP_Att,TXP_Made,TFG_Att,TFG_Made,T2Pt_Att,T2Pt_Made,TSfty,TTimes_Punted,TPunt_Yds,TPunt_Yds_Avg,TOpp_Tot_TD,TOpp_XP_Att,TOpp_XP_Made,TOpp_FG_Att,TOpp_FG_Made,TOpp_Sfty,TOpp_Pass_Cmp,TOpp_Pass_Att,TOpp_Pass_Cmp%,TOpp_Pass_Yds,TOpp_Pass_TD,TOpp_Pass_Int,TOpp_Sk,TOpp_Sk_Yds,TOpp_QB_Rate,TOpp_Rush_Att,TOpp_Rush_Yds,TOpp_Rush_Y/A,TOpp_Rush_TD,TOpp_Tot_Yds,TOpp_Tot_TO,TOpp_1st_Downs,TOpp_1st_by_Rsh,TOpp_1st_by_Pass,TOpp_1st_by_Pen,TOpp_3rd_Down_Att,TOpp_3rd_Down_Conv,TOpp_3rd_Down%,TOpp_4th_Down_Att,TOpp_4th_Down_Conv,TOpp_4th_Down%,TMargin_Rush,TMargin_Pass,TMargin_TotYds,TTO_TD,TKR_TD,TPR_TD,TInt_TD,TFmb_TD,TOtherRet_TD,TAll_Ret_TD,TMar_Thru_Q1,TMar_Thru_Q2,TMar_Thru_Q3,TScore_Diff_Q1,TScore_Diff_Q2,TScore_Diff_Q3,TScore_Diff_Q4,TScore_Diff_1stHalf,TScore_Diff_2ndHalf
NOR,2020,2020-11-01,4:25,Away,CHI,8,7,Sun,11,W 26-23,OT,26.0,23.0,3.0,49.0,-5.5,not covered,41.0,over,31.0,41.0,0.7560975609756098,272.0,2.0,0.0,1.0,8.0,109.8,30.0,122.0,4.07,0.0,394.0,72.0,5.4722,69.0,4.7681,0.0,2115.0,12840.0,5.0,45.0,7.0,53.0,12.0,98.0,23.0,10.0,11.0,2.0,13.0,2.0,0.15384615384615385,3.0,2.0,0.6666666666666666,2.0,2.0,2.0,5.0,4.0,0.0,0.0,0.0,4.0,153.0,38.25,2.0,2.0,2.0,3.0,3.0,0.0,28.0,41.0,0.6829268292682927,233.0,2.0,1.0,5.0,39.0,88.8,23.0,96.0,4.17,0.0,329.0,1.0,18.0,5.0,12.0,1.0,15.0,5.0,0.3333333333333333,3.0,2.0,0.6666666666666666,26.0,39.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,-3.0,6.0,-3.0,-3.0,3.0
PHI,2020,2020-12-20,4:05,Away,ARI,15,14,Sun,12,L 26-33,,26.0,33.0,-7.0,59.0,6.5,not covered,49.5,over,24.0,44.0,0.5454545454545454,305.0,3.0,0.0,6.0,33.0,102.3,29.0,117.0,4.03,1.0,422.0,79.0,5.3418,68.0,7.7353,0.0,1933.0000000000002,12420.0,9.0,69.0,9.0,83.0,18.0,152.0,26.0,5.0,18.0,3.0,18.0,6.0,0.3333333333333333,4.0,3.0,0.75,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,192.0,32.0,4.0,4.0,4.0,1.0,1.0,1.0,28.0,37.0,0.7567567567567568,423.0,3.0,1.0,1.0,9.0,128.5,30.0,103.0,3.43,1.0,526.0,3.0,26.0,4.0,19.0,3.0,10.0,3.0,0.3,2.0,1.0,0.5,14.0,-118.0,-104.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,-6.0,0.0,-16.0,10.0,6.0,-7.0,-6.0,-1.0
PIT,2020,2020-09-14,7:15,Away,NYG,1,1,Mon,9,W 26-16,,26.0,16.0,10.0,42.0,-6.0,covered,44.0,under,21.0,32.0,0.65625,208.0,3.0,0.0,2.0,21.0,117.8,30.0,141.0,4.7,0.0,349.0,64.0,5.4531,64.0,4.5469,1.0,1904.0000000000002,10500.0,3.0,21.0,4.0,25.0,7.0,46.0,19.0,5.0,14.0,0.0,15.0,8.0,0.5333333333333333,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,183.0,45.75,2.0,1.0,1.0,1.0,1.0,0.0,26.0,41.0,0.6341463414634146,262.0,2.0,2.0,3.0,17.0,77.5,20.0,29.0,1.45,0.0,291.0,2.0,20.0,2.0,16.0,2.0,15.0,8.0,0.5333333333333333,1.0,1.0,1.0,112.0,-54.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,4.0,6.0,4.0
PIT,2020,2020-09-20,1:00,Home,DEN,2,2,Sun,9,W 26-21,,26.0,21.0,5.0,47.0,-6.0,not covered,41.0,over,29.0,41.0,0.7073170731707317,301.0,2.0,1.0,1.0,10.0,98.7,22.0,109.0,4.95,1.0,410.0,64.0,6.4063,72.0,4.4306,2.0,1769.0,11880.0,10.0,89.0,4.0,30.0,14.0,119.0,19.0,4.0,15.0,0.0,12.0,2.0,0.16666666666666666,2.0,1.0,0.5,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,5.0,209.0,41.8,2.0,1.0,1.0,3.0,2.0,0.0,19.0,39.0,0.48717948717948717,215.0,2.0,1.0,7.0,61.0,72.1,26.0,104.0,4.0,0.0,319.0,2.0,23.0,5.0,12.0,6.0,15.0,5.0,0.3333333333333333,2.0,0.0,0.0,5.0,86.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,3.0,7.0,7.0,-11.0,2.0,14.0,-9.0
LAC,2020,2020-11-08,4:05,Home,LVR,9,8,Sun,11,L 26-31,,26.0,31.0,-5.0,57.0,1.0,not covered,52.5,over,28.0,42.0,0.6666666666666666,312.0,2.0,0.0,2.0,14.0,105.9,31.0,128.0,4.13,1.0,440.0,75.0,5.8667,50.0,6.4,1.0,2084.0,11280.0,5.0,45.0,2.0,10.0,7.0,55.0,26.0,6.0,18.0,2.0,15.0,7.0,0.4666666666666667,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,146.0,48.67,4.0,4.0,4.0,1.0,1.0,0.0,13.0,23.0,0.5652173913043478,160.0,2.0,0.0,1.0,5.0,107.2,26.0,160.0,6.15,2.0,320.0,1.0,16.0,10.0,6.0,0.0,10.0,5.0,0.5,0.0,0.0,,-32.0,152.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,3.0,-8.0,-7.0,10.0,-11.0,3.0,3.0,-8.0
SEA,2020,2021-01-03,4:25,Away,SFO,17,16,Sun,1,W 26-23,,26.0,23.0,3.0,49.0,-7.0,not covered,44.5,over,20.0,36.0,0.5555555555555556,159.0,2.0,0.0,2.0,22.0,87.8,27.0,121.0,4.48,1.0,280.0,65.0,4.3077,64.0,5.125,0.0,1660.0,10980.0,4.0,35.0,2.0,25.0,6.0,60.0,21.0,9.0,11.0,1.0,12.0,4.0,0.3333333333333333,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,266.0,53.2,2.0,2.0,2.0,3.0,3.0,0.0,25.0,37.0,0.6756756756756757,242.0,1.0,0.0,3.0,31.0,94.7,24.0,86.0,3.58,1.0,328.0,1.0,17.0,2.0,14.0,1.0,15.0,6.0,0.4,1.0,1.0,1.0,35.0,-83.0,-48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-3.0,3.0,0.0,-6.0,6.0,3.0,0.0
TAM,2020,2020-12-13,1:00,Home,MIN,14,13,Sun,12,W 26-14,,26.0,14.0,12.0,40.0,-7.0,covered,52.0,under,15.0,23.0,0.6521739130434783,196.0,2.0,0.0,0.0,0.0,120.9,26.0,107.0,4.12,1.0,303.0,49.0,6.1837,76.0,4.4079,0.0,1257.0,10380.0,5.0,34.0,5.0,71.0,10.0,105.0,17.0,6.0,8.0,3.0,11.0,5.0,0.45454545454545453,0.0,0.0,,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,151.0,50.33,2.0,1.0,0.0,3.0,0.0,0.0,24.0,37.0,0.6486486486486487,173.0,1.0,0.0,6.0,52.0,84.6,33.0,162.0,4.91,1.0,335.0,1.0,27.0,11.0,14.0,2.0,15.0,5.0,0.3333333333333333,5.0,4.0,0.8,-55.0,23.0,-32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,11.0,-2.0,3.0,11.0,1.0
ATL,2020,2020-09-13,1:00,Home,SEA,1,1,Sun,9,L 25-38,,25.0,38.0,-13.0,63.0,-1.0,not covered,49.5,over,37.0,54.0,0.6851851851851852,434.0,2.0,1.0,2.0,16.0,98.5,21.0,72.0,3.43,1.0,506.0,77.0,6.5714,58.0,6.6034,2.0,1764.0,11220.0,6.0,72.0,6.0,46.0,12.0,118.0,28.0,4.0,23.0,1.0,14.0,7.0,0.5,4.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,100.0,50.0,5.0,5.0,5.0,1.0,1.0,0.0,31.0,35.0,0.8857142857142857,299.0,4.0,0.0,3.0,23.0,140.4,20.0,84.0,4.2,1.0,383.0,0.0,22.0,6.0,15.0,1.0,9.0,3.0,0.3333333333333333,1.0,1.0,1.0,-12.0,135.0,123.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-2.0,-16.0,-11.0,9.0,-14.0,3.0,-2.0,-11.0
ATL,2020,2020-10-29,8:20,Away,CAR,8,8,Thu,10,W 25-17,,25.0,17.0,8.0,42.0,1.5,covered,52.0,under,21.0,30.0,0.7,270.0,0.0,1.0,2.0,11.0,85.6,36.0,131.0,3.64,2.0,401.0,68.0,5.8971,52.0,5.8462,1.0,2190.0,11040.0,6.0,63.0,6.0,30.0,12.0,93.0,28.0,10.0,14.0,4.0,9.0,3.0,0.3333333333333333,0.0,0.0,,2.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,39.0,39.0,2.0,2.0,2.0,1.0,1.0,0.0,16.0,27.0,0.5925925925925926,157.0,1.0,1.0,3.0,22.0,72.6,22.0,147.0,6.68,1.0,304.0,1.0,18.0,6.0,9.0,3.0,10.0,2.0,0.2,3.0,1.0,0.3333333333333333,-16.0,113.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,2.0,-1.0,3.0,0.0,6.0,2.0,6.0
CHI,2020,2020-11-29,8:20,Away,GNB,12,11,Sun,11,L 25-41,,25.0,41.0,-16.0,66.0,7.5,not covered,44.0,over,26.0,46.0,0.5652173913043478,229.0,3.0,2.0,3.0,13.0,74.7,16.0,121.0,7.56,0.0,350.0,65.0,5.3846,68.0,5.7794,3.0,1336.0,11100.0,5.0,45.0,3.0,17.0,8.0,62.0,26.0,6.0,19.0,1.0,10.0,4.0,0.4,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,88.0,44.0,6.0,6.0,5.0,0.0,0.0,0.0,21.0,29.0,0.7241379310344828,211.0,4.0,0.0,0.0,0.0,132.3,39.0,182.0,4.67,1.0,393.0,0.0,28.0,14.0,13.0,1.0,11.0,6.0,0.5454545454545454,3.0,3.0,1.0,-61.0,18.0,-43.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-17.0,-31.0,-3.0,-14.0,-14.0,15.0,-17.0,1.0
DET,2020,2020-11-26,12:30,Home,HOU,12,11,Thu,11,L 25-41,,25.0,41.0,-16.0,66.0,3.0,not covered,52.5,over,28.0,43.0,0.6511627906976745,279.0,1.0,1.0,4.0,16.0,83.0,29.0,109.0,3.76,2.0,388.0,76.0,5.1053,50.0,7.68,3.0,2024.0000000000002,11640.0,4.0,44.0,10.0,74.0,14.0,118.0,28.0,8.0,17.0,3.0,13.0,6.0,0.46153846153846156,3.0,1.0,0.3333333333333333,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,138.0,46.0,5.0,4.0,3.0,2.0,2.0,0.0,17.0,25.0,0.68,307.0,4.0,0.0,2.0,11.0,149.5,23.0,77.0,3.35,0.0,384.0,1.0,21.0,4.0,15.0,2.0,9.0,3.0,0.3333333333333333,0.0,0.0,,32.0,-28.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-9.0,-9.0,-6.0,-3.0,0.0,-7.0,-9.0,-7.0
DET,2020,2020-12-20,1:00,Away,TEN,15,14,Sun,12,L 25-46,,25.0,46.0,-21.0,71.0,9.5,not covered,54.5,over,27.0,38.0,0.7105263157894737,307.0,1.0,1.0,0.0,0.0,92.8,27.0,123.0,4.56,2.0,430.0,65.0,6.6154,66.0,7.0152,3.0,1898.0000000000002,10800.0,3.0,33.0,3.0,22.0,6.0,55.0,27.0,8.0,18.0,1.0,12.0,7.0,0.5833333333333334,1.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,36.0,36.0,6.0,5.0,5.0,1.0,1.0,0.0,21.0,27.0,0.7777777777777778,268.0,3.0,0.0,1.0,5.0,145.1,38.0,195.0,5.13,3.0,463.0,0.0,28.0,10.0,17.0,1.0,11.0,9.0,0.8181818181818182,0.0,0.0,,-72.0,39.0,-33.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-9.0,-6.0,-7.0,-2.0,3.0,-15.0,-9.0,-12.0
JAX,2020,2020-10-04,1:00,Away,CIN,4,4,Sun,10,L 25-33,,25.0,33.0,-8.0,58.0,1.0,not covered,50.0,over,27.0,40.0,0.675,340.0,2.0,1.0,3.0,11.0,101.1,20.0,89.0,4.45,0.0,429.0,63.0,6.8095,71.0,7.1127,1.0,1609.0,11400.0,6.0,49.0,7.0,73.0,13.0,122.0,25.0,4.0,16.0,5.0,10.0,2.0,0.2,1.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,2.0,88.0,44.0,3.0,3.0,3.0,4.0,4.0,0.0,25.0,36.0,0.6944444444444444,300.0,1.0,1.0,1.0,0.0,92.4,34.0,205.0,6.03,2.0,505.0,1.0,28.0,12.0,15.0,1.0,11.0,4.0,0.36363636363636365,1.0,1.0,1.0,-116.0,40.0,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,-14.0,4.0,-1.0,-17.0,6.0,3.0,-11.0
JAX,2020,2020-11-08,1:00,Home,HOU,9,8,Sun,11,L 25-27,,25.0,27.0,-2.0,52.0,7.0,covered,49.0,over,26.0,38.0,0.6842105263157895,288.0,1.0,1.0,2.0,16.0,90.2,27.0,115.0,4.26,2.0,403.0,67.0,6.0149,62.0,6.0323,1.0,1927.0000000000002,11460.0,4.0,78.0,3.0,18.0,7.0,96.0,22.0,8.0,13.0,1.0,14.0,6.0,0.42857142857142855,1.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,5.0,234.0,46.8,3.0,3.0,3.0,2.0,2.0,0.0,19.0,32.0,0.59375,267.0,2.0,0.0,2.0,14.0,107.2,28.0,107.0,3.82,1.0,374.0,1.0,19.0,7.0,10.0,2.0,15.0,6.0,0.4,0.0,0.0,,8.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-4.0,-8.0,-3.0,-1.0,-4.0,6.0,-4.0,2.0
JAX,2020,2020-11-29,1:00,Home,CLE,12,11,Sun,11,L 25-27,,25.0,27.0,-2.0,52.0,7.5,covered,48.0,over,20.0,35.0,0.5714285714285714,235.0,2.0,0.0,0.0,0.0,96.7,25.0,140.0,5.6,1.0,375.0,60.0,6.25,64.0,7.1719,0.0,1639.0,11520.0,5.0,24.0,6.0,47.0,11.0,71.0,22.0,8.0,12.0,2.0,13.0,5.0,0.38461538461538464,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,3.0,137.0,45.67,3.0,3.0,3.0,2.0,2.0,0.0,19.0,29.0,0.6551724137931034,252.0,2.0,0.0,2.0,6.0,115.9,33.0,207.0,6.27,1.0,459.0,1.0,25.0,10.0,15.0,0.0,11.0,5.0,0.45454545454545453,2.0,1.0,0.5,-67.0,-17.0,-84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-1.0,-4.0,0.0,3.0,-1.0,-4.0,2.0
PHI,2020,2020-10-04,8:20,Away,SFO,4,4,Sun,10,W 25-20,,25.0,20.0,5.0,45.0,8.5,covered,45.5,under,18.0,28.0,0.6428571428571429,174.0,1.0,1.0,3.0,19.0,81.4,28.0,93.0,3.32,1.0,267.0,59.0,4.5254,70.0,5.9571,1.0,1769.0,11340.0,3.0,25.0,6.0,42.0,9.0,67.0,18.0,6.0,9.0,3.0,13.0,4.0,0.3076923076923077,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,6.0,307.0,51.17,3.0,2.0,2.0,0.0,0.0,0.0,32.0,45.0,0.7111111111111111,301.0,1.0,2.0,5.0,37.0,78.1,20.0,116.0,5.8,2.0,417.0,3.0,25.0,4.0,20.0,1.0,11.0,5.0,0.45454545454545453,1.0,0.0,0.0,-23.0,-127.0,-150.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-3.0,1.0,0.0,-4.0,8.0,1.0,4.0
LVR,2020,2020-12-26,8:15,Home,MIA,16,15,Sat,12,L 25-26,,25.0,26.0,-1.0,51.0,3.0,covered,48.0,over,21.0,34.0,0.6176470588235294,314.0,1.0,0.0,3.0,22.0,104.5,24.0,104.0,4.33,1.0,418.0,61.0,6.8525,63.0,6.0794,1.0,1619.0,11100.0,4.0,40.0,5.0,76.0,9.0,116.0,23.0,5.0,15.0,3.0,10.0,0.0,0.0,2.0,1.0,0.5,2.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,168.0,42.0,2.0,2.0,2.0,4.0,4.0,0.0,26.0,35.0,0.7428571428571429,253.0,2.0,0.0,3.0,23.0,113.2,25.0,130.0,5.2,0.0,383.0,0.0,18.0,6.0,10.0,2.0,15.0,5.0,0.3333333333333333,2.0,2.0,1.0,-26.0,61.0,35.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,4.0,3.0,-4.0,-4.0,7.0,-8.0
TAM,2020,2020-11-02,8:15,Away,NYG,8,8,Mon,11,W 25-23,,25.0,23.0,2.0,48.0,-13.0,not covered,47.0,over,28.0,40.0,0.7,263.0,2.0,0.0,2.0,16.0,106.1,24.0,81.0,3.38,0.0,344.0,66.0,5.2121,69.0,5.1739,1.0,1810.0,11280.0,3.0,20.0,7.0,73.0,10.0,93.0,23.0,3.0,18.0,2.0,12.0,4.0,0.3333333333333333,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,3.0,126.0,42.0,3.0,2.0,2.0,1.0,1.0,0.0,26.0,42.0,0.6190476190476191,256.0,2.0,2.0,3.0,18.0,75.1,24.0,101.0,4.21,1.0,357.0,2.0,24.0,6.0,17.0,1.0,11.0,4.0,0.36363636363636365,2.0,2.0,1.0,-20.0,7.0,-13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-8.0,-2.0,-4.0,-4.0,6.0,4.0,-8.0,10.0
WAS,2020,2020-10-25,1:00,Home,DAL,7,7,Sun,10,W 25-3,,25.0,3.0,22.0,28.0,1.0,covered,44.5,under,15.0,25.0,0.6,189.0,2.0,0.0,2.0,5.0,111.1,39.0,208.0,5.33,1.0,397.0,66.0,6.0152,54.0,2.6296,0.0,2184.0,10380.0,4.0,30.0,6.0,49.0,10.0,79.0,21.0,10.0,8.0,3.0,15.0,9.0,0.6,1.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,76.0,38.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,22.0,0.5,59.0,0.0,1.0,6.0,55.0,37.3,26.0,83.0,3.19,0.0,142.0,1.0,12.0,4.0,7.0,1.0,12.0,3.0,0.25,1.0,0.0,0.0,125.0,130.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,19.0,6.0,13.0,0.0,3.0,19.0,3.0
BUF,2020,2020-11-01,1:00,Home,NWE,8,8,Sun,11,W 24-21,,24.0,21.0,3.0,45.0,-4.0,not covered,41.0,over,11.0,18.0,0.6111111111111112,149.0,0.0,1.0,1.0,5.0,65.5,38.0,190.0,5.0,3.0,339.0,57.0,5.9474,61.0,5.7213,1.0,1754.0,10200.0,5.0,30.0,5.0,35.0,10.0,65.0,22.0,14.0,7.0,1.0,11.0,5.0,0.45454545454545453,0.0,0.0,,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,122.0,40.67,2.0,1.0,1.0,2.0,2.0,0.0,15.0,25.0,0.6,161.0,0.0,0.0,2.0,13.0,78.9,34.0,188.0,5.53,2.0,349.0,1.0,20.0,11.0,8.0,1.0,10.0,5.0,0.5,0.0,0.0,,2.0,-12.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,-6.0,-1.0,3.0,1.0,2.0
CAR,2020,2020-10-25,1:00,Away,NOR,7,7,Sun,10,L 24-27,,24.0,27.0,-3.0,51.0,7.0,covered,49.5,over,23.0,28.0,0.8214285714285714,246.0,2.0,0.0,1.0,8.0,128.3,14.0,37.0,2.64,1.0,283.0,43.0,6.5814,67.0,6.194,0.0,1519.0,9840.0,1.0,5.0,6.0,50.0,7.0,55.0,18.0,4.0,11.0,3.0,9.0,6.0,0.6666666666666666,0.0,0.0,,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,51.0,51.0,3.0,3.0,3.0,2.0,2.0,0.0,30.0,37.0,0.8108108108108109,277.0,2.0,0.0,1.0,10.0,115.9,29.0,138.0,4.76,1.0,415.0,1.0,26.0,9.0,16.0,1.0,14.0,12.0,0.8571428571428571,0.0,0.0,,-101.0,-31.0,-132.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,0.0,-4.0,0.0,4.0,-3.0,-4.0,1.0
CLE,2020,2021-01-03,1:00,Home,PIT,17,16,Sun,1,W 24-22,,24.0,22.0,2.0,46.0,-10.5,not covered,44.5,over,17.0,27.0,0.6296296296296297,166.0,1.0,0.0,4.0,30.0,97.1,31.0,192.0,6.19,2.0,358.0,62.0,5.7742,65.0,6.0615,0.0,1930.0000000000002,10920.0,4.0,19.0,2.0,15.0,6.0,34.0,21.0,8.0,13.0,0.0,12.0,6.0,0.5,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,139.0,46.33,2.0,1.0,1.0,3.0,3.0,0.0,26.0,44.0,0.5909090909090909,309.0,2.0,1.0,1.0,8.0,86.3,20.0,85.0,4.25,0.0,394.0,1.0,18.0,5.0,13.0,0.0,17.0,8.0,0.47058823529411764,2.0,2.0,1.0,107.0,-143.0,-36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,8.0,7.0,-3.0,4.0,-6.0,4.0,-2.0
IND,2020,2020-12-27,1:00,Away,PIT,16,15,Sun,12,L 24-28,,24.0,28.0,-4.0,52.0,-1.0,not covered,43.5,over,21.0,34.0,0.6176470588235294,238.0,1.0,1.0,5.0,32.0,84.2,28.0,127.0,4.54,2.0,365.0,67.0,5.4478,64.0,5.5313,2.0,1948.0000000000002,11400.0,9.0,83.0,6.0,49.0,15.0,132.0,21.0,10.0,10.0,1.0,13.0,5.0,0.38461538461538464,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,212.0,42.4,4.0,4.0,4.0,0.0,0.0,0.0,34.0,49.0,0.6938775510204082,332.0,3.0,0.0,1.0,9.0,108.5,14.0,22.0,1.57,1.0,354.0,0.0,26.0,4.0,18.0,4.0,11.0,4.0,0.36363636363636365,1.0,0.0,0.0,105.0,-94.0,11.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,10.0,7.0,7.0,-4.0,-14.0,14.0,-18.0
ARI,2020,2020-09-13,4:25,Away,SFO,1,1,Sun,9,W 24-20,,24.0,20.0,4.0,44.0,7.0,covered,48.5,under,26.0,40.0,0.65,224.0,1.0,1.0,2.0,6.0,78.1,36.0,180.0,5.0,2.0,404.0,78.0,5.1795,61.0,6.0,1.0,1886.0000000000002,11040.0,9.0,102.0,5.0,53.0,14.0,155.0,29.0,13.0,12.0,4.0,14.0,7.0,0.5,0.0,0.0,,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,191.0,47.75,2.0,2.0,2.0,2.0,2.0,0.0,19.0,33.0,0.5757575757575758,243.0,2.0,0.0,3.0,16.0,100.9,25.0,123.0,4.92,0.0,366.0,0.0,18.0,6.0,10.0,2.0,11.0,2.0,0.18181818181818182,2.0,0.0,0.0,57.0,-19.0,38.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,7.0,-3.0,7.0
DET,2020,2020-12-13,4:25,Home,GNB,14,13,Sun,12,L 24-31,,24.0,31.0,-7.0,55.0,9.5,covered,55.5,under,27.0,40.0,0.675,242.0,1.0,0.0,4.0,31.0,95.1,15.0,51.0,3.4,2.0,293.0,59.0,4.9661,64.0,6.4063,0.0,1470.0,11280.0,4.0,30.0,12.0,68.0,16.0,98.0,27.0,5.0,17.0,5.0,10.0,5.0,0.5,0.0,0.0,,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,134.0,44.67,4.0,4.0,4.0,1.0,1.0,0.0,26.0,33.0,0.7878787878787878,290.0,3.0,0.0,0.0,0.0,133.6,31.0,120.0,3.87,1.0,410.0,0.0,26.0,10.0,15.0,1.0,11.0,8.0,0.7272727272727273,0.0,0.0,,-69.0,-48.0,-117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,-7.0,0.0,0.0,-7.0
GNB,2020,2020-11-15,1:00,Home,JAX,10,9,Sun,11,W 24-20,,24.0,20.0,4.0,44.0,-13.5,not covered,47.5,under,24.0,34.0,0.7058823529411765,315.0,2.0,1.0,1.0,10.0,108.1,25.0,80.0,3.2,1.0,395.0,60.0,6.5833,61.0,4.2623,2.0,1901.0000000000002,11700.0,4.0,35.0,7.0,86.0,11.0,121.0,16.0,3.0,11.0,2.0,13.0,5.0,0.38461538461538464,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,215.0,43.0,2.0,2.0,2.0,2.0,2.0,0.0,18.0,35.0,0.5142857142857142,151.0,1.0,1.0,3.0,18.0,60.5,23.0,109.0,4.74,0.0,260.0,1.0,16.0,5.0,10.0,1.0,13.0,4.0,0.3076923076923077,1.0,0.0,0.0,-29.0,164.0,135.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,7.0,0.0,-3.0,10.0,-7.0,4.0,7.0,-3.0
