"('Unnamed: 0_level_0', 'Unnamed: 0_level_1', 'Rk')","('Unnamed: 1_level_0', 'Unnamed: 1_level_1', 'G#')","('Unnamed: 2_level_0', 'Unnamed: 2_level_1', 'Date')","('Unnamed: 3_level_0', 'Unnamed: 3_level_1', 'Tm')","('Unnamed: 4_level_0', 'Unnamed: 4_level_1', 'Unnamed: 4_level_2')","('Unnamed: 5_level_0', 'Unnamed: 5_level_1', 'Opp')","('Unnamed: 6_level_0', 'Unnamed: 6_level_1', 'Result')","('Unnamed: 7_level_0', 'Unnamed: 7_level_1', 'Pos')","('Inside 20', 'Receiving', 'Tgt')","('Inside 20', 'Receiving', 'Rec')","('Inside 20', 'Receiving', 'Yds')","('Inside 20', 'Receiving', 'TD')","('Snap Counts', 'Off.', 'Num')","('Snap Counts', 'Off.', 'Pct')","('Snap Counts', 'Def.', 'Num')","('Snap Counts', 'Def.', 'Pct')","('Snap Counts', 'ST', 'Num')","('Snap Counts', 'ST', 'Pct')","('Unnamed: 18_level_0', 'Fantasy', 'FantPt')","('Unnamed: 19_level_0', 'Fantasy', 'DKPt')","('Unnamed: 20_level_0', 'Fantasy', 'FDPt')",Player_Address,Season,"('Unnamed: 14_level_0', 'Fantasy', 'FantPt')","('Unnamed: 15_level_0', 'Fantasy', 'DKPt')","('Unnamed: 16_level_0', 'Fantasy', 'FDPt')","('Inside 20', 'Rushing', 'Att')","('Inside 20', 'Rushing', 'Yds')","('Inside 20', 'Rushing', 'TD')","('Inside 10', 'Rushing', 'Att')","('Inside 10', 'Rushing', 'Yds')","('Inside 10', 'Rushing', 'TD')","('Unnamed: 20_level_0', 'Fantasy', 'FantPt')","('Unnamed: 21_level_0', 'Fantasy', 'DKPt')","('Unnamed: 22_level_0', 'Fantasy', 'FDPt')","('Unnamed: 24_level_0', 'Fantasy', 'FantPt')","('Unnamed: 25_level_0', 'Fantasy', 'DKPt')","('Unnamed: 26_level_0', 'Fantasy', 'FDPt')","('Inside 10', 'Receiving', 'Tgt')","('Inside 10', 'Receiving', 'Rec')","('Inside 10', 'Receiving', 'Yds')","('Inside 10', 'Receiving', 'TD')","('Unnamed: 22_level_0', 'Fantasy', 'FantPt')","('Unnamed: 23_level_0', 'Fantasy', 'DKPt')","('Unnamed: 24_level_0', 'Fantasy', 'FDPt')","('Unnamed: 28_level_0', 'Fantasy', 'FantPt')","('Unnamed: 29_level_0', 'Fantasy', 'DKPt')","('Unnamed: 30_level_0', 'Fantasy', 'FDPt')","('Inside 20', 'Passing', 'Cmp')","('Inside 20', 'Passing', 'Att')","('Inside 20', 'Passing', 'Yds')","('Inside 20', 'Passing', 'TD')","('Inside 10', 'Passing', 'Cmp')","('Inside 10', 'Passing', 'Att')","('Inside 10', 'Passing', 'Yds')","('Inside 10', 'Passing', 'TD')","('Unnamed: 36_level_0', 'Fantasy', 'FantPt')","('Unnamed: 37_level_0', 'Fantasy', 'DKPt')","('Unnamed: 38_level_0', 'Fantasy', 'FDPt')","('Unnamed: 30_level_0', 'Fantasy', 'FantPt')","('Unnamed: 31_level_0', 'Fantasy', 'DKPt')","('Unnamed: 32_level_0', 'Fantasy', 'FDPt')","('Unnamed: 32_level_0', 'Fantasy', 'FantPt')","('Unnamed: 33_level_0', 'Fantasy', 'DKPt')","('Unnamed: 34_level_0', 'Fantasy', 'FDPt')"
10.0,10.0,2019-11-10,MIN,@,DAL,W 28-24,DE,,,,,0.0,0.0%,67.0,94.4%,11.0,44.0%,,,,/players/H/HuntDa01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2019-11-17,MIN,,DEN,W 27-23,DE,,,,,0.0,0.0%,75.0,94.9%,9.0,32.1%,,,,/players/H/HuntDa01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2019-12-02,MIN,@,SEA,L 30-37,DE,,,,,0.0,0.0%,69.0,92.0%,10.0,30.3%,,,,/players/H/HuntDa01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2019-12-08,MIN,,DET,W 20-7,DE,,,,,0.0,0.0%,63.0,88.7%,7.0,26.9%,,,,/players/H/HuntDa01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2019-12-15,MIN,@,LAC,W 39-10,DE,,,,,0.0,0.0%,46.0,74.2%,10.0,40.0%,,,,/players/H/HuntDa01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2019-12-23,MIN,,GNB,L 10-23,DE,,,,,0.0,0.0%,66.0,85.7%,8.0,29.6%,,,,/players/H/HuntDa01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2019-12-29,MIN,,CHI,L 19-21,DE,,,,,0.0,0.0%,1.0,1.3%,0.0,0.0%,,,,/players/H/HuntDa01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2019-09-08,IND,@,LAC,L 24-30,DT,,,,,0.0,0.0%,35.0,55.6%,11.0,42.3%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2019-09-15,IND,@,TEN,W 19-17,DT,,,,,0.0,0.0%,28.0,47.5%,10.0,38.5%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2019-09-22,IND,,ATL,W 27-24,DT,,,,,0.0,0.0%,36.0,60.0%,10.0,45.5%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2019-09-29,IND,,OAK,L 24-31,DT,,,,,0.0,0.0%,19.0,29.7%,11.0,36.7%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2019-10-06,IND,@,KAN,W 19-13,DT,,,,,0.0,0.0%,15.0,24.6%,9.0,36.0%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2019-10-20,IND,,HOU,W 30-23,DT,,,,,0.0,0.0%,18.0,28.6%,10.0,35.7%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2019-10-27,IND,,DEN,W 15-13,DT,,,,,0.0,0.0%,28.0,38.4%,13.0,43.3%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2019-11-03,IND,@,PIT,L 24-26,DT,,,,,0.0,0.0%,27.0,43.5%,10.0,38.5%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2019-11-10,IND,,MIA,L 12-16,DT,,,,,0.0,0.0%,37.0,56.1%,9.0,33.3%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2019-11-17,IND,,JAX,W 33-13,DT,,,,,0.0,0.0%,21.0,33.9%,8.0,32.0%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2019-11-21,IND,@,HOU,L 17-20,DT,,,,,1.0,1.5%,24.0,41.4%,7.0,30.4%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2019-12-01,IND,,TEN,L 17-31,DT,,,,,0.0,0.0%,23.0,39.0%,13.0,44.8%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2019-12-08,IND,@,TAM,L 35-38,DT,,,,,0.0,0.0%,33.0,42.3%,11.0,35.5%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2019-12-16,IND,@,NOR,L 7-34,DT,,,,,0.0,0.0%,28.0,41.8%,7.0,29.2%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2019-12-22,IND,,CAR,W 38-6,DT,,,,,0.0,0.0%,34.0,48.6%,9.0,34.6%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2019-12-29,IND,@,JAX,L 20-38,DT,,,,,0.0,0.0%,44.0,63.8%,10.0,37.0%,,,,/players/H/HuntMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,9.0,2019-11-10,CLE,,BUF,W 19-16,RB,,,,,38.0,55.1%,0.0,0.0%,0.0,0.0%,,,,/players/H/HuntKa00,2019,,,,1.0,9.0,0.0,0.0,0.0,0.0,,,,7.4,14.4,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,10.0,2019-11-14,CLE,,PIT,W 21-7,RB,,,,,38.0,54.3%,0.0,0.0%,0.0,0.0%,,,,/players/H/HuntKa00,2019,,,,,,,,,,,,,5.8,11.8,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,11.0,2019-11-24,CLE,,MIA,W 41-24,RB,1.0,0.0,0.0,0.0,42.0,56.0%,0.0,0.0%,0.0,0.0%,,,,/players/H/HuntKa00,2019,,,,1.0,6.0,1.0,1.0,6.0,1.0,,,,10.6,12.6,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,12.0,2019-12-01,CLE,@,PIT,L 13-20,RB,1.0,1.0,15.0,1.0,44.0,66.7%,0.0,0.0%,0.0,0.0%,,,,/players/H/HuntKa00,2019,,,,,,,0.0,0.0,0.0,,,,12.5,17.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,13.0,2019-12-08,CLE,,CIN,W 27-19,RB,,,,,34.0,63.0%,0.0,0.0%,0.0,0.0%,,,,/players/H/HuntKa00,2019,,,,1.0,3.0,1.0,1.0,3.0,1.0,,,,12.8,14.8,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,14.0,2019-12-15,CLE,@,ARI,L 24-38,RB,,,,,43.0,61.4%,0.0,0.0%,0.0,0.0%,,,,/players/H/HuntKa00,2019,,,,,,,,,,,,,7.6,15.6,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,15.0,2019-12-22,CLE,,BAL,L 15-31,RB,,,,,34.0,56.7%,0.0,0.0%,0.0,0.0%,,,,/players/H/HuntKa00,2019,,,,,,,,,,,,,4.1,8.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,16.0,2019-12-29,CLE,@,CIN,L 23-33,RB,,,,,36.0,66.7%,0.0,0.0%,0.0,0.0%,,,,/players/H/HuntKa00,2019,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,3.6,6.6,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,3.0,2019-09-22,SEA,,NOR,L 27-33,C,,,,,1.0,1.2%,0.0,0.0%,3.0,10.7%,,,,/players/H/HuntJo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,4.0,2019-09-29,SEA,@,ARI,W 27-10,C,,,,,0.0,0.0%,0.0,0.0%,5.0,20.0%,,,,/players/H/HuntJo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,5.0,2019-10-03,SEA,,LAR,W 30-29,C,,,,,0.0,0.0%,0.0,0.0%,5.0,16.1%,,,,/players/H/HuntJo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,6.0,2019-10-13,SEA,@,CLE,W 32-28,C,,,,,7.0,8.6%,0.0,0.0%,5.0,19.2%,,,,/players/H/HuntJo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,7.0,2019-10-20,SEA,,BAL,L 16-30,C,,,,,3.0,4.2%,0.0,0.0%,5.0,17.2%,,,,/players/H/HuntJo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,8.0,2019-10-27,SEA,@,ATL,W 27-20,C,,,,,54.0,90.0%,0.0,0.0%,5.0,20.0%,,,,/players/H/HuntJo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,9.0,2019-11-03,SEA,,TAM,W 40-34,C,,,,,74.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/H/HuntJo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,10.0,2019-11-11,SEA,@,SFO,W 27-24,C,,,,,73.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/H/HuntJo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,11.0,2019-11-24,SEA,@,PHI,W 17-9,C,,,,,61.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/H/HuntJo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,12.0,2019-12-02,SEA,,MIN,W 37-30,C,,,,,75.0,100.0%,0.0,0.0%,4.0,12.1%,,,,/players/H/HuntJo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,13.0,2019-12-08,SEA,@,LAR,L 12-28,C,,,,,66.0,98.5%,0.0,0.0%,0.0,0.0%,,,,/players/H/HuntJo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,14.0,2019-12-15,SEA,@,CAR,W 30-24,C,,,,,67.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/H/HuntJo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,15.0,2019-12-22,SEA,,ARI,L 13-27,C,,,,,57.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/H/HuntJo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,16.0,2019-12-29,SEA,,SFO,L 21-26,C,,,,,75.0,100.0%,0.0,0.0%,1.0,4.5%,,,,/players/H/HuntJo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,8.0,2019-10-27,ARI,@,NOR,L 9-31,QB,,,,,3.0,6.1%,0.0,0.0%,0.0,0.0%,,,,/players/H/HundBr00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,15.0,2019-12-22,ARI,@,SEA,W 27-13,QB,,,,,32.0,46.4%,0.0,0.0%,0.0,0.0%,,,,/players/H/HundBr00,2019,,,,1.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,5.46,5.5,5.5,,,,,0.0,0.0,0.0,0.0,,,,,,,,,
3.0,16.0,2019-12-29,ARI,@,LAR,L 24-31,QB,,,,,5.0,7.4%,0.0,0.0%,0.0,0.0%,,,,/players/H/HundBr00,2019,,,,1.0,6.0,0.0,1.0,6.0,0.0,,,,,,,,,,,,,,0.6,0.6,0.6,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,
1.0,1.0,2019-09-08,ARI,,DET,T 27-27,OL,,,,,88.0,100.0%,0.0,0.0%,5.0,12.5%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2019-09-15,ARI,@,BAL,L 17-23,OL,,,,,57.0,100.0%,0.0,0.0%,4.0,14.8%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2019-09-22,ARI,,CAR,L 20-38,OL,,,,,75.0,100.0%,0.0,0.0%,4.0,13.3%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2019-09-29,ARI,,SEA,L 10-27,OL,,,,,63.0,100.0%,0.0,0.0%,4.0,16.0%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2019-10-06,ARI,@,CIN,W 26-23,OL,,,,,75.0,101.4%,0.0,0.0%,8.0,27.6%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2019-10-13,ARI,,ATL,W 34-33,OL,,,,,69.0,100.0%,0.0,0.0%,6.0,18.8%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2019-10-20,ARI,@,NYG,W 27-21,OL,,,,,64.0,100.0%,0.0,0.0%,6.0,22.2%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2019-10-27,ARI,@,NOR,L 9-31,OL,,,,,49.0,100.0%,0.0,0.0%,3.0,11.1%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2019-10-31,ARI,,SFO,L 25-28,OL,,,,,54.0,96.4%,0.0,0.0%,2.0,7.7%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2019-11-10,ARI,@,TAM,L 27-30,OL,,,,,67.0,100.0%,0.0,0.0%,5.0,15.6%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2019-11-17,ARI,@,SFO,L 26-36,OL,,,,,67.0,100.0%,0.0,0.0%,5.0,19.2%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2019-12-01,ARI,,LAR,L 7-34,OL,,,,,63.0,100.0%,0.0,0.0%,1.0,3.7%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2019-12-08,ARI,,PIT,L 17-23,OL,,,,,58.0,100.0%,0.0,0.0%,3.0,12.5%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2019-12-15,ARI,,CLE,W 38-24,OL,,,,,61.0,100.0%,0.0,0.0%,6.0,22.2%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2019-12-22,ARI,@,SEA,W 27-13,OL,,,,,69.0,100.0%,0.0,0.0%,6.0,18.8%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2019-12-29,ARI,@,LAR,L 24-31,OL,,,,,68.0,100.0%,0.0,0.0%,4.0,13.8%,,,,/players/H/HumpD.00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2019-09-08,TEN,@,CLE,W 43-13,WR,,,,,20.0,33.9%,0.0,0.0%,6.0,18.8%,,,,/players/H/HumpAd00,2019,,,,,,,,,,,,,,,,,,,,0.5,1.5,1.0,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2019-09-15,TEN,,IND,L 17-19,WR,,,,,33.0,55.9%,0.0,0.0%,0.0,0.0%,,,,/players/H/HumpAd00,2019,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2019-09-19,TEN,@,JAX,L 7-20,WR,,,,,54.0,68.4%,0.0,0.0%,3.0,11.1%,,,,/players/H/HumpAd00,2019,,,,,,,,,,,,,,,,,,,,9.3,15.3,12.3,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2019-09-29,TEN,@,ATL,W 24-10,WR,,,,,25.0,40.3%,0.0,0.0%,3.0,13.0%,,,,/players/H/HumpAd00,2019,,,,,,,,,,,,,,,,,,,,1.5,3.5,2.5,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2019-10-06,TEN,,BUF,L 7-14,WR,,,,,32.0,56.1%,0.0,0.0%,7.0,29.2%,,,,/players/H/HumpAd00,2019,,,,,,,,,,,,,,,,,,,,3.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2019-10-13,TEN,@,DEN,L 0-16,WR,,,,,40.0,60.6%,0.0,0.0%,8.0,29.6%,,,,/players/H/HumpAd00,2019,,,,,,,,,,,,,,,,,,,,4.7,10.7,7.7,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2019-10-20,TEN,,LAC,W 23-20,WR,,,,,31.0,50.0%,0.0,0.0%,2.0,8.7%,,,,/players/H/HumpAd00,2019,,,,,,,,,,,,,,,,,,,,4.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2019-10-27,TEN,,TAM,W 27-23,WR,2.0,0.0,0.0,0.0,27.0,45.8%,0.0,0.0%,3.0,10.3%,,,,/players/H/HumpAd00,2019,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,2.4,5.4,3.9,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2019-11-03,TEN,@,CAR,L 20-30,WR,,,,,46.0,63.9%,0.0,0.0%,5.0,17.2%,,,,/players/H/HumpAd00,2019,,,,,,,,,,,,,,,,,,,,6.5,10.5,8.5,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2019-11-10,TEN,,KAN,W 35-32,WR,,,,,32.0,64.0%,0.0,0.0%,1.0,3.1%,,,,/players/H/HumpAd00,2019,,,,,,,,,,,,,,,,,,,,8.3,9.3,8.8,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2019-11-24,TEN,,JAX,W 42-20,WR,,,,,12.0,22.6%,0.0,0.0%,7.0,24.1%,,,,/players/H/HumpAd00,2019,,,,,,,,,,,,,,,,,,,,2.0,5.0,3.5,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2019-12-01,TEN,@,IND,W 31-17,WR,1.0,1.0,13.0,1.0,23.0,39.0%,0.0,0.0%,2.0,6.9%,,,,/players/H/HumpAd00,2019,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,7.3,8.3,7.8,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2019-09-08,BAL,@,MIA,W 59-10,CB,,,,,0.0,0.0%,45.0,91.8%,0.0,0.0%,,,,/players/H/HumpMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2019-09-15,BAL,,ARI,W 23-17,CB,,,,,0.0,0.0%,57.0,100.0%,0.0,0.0%,,,,/players/H/HumpMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2019-09-22,BAL,@,KAN,L 28-33,CB,,,,,0.0,0.0%,58.0,85.3%,0.0,0.0%,,,,/players/H/HumpMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2019-09-29,BAL,,CLE,L 25-40,CB,,,,,0.0,0.0%,67.0,100.0%,0.0,0.0%,,,,/players/H/HumpMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2019-10-06,BAL,@,PIT,W 26-23,CB,,,,,0.0,0.0%,58.0,100.0%,1.0,3.3%,,,,/players/H/HumpMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2019-10-13,BAL,,CIN,W 23-17,CB,,,,,0.0,0.0%,59.0,100.0%,1.0,4.0%,,,,/players/H/HumpMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2019-10-20,BAL,@,SEA,W 30-16,CB,,,,,0.0,0.0%,71.0,100.0%,0.0,0.0%,,,,/players/H/HumpMa00,2019,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2019-11-03,BAL,,NWE,W 37-20,CB,,,,,0.0,0.0%,67.0,100.0%,5.0,17.2%,,,,/players/H/HumpMa00,2019,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2019-11-10,BAL,@,CIN,W 49-13,CB,,,,,0.0,0.0%,73.0,100.0%,3.0,12.5%,,,,/players/H/HumpMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2019-11-17,BAL,,HOU,W 41-7,CB,,,,,0.0,0.0%,60.0,100.0%,2.0,8.3%,,,,/players/H/HumpMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2019-11-25,BAL,@,LAR,W 45-6,CB,,,,,0.0,0.0%,52.0,100.0%,2.0,7.7%,,,,/players/H/HumpMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2019-12-01,BAL,,SFO,W 20-17,CB,,,,,0.0,0.0%,53.0,93.0%,6.0,30.0%,,,,/players/H/HumpMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2019-12-08,BAL,@,BUF,W 24-17,CB,,,,,0.0,0.0%,73.0,100.0%,9.0,29.0%,,,,/players/H/HumpMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2019-12-12,BAL,,NYJ,W 42-21,CB,,,,,0.0,0.0%,60.0,101.7%,3.0,10.7%,,,,/players/H/HumpMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2019-12-22,BAL,@,CLE,W 31-15,CB,,,,,0.0,0.0%,60.0,100.0%,5.0,20.8%,,,,/players/H/HumpMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2019-12-29,BAL,,PIT,W 28-10,CB,,,,,0.0,0.0%,49.0,98.0%,2.0,6.9%,,,,/players/H/HumpMa00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,3.0,2019-09-22,NOR,@,SEA,W 33-27,WR,,,,,6.0,10.7%,0.0,0.0%,0.0,0.0%,,,,/players/H/HumpLi01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,4.0,2019-09-29,NOR,,DAL,W 12-10,WR,,,,,10.0,14.3%,0.0,0.0%,2.0,9.5%,,,,/players/H/HumpLi01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,2019-10-13,NOR,@,JAX,W 13-6,WR,,,,,18.0,27.3%,0.0,0.0%,0.0,0.0%,,,,/players/H/HumpLi01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
