Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,TD,XPA,XPM,Att,Md,Sfty,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,TO,1stDOpp,Rush,Pass,Pen,Opp3DAtt,Opp3DConv,Opp3D%,Opp4DAtt,Opp4DConv,Opp4D%,Rush,Pass,Tot,TO,KR,PR,IR,FR,OR,RetTD,Q1,Q2,Q3,Q1,Q2,Q3,Q4,1stHalf,2ndHalf
IND,2019,2019-09-22,1:00,1:00,,ATL,3,3,Sun,W 27-24,,3,3,3,1,1,0,29,34,85.3,304,3,1,0,0,121.1,20,93,4.65,0,397,1,25,6,17,2,10,8,80.0%,0,0,,-14,-4,-18,1,0,0,0,0,0,0,10,17,10,10,7,-7,-7,17,-14
IND,2019,2019-12-01,1:00,1:00,,TEN,13,12,Sun,L 17-31,,3,4,4,1,1,0,17,22,77.3,138,2,0,6,44,122.9,30,154,5.13,1,292,2,15,7,7,1,13,5,38.5%,1,1,100.0%,-72,171,99,-1,0,0,0,0,0,0,0,3,0,0,3,-3,-14,3,-17
ARI,2019,2019-09-08,4:25,2:25,,DET,1,1,Sun,T 27-27,OT,3,3,3,2,2,0,27,45,60.0,361,3,0,3,24,107.7,32,116,3.63,0,477,2,23,5,17,1,18,6,33.3%,1,0,0.0%,-4,-86,-90,1,0,0,0,0,0,0,0,-14,-11,0,-14,3,11,-14,14
ARI,2019,2019-09-29,4:05,2:05,,SEA,4,4,Sun,L 10-27,,3,3,3,2,2,0,22,28,78.6,225,1,0,4,15,112.1,27,115,4.26,1,340,,21,9,10,2,10,4,40.0%,0,0,,0,-19,-19,-1,0,0,0,0,0,0,-10,-17,-17,-10,-7,0,0,-17,0
ARI,2019,2019-11-10,1:00,1:00,@,TAM,10,10,Sun,L 27-30,,3,3,3,3,3,0,30,48,62.5,339,1,2,4,19,73.2,26,118,4.54,2,457,3,26,7,15,4,15,7,46.7%,0,0,,-43,3,-40,1,0,0,0,0,0,0,-4,-4,0,-4,0,4,-3,-4,1
ARI,2019,2019-12-15,4:05,2:05,,CLE,15,14,Sun,W 38-24,,3,3,3,2,1,0,30,43,69.8,241,2,1,1,6,89.4,23,152,6.61,1,393,2,25,8,15,2,14,9,64.3%,1,1,100.0%,74,-22,52,1,0,0,0,0,0,0,7,11,11,7,4,0,3,11,3
DAL,2019,2019-09-15,1:00,1:00,@,WAS,2,2,Sun,W 31-21,,3,3,3,0,0,0,26,37,70.3,208,2,0,1,13,102.1,17,47,2.76,1,255,,19,4,12,3,9,2,22.2%,3,2,66.7%,166,53,219,-1,0,0,0,0,0,0,0,7,7,0,7,0,3,7,3
DAL,2019,2019-10-13,4:25,4:25,@,NYJ,6,6,Sun,L 22-24,,3,3,3,1,1,0,23,32,71.9,326,2,1,2,12,112.2,20,56,2.80,1,382,1,20,4,13,3,10,2,20.0%,0,0,,73,-56,17,1,0,0,0,0,0,0,-7,-15,-12,-7,-8,3,10,-15,13
DAL,2019,2019-11-10,8:20,7:20,,MIN,10,9,Sun,L 24-28,,3,2,2,2,2,0,23,32,71.9,211,2,0,1,9,110.3,36,153,4.25,1,364,,27,9,15,3,14,8,57.1%,1,1,100.0%,-103,182,79,-1,0,0,0,0,0,0,-14,-3,-7,-14,11,-4,3,-3,-1
DAL,2019,2019-11-28,4:30,3:30,,BUF,13,12,Thu,L 15-26,,3,3,2,3,2,0,20,25,80.0,232,2,0,4,27,132.0,34,124,3.65,1,356,,22,8,11,3,14,6,42.9%,2,2,100.0%,-21,91,70,-2,0,0,0,0,0,0,7,-6,-16,7,-13,-10,5,-6,-5
DAL,2019,2019-12-15,4:25,3:25,,LAR,15,14,Sun,W 44-21,,3,1,1,0,0,0,34,52,65.4,267,2,1,2,22,82.8,14,22,1.57,1,289,1,23,3,17,3,12,4,33.3%,2,1,50.0%,241,-55,186,1,0,0,0,0,0,0,7,21,24,7,14,3,-1,21,2
DEN,2019,2019-09-09,10:20,7:20,@,OAK,1,1,Mon,L 16-24,,3,3,3,1,1,0,22,26,84.6,259,1,0,0,0,121.0,28,98,3.50,2,357,,19,8,11,0,14,10,71.4%,0,0,,-3,-10,-13,0,0,0,0,0,0,0,-7,-14,-8,-7,-7,6,0,-14,6
DEN,2019,2019-09-22,1:00,12:00,@,GNB,3,3,Sun,L 16-27,,3,3,3,3,2,0,17,29,58.6,235,1,0,0,0,96.2,23,77,3.35,2,312,,16,7,8,1,9,2,22.2%,0,0,,72,-74,-2,-3,0,0,0,0,0,0,-7,-7,-8,-7,0,-1,-3,-7,-4
DEN,2019,2019-10-17,8:20,6:20,,KAN,7,7,Thu,L 6-30,,3,3,3,3,3,0,20,30,66.7,191,2,0,1,2,106.4,27,80,2.96,0,271,,14,5,7,2,15,5,33.3%,1,1,100.0%,-9,-57,-66,-1,0,0,0,0,0,0,-4,-14,-21,-4,-10,-7,-3,-14,-10
DEN,2019,2019-12-08,1:00,12:00,@,HOU,14,13,Sun,W 38-24,,3,3,3,1,1,0,28,50,56.0,280,1,2,3,12,62.1,22,134,6.09,2,414,3,26,9,16,1,13,6,46.2%,4,2,50.0%,-44,21,-23,2,0,0,0,1,0,1,14,28,28,14,14,0,-14,28,-14
DET,2019,2019-09-22,1:00,1:00,@,PHI,3,3,Sun,W 27-24,,3,3,3,1,1,0,19,36,52.8,246,2,0,3,13,93.1,30,127,4.23,1,373,2,22,6,11,5,13,7,53.8%,2,0,0.0%,-41,-45,-86,2,1,0,0,0,0,1,-3,10,3,-3,13,-7,0,10,-7
DET,2019,2019-11-10,1:00,12:00,@,CHI,10,9,Sun,L 13-20,,3,3,2,0,0,0,16,23,69.6,145,3,0,5,28,125.9,24,81,3.38,0,226,,13,4,7,2,12,2,16.7%,1,1,100.0%,17,114,131,-1,0,0,0,0,0,0,3,-1,-14,3,-4,-13,7,-1,-6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,2019,2019-11-28,12:30,12:30,,CHI,13,12,Thu,L 20-24,,3,3,3,1,1,0,29,38,76.3,331,3,1,1,7,117.3,23,88,3.83,0,419,1,22,6,16,0,10,5,50.0%,1,0,0.0%,17,-72,-55,0,0,0,0,0,0,0,7,7,0,7,0,-7,-4,7,-11
DET,2019,2019-12-22,4:05,2:05,@,DEN,16,15,Sun,L 17-27,,3,3,3,2,2,0,26,34,76.5,198,1,0,0,0,99.9,33,150,4.55,2,348,,25,8,13,4,12,5,41.7%,1,1,100.0%,-54,-103,-157,0,0,1,0,0,0,1,3,0,4,3,-3,4,-14,0,-10
GNB,2019,2019-10-06,4:25,3:25,@,DAL,5,5,Sun,W 34-24,,3,3,3,3,1,0,27,44,61.4,441,2,3,3,22,81.7,21,122,5.81,1,563,3,32,9,19,4,8,2,25.0%,0,0,,-2,-226,-228,3,0,0,0,0,0,0,14,17,21,14,3,4,-11,17,-7
GNB,2019,2019-10-20,1:00,12:00,,OAK,7,7,Sun,W 42-24,,3,3,3,1,1,0,24,31,77.4,329,3,1,0,0,129.6,31,155,5.00,0,484,2,21,5,16,0,11,7,63.6%,1,0,0.0%,-95,92,-3,2,0,0,0,0,0,0,4,11,18,4,7,7,0,11,7
GNB,2019,2019-10-27,8:20,7:20,@,KAN,8,8,Sun,W 31-24,,3,3,3,2,1,0,24,36,66.7,249,2,0,2,18,105.0,20,88,4.40,1,337,1,21,4,16,1,11,6,54.5%,0,0,,30,7,37,1,0,0,0,0,0,0,14,-3,0,14,-17,3,7,-3,10
HOU,2019,2019-09-09,7:10,6:10,@,NOR,1,1,Mon,L 28-30,,3,3,3,4,3,0,32,43,74.4,362,2,1,1,8,105.0,21,148,7.05,1,510,1,25,6,19,0,11,7,63.6%,0,0,,32,-128,-96,0,0,0,0,0,0,0,0,11,4,0,11,-7,-6,11,-13
HOU,2019,2019-10-13,1:00,12:00,@,KAN,6,6,Sun,W 31-24,,3,3,3,2,1,0,19,35,54.3,256,3,1,1,17,94.5,11,53,4.82,0,309,2,20,5,11,4,8,4,50.0%,0,0,,139,24,163,-1,0,0,0,0,0,0,-14,6,-1,-14,20,-7,8,6,1
HOU,2019,2019-10-27,4:25,3:25,,OAK,8,8,Sun,W 27-24,,3,3,3,1,1,0,18,30,60.0,285,3,0,0,0,125.0,23,93,4.04,0,378,,15,5,10,0,12,5,41.7%,0,0,,37,-27,10,0,0,0,0,0,0,0,0,-4,-8,0,-4,-4,11,-4,7
HOU,2019,2019-12-01,8:20,7:20,,NWE,13,12,Sun,W 28-22,,3,2,1,1,1,0,24,47,51.1,303,3,1,3,23,83.9,29,145,5.00,0,448,1,29,9,16,4,17,9,52.9%,2,1,50.0%,-93,-79,-172,1,0,0,0,0,0,0,4,11,12,4,7,1,-6,11,-5
HOU,2019,2019-12-15,1:00,12:00,@,TEN,15,14,Sun,W 24-21,,3,3,3,1,0,0,22,37,59.5,269,2,1,2,10,88.7,28,163,5.82,1,432,1,24,7,15,2,10,4,40.0%,2,1,50.0%,-23,-35,-58,-1,0,0,0,0,0,0,0,14,7,0,14,-7,-4,14,-11
JAX,2019,2019-09-29,4:25,2:25,@,DEN,4,4,Sun,W 26-24,,3,3,3,1,1,0,22,38,57.9,303,3,1,0,0,98.9,16,68,4.25,0,371,1,19,2,15,2,11,4,36.4%,0,0,,201,-117,84,1,0,0,0,0,0,0,-4,-11,3,-4,-7,14,-1,-11,13
JAX,2019,2019-11-03,9:30,2:30,,HOU,9,9,Sun,L 3-26,,3,3,2,3,2,0,22,28,78.6,194,2,0,1,7,119.3,34,216,6.35,1,410,1,21,8,11,2,11,4,36.4%,1,1,100.0%,-142,88,-54,-3,0,0,0,0,0,0,-3,-6,-16,-3,-3,-10,-7,-6,-17
JAX,2019,2019-12-01,1:00,1:00,,TAM,13,12,Sun,L 11-28,,3,2,2,2,2,0,21,33,63.6,241,0,0,4,27,85.5,31,74,2.39,2,315,1,19,5,12,2,17,7,41.2%,2,1,50.0%,-25,-48,-73,-3,0,0,0,0,0,0,-15,-25,-22,-15,-10,3,5,-25,8
JAX,2019,2019-12-22,1:00,1:00,@,ATL,16,15,Sun,L 12-24,,3,3,3,2,1,0,32,45,71.1,383,1,2,1,1,85.7,27,135,5.00,2,518,2,28,8,20,0,13,7,53.8%,0,0,,-20,-210,-230,1,0,0,0,0,0,0,-14,-14,-11,-14,0,3,-1,-14,2
KAN,2019,2019-09-08,1:00,1:00,@,JAX,1,1,Sun,W 40-26,,3,2,2,2,2,0,27,33,81.8,347,3,1,1,3,128.2,16,81,5.06,0,428,2,18,3,13,2,10,5,50.0%,0,0,,32,31,63,2,0,0,0,0,0,0,10,10,17,10,0,7,-3,10,4
KAN,2019,2019-09-29,1:00,1:00,@,DET,4,4,Sun,W 34-30,,3,3,3,3,3,0,21,34,61.8,261,3,0,4,30,115.0,35,186,5.31,0,447,2,29,8,17,4,13,5,38.5%,0,0,,-63,54,-9,-1,0,0,0,1,0,1,-10,0,-3,-10,10,-3,7,0,4
KAN,2019,2019-11-03,1:00,12:00,,MIN,9,9,Sun,W 26-23,,3,3,2,1,1,0,19,38,50.0,212,3,0,1,8,93.3,27,96,3.56,0,308,,17,4,12,1,15,5,33.3%,1,1,100.0%,51,18,69,-1,0,0,0,0,0,0,0,0,4,0,0,4,-1,0,3
KAN,2019,2019-12-29,1:00,12:00,,LAC,17,16,Sun,W 31-21,,3,3,3,0,0,0,31,46,67.4,258,2,2,3,23,78.0,25,108,4.32,1,366,2,25,8,14,3,15,8,53.3%,4,2,50.0%,54,-84,-30,1,1,0,0,0,0,1,3,3,10,3,0,7,0,3,7
MIA,2019,2019-09-29,1:00,1:00,,LAC,4,4,Sun,L 10-30,,3,3,3,3,3,0,25,31,80.6,311,2,0,1,6,130.0,33,79,2.39,1,390,,24,6,16,2,13,8,61.5%,1,0,0.0%,-7,-150,-157,-1,0,0,0,0,0,0,-3,-7,-10,-3,-4,-3,-10,-7,-13
MIA,2019,2019-10-20,1:00,1:00,@,BUF,7,6,Sun,L 21-31,,3,2,2,3,3,0,16,26,61.5,188,2,0,2,14,109.1,23,117,5.09,0,305,,17,5,10,2,10,3,30.0%,0,0,,-8,84,76,-2,0,0,0,0,0,0,-6,5,5,-6,11,0,-15,5,-15
Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,TD,XPA,XPM,Att,Md,Sfty,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,TO,1stDOpp,Rush,Pass,Pen,Opp3DAtt,Opp3DConv,Opp3D%,Opp4DAtt,Opp4DConv,Opp4D%,Rush,Pass,Tot,TO,KR,PR,IR,FR,OR,RetTD,Q1,Q2,Q3,Q1,Q2,Q3,Q4,1stHalf,2ndHalf
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA,2019,2019-10-28,8:15,8:15,@,PIT,8,7,Mon,L 14-27,,3,3,3,3,2,0,20,36,55.6,236,2,1,2,15,82.6,29,158,5.45,1,394,1,21,7,12,2,13,6,46.2%,1,0,0.0%,-98,-66,-164,-3,0,0,0,0,0,0,14,4,-3,14,-10,-7,-10,4,-17
MIA,2019,2019-12-01,1:00,1:00,,PHI,13,12,Sun,W 37-31,,3,2,2,4,3,0,28,46,60.9,294,3,1,2,16,92.1,19,92,4.84,0,386,1,23,3,19,1,14,7,50.0%,0,0,,-34,57,23,0,0,0,0,0,0,0,-3,-7,-2,-3,-4,5,8,-7,13
MIA,2019,2019-12-29,1:00,1:00,@,NWE,17,16,Sun,W 27-24,,3,3,3,1,1,0,16,29,55.2,217,2,1,1,4,87.9,27,135,5.00,1,352,2,18,8,8,2,9,3,33.3%,0,0,,-72,109,37,2,0,0,1,0,0,1,3,0,0,3,-3,0,3,0,3
MIN,2019,2019-09-15,1:00,12:00,@,GNB,2,2,Sun,L 16-21,,3,3,3,0,0,0,22,34,64.7,191,2,0,2,18,99.0,33,144,4.36,1,335,2,20,7,12,1,15,5,33.3%,1,0,0.0%,54,32,86,-2,0,0,0,0,0,0,-14,-11,-5,-14,3,6,0,-11,6
MIN,2019,2019-11-10,8:20,7:20,@,DAL,10,10,Sun,W 28-24,,3,3,3,2,1,0,28,47,59.6,393,3,1,1,4,99.0,22,50,2.27,0,443,1,24,0,22,2,15,9,60.0%,2,0,0.0%,103,-182,-79,1,0,0,0,0,0,0,14,3,7,14,-11,4,-3,3,1
NOR,2019,2019-09-15,4:25,1:25,@,LAR,2,2,Sun,L 9-27,,3,3,3,2,2,0,19,28,67.9,265,1,0,3,18,110.0,30,115,3.83,2,380,1,20,7,11,2,13,5,38.5%,0,0,,-58,-78,-136,0,0,0,0,0,0,0,-3,-3,-14,-3,0,-11,-4,-3,-15
NOR,2019,2019-10-06,1:00,12:00,,TAM,5,5,Sun,W 31-24,,3,3,3,1,1,0,15,27,55.6,158,2,0,6,46,97.5,22,94,4.27,1,252,,19,5,12,2,11,3,27.3%,1,1,100.0%,18,187,205,-1,0,0,0,0,0,0,-4,7,7,-4,11,0,0,7,0
NOR,2019,2019-10-20,4:25,3:25,@,CHI,7,7,Sun,W 36-25,,3,2,2,1,1,0,34,54,63.0,235,2,0,2,16,85.0,7,17,2.43,0,252,2,16,0,16,0,12,2,16.7%,2,1,50.0%,134,38,172,2,0,0,0,0,0,0,2,2,16,2,0,14,-5,2,9
NWE,2019,2019-12-29,1:00,1:00,,MIA,17,16,Sun,L 24-27,,3,3,3,2,2,0,29,44,65.9,326,1,0,2,14,95.5,22,63,2.86,1,389,,26,5,19,2,12,5,41.7%,1,0,0.0%,72,-109,-37,-2,0,0,0,0,0,0,-3,0,0,-3,3,0,-3,0,-3
NYG,2019,2019-09-22,4:05,4:05,@,TAM,3,3,Sun,W 32-31,,3,3,1,5,4,0,23,37,62.2,355,3,1,4,25,109.6,32,144,4.50,0,499,1,24,6,16,2,14,4,28.6%,1,1,100.0%,-72,-43,-115,-1,0,0,0,0,0,0,-9,-18,-3,-9,-9,15,4,-18,19
NYG,2019,2019-10-20,1:00,1:00,,ARI,7,7,Sun,L 21-27,,3,3,3,2,2,0,14,21,66.7,89,0,0,2,15,75.3,38,156,4.11,3,245,,18,8,8,2,15,7,46.7%,1,1,100.0%,-49,67,18,-3,0,0,0,0,1,1,-14,-3,-10,-14,11,-7,4,-3,-3
NYG,2019,2019-12-09,8:15,8:15,@,PHI,14,13,Mon,L 17-23,OT,3,2,2,2,1,0,33,50,66.0,300,2,0,3,25,95.4,32,118,3.69,1,418,1,27,9,16,2,21,9,42.9%,2,1,50.0%,-45,-118,-163,1,0,0,0,0,0,0,0,14,7,0,14,-7,-7,14,-14
NYJ,2019,2019-10-27,1:00,1:00,@,JAX,8,7,Sun,L 15-29,,3,3,2,3,3,0,22,34,64.7,278,3,0,2,1,119.5,34,111,3.26,0,389,1,21,4,13,4,17,8,47.1%,1,0,0.0%,-65,-111,-176,-2,0,0,0,0,0,0,-6,-12,-15,-6,-6,-3,1,-12,-2
NYJ,2019,2019-11-03,1:00,1:00,@,MIA,9,8,Sun,L 18-26,,3,3,3,2,1,1,24,36,66.7,266,3,0,4,22,116.2,24,50,2.08,0,316,,22,3,16,3,12,6,50.0%,0,0,,33,-28,5,-1,0,0,0,0,0,0,7,-9,-9,7,-16,0,1,-9,1
TEN,2019,2019-09-15,1:00,12:00,,IND,2,2,Sun,L 17-19,,3,3,1,0,0,0,17,28,60.7,121,3,1,3,25,91.5,34,167,4.91,0,288,2,21,11,8,2,14,7,50.0%,1,1,100.0%,-43,-2,-45,2,0,0,0,0,0,0,-7,-6,4,-7,1,10,-6,-6,4
TEN,2019,2019-11-10,1:00,12:00,,KAN,10,10,Sun,W 35-32,,3,3,2,5,4,0,36,51,70.6,433,3,0,2,13,115.9,25,97,3.88,0,530,1,28,6,20,2,14,7,50.0%,2,1,50.0%,128,-287,-159,0,0,0,0,1,0,1,-10,0,-2,-10,10,-2,5,0,3
TEN,2019,2019-12-08,4:25,1:25,@,OAK,14,13,Sun,W 42-21,,3,3,3,0,0,0,25,34,73.5,258,2,0,2,4,114.6,24,97,4.04,1,355,1,22,7,13,2,10,4,40.0%,1,0,0.0%,64,133,197,0,0,0,0,1,0,1,0,0,7,0,0,7,14,0,21
TEN,2019,2019-12-15,1:00,12:00,,HOU,15,14,Sun,L 21-24,,3,3,3,1,1,0,19,27,70.4,234,2,2,1,9,90.7,35,140,4.00,1,374,2,23,9,12,2,10,5,50.0%,0,0,,23,35,58,1,0,0,0,0,0,0,0,-14,-7,0,-14,7,4,-14,11
PHI,2019,2019-09-08,1:00,1:00,,WAS,1,1,Sun,W 32-27,,3,3,3,2,2,0,30,44,68.2,370,3,0,1,10,116.7,13,28,2.15,0,398,,15,0,15,0,13,5,38.5%,2,2,100.0%,95,-57,38,0,0,0,0,0,0,0,-10,-13,1,-10,-3,14,4,-13,18
PHI,2019,2019-09-15,8:20,8:20,@,ATL,2,2,Sun,L 20-24,,3,3,3,2,1,0,27,43,62.8,310,3,3,1,10,78.6,17,57,3.35,0,367,3,19,3,15,1,10,3,30.0%,1,1,100.0%,-8,-73,-81,0,0,0,0,0,0,0,-3,-4,-5,-3,-1,-1,1,-4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI,2019,2019-09-22,1:00,1:00,,DET,3,3,Sun,L 24-27,,3,3,3,3,2,0,18,32,56.3,201,1,0,0,0,85.5,28,86,3.07,1,287,,16,5,11,0,14,6,42.9%,0,0,,41,45,86,-2,0,0,0,0,0,0,3,-10,-3,3,-13,7,0,-10,7
PHI,2019,2019-09-26,8:20,7:20,@,GNB,4,4,Thu,W 34-27,,3,3,3,2,2,0,34,53,64.2,414,2,1,1,8,92.8,20,77,3.85,1,491,2,31,4,19,8,11,6,54.5%,1,0,0.0%,99,-254,-155,2,0,0,0,0,0,0,-7,1,0,-7,8,-1,7,1,6
PHI,2019,2019-12-15,1:00,1:00,@,WAS,15,14,Sun,W 37-27,,3,3,3,2,2,0,19,28,67.9,251,2,0,1,10,119.8,22,101,4.59,1,352,1,19,7,10,2,10,4,40.0%,0,0,,56,7,63,0,0,0,0,1,0,1,-4,-4,3,-4,0,7,7,-4,14
PIT,2019,2019-09-08,8:20,8:20,@,NWE,1,1,Sun,L 3-33,,3,3,3,4,4,0,25,37,67.6,366,3,0,1,7,126.6,29,99,3.41,0,465,,24,8,15,1,14,7,50.0%,0,0,,-67,-90,-157,-1,0,0,0,0,0,0,-7,-20,-27,-7,-13,-7,-3,-20,-10
PIT,2019,2019-09-22,4:25,1:25,@,SFO,3,3,Sun,L 20-24,,3,3,3,1,1,0,23,32,71.9,268,1,2,1,9,81.2,40,168,4.20,2,436,5,26,9,14,3,11,6,54.5%,0,0,,-89,-108,-197,3,0,0,0,0,0,0,6,3,-4,6,-3,-7,0,3,-7
PIT,2019,2019-11-03,1:00,1:00,,IND,9,8,Sun,W 26-24,,3,2,1,2,1,1,21,31,67.7,189,3,1,5,38,102.8,29,139,4.79,0,328,3,22,8,12,2,12,4,33.3%,3,2,66.7%,-49,-6,-55,1,0,0,1,0,0,1,0,-3,2,0,-3,5,0,-3,5
PIT,2019,2019-11-14,8:20,8:20,@,CLE,11,10,Thu,L 7-21,,3,3,3,2,0,0,17,32,53.1,189,2,0,1,4,91.8,35,104,2.97,1,293,,17,6,10,1,16,6,37.5%,0,0,,-46,-11,-57,-4,0,0,0,0,0,0,-7,-14,-7,-7,-7,7,-7,-14,0
OAK,2019,2019-09-29,1:00,1:00,@,IND,4,4,Sun,W 31-24,,3,3,3,2,1,0,24,46,52.2,265,3,1,0,0,82.2,23,81,3.52,0,346,2,22,4,14,4,16,6,37.5%,3,3,100.0%,107,-76,31,1,0,0,1,0,0,1,7,11,14,7,4,3,-7,11,-4
OAK,2019,2019-10-06,1:00,6:00,,CHI,5,5,Sun,W 24-21,,3,3,3,0,0,0,22,30,73.3,194,2,2,4,37,84.6,17,42,2.47,1,236,2,15,1,12,2,11,4,36.4%,0,0,,127,35,162,0,0,0,0,0,0,0,0,17,-4,0,17,-21,7,17,-14
OAK,2019,2019-10-27,4:25,3:25,@,HOU,8,7,Sun,L 24-27,,3,3,3,2,2,0,27,39,69.2,258,3,0,3,21,113.0,32,130,4.06,0,388,,29,7,17,5,14,6,42.9%,1,1,100.0%,-37,27,-10,0,0,0,0,0,0,0,0,4,8,0,4,4,-11,4,-7
OAK,2019,2019-11-03,4:05,1:05,,DET,9,8,Sun,W 31-24,,3,3,3,1,1,0,26,41,63.4,383,3,1,2,23,108.1,19,90,4.74,0,473,2,26,6,16,4,11,5,45.5%,2,1,50.0%,81,-104,-23,2,0,0,0,0,0,0,0,3,0,0,3,-3,7,3,4
OAK,2019,2019-11-07,8:20,5:20,,LAC,10,9,Thu,W 26-24,,3,3,3,1,1,0,17,31,54.8,169,2,3,5,38,52.4,30,146,4.87,1,315,3,26,10,11,5,10,3,30.0%,2,1,50.0%,-68,31,-37,3,0,0,1,0,0,1,10,3,3,10,-7,0,-1,3,-1
LAR,2019,2019-09-08,1:00,1:00,@,CAR,1,1,Sun,W 30-27,,3,3,3,3,2,0,25,38,65.8,216,0,1,3,23,69.6,23,127,5.52,3,343,3,21,8,13,0,11,5,45.5%,0,0,,39,-33,6,2,0,0,0,0,0,0,0,10,10,0,10,0,-7,10,-7
LAR,2019,2019-12-29,4:25,1:25,,ARI,17,16,Sun,W 31-24,,3,3,3,1,1,0,27,43,62.8,322,2,2,1,3,81.7,17,71,4.18,1,393,5,22,5,13,4,10,5,50.0%,0,0,,42,-11,31,5,0,0,0,0,0,0,-4,7,0,-4,11,-7,7,7,0
LAC,2019,2019-09-08,4:05,1:05,,IND,1,1,Sun,W 30-24,OT,3,2,1,3,1,0,21,27,77.8,173,2,0,2,17,118.1,33,203,6.15,1,376,,22,13,9,0,13,7,53.8%,1,1,100.0%,-78,137,59,-2,0,0,0,0,0,0,7,11,8,7,4,-3,-8,11,-11
LAC,2019,2019-10-13,8:20,5:20,,PIT,6,6,Sun,L 17-24,,3,3,3,1,1,0,15,20,75.0,132,1,1,0,0,87.9,36,124,3.44,1,256,1,18,9,7,2,13,8,61.5%,0,0,,-92,184,92,-2,0,0,0,0,0,0,-14,-21,-24,-14,-7,-3,17,-21,14
LAC,2019,2019-10-20,4:05,3:05,@,TEN,7,7,Sun,L 20-23,,3,3,2,1,1,0,24,30,80.0,306,2,1,2,17,117.5,29,97,3.34,1,403,1,22,5,17,0,11,6,54.5%,2,1,50.0%,-58,20,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-3
LAC,2019,2019-11-07,8:20,5:20,@,OAK,10,10,Thu,L 24-26,,3,3,2,3,2,0,21,31,67.7,200,1,0,3,18,96.2,21,78,3.71,1,278,,18,3,12,3,12,4,33.3%,1,1,100.0%,68,-31,37,-3,0,0,0,0,0,0,-10,-3,-3,-10,7,0,1,-3,1
LAC,2019,2019-11-18,8:15,7:15,,KAN,11,11,Mon,L 17-24,,3,3,3,1,1,0,19,32,59.4,180,1,1,1,2,72.4,27,130,4.81,2,310,1,18,7,9,2,13,6,46.2%,0,0,,-37,165,128,-3,0,0,0,0,0,0,3,-1,-7,3,-4,-6,0,-1,-6
LAC,2019,2019-12-22,4:05,1:05,,OAK,16,15,Sun,L 17-24,,3,3,3,1,1,0,26,30,86.7,267,1,0,3,24,114.9,29,99,3.41,2,366,,19,7,12,0,14,7,50.0%,1,1,100.0%,-80,-2,-82,0,0,0,0,0,0,0,-7,-7,-7,-7,0,0,0,-7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEA,2019,2019-09-15,1:00,1:00,@,PIT,2,2,Sun,W 28-26,,3,2,2,2,2,0,20,34,58.8,180,2,1,1,7,80.5,16,81,5.06,1,261,1,17,5,10,2,11,3,27.3%,0,0,,70,94,164,-1,0,0,0,0,0,0,0,-3,8,0,-3,11,-6,-3,5
SEA,2019,2019-10-03,8:20,5:20,,LAR,5,5,Thu,W 30-29,,3,2,2,4,3,0,29,49,59.2,395,1,1,0,0,83.3,18,82,4.56,2,477,2,24,5,18,1,11,3,27.3%,0,0,,85,-133,-48,1,0,0,0,0,0,0,1,1,-5,1,0,-6,6,1,0
SEA,2019,2019-10-20,4:25,1:25,,BAL,7,7,Sun,L 16-30,,3,3,3,3,3,0,9,20,45.0,141,0,0,1,2,69.0,35,199,5.69,1,340,,14,9,5,0,13,5,38.5%,1,1,100.0%,-93,100,7,-2,0,0,0,0,0,0,-3,0,-7,-3,3,-7,-7,0,-14
SEA,2019,2019-12-15,1:00,1:00,@,CAR,15,14,Sun,W 30-24,,3,3,3,1,1,0,25,42,59.5,269,1,3,1,8,56.5,29,145,5.00,2,414,3,28,10,18,0,11,5,45.5%,0,0,,9,5,14,2,0,0,0,0,0,0,13,13,13,13,0,0,-7,13,-7
SEA,2019,2019-12-22,4:25,1:25,,ARI,16,15,Sun,L 13-27,,3,3,3,3,2,0,15,27,55.6,159,1,0,2,8,85.3,40,253,6.33,2,412,,21,12,8,1,15,5,33.3%,1,1,100.0%,-162,-26,-188,-1,0,0,0,0,0,0,0,-10,-13,0,-10,-3,-1,-10,-4
SEA,2019,2019-12-29,8:20,5:20,,SFO,17,16,Sun,L 21-26,,3,2,2,2,2,0,18,22,81.8,270,0,0,2,15,117.8,24,128,5.33,3,398,,18,6,12,0,8,4,50.0%,0,0,,-3,-47,-50,0,0,0,0,0,0,0,-10,-13,-12,-10,-3,1,7,-13,8
