Player,Team,Season,Player_Address,Date,Status,Opp,Injury,Week,Position
Kurt Coleman,CAR,2015.0,/players/C/ColeKu99,2016-01-03,Doubtful,TAM,Foot,17,LB
Sam Acho,CHI,2015.0,/players/A/AchoSa00,2015-09-13,Out,GNB,Illness,1,OLB
Sam Acho,CHI,2015.0,/players/A/AchoSa00,2015-09-20,Probable,ARI,Illness,2,OLB
Sam Acho,CHI,2015.0,/players/A/AchoSa00,2015-12-13,Questionable,WAS,Shoulder,14,OLB
Jonathan Bostic,CHI,2015.0,/players/B/BostJo00,2015-09-13,Questionable,GNB,Ankle,1,LB
Jonathan Bostic,CHI,2015.0,/players/B/BostJo00,2015-09-20,Out,ARI,Ankle,2,LB
Jonathan Bostic,CHI,2015.0,/players/B/BostJo00,2015-09-27,Doubtful,SEA,Ankle,3,LB
Jermon Bushrod,CHI,2015.0,/players/B/BushJe20,2015-09-13,Probable,GNB,Back,1,T
Jermon Bushrod,CHI,2015.0,/players/B/BushJe20,2015-09-20,Probable,ARI,Back,2,T
Jermon Bushrod,CHI,2015.0,/players/B/BushJe20,2015-10-04,Out,OAK,Concussion,4,T
Jermon Bushrod,CHI,2015.0,/players/B/BushJe20,2015-10-11,Out,KAN,Concussion,5,T
Jermon Bushrod,CHI,2015.0,/players/B/BushJe20,2015-10-18,Questionable,DET,Shoulder,6,T
Jermon Bushrod,CHI,2015.0,/players/B/BushJe20,2015-11-01,Questionable,MIN,Shoulder,8,T
Jermon Bushrod,CHI,2015.0,/players/B/BushJe20,2015-11-09,Questionable,SDG,Shoulder,9,T
Jermon Bushrod,CHI,2015.0,/players/B/BushJe20,2015-11-15,Questionable,STL,Shoulder,10,T
Jermon Bushrod,CHI,2015.0,/players/B/BushJe20,2015-11-22,Probable,DEN,Shoulder,11,T
Jimmy Clausen,CHI,2015.0,/players/C/ClauJi00,2015-09-13,Probable,GNB,Concussion,1,QB
Jimmy Clausen,CHI,2015.0,/players/C/ClauJi00,2015-10-11,Questionable,KAN,Back,5,QB
Eddie Goldman,CHI,2015.0,/players/G/GoldEd00,2015-09-13,Probable,GNB,Concussion,1,DT
Eddie Goldman,CHI,2015.0,/players/G/GoldEd00,2016-01-03,Injured Reserve,DET,Ankle,17,DT
Alshon Jeffery,CHI,2015.0,/players/J/JeffAl00,2015-09-13,Questionable,GNB,Calf,1,WR
Alshon Jeffery,CHI,2015.0,/players/J/JeffAl00,2015-09-20,Questionable,ARI,Hamstring,2,WR
Alshon Jeffery,CHI,2015.0,/players/J/JeffAl00,2015-09-27,Out,SEA,Hamstring,3,WR
Alshon Jeffery,CHI,2015.0,/players/J/JeffAl00,2015-10-04,Questionable,OAK,Hamstring,4,WR
Alshon Jeffery,CHI,2015.0,/players/J/JeffAl00,2015-10-11,Questionable,KAN,Hamstring,5,WR
Alshon Jeffery,CHI,2015.0,/players/J/JeffAl00,2015-10-18,Questionable,DET,Hamstring,6,WR
Alshon Jeffery,CHI,2015.0,/players/J/JeffAl00,2015-11-15,Questionable,STL,Groin,10,WR
Alshon Jeffery,CHI,2015.0,/players/J/JeffAl00,2015-11-22,Questionable,DEN,Groin,11,WR
Alshon Jeffery,CHI,2015.0,/players/J/JeffAl00,2015-11-26,Questionable,GNB,Groin,12,WR
Alshon Jeffery,CHI,2015.0,/players/J/JeffAl00,2015-12-20,Questionable,MIN,Calf,15,WR
Alshon Jeffery,CHI,2015.0,/players/J/JeffAl00,2015-12-27,Injured Reserve,TAM,Hamstring,16,WR
Alshon Jeffery,CHI,2015.0,/players/J/JeffAl00,2016-01-03,Injured Reserve,DET,Hamstring,17,WR
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-09-13,Injured Reserve,GNB,Hip,1,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-09-20,Injured Reserve,ARI,Hip,2,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-09-27,Injured Reserve,SEA,Hip,3,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-10-04,Injured Reserve,OAK,Hip,4,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-10-11,Injured Reserve,KAN,Hip,5,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-10-18,Injured Reserve,DET,Hip,6,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-11-01,Injured Reserve,MIN,Hip,8,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-11-09,Injured Reserve,SDG,Hip,9,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-11-15,Injured Reserve,STL,Hip,10,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-11-22,Injured Reserve,DEN,Hip,11,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-11-26,Injured Reserve,GNB,Hip,12,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-12-06,Injured Reserve,SFO,Hip,13,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-12-13,Injured Reserve,WAS,Hip,14,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-12-20,Injured Reserve,MIN,Hip,15,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2015-12-27,Injured Reserve,TAM,Hip,16,DB
Ryan Mundy,CHI,2015.0,/players/M/MundRy00,2016-01-03,Injured Reserve,DET,Hip,17,DB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-09-13,Injured Reserve,GNB,Foot,1,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-09-20,Injured Reserve,ARI,Foot,2,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-09-27,Injured Reserve,SEA,Foot,3,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-10-04,Injured Reserve,OAK,Foot,4,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-10-11,Injured Reserve,KAN,Foot,5,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-10-18,Injured Reserve,DET,Foot,6,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-11-01,Injured Reserve,MIN,Foot,8,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-11-09,Injured Reserve,SDG,Foot,9,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-11-15,Injured Reserve,STL,Foot,10,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-11-22,Injured Reserve,DEN,Foot,11,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-11-26,Injured Reserve,GNB,Foot,12,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-12-06,Injured Reserve,SFO,Foot,13,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-12-13,Injured Reserve,WAS,Foot,14,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-12-20,Injured Reserve,MIN,Foot,15,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2015-12-27,Injured Reserve,TAM,Foot,16,RB
Senorise Perry,CHI,2015.0,/players/P/PerrSe00,2016-01-03,Injured Reserve,DET,Foot,17,RB
Tracy Porter,CHI,2015.0,/players/P/PortTr99,2015-09-13,Out,GNB,Hamstring,1,DB
Tracy Porter,CHI,2015.0,/players/P/PortTr99,2015-09-20,Out,ARI,Hamstring,2,DB
Tracy Porter,CHI,2015.0,/players/P/PortTr99,2015-09-27,Questionable,SEA,Hamstring,3,DB
Tracy Porter,CHI,2015.0,/players/P/PortTr99,2015-11-15,Questionable,STL,Hip,10,DB
Tracy Porter,CHI,2015.0,/players/P/PortTr99,2015-12-13,Questionable,WAS,Ankle,14,DB
Tracy Porter,CHI,2015.0,/players/P/PortTr99,2015-12-20,Questionable,MIN,Ankle,15,DB
Tracy Porter,CHI,2015.0,/players/P/PortTr99,2015-12-27,Questionable,TAM,Ankle,16,DB
Tracy Porter,CHI,2015.0,/players/P/PortTr99,2016-01-03,Questionable,DET,Ankle,17,DB
Eddie Royal,CHI,2015.0,/players/R/RoyaEd00,2015-09-13,Questionable,GNB,Hip,1,WR
Eddie Royal,CHI,2015.0,/players/R/RoyaEd00,2015-09-27,Questionable,SEA,Back,3,WR
Eddie Royal,CHI,2015.0,/players/R/RoyaEd00,2015-10-11,Questionable,KAN,Ankle,5,WR
Eddie Royal,CHI,2015.0,/players/R/RoyaEd00,2015-10-18,Questionable,DET,Ankle,6,WR
Eddie Royal,CHI,2015.0,/players/R/RoyaEd00,2015-11-09,Out,SDG,Knee,9,WR
Eddie Royal,CHI,2015.0,/players/R/RoyaEd00,2015-11-15,Out,STL,Knee,10,WR
Eddie Royal,CHI,2015.0,/players/R/RoyaEd00,2015-11-22,Out,DEN,Knee,11,WR
Eddie Royal,CHI,2015.0,/players/R/RoyaEd00,2015-11-26,Out,GNB,Knee,12,WR
Eddie Royal,CHI,2015.0,/players/R/RoyaEd00,2015-12-06,Questionable,SFO,Knee,13,WR
Eddie Royal,CHI,2015.0,/players/R/RoyaEd00,2015-12-13,Questionable,WAS,Knee,14,WR
Eddie Royal,CHI,2015.0,/players/R/RoyaEd00,2015-12-27,Questionable,TAM,Knee,16,WR
Eddie Royal,CHI,2015.0,/players/R/RoyaEd00,2016-01-03,Doubtful,DET,Illness,17,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-09-13,Injured Reserve,GNB,Shin,1,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-09-20,Injured Reserve,ARI,Shin,2,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-09-27,Injured Reserve,SEA,Shin,3,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-10-04,Injured Reserve,OAK,Shin,4,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-10-11,Injured Reserve,KAN,Shin,5,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-10-18,Injured Reserve,DET,Shin,6,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-11-01,Injured Reserve,MIN,Shin,8,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-11-09,Injured Reserve,SDG,Shin,9,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-11-15,Injured Reserve,STL,Shin,10,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-11-22,Injured Reserve,DEN,Shin,11,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-11-26,Injured Reserve,GNB,Shin,12,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-12-06,Injured Reserve,SFO,Shin,13,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-12-13,Injured Reserve,WAS,Shin,14,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-12-20,Injured Reserve,MIN,Shin,15,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2015-12-27,Injured Reserve,TAM,Shin,16,WR
Kevin White,CHI,2015.0,/players/W/WhitKe00,2016-01-03,Injured Reserve,DET,Shin,17,WR
Marquess Wilson,CHI,2015.0,/players/W/WilsMa02,2015-09-13,Questionable,GNB,Hamstring,1,WR
Marquess Wilson,CHI,2015.0,/players/W/WilsMa02,2015-09-27,Probable,SEA,Shoulder,3,WR
Marquess Wilson,CHI,2015.0,/players/W/WilsMa02,2015-12-06,Injured Reserve,SFO,Foot,13,WR
Marquess Wilson,CHI,2015.0,/players/W/WilsMa02,2015-12-13,Out,WAS,Foot,14,WR
Marquess Wilson,CHI,2015.0,/players/W/WilsMa02,2015-12-20,Injured Reserve,MIN,Foot,15,WR
Marquess Wilson,CHI,2015.0,/players/W/WilsMa02,2015-12-27,Injured Reserve,TAM,Foot,16,WR
Marquess Wilson,CHI,2015.0,/players/W/WilsMa02,2016-01-03,Injured Reserve,DET,Foot,17,WR
Ego Ferguson,CHI,2015.0,/players/F/FergEg00,2015-09-20,Questionable,ARI,Knee,2,DT
Ego Ferguson,CHI,2015.0,/players/F/FergEg00,2015-09-27,Questionable,SEA,Knee,3,DT
Ego Ferguson,CHI,2015.0,/players/F/FergEg00,2015-10-04,Questionable,OAK,Knee,4,DT
Ego Ferguson,CHI,2015.0,/players/F/FergEg00,2015-10-18,Doubtful,DET,Knee,6,DT
Ego Ferguson,CHI,2015.0,/players/F/FergEg00,2015-11-01,Injured Reserve,MIN,Knee,8,DT
Ego Ferguson,CHI,2015.0,/players/F/FergEg00,2015-11-09,Injured Reserve,SDG,Knee,9,DT
Ego Ferguson,CHI,2015.0,/players/F/FergEg00,2015-11-15,Injured Reserve,STL,Knee,10,DT
Ego Ferguson,CHI,2015.0,/players/F/FergEg00,2015-11-22,Injured Reserve,DEN,Knee,11,DT
Ego Ferguson,CHI,2015.0,/players/F/FergEg00,2015-11-26,Injured Reserve,GNB,Knee,12,DT
Ego Ferguson,CHI,2015.0,/players/F/FergEg00,2015-12-06,Injured Reserve,SFO,Knee,13,DT
Ego Ferguson,CHI,2015.0,/players/F/FergEg00,2015-12-13,Injured Reserve,WAS,Knee,14,DT
Ego Ferguson,CHI,2015.0,/players/F/FergEg00,2015-12-20,Injured Reserve,MIN,Knee,15,DT
Ego Ferguson,CHI,2015.0,/players/F/FergEg00,2015-12-27,Injured Reserve,TAM,Knee,16,DT
Ego Ferguson,CHI,2015.0,/players/F/FergEg00,2016-01-03,Injured Reserve,DET,Knee,17,DT
Sherrick McManis,CHI,2015.0,/players/M/McMaSh99,2015-09-20,Probable,ARI,Thigh,2,DB
Sherrick McManis,CHI,2015.0,/players/M/McMaSh99,2015-10-11,Questionable,KAN,Hamstring,5,DB
Sherrick McManis,CHI,2015.0,/players/M/McMaSh99,2015-12-20,Questionable,MIN,Concussion,15,DB
Pernell McPhee,CHI,2015.0,/players/M/McPhPe00,2015-09-20,Questionable,ARI,Wrist,2,DL
Pernell McPhee,CHI,2015.0,/players/M/McPhPe00,2015-09-27,Questionable,SEA,Knee,3,DL
Pernell McPhee,CHI,2015.0,/players/M/McPhPe00,2015-10-11,Questionable,KAN,Shoulder,5,DL
Pernell McPhee,CHI,2015.0,/players/M/McPhPe00,2015-10-18,Questionable,DET,Shoulder,6,DL
Pernell McPhee,CHI,2015.0,/players/M/McPhPe00,2015-11-01,Probable,MIN,NotInjuryRelated,8,DL
Pernell McPhee,CHI,2015.0,/players/M/McPhPe00,2015-11-09,Questionable,SDG,Knee,9,DL
Pernell McPhee,CHI,2015.0,/players/M/McPhPe00,2015-11-15,Questionable,STL,Knee,10,DL
Pernell McPhee,CHI,2015.0,/players/M/McPhPe00,2015-11-22,Questionable,DEN,Knee,11,DL
Pernell McPhee,CHI,2015.0,/players/M/McPhPe00,2015-11-26,Questionable,GNB,Knee,12,DL
Pernell McPhee,CHI,2015.0,/players/M/McPhPe00,2015-12-06,Probable,SFO,Knee,13,DL
Pernell McPhee,CHI,2015.0,/players/M/McPhPe00,2015-12-13,Doubtful,WAS,Knee,14,DL
Pernell McPhee,CHI,2015.0,/players/M/McPhPe00,2015-12-20,Questionable,MIN,Knee,15,DL
Pernell McPhee,CHI,2015.0,/players/M/McPhPe00,2015-12-27,Questionable,TAM,Knee,16,DL
Pernell McPhee,CHI,2015.0,/players/M/McPhPe00,2016-01-03,Questionable,DET,Knee,17,DL
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2015-09-20,Injured Reserve,ARI,Undisclosed,2,DE
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2015-09-27,Injured Reserve,SEA,Undisclosed,3,DE
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2015-10-04,Injured Reserve,OAK,Undisclosed,4,DE
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2015-10-11,Injured Reserve,KAN,Undisclosed,5,DE
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2015-10-18,Injured Reserve,DET,Undisclosed,6,DE
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2015-11-01,Injured Reserve,MIN,Undisclosed,8,DE
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2015-11-09,Injured Reserve,SDG,Undisclosed,9,DE
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2015-11-15,Injured Reserve,STL,Undisclosed,10,DE
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2015-11-22,Injured Reserve,DEN,Undisclosed,11,DE
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2015-11-26,Injured Reserve,GNB,Undisclosed,12,DE
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2015-12-06,Injured Reserve,SFO,Undisclosed,13,DE
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2015-12-13,Injured Reserve,WAS,Undisclosed,14,DE
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2015-12-20,Injured Reserve,MIN,Undisclosed,15,DE
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2015-12-27,Injured Reserve,TAM,Undisclosed,16,DE
Cornelius Washington,CHI,2015.0,/players/W/WashCo00,2016-01-03,Injured Reserve,DET,Undisclosed,17,DE
Jay Cutler,CHI,2015.0,/players/C/CutlJa00,2015-09-27,Out,SEA,Hamstring,3,QB
Jay Cutler,CHI,2015.0,/players/C/CutlJa00,2015-10-04,Questionable,OAK,Hamstring,4,QB
Jay Cutler,CHI,2015.0,/players/C/CutlJa00,2015-10-11,Questionable,KAN,Hamstring,5,QB
Jay Cutler,CHI,2015.0,/players/C/CutlJa00,2015-12-06,Probable,SFO,Illness,13,QB
Matt Forte,CHI,2015.0,/players/F/FortMa00,2015-09-27,Probable,SEA,Knee,3,RB
Matt Forte,CHI,2015.0,/players/F/FortMa00,2015-11-09,Out,SDG,Knee,9,RB
Matt Forte,CHI,2015.0,/players/F/FortMa00,2015-11-15,Questionable,STL,Knee,10,RB
Matt Forte,CHI,2015.0,/players/F/FortMa00,2015-11-22,Questionable,DEN,Knee,11,RB
Matt Forte,CHI,2015.0,/players/F/FortMa00,2015-11-26,Questionable,GNB,Knee,12,RB
Matt Forte,CHI,2015.0,/players/F/FortMa00,2016-01-03,Questionable,DET,Back,17,RB
Matt Slauson,CHI,2015.0,/players/S/SlauMa20,2015-09-27,Probable,SEA,Thigh,3,G
Matt Slauson,CHI,2015.0,/players/S/SlauMa20,2015-11-01,Probable,MIN,Knee,8,G
Alan Ball,CHI,2015.0,/players/B/BallAl99,2015-10-04,Questionable,OAK,Groin,4,DB
Alan Ball,CHI,2015.0,/players/B/BallAl99,2015-10-11,Questionable,KAN,Groin,5,DB
Pat O'Donnell,CHI,2015.0,/players/O/ODonPa00,2015-10-04,Questionable,OAK,rightKnee,4,P
Pat O'Donnell,CHI,2015.0,/players/O/ODonPa00,2015-10-11,Probable,KAN,rightKnee,5,P
Jay Ratliff,CHI,2015.0,/players/R/RatlJa20,2015-10-04,Questionable,OAK,Ankle,4,DE
Jay Ratliff,CHI,2015.0,/players/R/RatlJa20,2015-10-11,Questionable,KAN,Ankle,5,DE
Jay Ratliff,CHI,2015.0,/players/R/RatlJa20,2015-10-18,Questionable,DET,Ankle,6,DE
Will Sutton,CHI,2015.0,/players/S/SuttWi00,2015-10-04,Questionable,OAK,Elbow,4,DT
Will Sutton,CHI,2015.0,/players/S/SuttWi00,2015-10-11,Questionable,KAN,Elbow,5,DT
Will Sutton,CHI,2015.0,/players/S/SuttWi00,2015-10-18,Questionable,DET,Elbow,6,DT
Will Sutton,CHI,2015.0,/players/S/SuttWi00,2015-12-20,Questionable,MIN,Knee,15,DT
Tayo Fabuluje,CHI,2015.0,/players/F/FabuTa00,2015-10-11,Questionable,KAN,Ankle,5,OT
Kyle Long,CHI,2015.0,/players/L/LongKy00,2015-10-11,Questionable,KAN,Back,5,OT
Kyle Long,CHI,2015.0,/players/L/LongKy00,2015-12-06,Probable,SFO,Neck,13,OT
Shea McClellin,CHI,2015.0,/players/M/McClSh00,2015-10-11,Questionable,KAN,Elbow,5,DE
Shea McClellin,CHI,2015.0,/players/M/McClSh00,2015-10-18,Doubtful,DET,Knee,6,DE
Shea McClellin,CHI,2015.0,/players/M/McClSh00,2015-11-01,Doubtful,MIN,Knee,8,DE
Shea McClellin,CHI,2015.0,/players/M/McClSh00,2015-11-09,Questionable,SDG,Knee,9,DE
Shea McClellin,CHI,2015.0,/players/M/McClSh00,2015-11-15,Questionable,STL,Knee,10,DE
Shea McClellin,CHI,2015.0,/players/M/McClSh00,2015-11-22,Questionable,DEN,Knee,11,DE
Shea McClellin,CHI,2015.0,/players/M/McClSh00,2015-12-13,Probable,WAS,Ankle,14,DE
Shea McClellin,CHI,2015.0,/players/M/McClSh00,2015-12-27,Doubtful,TAM,Concussion,16,DE
Shea McClellin,CHI,2015.0,/players/M/McClSh00,2016-01-03,Questionable,DET,Concussion,17,DE
Will Montgomery,CHI,2015.0,/players/M/MontWi20,2015-10-11,Injured Reserve,KAN,Leg,5,G
Will Montgomery,CHI,2015.0,/players/M/MontWi20,2015-10-18,Injured Reserve,DET,Leg,6,G
Will Montgomery,CHI,2015.0,/players/M/MontWi20,2015-11-01,Injured Reserve,MIN,Leg,8,G
Will Montgomery,CHI,2015.0,/players/M/MontWi20,2015-11-09,Injured Reserve,SDG,Leg,9,G
Will Montgomery,CHI,2015.0,/players/M/MontWi20,2015-11-15,Injured Reserve,STL,Leg,10,G
Will Montgomery,CHI,2015.0,/players/M/MontWi20,2015-11-22,Injured Reserve,DEN,Leg,11,G
Will Montgomery,CHI,2015.0,/players/M/MontWi20,2015-11-26,Injured Reserve,GNB,Leg,12,G
Will Montgomery,CHI,2015.0,/players/M/MontWi20,2015-12-06,Injured Reserve,SFO,Leg,13,G
Will Montgomery,CHI,2015.0,/players/M/MontWi20,2015-12-13,Injured Reserve,WAS,Leg,14,G
Will Montgomery,CHI,2015.0,/players/M/MontWi20,2015-12-20,Injured Reserve,MIN,Leg,15,G
Will Montgomery,CHI,2015.0,/players/M/MontWi20,2015-12-27,Injured Reserve,TAM,Leg,16,G
Will Montgomery,CHI,2015.0,/players/M/MontWi20,2016-01-03,Injured Reserve,DET,Leg,17,G
Patrick Omameh,CHI,2015.0,/players/O/OmamPa00,2015-10-11,Questionable,KAN,Ankle,5,G
Patrick Omameh,CHI,2015.0,/players/O/OmamPa00,2015-10-18,Questionable,DET,Ankle,6,G
Patrick Omameh,CHI,2015.0,/players/O/OmamPa00,2015-11-01,Probable,MIN,Ankle,8,G
Antrel Rolle,CHI,2015.0,/players/R/RollAn20,2015-10-11,Doubtful,KAN,Ankle,5,DB
Antrel Rolle,CHI,2015.0,/players/R/RollAn20,2015-10-18,Doubtful,DET,Ankle,6,DB
Antrel Rolle,CHI,2015.0,/players/R/RollAn20,2015-11-01,Questionable,MIN,Ankle,8,DB
Antrel Rolle,CHI,2015.0,/players/R/RollAn20,2015-11-15,Questionable,STL,Ankle,10,DB
Antrel Rolle,CHI,2015.0,/players/R/RollAn20,2015-11-22,Injured Reserve,DEN,Groin,11,DB
Antrel Rolle,CHI,2015.0,/players/R/RollAn20,2015-11-26,Injured Reserve,GNB,Groin,12,DB
Antrel Rolle,CHI,2015.0,/players/R/RollAn20,2015-12-06,Injured Reserve,SFO,Groin,13,DB
Antrel Rolle,CHI,2015.0,/players/R/RollAn20,2015-12-13,Injured Reserve,WAS,Groin,14,DB
Antrel Rolle,CHI,2015.0,/players/R/RollAn20,2015-12-20,Injured Reserve,MIN,Groin,15,DB
Antrel Rolle,CHI,2015.0,/players/R/RollAn20,2015-12-27,Injured Reserve,TAM,Groin,16,DB
Antrel Rolle,CHI,2015.0,/players/R/RollAn20,2016-01-03,Injured Reserve,DET,Groin,17,DB
Josh Bellamy,CHI,2015.0,/players/B/BellJo02,2015-10-18,Questionable,DET,Groin,6,WR
Martellus Bennett,CHI,2015.0,/players/B/BennMa00,2015-10-18,Questionable,DET,Quadricep,6,TE
Martellus Bennett,CHI,2015.0,/players/B/BennMa00,2015-11-26,Out,GNB,Ribs,12,TE
Martellus Bennett,CHI,2015.0,/players/B/BennMa00,2015-12-06,Probable,SFO,Ribs,13,TE
Martellus Bennett,CHI,2015.0,/players/B/BennMa00,2015-12-13,Injured Reserve,WAS,Ribs,14,TE
Martellus Bennett,CHI,2015.0,/players/B/BennMa00,2015-12-20,Injured Reserve,MIN,Ribs,15,TE
Martellus Bennett,CHI,2015.0,/players/B/BennMa00,2015-12-27,Injured Reserve,TAM,Ribs,16,TE
Martellus Bennett,CHI,2015.0,/players/B/BennMa00,2016-01-03,Injured Reserve,DET,Ribs,17,TE
Terrance Mitchell,CHI,2015.0,/players/M/MitcTe00,2015-10-18,Doubtful,DET,Hamstring,6,CB
Jacquizz Rodgers,CHI,2015.0,/players/R/RodgJa00,2015-10-18,Injured Reserve,DET,Arm,6,RB
Jacquizz Rodgers,CHI,2015.0,/players/R/RodgJa00,2015-11-01,Injured Reserve,MIN,Arm,8,RB
Jacquizz Rodgers,CHI,2015.0,/players/R/RodgJa00,2015-11-09,Injured Reserve,SDG,Arm,9,RB
Jacquizz Rodgers,CHI,2015.0,/players/R/RodgJa00,2015-11-15,Injured Reserve,STL,Arm,10,RB
Jacquizz Rodgers,CHI,2015.0,/players/R/RodgJa00,2015-11-22,Injured Reserve,DEN,Arm,11,RB
Jacquizz Rodgers,CHI,2015.0,/players/R/RodgJa00,2015-11-26,Injured Reserve,GNB,Arm,12,RB
Jacquizz Rodgers,CHI,2015.0,/players/R/RodgJa00,2015-12-06,Injured Reserve,SFO,Arm,13,RB
Jacquizz Rodgers,CHI,2015.0,/players/R/RodgJa00,2015-12-13,Injured Reserve,WAS,Arm,14,RB
Jacquizz Rodgers,CHI,2015.0,/players/R/RodgJa00,2015-12-20,Injured Reserve,MIN,Arm,15,RB
Jacquizz Rodgers,CHI,2015.0,/players/R/RodgJa00,2015-12-27,Injured Reserve,TAM,Arm,16,RB
Jacquizz Rodgers,CHI,2015.0,/players/R/RodgJa00,2016-01-03,Injured Reserve,DET,Arm,17,RB
Bruce Gaston,CHI,2015.0,/players/G/GastBr00,2015-11-01,Questionable,MIN,Illness,8,DT
Bruce Gaston,CHI,2015.0,/players/G/GastBr00,2015-12-06,Questionable,SFO,Illness,13,DT
Hroniss Grasu,CHI,2015.0,/players/G/GrasHr00,2015-11-01,Questionable,MIN,Neck,8,C
Hroniss Grasu,CHI,2015.0,/players/G/GrasHr00,2015-11-09,Doubtful,SDG,Neck,9,C
Hroniss Grasu,CHI,2015.0,/players/G/GrasHr00,2015-11-15,Questionable,STL,Neck,10,C
Hroniss Grasu,CHI,2015.0,/players/G/GrasHr00,2015-11-22,Probable,DEN,Neck,11,C
Hroniss Grasu,CHI,2015.0,/players/G/GrasHr00,2016-01-03,Doubtful,DET,Knee,17,C
Bryce Callahan,CHI,2015.0,/players/C/CallBr00,2015-11-09,Questionable,SDG,Concussion,9,CB
Bryce Callahan,CHI,2015.0,/players/C/CallBr00,2015-12-13,Questionable,WAS,Quadricep,14,CB
Bryce Callahan,CHI,2015.0,/players/C/CallBr00,2015-12-20,Doubtful,MIN,Quadricep,15,CB
Bryce Callahan,CHI,2015.0,/players/C/CallBr00,2015-12-27,Questionable,TAM,Quadricep,16,CB
Bryce Callahan,CHI,2015.0,/players/C/CallBr00,2016-01-03,Questionable,DET,Quadricep,17,CB
Cameron Meredith,CHI,2015.0,/players/M/MereCa00,2015-11-09,Probable,SDG,Ankle,9,WR
Zach Miller,CHI,2015.0,/players/M/MillZa02,2015-11-09,Questionable,SDG,Shoulder,9,TE
Zach Miller,CHI,2015.0,/players/M/MillZa02,2015-12-06,Questionable,SFO,Ribs,13,TE
Zach Miller,CHI,2015.0,/players/M/MillZa02,2015-12-13,Questionable,WAS,Ribs,14,TE
