Player,Team,Season,Player_Address,Date,Status,Opp,Injury,Week,Position
Mario Addison,CAR,2016.0,AddiMa00,2016-12-04,Out,SEA,foot,13,DE
Mario Addison,CAR,2016.0,AddiMa00,2016-12-11,Questionable,SDG,foot,14,DE
Ryan Kalil,CAR,2016.0,KaliRy20,2016-11-06,Injured Reserve,LAR,Shoulder,9,C
Ryan Kalil,CAR,2016.0,KaliRy20,2016-11-13,Injured Reserve,KAN,Shoulder,10,C
Ryan Kalil,CAR,2016.0,KaliRy20,2016-11-17,Questionable,NOR,shoulder,11,C
Ryan Kalil,CAR,2016.0,KaliRy20,2016-11-27,Injured Reserve,OAK,Shoulder,12,C
Ryan Kalil,CAR,2016.0,KaliRy20,2016-12-04,Injured Reserve,SEA,Shoulder,13,C
Ryan Kalil,CAR,2016.0,KaliRy20,2016-12-11,Injured Reserve,SDG,Shoulder,14,C
Ryan Kalil,CAR,2016.0,KaliRy20,2016-12-19,Injured Reserve,WAS,Shoulder,15,C
Ryan Kalil,CAR,2016.0,KaliRy20,2016-12-24,Injured Reserve,ATL,Shoulder,16,C
Ryan Kalil,CAR,2016.0,KaliRy20,2017-01-01,Injured Reserve,TAM,Shoulder,17,C
Luke Kuechly,CAR,2016.0,KuecLu00,2016-11-06,Questionable,LAR,groin,9,ILB
Luke Kuechly,CAR,2016.0,KuecLu00,2016-11-27,Out,OAK,concussion,12,ILB
Luke Kuechly,CAR,2016.0,KuecLu00,2016-12-04,Out,SEA,concussion,13,ILB
Luke Kuechly,CAR,2016.0,KuecLu00,2016-12-11,Questionable,SDG,concussion,14,ILB
Luke Kuechly,CAR,2016.0,KuecLu00,2016-12-19,Questionable,WAS,concussion,15,ILB
Shaq Thompson,CAR,2016.0,ThomSh01,2016-11-06,Out,LAR,knee,9,OLB
Shaq Thompson,CAR,2016.0,ThomSh01,2016-11-13,Questionable,KAN,knee,10,OLB
Gino Gradkowski,CAR,2016.0,GradGi00,2016-11-13,Questionable,KAN,knee,10,G
Gino Gradkowski,CAR,2016.0,GradGi00,2016-11-17,Questionable,NOR,knee,11,G
Gino Gradkowski,CAR,2016.0,GradGi00,2016-11-27,Questionable,OAK,knee,12,G
Gino Gradkowski,CAR,2016.0,GradGi00,2016-12-04,Injured Reserve,SEA,Knee,13,G
Gino Gradkowski,CAR,2016.0,GradGi00,2016-12-11,Injured Reserve,SDG,Knee,14,G
Gino Gradkowski,CAR,2016.0,GradGi00,2016-12-19,Injured Reserve,WAS,Knee,15,G
Gino Gradkowski,CAR,2016.0,GradGi00,2016-12-24,Injured Reserve,ATL,Knee,16,G
Gino Gradkowski,CAR,2016.0,GradGi00,2017-01-01,Injured Reserve,TAM,Knee,17,G
Colin Jones,CAR,2016.0,JoneCo01,2016-11-13,Out,KAN,concussion,10,DB
Colin Jones,CAR,2016.0,JoneCo01,2016-11-17,Out,NOR,concussion,11,DB
Colin Jones,CAR,2016.0,JoneCo01,2016-11-27,Questionable,OAK,concussion,12,DB
Kyle Love,CAR,2016.0,LoveKy00,2016-11-13,Questionable,KAN,knee,10,DT
Andy Lee,CAR,2016.0,LeexAn20,2016-11-17,Injured Reserve,NOR,Hamstring,11,P
Andy Lee,CAR,2016.0,LeexAn20,2016-11-27,Injured Reserve,OAK,Hamstring,12,P
Andy Lee,CAR,2016.0,LeexAn20,2016-12-04,Injured Reserve,SEA,Hamstring,13,P
Andy Lee,CAR,2016.0,LeexAn20,2016-12-11,Injured Reserve,SDG,Hamstring,14,P
Andy Lee,CAR,2016.0,LeexAn20,2016-12-19,Injured Reserve,WAS,Hamstring,15,P
Andy Lee,CAR,2016.0,LeexAn20,2016-12-24,Injured Reserve,ATL,Hamstring,16,P
Andy Lee,CAR,2016.0,LeexAn20,2017-01-01,Injured Reserve,TAM,Hamstring,17,P
Tre Boston,CAR,2016.0,BostTr00,2016-11-27,Questionable,OAK,ankle,12,FS
Tre Boston,CAR,2016.0,BostTr00,2017-01-01,Injured Reserve,TAM,Knee,17,FS
Zack Sanchez,CAR,2016.0,SancZa00,2016-11-27,Injured Reserve,OAK,Groin,12,CB
Zack Sanchez,CAR,2016.0,SancZa00,2016-12-04,Injured Reserve,SEA,Groin,13,CB
Zack Sanchez,CAR,2016.0,SancZa00,2016-12-11,Injured Reserve,SDG,Groin,14,CB
Zack Sanchez,CAR,2016.0,SancZa00,2016-12-19,Injured Reserve,WAS,Groin,15,CB
Zack Sanchez,CAR,2016.0,SancZa00,2016-12-24,Injured Reserve,ATL,Groin,16,CB
Zack Sanchez,CAR,2016.0,SancZa00,2017-01-01,Injured Reserve,TAM,Groin,17,CB
Kurt Coleman,CAR,2016.0,ColeKu99,2016-12-04,Out,SEA,concussion,13,LB
Kurt Coleman,CAR,2016.0,ColeKu99,2016-12-11,Questionable,SDG,concussion,14,LB
Daryl Williams,CAR,2016.0,WillDa06,2016-12-04,Out,SEA,ankle,13,OT
Daryl Williams,CAR,2016.0,WillDa06,2016-12-11,Out,SDG,ankle,14,OT
Daryl Williams,CAR,2016.0,WillDa06,2016-12-19,Out,WAS,ankle,15,OT
David Mayo,CAR,2016.0,MayoDa00,2016-12-11,Out,SDG,concussion,14,ILB
David Mayo,CAR,2016.0,MayoDa00,2016-12-19,Questionable,WAS,concussion,15,ILB
Derek Anderson,CAR,2016.0,AndeDe00,2017-01-01,Out,TAM,illness,17,QB
Devin Funchess,CAR,2016.0,FuncDe00,2017-01-01,Injured Reserve,TAM,Knee,17,WR
Greg Olsen,CAR,2016.0,OlseGr00,2017-01-01,Questionable,TAM,elbow,17,TE
Lamin Barrow,CHI,2016.0,BarrLa00,2016-09-11,Injured Reserve,HOU,Foot,1,
Lamin Barrow,CHI,2016.0,BarrLa00,2016-09-19,Injured Reserve,PHI,Foot,2,
Lamin Barrow,CHI,2016.0,BarrLa00,2016-09-25,Injured Reserve,DAL,Foot,3,
Lamin Barrow,CHI,2016.0,BarrLa00,2016-10-02,Injured Reserve,DET,Foot,4,
Lamin Barrow,CHI,2016.0,BarrLa00,2016-10-09,Injured Reserve,IND,Foot,5,
Lamin Barrow,CHI,2016.0,BarrLa00,2016-10-16,Injured Reserve,JAX,Foot,6,
Lamin Barrow,CHI,2016.0,BarrLa00,2016-10-20,Injured Reserve,GNB,Foot,7,
Lamin Barrow,CHI,2016.0,BarrLa00,2016-10-31,Injured Reserve,MIN,Foot,8,
Lamin Barrow,CHI,2016.0,BarrLa00,2016-11-13,Injured Reserve,TAM,Foot,10,
Lamin Barrow,CHI,2016.0,BarrLa00,2016-11-20,Injured Reserve,NYG,Foot,11,
Lamin Barrow,CHI,2016.0,BarrLa00,2016-11-27,Injured Reserve,TEN,Foot,12,
Lamin Barrow,CHI,2016.0,BarrLa00,2016-12-04,Injured Reserve,SFO,Foot,13,
Lamin Barrow,CHI,2016.0,BarrLa00,2016-12-11,Injured Reserve,DET,Foot,14,
Lamin Barrow,CHI,2016.0,BarrLa00,2016-12-18,Injured Reserve,GNB,Foot,15,
Lamin Barrow,CHI,2016.0,BarrLa00,2016-12-24,Injured Reserve,WAS,Foot,16,
Lamin Barrow,CHI,2016.0,BarrLa00,2017-01-01,Injured Reserve,MIN,Foot,17,
Nick Becton,CHI,2016.0,BectNi00,2016-09-11,Injured Reserve,HOU,Shoulder,1,
Nick Becton,CHI,2016.0,BectNi00,2016-09-19,Injured Reserve,PHI,Shoulder,2,
Nick Becton,CHI,2016.0,BectNi00,2016-09-25,Injured Reserve,DAL,Shoulder,3,
Nick Becton,CHI,2016.0,BectNi00,2016-10-02,Injured Reserve,DET,Shoulder,4,
Nick Becton,CHI,2016.0,BectNi00,2016-10-09,Injured Reserve,IND,Shoulder,5,
Nick Becton,CHI,2016.0,BectNi00,2016-10-16,Injured Reserve,JAX,Shoulder,6,
Nick Becton,CHI,2016.0,BectNi00,2016-10-20,Injured Reserve,GNB,Shoulder,7,
Nick Becton,CHI,2016.0,BectNi00,2016-10-31,Injured Reserve,MIN,Shoulder,8,
Nick Becton,CHI,2016.0,BectNi00,2016-11-13,Injured Reserve,TAM,Shoulder,10,
Nick Becton,CHI,2016.0,BectNi00,2016-11-20,Injured Reserve,NYG,Shoulder,11,
Nick Becton,CHI,2016.0,BectNi00,2016-11-27,Injured Reserve,TEN,Shoulder,12,
Nick Becton,CHI,2016.0,BectNi00,2016-12-04,Injured Reserve,SFO,Shoulder,13,
Nick Becton,CHI,2016.0,BectNi00,2016-12-11,Injured Reserve,DET,Shoulder,14,
Nick Becton,CHI,2016.0,BectNi00,2016-12-18,Injured Reserve,GNB,Shoulder,15,
Nick Becton,CHI,2016.0,BectNi00,2016-12-24,Injured Reserve,WAS,Shoulder,16,
Nick Becton,CHI,2016.0,BectNi00,2017-01-01,Injured Reserve,MIN,Shoulder,17,
Josh Bellamy,CHI,2016.0,BellJo02,2016-09-11,Questionable,HOU,shoulder,1,WR
Josh Bellamy,CHI,2016.0,BellJo02,2016-12-11,Questionable,DET,shoulder,14,WR
Brandon Boykin,CHI,2016.0,BoykBr00,2016-09-11,Injured Reserve,HOU,Undisclosed,1,
Brandon Boykin,CHI,2016.0,BoykBr00,2016-09-19,Injured Reserve,PHI,Undisclosed,2,
Brandon Boykin,CHI,2016.0,BoykBr00,2016-09-25,Injured Reserve,DAL,Undisclosed,3,
Brandon Boykin,CHI,2016.0,BoykBr00,2016-10-02,Injured Reserve,DET,Undisclosed,4,
Brandon Boykin,CHI,2016.0,BoykBr00,2016-10-09,Injured Reserve,IND,Undisclosed,5,
Brandon Boykin,CHI,2016.0,BoykBr00,2016-10-16,Injured Reserve,JAX,Undisclosed,6,
Brandon Boykin,CHI,2016.0,BoykBr00,2016-10-20,Injured Reserve,GNB,Undisclosed,7,
Brandon Boykin,CHI,2016.0,BoykBr00,2016-10-31,Injured Reserve,MIN,Undisclosed,8,
Brandon Boykin,CHI,2016.0,BoykBr00,2016-11-13,Injured Reserve,TAM,Undisclosed,10,
Brandon Boykin,CHI,2016.0,BoykBr00,2016-11-20,Injured Reserve,NYG,Undisclosed,11,
Brandon Boykin,CHI,2016.0,BoykBr00,2016-11-27,Injured Reserve,TEN,Undisclosed,12,
Brandon Boykin,CHI,2016.0,BoykBr00,2016-12-04,Injured Reserve,SFO,Undisclosed,13,
Brandon Boykin,CHI,2016.0,BoykBr00,2016-12-11,Injured Reserve,DET,Undisclosed,14,
Brandon Boykin,CHI,2016.0,BoykBr00,2016-12-18,Injured Reserve,GNB,Undisclosed,15,
Brandon Boykin,CHI,2016.0,BoykBr00,2016-12-24,Injured Reserve,WAS,Undisclosed,16,
Brandon Boykin,CHI,2016.0,BoykBr00,2017-01-01,Injured Reserve,MIN,Undisclosed,17,
Deon Bush,CHI,2016.0,BushDe00,2016-09-11,Questionable,HOU,hamstring,1,FS
Deon Bush,CHI,2016.0,BushDe00,2017-01-01,Questionable,MIN,ankle,17,FS
Bryce Callahan,CHI,2016.0,CallBr00,2016-09-11,Questionable,HOU,groin,1,CB
Bryce Callahan,CHI,2016.0,CallBr00,2016-09-25,Questionable,DAL,concussion,3,CB
Bryce Callahan,CHI,2016.0,CallBr00,2016-10-16,Questionable,JAX,hamstring,6,CB
Bryce Callahan,CHI,2016.0,CallBr00,2016-10-20,Questionable,GNB,hamstring,7,CB
Bryce Callahan,CHI,2016.0,CallBr00,2016-10-31,Questionable,MIN,hamstring,8,CB
Bryce Callahan,CHI,2016.0,CallBr00,2016-11-13,Questionable,TAM,hamstring,10,CB
Bryce Callahan,CHI,2016.0,CallBr00,2016-11-20,Questionable,NYG,hamstring,11,CB
Bryce Callahan,CHI,2016.0,CallBr00,2016-12-18,Questionable,GNB,knee,15,CB
Bryce Callahan,CHI,2016.0,CallBr00,2016-12-24,Questionable,WAS,knee,16,CB
Bryce Callahan,CHI,2016.0,CallBr00,2017-01-01,Questionable,MIN,"hamstring, knee",17,CB
Ego Ferguson,CHI,2016.0,FergEg00,2016-09-11,Injured Reserve,HOU,Shoulder,1,
Ego Ferguson,CHI,2016.0,FergEg00,2016-09-19,Injured Reserve,PHI,Shoulder,2,
Ego Ferguson,CHI,2016.0,FergEg00,2016-09-25,Injured Reserve,DAL,Shoulder,3,
Ego Ferguson,CHI,2016.0,FergEg00,2016-10-02,Injured Reserve,DET,Shoulder,4,
Ego Ferguson,CHI,2016.0,FergEg00,2016-10-09,Injured Reserve,IND,Shoulder,5,
Ego Ferguson,CHI,2016.0,FergEg00,2016-10-16,Injured Reserve,JAX,Shoulder,6,
Ego Ferguson,CHI,2016.0,FergEg00,2016-10-20,Injured Reserve,GNB,Shoulder,7,
Ego Ferguson,CHI,2016.0,FergEg00,2016-10-31,Injured Reserve,MIN,Shoulder,8,
Ego Ferguson,CHI,2016.0,FergEg00,2016-11-13,Injured Reserve,TAM,Shoulder,10,
Ego Ferguson,CHI,2016.0,FergEg00,2016-11-20,Injured Reserve,NYG,Shoulder,11,
Ego Ferguson,CHI,2016.0,FergEg00,2016-11-27,Injured Reserve,TEN,Shoulder,12,
Ego Ferguson,CHI,2016.0,FergEg00,2016-12-04,Injured Reserve,SFO,Shoulder,13,
Ego Ferguson,CHI,2016.0,FergEg00,2016-12-11,Injured Reserve,DET,Shoulder,14,
Ego Ferguson,CHI,2016.0,FergEg00,2016-12-18,Injured Reserve,GNB,Shoulder,15,
Ego Ferguson,CHI,2016.0,FergEg00,2016-12-24,Injured Reserve,WAS,Shoulder,16,
Ego Ferguson,CHI,2016.0,FergEg00,2017-01-01,Injured Reserve,MIN,Shoulder,17,
Kyle Fuller,CHI,2016.0,FullKy00,2016-09-11,Injured Reserve,HOU,Knee,1,CB
Kyle Fuller,CHI,2016.0,FullKy00,2016-09-19,Injured Reserve,PHI,Knee,2,CB
Kyle Fuller,CHI,2016.0,FullKy00,2016-09-25,Injured Reserve,DAL,Knee,3,CB
Kyle Fuller,CHI,2016.0,FullKy00,2016-10-02,Injured Reserve,DET,Knee,4,CB
Kyle Fuller,CHI,2016.0,FullKy00,2016-10-09,Injured Reserve,IND,Knee,5,CB
Kyle Fuller,CHI,2016.0,FullKy00,2016-10-16,Injured Reserve,JAX,Knee,6,CB
Kyle Fuller,CHI,2016.0,FullKy00,2016-10-20,Injured Reserve,GNB,Knee,7,CB
Kyle Fuller,CHI,2016.0,FullKy00,2016-10-31,Injured Reserve,MIN,Knee,8,CB
Kyle Fuller,CHI,2016.0,FullKy00,2016-11-13,Injured Reserve,TAM,Knee,10,CB
Kyle Fuller,CHI,2016.0,FullKy00,2016-11-20,Injured Reserve,NYG,Knee,11,CB
Kyle Fuller,CHI,2016.0,FullKy00,2016-11-27,Injured Reserve,TEN,Knee,12,CB
Kyle Fuller,CHI,2016.0,FullKy00,2016-12-04,Injured Reserve,SFO,Knee,13,CB
Kyle Fuller,CHI,2016.0,FullKy00,2016-12-11,Injured Reserve,DET,Knee,14,CB
Kyle Fuller,CHI,2016.0,FullKy00,2016-12-18,Injured Reserve,GNB,Knee,15,CB
Kyle Fuller,CHI,2016.0,FullKy00,2016-12-24,Injured Reserve,WAS,Knee,16,CB
Kyle Fuller,CHI,2016.0,FullKy00,2017-01-01,Injured Reserve,MIN,Knee,17,CB
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-09-11,Injured Reserve,HOU,Knee,1,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-09-19,Injured Reserve,PHI,Knee,2,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-09-25,Injured Reserve,DAL,Knee,3,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-10-02,Injured Reserve,DET,Knee,4,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-10-09,Injured Reserve,IND,Knee,5,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-10-16,Injured Reserve,JAX,Knee,6,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-10-20,Injured Reserve,GNB,Knee,7,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-10-31,Injured Reserve,MIN,Knee,8,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-11-13,Injured Reserve,TAM,Knee,10,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-11-20,Injured Reserve,NYG,Knee,11,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-11-27,Injured Reserve,TEN,Knee,12,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-12-04,Injured Reserve,SFO,Knee,13,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-12-11,Injured Reserve,DET,Knee,14,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-12-18,Injured Reserve,GNB,Knee,15,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2016-12-24,Injured Reserve,WAS,Knee,16,C
Hroniss Grasu,CHI,2016.0,GrasHr00,2017-01-01,Injured Reserve,MIN,Knee,17,C
Paul Lasike,CHI,2016.0,LasiPa00,2016-09-11,Questionable,HOU,wrist,1,FB
Kyle Long,CHI,2016.0,LongKy00,2016-09-11,Questionable,HOU,shoulder,1,OT
Kyle Long,CHI,2016.0,LongKy00,2016-10-16,Questionable,JAX,shoulder,6,OT
Kyle Long,CHI,2016.0,LongKy00,2016-10-31,Injured Reserve,MIN,Ankle,8,OT
Kyle Long,CHI,2016.0,LongKy00,2016-11-20,Injured Reserve,NYG,Ankle,11,OT
Kyle Long,CHI,2016.0,LongKy00,2016-11-27,Injured Reserve,TEN,Ankle,12,OT
Kyle Long,CHI,2016.0,LongKy00,2016-12-04,Injured Reserve,SFO,Ankle,13,OT
Kyle Long,CHI,2016.0,LongKy00,2016-12-11,Injured Reserve,DET,Ankle,14,OT
Kyle Long,CHI,2016.0,LongKy00,2016-12-18,Injured Reserve,GNB,Ankle,15,OT
Kyle Long,CHI,2016.0,LongKy00,2016-12-24,Injured Reserve,WAS,Ankle,16,OT
Kyle Long,CHI,2016.0,LongKy00,2017-01-01,Injured Reserve,MIN,Ankle,17,OT
Danny Mason,CHI,2016.0,MasoDa00,2016-09-11,Injured Reserve,HOU,Undisclosed,1,
Danny Mason,CHI,2016.0,MasoDa00,2016-09-19,Injured Reserve,PHI,Undisclosed,2,
Danny Mason,CHI,2016.0,MasoDa00,2016-09-25,Injured Reserve,DAL,Undisclosed,3,
Danny Mason,CHI,2016.0,MasoDa00,2016-10-02,Injured Reserve,DET,Undisclosed,4,
Danny Mason,CHI,2016.0,MasoDa00,2016-10-09,Injured Reserve,IND,Undisclosed,5,
Danny Mason,CHI,2016.0,MasoDa00,2016-10-16,Injured Reserve,JAX,Undisclosed,6,
Danny Mason,CHI,2016.0,MasoDa00,2016-10-20,Injured Reserve,GNB,Undisclosed,7,
Danny Mason,CHI,2016.0,MasoDa00,2016-10-31,Injured Reserve,MIN,Undisclosed,8,
Danny Mason,CHI,2016.0,MasoDa00,2016-11-13,Injured Reserve,TAM,Undisclosed,10,
Danny Mason,CHI,2016.0,MasoDa00,2016-11-20,Injured Reserve,NYG,Undisclosed,11,
Danny Mason,CHI,2016.0,MasoDa00,2016-11-27,Injured Reserve,TEN,Undisclosed,12,
Danny Mason,CHI,2016.0,MasoDa00,2016-12-04,Injured Reserve,SFO,Undisclosed,13,
Danny Mason,CHI,2016.0,MasoDa00,2016-12-11,Injured Reserve,DET,Undisclosed,14,
Danny Mason,CHI,2016.0,MasoDa00,2016-12-18,Injured Reserve,GNB,Undisclosed,15,
Danny Mason,CHI,2016.0,MasoDa00,2016-12-24,Injured Reserve,WAS,Undisclosed,16,
Danny Mason,CHI,2016.0,MasoDa00,2017-01-01,Injured Reserve,MIN,Undisclosed,17,
Pernell McPhee,CHI,2016.0,McPhPe00,2016-09-11,Injured Reserve,HOU,Knee,1,DL
Pernell McPhee,CHI,2016.0,McPhPe00,2016-09-19,Injured Reserve,PHI,Knee,2,DL
Pernell McPhee,CHI,2016.0,McPhPe00,2016-09-25,Injured Reserve,DAL,Knee,3,DL
Pernell McPhee,CHI,2016.0,McPhPe00,2016-10-02,Injured Reserve,DET,Knee,4,DL
Pernell McPhee,CHI,2016.0,McPhPe00,2016-10-09,Injured Reserve,IND,Knee,5,DL
Pernell McPhee,CHI,2016.0,McPhPe00,2016-10-16,Injured Reserve,JAX,Knee,6,DL
Pernell McPhee,CHI,2016.0,McPhPe00,2016-10-31,Questionable,MIN,knee,8,DL
Pernell McPhee,CHI,2016.0,McPhPe00,2016-11-13,Questionable,TAM,knee,10,DL
Pernell McPhee,CHI,2016.0,McPhPe00,2016-11-20,Questionable,NYG,knee,11,DL
Pernell McPhee,CHI,2016.0,McPhPe00,2017-01-01,Questionable,MIN,shoulder,17,DL
MyCole Pruitt,CHI,2016.0,PruiMy00,2016-09-11,Out,HOU,knee,1,TE
MyCole Pruitt,CHI,2016.0,PruiMy00,2016-09-25,Questionable,DAL,knee,3,TE
MyCole Pruitt,CHI,2016.0,PruiMy00,2016-10-31,Questionable,MIN,knee,8,TE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-09-11,Injured Reserve,HOU,Illness,1,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-09-19,Injured Reserve,PHI,Illness,2,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-09-25,Injured Reserve,DAL,Illness,3,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-10-02,Injured Reserve,DET,Illness,4,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-10-09,Injured Reserve,IND,Illness,5,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-10-16,Injured Reserve,JAX,Illness,6,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-10-20,Injured Reserve,GNB,Illness,7,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-10-31,Injured Reserve,MIN,Illness,8,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-11-13,Injured Reserve,TAM,Illness,10,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-11-20,Injured Reserve,NYG,Illness,11,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-11-27,Injured Reserve,TEN,Illness,12,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-12-04,Injured Reserve,SFO,Illness,13,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-12-11,Injured Reserve,DET,Illness,14,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-12-18,Injured Reserve,GNB,Illness,15,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2016-12-24,Injured Reserve,WAS,Illness,16,DE
Roy Robertson-Harris,CHI,2016.0,RobeRo00,2017-01-01,Injured Reserve,MIN,Illness,17,DE
Connor Shaw,CHI,2016.0,ShawCo00,2016-09-11,Injured Reserve,HOU,Leg,1,
Connor Shaw,CHI,2016.0,ShawCo00,2016-09-19,Injured Reserve,PHI,Leg,2,
Connor Shaw,CHI,2016.0,ShawCo00,2016-09-25,Injured Reserve,DAL,Leg,3,
Connor Shaw,CHI,2016.0,ShawCo00,2016-10-02,Injured Reserve,DET,Leg,4,
Connor Shaw,CHI,2016.0,ShawCo00,2016-10-09,Injured Reserve,IND,Leg,5,
Connor Shaw,CHI,2016.0,ShawCo00,2016-10-16,Injured Reserve,JAX,Leg,6,
Connor Shaw,CHI,2016.0,ShawCo00,2016-10-20,Injured Reserve,GNB,Leg,7,
Connor Shaw,CHI,2016.0,ShawCo00,2016-10-31,Injured Reserve,MIN,Leg,8,
Connor Shaw,CHI,2016.0,ShawCo00,2016-11-13,Injured Reserve,TAM,Leg,10,
Connor Shaw,CHI,2016.0,ShawCo00,2016-11-20,Injured Reserve,NYG,Leg,11,
Connor Shaw,CHI,2016.0,ShawCo00,2016-11-27,Injured Reserve,TEN,Leg,12,
Connor Shaw,CHI,2016.0,ShawCo00,2016-12-04,Injured Reserve,SFO,Leg,13,
Connor Shaw,CHI,2016.0,ShawCo00,2016-12-11,Injured Reserve,DET,Leg,14,
Connor Shaw,CHI,2016.0,ShawCo00,2016-12-18,Injured Reserve,GNB,Leg,15,
Connor Shaw,CHI,2016.0,ShawCo00,2016-12-24,Injured Reserve,WAS,Leg,16,
Connor Shaw,CHI,2016.0,ShawCo00,2017-01-01,Injured Reserve,MIN,Leg,17,
Deonte Thompson,CHI,2016.0,ThomDe04,2016-09-11,Questionable,HOU,"knee, ankle",1,WR
Kevin White,CHI,2016.0,WhitKe00,2016-09-11,Questionable,HOU,hamstring,1,WR
Kevin White,CHI,2016.0,WhitKe00,2016-10-02,day-to-day,DET,left ankle,4,WR
Kevin White,CHI,2016.0,WhitKe00,2016-10-09,Injured Reserve,IND,Leg,5,WR
Kevin White,CHI,2016.0,WhitKe00,2016-10-16,Injured Reserve,JAX,Leg,6,WR
Kevin White,CHI,2016.0,WhitKe00,2016-10-20,Injured Reserve,GNB,Leg,7,WR
Kevin White,CHI,2016.0,WhitKe00,2016-10-31,Injured Reserve,MIN,Leg,8,WR
Kevin White,CHI,2016.0,WhitKe00,2016-11-13,Injured Reserve,TAM,Leg,10,WR
Kevin White,CHI,2016.0,WhitKe00,2016-11-20,Injured Reserve,NYG,Leg,11,WR
Kevin White,CHI,2016.0,WhitKe00,2016-11-27,Injured Reserve,TEN,Leg,12,WR
Kevin White,CHI,2016.0,WhitKe00,2016-12-04,Injured Reserve,SFO,Leg,13,WR
Kevin White,CHI,2016.0,WhitKe00,2016-12-11,Injured Reserve,DET,Leg,14,WR
Kevin White,CHI,2016.0,WhitKe00,2016-12-18,Injured Reserve,GNB,Leg,15,WR
Kevin White,CHI,2016.0,WhitKe00,2016-12-24,Injured Reserve,WAS,Leg,16,WR
Kevin White,CHI,2016.0,WhitKe00,2017-01-01,Injured Reserve,MIN,Leg,17,WR
Marquess Wilson,CHI,2016.0,WilsMa02,2016-09-11,Injured Reserve,HOU,Foot,1,WR
Marquess Wilson,CHI,2016.0,WilsMa02,2016-09-19,Injured Reserve,PHI,Foot,2,WR
Marquess Wilson,CHI,2016.0,WilsMa02,2016-09-25,Injured Reserve,DAL,Foot,3,WR
Marquess Wilson,CHI,2016.0,WilsMa02,2016-10-02,Injured Reserve,DET,Foot,4,WR
Marquess Wilson,CHI,2016.0,WilsMa02,2016-10-09,Injured Reserve,IND,Foot,5,WR
Marquess Wilson,CHI,2016.0,WilsMa02,2016-10-16,Injured Reserve,JAX,Foot,6,WR
Marquess Wilson,CHI,2016.0,WilsMa02,2016-10-20,Injured Reserve,GNB,Foot,7,WR
Marquess Wilson,CHI,2016.0,WilsMa02,2016-10-31,Injured Reserve,MIN,Foot,8,WR
Marquess Wilson,CHI,2016.0,WilsMa02,2016-11-13,Injured Reserve,TAM,Foot,10,WR
Marquess Wilson,CHI,2016.0,WilsMa02,2016-11-20,Questionable,NYG,foot,11,WR
Marquess Wilson,CHI,2016.0,WilsMa02,2016-12-11,Questionable,DET,groin,14,WR
Marquess Wilson,CHI,2016.0,WilsMa02,2016-12-18,Out,GNB,"groin, foot",15,WR
Marquess Wilson,CHI,2016.0,WilsMa02,2016-12-24,Injured Reserve,WAS,Foot,16,WR
Marquess Wilson,CHI,2016.0,WilsMa02,2017-01-01,Injured Reserve,MIN,Foot,17,WR
Jay Cutler,CHI,2016.0,CutlJa00,2016-09-19,day-to-day,PHI,right thumb sprain,2,QB
Jay Cutler,CHI,2016.0,CutlJa00,2016-09-25,Doubtful,DAL,right thumb,3,QB
Jay Cutler,CHI,2016.0,CutlJa00,2016-10-02,Doubtful,DET,right thumb,4,QB
Jay Cutler,CHI,2016.0,CutlJa00,2016-10-09,Doubtful,IND,right thumb,5,QB
Jay Cutler,CHI,2016.0,CutlJa00,2016-10-16,Doubtful,JAX,right thumb,6,QB
Jay Cutler,CHI,2016.0,CutlJa00,2016-10-20,Doubtful,GNB,right thumb,7,QB
