Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Inj_Week
DJ Pettway,,,NOR,2016-10-30,Sun,2016,8,7.0,Home,SEA,W 25-20,,,,Injured Reserve,Undisclosed,8
DJ Pettway,,,NOR,2016-11-06,Sun,2016,9,8.0,Away,SFO,W 41-23,,,,Injured Reserve,Undisclosed,9
DJ Pettway,,,NOR,2016-11-13,Sun,2016,10,9.0,Home,DEN,L 23-25,,,,Injured Reserve,Undisclosed,10
DJ Pettway,,,NOR,2016-11-17,Thu,2016,11,10.0,Away,CAR,L 20-23,,,,Injured Reserve,Undisclosed,11
DJ Pettway,,,NOR,2016-11-27,Sun,2016,12,11.0,Home,LAR,W 49-21,,,,Injured Reserve,Undisclosed,12
DJ Pettway,,,NOR,2016-12-04,Sun,2016,13,12.0,Home,DET,L 13-28,,,,Injured Reserve,Undisclosed,13
DJ Pettway,,,NOR,2016-12-11,Sun,2016,14,13.0,Away,TAM,L 11-16,,,,Injured Reserve,Undisclosed,14
DJ Pettway,,,NOR,2016-12-18,Sun,2016,15,14.0,Away,ARI,W 48-41,,,,Injured Reserve,Undisclosed,15
DJ Pettway,,,NOR,2016-12-24,Sat,2016,16,15.0,Home,TAM,W 31-24,,,,Injured Reserve,Undisclosed,16
DJ Pettway,,,NOR,2017-01-01,Sun,2016,17,16.0,Away,ATL,L 32-38,,,,Injured Reserve,Undisclosed,17
DJ White,,DB,KAN,2016-10-30,Sun,2016,8,7.0,Away,IND,W 30-14,,,,Out,hand,1
DJ White,,DB,KAN,2016-11-06,Sun,2016,9,8.0,Home,JAX,W 19-14,,,,Out,hand,2
DJ White,,DB,KAN,2016-11-13,Sun,2016,10,9.0,Away,CAR,W 20-17,,,,Doubtful,hand,3
DJ White,23.072,DB,KAN,2016-11-20,Sun,2016,11,10.0,Home,TAM,L 17-19,0.0,,,,,4
DJ White,23.079,DB,KAN,2016-11-27,Sun,2016,12,11.0,Away,DEN,W 30-27,0.0,3.0,3.0,,,5
DJ White,23.086,DB,KAN,2016-12-04,Sun,2016,13,12.0,Away,ATL,W 29-28,0.0,,,,,6
DJ White,,,,,,2016,14,,,,,,,,,,7
DJ White,23.1,DB,KAN,2016-12-18,Sun,2016,15,14.0,Home,TEN,L 17-19,0.0,2.0,2.0,,,8
DJ White,23.107,DB,KAN,2016-12-25,Sun,2016,16,15.0,Home,DEN,W 33-10,0.0,,,,,9
DJ White,,,,,,2016,17,,,,,,,,,,10
Da'Norris Searcy,,DB,TEN,2016-10-02,Sun,2016,4,4.0,Away,HOU,L 20-27,,,,Out,ankle,1
Da'Norris Searcy,,DB,TEN,2016-10-09,Sun,2016,5,5.0,Away,MIA,W 30-17,,,,Out,ankle,2
Da'Norris Searcy,27.335,DB,TEN,2016-10-16,Sun,2016,6,6.0,Home,CLE,W 28-26,3.0,30.0,30.0,,,3
Da'Norris Searcy,27.342,DB,TEN,2016-10-23,Sun,2016,7,7.0,Home,IND,L 26-34,3.0,35.0,35.0,,,4
Da'Norris Searcy,27.346,DB,TEN,2016-10-27,Thu,2016,8,8.0,Home,JAX,W 36-22,3.0,48.0,48.0,,,5
Da'Norris Searcy,27.356,DB,TEN,2016-11-06,Sun,2016,9,9.0,Away,SDG,L 35-43,4.5,64.0,64.0,,,6
Da'Norris Searcy,27.363,DB,TEN,2016-11-13,Sun,2016,10,10.0,Home,GNB,W 47-25,6.0,50.0,50.0,,,7
Da'Norris Searcy,28.004,DB,TEN,2016-11-20,Sun,2016,11,11.0,Away,IND,L 17-24,2.25,36.0,36.0,,,8
Da'Norris Searcy,28.011,DB,TEN,2016-11-27,Sun,2016,12,12.0,Away,CHI,W 27-21,11.25,56.0,56.0,,,9
Da'Norris Searcy,,,,,,2016,13,,,,,,,,,,10
Da'Norris Searcy,28.025,DB,TEN,2016-12-11,Sun,2016,14,13.0,Home,DEN,W 13-10,0.0,34.0,34.0,,,11
Da'Norris Searcy,28.032,DB,TEN,2016-12-18,Sun,2016,15,14.0,Away,KAN,W 19-17,1.5,7.0,7.0,,,12
Da'Norris Searcy,28.038,DB,TEN,2016-12-24,Sat,2016,16,15.0,Away,JAX,L 17-38,5.5,32.0,32.0,,,13
Da'Norris Searcy,28.046,DB,TEN,2017-01-01,Sun,2016,17,16.0,Home,HOU,W 24-17,9.0,42.0,42.0,,,14
Daimion Stafford,,DB,TEN,2016-11-27,Sun,2016,12,12.0,Away,CHI,W 27-21,,,,Questionable,hamstring,1
Daimion Stafford,,,,,,2016,13,,,,,,,,,,2
Daimion Stafford,25.297,DB,TEN,2016-12-11,Sun,2016,14,13.0,Home,DEN,W 13-10,7.75,30.0,30.0,,,3
Daimion Stafford,25.304,DB,TEN,2016-12-18,Sun,2016,15,14.0,Away,KAN,W 19-17,3.0,37.0,37.0,,,4
Daimion Stafford,25.31,DB,TEN,2016-12-24,Sat,2016,16,15.0,Away,JAX,L 17-38,4.5,35.0,35.0,,,5
Daimion Stafford,25.318,DB,TEN,2017-01-01,Sun,2016,17,16.0,Home,HOU,W 24-17,7.5,39.0,39.0,,,6
Dalton Freeman,,,HOU,2016-09-11,Sun,2016,1,1.0,Home,CHI,W 23-14,,,,Injured Reserve,Undisclosed,1
Dalton Freeman,,,HOU,2016-09-18,Sun,2016,2,2.0,Home,KAN,W 19-12,,,,Injured Reserve,Undisclosed,2
Dalton Freeman,,,HOU,2016-09-22,Thu,2016,3,3.0,Away,NWE,L 0-27,,,,Injured Reserve,Undisclosed,3
Dalton Freeman,,,HOU,2016-10-02,Sun,2016,4,4.0,Home,TEN,W 27-20,,,,Injured Reserve,Undisclosed,4
Dalton Freeman,,,HOU,2016-10-09,Sun,2016,5,5.0,Away,MIN,L 13-31,,,,Injured Reserve,Undisclosed,5
Dalton Freeman,,,HOU,2016-10-16,Sun,2016,6,6.0,Home,IND,W 26-23,,,,Injured Reserve,Undisclosed,6
Dalton Freeman,,,HOU,2016-10-24,Mon,2016,7,7.0,Away,DEN,L 9-27,,,,Injured Reserve,Undisclosed,7
Dalton Freeman,,,HOU,2016-10-30,Sun,2016,8,8.0,Home,DET,W 20-13,,,,Injured Reserve,Undisclosed,8
Dalton Freeman,,,,,,2016,9,,,,,,,,,,9
Dalton Freeman,,,HOU,2016-11-13,Sun,2016,10,9.0,Away,JAX,W 24-21,,,,Injured Reserve,Undisclosed,10
Dalton Freeman,,,HOU,2016-11-21,Mon,2016,11,10.0,Away,OAK,L 20-27,,,,Injured Reserve,Undisclosed,11
Dalton Freeman,,,HOU,2016-11-27,Sun,2016,12,11.0,Home,SDG,L 13-21,,,,Injured Reserve,Undisclosed,12
Dalton Freeman,,,HOU,2016-12-04,Sun,2016,13,12.0,Away,GNB,L 13-21,,,,Injured Reserve,Undisclosed,13
Dalton Freeman,,,HOU,2016-12-11,Sun,2016,14,13.0,Away,IND,W 22-17,,,,Injured Reserve,Undisclosed,14
Dalton Freeman,,,HOU,2016-12-18,Sun,2016,15,14.0,Home,JAX,W 21-20,,,,Injured Reserve,Undisclosed,15
Dalton Freeman,,,HOU,2016-12-24,Sat,2016,16,15.0,Home,CIN,W 12-10,,,,Injured Reserve,Undisclosed,16
Dalton Freeman,,,HOU,2017-01-01,Sun,2016,17,16.0,Away,TEN,L 17-24,,,,Injured Reserve,Undisclosed,17
Damarious Randall,,DB,GNB,2016-10-09,Sun,2016,5,4.0,Home,NYG,W 23-16,,,,Questionable,groin,1
Damarious Randall,24.048,DB,GNB,2016-10-16,Sun,2016,6,5.0,Home,DAL,L 16-30,3.0,17.0,17.0,Questionable,groin,2
Damarious Randall,,DB,GNB,2016-10-20,Thu,2016,7,6.0,Home,CHI,W 26-10,,,,Out,groin,3
Damarious Randall,,DB,GNB,2016-10-30,Sun,2016,8,7.0,Away,ATL,L 32-33,,,,Out,groin,4
Damarious Randall,,DB,GNB,2016-11-06,Sun,2016,9,8.0,Home,IND,L 26-31,,,,Out,groin,5
Damarious Randall,,DB,GNB,2016-11-13,Sun,2016,10,9.0,Away,TEN,L 25-47,,,,Out,groin,6
Damarious Randall,,DB,GNB,2016-11-20,Sun,2016,11,10.0,Away,WAS,L 24-42,,,,Out,groin,7
Damarious Randall,24.091,DB,GNB,2016-11-28,Mon,2016,12,11.0,Away,PHI,W 27-13,10.5,57.0,57.0,Questionable,groin,8
Damarious Randall,24.097,DB,GNB,2016-12-04,Sun,2016,13,12.0,Home,HOU,W 21-13,2.25,48.0,48.0,Questionable,groin,9
Damarious Randall,24.104,DB,GNB,2016-12-11,Sun,2016,14,13.0,Home,SEA,W 38-10,21.0,61.0,61.0,Questionable,"groin, illness",10
Damarious Randall,24.111,DB,GNB,2016-12-18,Sun,2016,15,14.0,Away,CHI,W 30-27,3.0,42.0,42.0,Questionable,groin,11
Damarious Randall,24.117,DB,GNB,2016-12-24,Sat,2016,16,15.0,Home,MIN,W 38-25,9.0,62.0,62.0,Questionable,shoulder,12
Damarious Randall,24.125,DB,GNB,2017-01-01,Sun,2016,17,16.0,Away,DET,W 31-24,8.25,26.0,26.0,Questionable,shoulder,13
Damian Swann,,,NOR,2016-09-11,Sun,2016,1,1.0,Home,OAK,L 34-35,,,,Injured Reserve,Abdomen,1
Damian Swann,,,NOR,2016-09-18,Sun,2016,2,2.0,Away,NYG,L 13-16,,,,Injured Reserve,Abdomen,2
Damian Swann,,,NOR,2016-09-26,Mon,2016,3,3.0,Home,ATL,L 32-45,,,,Injured Reserve,Abdomen,3
Damian Swann,,,NOR,2016-10-02,Sun,2016,4,4.0,Away,SDG,W 35-34,,,,Injured Reserve,Abdomen,4
Damian Swann,,,,,,2016,5,,,,,,,,,,5
Damian Swann,,,NOR,2016-10-16,Sun,2016,6,5.0,Home,CAR,W 41-38,,,,Injured Reserve,Abdomen,6
Damian Swann,,,NOR,2016-10-23,Sun,2016,7,6.0,Away,KAN,L 21-27,,,,Injured Reserve,Abdomen,7
Damian Swann,,,NOR,2016-10-30,Sun,2016,8,7.0,Home,SEA,W 25-20,,,,Injured Reserve,Abdomen,8
Damian Swann,,,NOR,2016-11-06,Sun,2016,9,8.0,Away,SFO,W 41-23,,,,Injured Reserve,Abdomen,9
Damian Swann,,,NOR,2016-11-13,Sun,2016,10,9.0,Home,DEN,L 23-25,,,,Injured Reserve,Abdomen,10
Damian Swann,,,NOR,2016-11-17,Thu,2016,11,10.0,Away,CAR,L 20-23,,,,Injured Reserve,Abdomen,11
Damian Swann,,,NOR,2016-11-27,Sun,2016,12,11.0,Home,LAR,W 49-21,,,,Injured Reserve,Abdomen,12
Damian Swann,,,NOR,2016-12-04,Sun,2016,13,12.0,Home,DET,L 13-28,,,,Injured Reserve,Abdomen,13
Damian Swann,,,NOR,2016-12-11,Sun,2016,14,13.0,Away,TAM,L 11-16,,,,Injured Reserve,Abdomen,14
Damian Swann,,,NOR,2016-12-18,Sun,2016,15,14.0,Away,ARI,W 48-41,,,,Injured Reserve,Abdomen,15
Damian Swann,,,NOR,2016-12-24,Sat,2016,16,15.0,Home,TAM,W 31-24,,,,Injured Reserve,Abdomen,16
Damian Swann,,,NOR,2017-01-01,Sun,2016,17,16.0,Away,ATL,L 32-38,,,,Injured Reserve,Abdomen,17
Damontre Moore,,DL,SEA,2016-12-11,Sun,2016,14,13.0,Away,GNB,L 10-38,,,,Injured Reserve,Foot,1
Damontre Moore,,DL,SEA,2016-12-15,Thu,2016,15,14.0,Home,LAR,W 24-3,,,,Injured Reserve,Foot,2
Damontre Moore,,DL,SEA,2016-12-24,Sat,2016,16,15.0,Home,ARI,L 31-34,,,,Injured Reserve,Foot,3
Damontre Moore,,DL,SEA,2017-01-01,Sun,2016,17,16.0,Away,SFO,W 25-23,,,,Injured Reserve,Foot,4
Dan Bailey,28.257,K,DAL,2016-10-09,Sun,2016,5,5.0,Home,CIN,W 28-14,0.0,,,Questionable,back,1
Dan Bailey,28.264,K,DAL,2016-10-16,Sun,2016,6,6.0,Away,GNB,W 30-16,0.0,,,Questionable,back,2
Dan Bailey,,,,,,2016,7,,,,,,,,,,3
Dan Bailey,28.278,K,DAL,2016-10-30,Sun,2016,8,7.0,Home,PHI,W 29-23,1.5,,,,,4
Dan Bailey,28.285,K,DAL,2016-11-06,Sun,2016,9,8.0,Away,CLE,W 35-10,0.0,,,,,5
Dan Bailey,28.292,K,DAL,2016-11-13,Sun,2016,10,9.0,Away,PIT,W 35-30,0.0,,,,,6
Dan Bailey,28.299,K,DAL,2016-11-20,Sun,2016,11,10.0,Home,BAL,W 27-17,0.0,,,,,7
Dan Bailey,28.303,K,DAL,2016-11-24,Thu,2016,12,11.0,Home,WAS,W 31-26,0.0,,,,,8
Dan Bailey,28.31,K,DAL,2016-12-01,Thu,2016,13,12.0,Away,MIN,W 17-15,0.0,,,,,9
Dan Bailey,28.32,K,DAL,2016-12-11,Sun,2016,14,13.0,Away,NYG,L 7-10,0.0,,,,,10
Dan Bailey,28.327,K,DAL,2016-12-18,Sun,2016,15,14.0,Home,TAM,W 26-20,0.0,,,,,11
Dan Bailey,28.335,K,DAL,2016-12-26,Mon,2016,16,15.0,Home,DET,W 42-21,0.75,,,,,12
Dan Bailey,28.341,K,DAL,2017-01-01,Sun,2016,17,16.0,Away,PHI,L 13-27,0.0,,,,,13
Dan Skuta,,LB,JAX,2016-10-02,Sun,2016,4,4.0,Home,IND,W 30-27,,,,Questionable,Hip,1
Dan Skuta,,,,,,2016,5,,,,,,,,,,2
Dan Skuta,30.178,LB,JAX,2016-10-16,Sun,2016,6,5.0,Away,CHI,W 17-16,0.0,14.0,14.0,,,3
Dan Skuta,30.185,LB,JAX,2016-10-23,Sun,2016,7,6.0,Home,OAK,L 16-33,1.5,17.0,17.0,,,4
Dan Skuta,30.189,LB,JAX,2016-10-27,Thu,2016,8,7.0,Away,TEN,L 22-36,3.75,23.0,23.0,,,5
Dan Skuta,30.199,LB,JAX,2016-11-06,Sun,2016,9,8.0,Away,KAN,L 14-19,3.5,15.0,15.0,,,6
Dan Skuta,30.206,LB,JAX,2016-11-13,Sun,2016,10,9.0,Home,HOU,L 21-24,7.5,27.0,27.0,,,7
Dan Skuta,,LB,JAX,2016-11-20,Sun,2016,11,10.0,Away,DET,L 19-26,,,,Questionable,back,8
Dan Skuta,,LB,JAX,2016-11-27,Sun,2016,12,11.0,Away,BUF,L 21-28,,,,Out,back,9
Dan Skuta,30.227,LB,JAX,2016-12-04,Sun,2016,13,12.0,Home,DEN,L 10-20,1.5,13.0,13.0,,,10
Dan Skuta,30.234,LB,JAX,2016-12-11,Sun,2016,14,13.0,Home,MIN,L 16-25,5.75,22.0,22.0,Questionable,elbow,11
Dan Skuta,30.241,LB,JAX,2016-12-18,Sun,2016,15,14.0,Away,HOU,L 20-21,2.25,31.0,31.0,,,12
Dan Skuta,30.247,LB,JAX,2016-12-24,Sat,2016,16,15.0,Home,TEN,W 38-17,0.0,22.0,22.0,,,13
Dan Skuta,30.255,LB,JAX,2017-01-01,Sun,2016,17,16.0,Away,IND,L 20-24,3.5,14.0,14.0,,,14
Dan Williams,29.206,DL,OAK,2016-12-24,Sat,2016,16,15.0,Home,IND,W 33-25,0.0,19.0,19.0,Questionable,foot,1
Dan Williams,29.214,DL,OAK,2017-01-01,Sun,2016,17,16.0,Away,DEN,L 6-24,1.5,28.0,28.0,,,2
Daniel Kilgore,,OL,SFO,2016-12-18,Sun,2016,15,14.0,Away,ATL,L 13-41,,,,Injured Reserve,Hamstring,1
Daniel Kilgore,,OL,SFO,2016-12-24,Sat,2016,16,15.0,Away,LAR,W 22-21,,,,Injured Reserve,Hamstring,2
Daniel Kilgore,,OL,SFO,2017-01-01,Sun,2016,17,16.0,Home,SEA,L 23-25,,,,Injured Reserve,Hamstring,3
Daniel Lasco,,RB,NOR,2016-10-23,Sun,2016,7,6.0,Away,KAN,L 21-27,,,,Out,hamstring,1
Daniel Lasco,24.021,RB,NOR,2016-10-30,Sun,2016,8,7.0,Home,SEA,W 25-20,3.0,8.0,0.11,Questionable,hamstring,2
Daniel Lasco,,RB,NOR,2016-11-06,Sun,2016,9,8.0,Away,SFO,W 41-23,,,,Out,hamstring,3
Daniel Lasco,,RB,NOR,2016-11-13,Sun,2016,10,9.0,Home,DEN,L 23-25,,,,Questionable,hamstring,4
Daniel Lasco,,RB,NOR,2016-11-17,Thu,2016,11,10.0,Away,CAR,L 20-23,,,,Out,hamstring,5
Daniel Lasco,,RB,NOR,2016-11-27,Sun,2016,12,11.0,Home,LAR,W 49-21,,,,Out,hamstring,6
Daniel Lasco,,RB,NOR,2016-12-04,Sun,2016,13,12.0,Home,DET,L 13-28,,,,Out,hamstring,7
Daniel Lasco,24.063,RB,NOR,2016-12-11,Sun,2016,14,13.0,Away,TAM,L 11-16,1.5,,,Questionable,hamstring,8
Daniel Lasco,,RB,NOR,2016-12-18,Sun,2016,15,14.0,Away,ARI,W 48-41,,,,Questionable,hamstring,9
Daniel Lasco,,,,,,2016,16,,,,,,,,,,10
Daniel Lasco,,,,,,2016,17,,,,,,,,,,11
Dannell Ellerbe,,LB,NOR,2016-09-11,Sun,2016,1,1.0,Home,OAK,L 34-35,,,,Out,quadriceps,1
Dannell Ellerbe,,LB,NOR,2016-09-18,Sun,2016,2,2.0,Away,NYG,L 13-16,,,,Out,quadriceps,2
Dannell Ellerbe,,LB,NOR,2016-09-26,Mon,2016,3,3.0,Home,ATL,L 32-45,,,,Questionable,quadriceps,3
Dannell Ellerbe,,LB,NOR,2016-10-02,Sun,2016,4,4.0,Away,SDG,W 35-34,,,,Questionable,quadriceps,4
Dannell Ellerbe,,,,,,2016,5,,,,,,,,,,5
Dannell Ellerbe,,LB,NOR,2016-10-16,Sun,2016,6,5.0,Home,CAR,W 41-38,,,,Out,quadriceps,6
Dannell Ellerbe,,LB,NOR,2016-10-23,Sun,2016,7,6.0,Away,KAN,L 21-27,,,,Out,quadriceps,7
Dannell Ellerbe,30.336,LB,NOR,2016-10-30,Sun,2016,8,7.0,Home,SEA,W 25-20,7.5,18.0,18.0,Questionable,quadriceps,8
Dannell Ellerbe,,LB,NOR,2016-11-06,Sun,2016,9,8.0,Away,SFO,W 41-23,,,,Out,quadriceps,9
Dannell Ellerbe,30.35,LB,NOR,2016-11-13,Sun,2016,10,9.0,Home,DEN,L 23-25,14.25,65.0,65.0,Questionable,quadriceps,10
Dannell Ellerbe,30.354,LB,NOR,2016-11-17,Thu,2016,11,10.0,Away,CAR,L 20-23,10.5,45.0,45.0,,,11
Dannell Ellerbe,30.364,LB,NOR,2016-11-27,Sun,2016,12,11.0,Home,LAR,W 49-21,12.75,48.0,48.0,,,12
Dannell Ellerbe,31.005,LB,NOR,2016-12-04,Sun,2016,13,12.0,Home,DET,L 13-28,13.5,66.0,66.0,,,13
Dannell Ellerbe,31.012,LB,NOR,2016-12-11,Sun,2016,14,13.0,Away,TAM,L 11-16,11.0,43.0,43.0,,,14
Dannell Ellerbe,31.019,LB,NOR,2016-12-18,Sun,2016,15,14.0,Away,ARI,W 48-41,0.0,45.0,45.0,,,15
Dannell Ellerbe,31.025,LB,NOR,2016-12-24,Sat,2016,16,15.0,Home,TAM,W 31-24,8.25,52.0,52.0,Questionable,foot,16
Dannell Ellerbe,31.033,LB,NOR,2017-01-01,Sun,2016,17,16.0,Away,ATL,L 32-38,9.75,62.0,62.0,Questionable,foot,17
Danny Amendola,,WR,NWE,2016-12-12,Mon,2016,14,13.0,Home,BAL,W 30-23,,,,Out,ankle,1
Danny Amendola,,WR,NWE,2016-12-18,Sun,2016,15,14.0,Away,DEN,W 16-3,,,,Out,ankle,2
Danny Amendola,,WR,NWE,2016-12-24,Sat,2016,16,15.0,Home,NYJ,W 41-3,,,,Out,ankle,3
Danny Amendola,,WR,NWE,2017-01-01,Sun,2016,17,16.0,Away,MIA,W 35-14,,,,Out,ankle,4
Danny Mason,,,CHI,2016-09-11,Sun,2016,1,1.0,Away,HOU,L 14-23,,,,Injured Reserve,Undisclosed,1
Danny Mason,,,CHI,2016-09-19,Mon,2016,2,2.0,Home,PHI,L 14-29,,,,Injured Reserve,Undisclosed,2
Danny Mason,,,CHI,2016-09-25,Sun,2016,3,3.0,Away,DAL,L 17-31,,,,Injured Reserve,Undisclosed,3
Danny Mason,,,CHI,2016-10-02,Sun,2016,4,4.0,Home,DET,W 17-14,,,,Injured Reserve,Undisclosed,4
Danny Mason,,,CHI,2016-10-09,Sun,2016,5,5.0,Away,IND,L 23-29,,,,Injured Reserve,Undisclosed,5
Danny Mason,,,CHI,2016-10-16,Sun,2016,6,6.0,Home,JAX,L 16-17,,,,Injured Reserve,Undisclosed,6
Danny Mason,,,CHI,2016-10-20,Thu,2016,7,7.0,Away,GNB,L 10-26,,,,Injured Reserve,Undisclosed,7
Danny Mason,,,CHI,2016-10-31,Mon,2016,8,8.0,Home,MIN,W 20-10,,,,Injured Reserve,Undisclosed,8
Danny Mason,,,,,,2016,9,,,,,,,,,,9
Danny Mason,,,CHI,2016-11-13,Sun,2016,10,9.0,Away,TAM,L 10-36,,,,Injured Reserve,Undisclosed,10
Danny Mason,,,CHI,2016-11-20,Sun,2016,11,10.0,Away,NYG,L 16-22,,,,Injured Reserve,Undisclosed,11
Danny Mason,,,CHI,2016-11-27,Sun,2016,12,11.0,Home,TEN,L 21-27,,,,Injured Reserve,Undisclosed,12
Danny Mason,,,CHI,2016-12-04,Sun,2016,13,12.0,Home,SFO,W 26-6,,,,Injured Reserve,Undisclosed,13
Danny Mason,,,CHI,2016-12-11,Sun,2016,14,13.0,Away,DET,L 17-20,,,,Injured Reserve,Undisclosed,14
Danny Mason,,,CHI,2016-12-18,Sun,2016,15,14.0,Home,GNB,L 27-30,,,,Injured Reserve,Undisclosed,15
Danny Mason,,,CHI,2016-12-24,Sat,2016,16,15.0,Home,WAS,L 21-41,,,,Injured Reserve,Undisclosed,16
Danny Mason,,,CHI,2017-01-01,Sun,2016,17,16.0,Away,MIN,L 10-38,,,,Injured Reserve,Undisclosed,17
Danny Trevathan,26.179,LB,CHI,2016-09-19,Mon,2016,2,2.0,Home,PHI,L 14-29,6.0,70.0,70.0,day-to-day,thumb,1
Danny Trevathan,,LB,CHI,2016-09-25,Sun,2016,3,3.0,Away,DAL,L 17-31,,,,Out,thumb,2
Danny Trevathan,,LB,CHI,2016-10-02,Sun,2016,4,4.0,Home,DET,W 17-14,,,,Doubtful,thumb,3
Danny Trevathan,26.199,LB,CHI,2016-10-09,Sun,2016,5,5.0,Away,IND,L 23-29,7.5,57.0,57.0,Questionable,thumb,4
Danny Trevathan,26.206,LB,CHI,2016-10-16,Sun,2016,6,6.0,Home,JAX,L 16-17,6.75,47.0,47.0,day-to-day,thumb,5
Danny Trevathan,26.21,LB,CHI,2016-10-20,Thu,2016,7,7.0,Away,GNB,L 10-26,9.0,70.0,70.0,day-to-day,thumb,6
Danny Trevathan,26.221,LB,CHI,2016-10-31,Mon,2016,8,8.0,Home,MIN,W 20-10,9.75,58.0,58.0,day-to-day,thumb,7
Danny Trevathan,,,,,,2016,9,,,,,,,,,,8
Danny Trevathan,26.234,LB,CHI,2016-11-13,Sun,2016,10,9.0,Away,TAM,L 10-36,18.0,65.0,65.0,day-to-day,thumb,9
Danny Trevathan,26.241,LB,CHI,2016-11-20,Sun,2016,11,10.0,Away,NYG,L 16-22,15.0,67.0,67.0,day-to-day,thumb,10
Danny Trevathan,26.248,LB,CHI,2016-11-27,Sun,2016,12,11.0,Home,TEN,L 21-27,6.75,56.0,56.0,day-to-day,thumb,11
Danny Trevathan,,LB,CHI,2016-12-04,Sun,2016,13,12.0,Home,SFO,W 26-6,,,,Injured Reserve,Knee,12
Danny Trevathan,,LB,CHI,2016-12-11,Sun,2016,14,13.0,Away,DET,L 17-20,,,,Injured Reserve,Knee,13
Danny Trevathan,,LB,CHI,2016-12-18,Sun,2016,15,14.0,Home,GNB,L 27-30,,,,Injured Reserve,Knee,14
Danny Trevathan,,LB,CHI,2016-12-24,Sat,2016,16,15.0,Home,WAS,L 21-41,,,,Injured Reserve,Knee,15
Danny Trevathan,,LB,CHI,2017-01-01,Sun,2016,17,16.0,Away,MIN,L 10-38,,,,Injured Reserve,Knee,16
Danny Woodhead,,RB,LAC,2016-09-25,,2016,3,,,IND,,,,,Injured Reserve,Knee,1
Danny Woodhead,,RB,LAC,2016-10-02,,2016,4,,,NOR,,,,,Injured Reserve,Knee,2
Danny Woodhead,,RB,LAC,2016-10-09,,2016,5,,,OAK,,,,,Injured Reserve,Knee,3
Danny Woodhead,,RB,LAC,2016-10-13,,2016,6,,,DEN,,,,,Injured Reserve,Knee,4
Danny Woodhead,,RB,LAC,2016-10-23,,2016,7,,,ATL,,,,,Injured Reserve,Knee,5
Danny Woodhead,,RB,LAC,2016-10-30,,2016,8,,,DEN,,,,,Injured Reserve,Knee,6
Danny Woodhead,,RB,LAC,2016-11-06,,2016,9,,,TEN,,,,,Injured Reserve,Knee,7
Danny Woodhead,,RB,LAC,2016-11-13,,2016,10,,,MIA,,,,,Injured Reserve,Knee,8
Danny Woodhead,,,,,,2016,11,,,,,,,,,,9
Danny Woodhead,,RB,LAC,2016-11-27,,2016,12,,,HOU,,,,,Injured Reserve,Knee,10
Danny Woodhead,,RB,LAC,2016-12-04,,2016,13,,,TAM,,,,,Injured Reserve,Knee,11
Danny Woodhead,,RB,LAC,2016-12-11,,2016,14,,,CAR,,,,,Injured Reserve,Knee,12
Danny Woodhead,,RB,LAC,2016-12-18,,2016,15,,,OAK,,,,,Injured Reserve,Knee,13
Danny Woodhead,,RB,LAC,2016-12-24,,2016,16,,,CLE,,,,,Injured Reserve,Knee,14
Danny Woodhead,,RB,LAC,2017-01-01,,2016,17,,,KAN,,,,,Injured Reserve,Knee,15
Darian Thompson,,DB,NYG,2016-09-25,Sun,2016,3,3.0,Home,WAS,L 27-29,,,,Injured Reserve,Foot,1
Darian Thompson,,DB,NYG,2016-10-03,Mon,2016,4,4.0,Away,MIN,L 10-24,,,,Injured Reserve,Foot,2
Darian Thompson,,DB,NYG,2016-10-09,Sun,2016,5,5.0,Away,GNB,L 16-23,,,,Injured Reserve,Foot,3
Darian Thompson,,DB,NYG,2016-10-16,Sun,2016,6,6.0,Home,BAL,W 27-23,,,,Injured Reserve,Foot,4
Darian Thompson,,DB,NYG,2016-10-23,Sun,2016,7,7.0,Away,LAR,W 17-10,,,,Injured Reserve,Foot,5
Darian Thompson,,,,,,2016,8,,,,,,,,,,6
Darian Thompson,,DB,NYG,2016-11-06,Sun,2016,9,8.0,Home,PHI,W 28-23,,,,Injured Reserve,Foot,7
Darian Thompson,,DB,NYG,2016-11-14,Mon,2016,10,9.0,Home,CIN,W 21-20,,,,Injured Reserve,Foot,8
Darian Thompson,,DB,NYG,2016-11-20,Sun,2016,11,10.0,Home,CHI,W 22-16,,,,Injured Reserve,Foot,9
Darian Thompson,,DB,NYG,2016-11-27,Sun,2016,12,11.0,Away,CLE,W 27-13,,,,Injured Reserve,Foot,10
Darian Thompson,,DB,NYG,2016-12-04,Sun,2016,13,12.0,Away,PIT,L 14-24,,,,Injured Reserve,Foot,11
Darian Thompson,,DB,NYG,2016-12-11,Sun,2016,14,13.0,Home,DAL,W 10-7,,,,Injured Reserve,Foot,12
Darian Thompson,,DB,NYG,2016-12-18,Sun,2016,15,14.0,Home,DET,W 17-6,,,,Injured Reserve,Foot,13
Darian Thompson,,DB,NYG,2016-12-22,Thu,2016,16,15.0,Away,PHI,L 19-24,,,,Injured Reserve,Foot,14
Darian Thompson,,DB,NYG,2017-01-01,Sun,2016,17,16.0,Away,WAS,W 19-10,,,,Injured Reserve,Foot,15
Darius Butler,,DB,IND,2016-09-11,Sun,2016,1,1.0,Home,DET,L 35-39,,,,Out,ankle,1
