Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Healthy_Week
Jon Feliciano,25.251,OL,OAK,2017-10-19,Thu,2017,7,7.0,Home,KAN,W 31-30,0.0,,,,,7
Jon Feliciano,25.261,OL,OAK,2017-10-29,Sun,2017,8,8.0,Away,BUF,L 14-34,0.0,,,,,8
Jon Feliciano,25.268,OL,OAK,2017-11-05,Sun,2017,9,9.0,Away,MIA,W 27-24,0.0,,,,,9
Jon Feliciano,,,,,,2017,10,,,,,,,,,,10
Jon Feliciano,25.282,OL,OAK,2017-11-19,Sun,2017,11,10.0,Home,NWE,L 8-33,0.0,,,,,11
Jon Feliciano,25.289,OL,OAK,2017-11-26,Sun,2017,12,11.0,Home,DEN,W 21-14,0.0,,,,,12
Jon Feliciano,25.296,OL,OAK,2017-12-03,Sun,2017,13,12.0,Home,NYG,W 24-17,0.0,,,,,13
Jonathan Allen,22.237,DL,WAS,2017-09-10,Sun,2017,1,1.0,Home,PHI,L 17-30,5.25,42.0,42.0,,,1
Jonathan Allen,22.244,DL,WAS,2017-09-17,Sun,2017,2,2.0,Away,LAR,W 27-20,0.75,29.0,29.0,,,2
Jonathan Allen,22.251,DL,WAS,2017-09-24,Sun,2017,3,3.0,Home,OAK,W 27-10,5.5,22.0,22.0,,,3
Jonathan Allen,22.259,DL,WAS,2017-10-02,Mon,2017,4,4.0,Away,KAN,L 20-29,2.25,37.0,37.0,,,4
Jonathan Allen,,,,,,2017,5,,,,,,,,,,5
Jonathan Allen,22.272,DL,WAS,2017-10-15,Sun,2017,6,5.0,Home,SFO,W 26-24,0.0,29.0,29.0,,,6
Jonathan Bostic,26.128,LB,IND,2017-09-10,Sun,2017,1,1.0,Away,LAR,L 9-46,9.0,,,,,1
Jonathan Bostic,26.135,LB,IND,2017-09-17,Sun,2017,2,2.0,Home,ARI,L 13-16,6.0,,,,,2
Jonathan Bostic,26.142,LB,IND,2017-09-24,Sun,2017,3,3.0,Home,CLE,W 31-28,17.0,,,,,3
Jonathan Bostic,26.149,LB,IND,2017-10-01,Sun,2017,4,4.0,Away,SEA,L 18-46,12.75,,,,,4
Jonathan Bostic,26.156,LB,IND,2017-10-08,Sun,2017,5,5.0,Home,SFO,W 26-23,7.5,,,,,5
Jonathan Casillas,30.099,LB,NYG,2017-09-10,Sun,2017,1,1.0,Away,DAL,L 3-19,8.0,62.0,62.0,,,1
Jonathan Casillas,30.107,LB,NYG,2017-09-18,Mon,2017,2,2.0,Home,DET,L 10-24,7.75,53.0,53.0,,,2
Jonathan Casillas,30.113,LB,NYG,2017-09-24,Sun,2017,3,3.0,Away,PHI,L 24-27,7.5,68.0,68.0,,,3
Jonotthan Harrison,26.016,OL,NYJ,2017-09-10,Sun,2017,1,1.0,Away,BUF,L 12-21,0.0,,,,,1
Jordan Evans,22.226,LB,CIN,2017-09-10,Sun,2017,1,1.0,Home,BAL,L 0-20,1.5,12.0,12.0,,,1
Jordan Evans,22.23,LB,CIN,2017-09-14,Thu,2017,2,2.0,Home,HOU,L 9-13,0.0,,,,,2
Jordan Evans,22.24,LB,CIN,2017-09-24,Sun,2017,3,3.0,Away,GNB,L 24-27,0.75,,,,,3
Jordan Hicks,25.075,LB,PHI,2017-09-10,Sun,2017,1,1.0,Away,WAS,W 30-17,13.0,63.0,63.0,,,1
Jordan Hicks,25.082,LB,PHI,2017-09-17,Sun,2017,2,2.0,Away,KAN,L 20-27,3.0,53.0,53.0,,,2
Jordan Hicks,25.089,LB,PHI,2017-09-24,Sun,2017,3,3.0,Home,NYG,W 27-24,0.75,14.0,14.0,,,3
Jordan Howard,22.312,RB,CHI,2017-09-10,Sun,2017,1,1.0,Home,ATL,L 17-23,14.1,38.0,0.57,,,1
Jordan Leggett,,,,,,2017,1,,,,,,,,,,1
Jordan Leslie,,,,,,2017,1,,,,,,,,,,1
Jordan Leslie,,,,,,2017,2,,,,,,,,,,2
Jordan Leslie,25.328,WR,CLE,2017-09-24,Sun,2017,3,3.0,Away,IND,L 28-31,3.1,,,,,3
Jordan Leslie,25.335,WR,CLE,2017-10-01,Sun,2017,4,4.0,Home,CIN,L 7-31,0.0,,,,,4
Jordan Matthews,25.056,WR,BUF,2017-09-10,Sun,2017,1,1.0,Home,NYJ,W 21-12,7.1000000000000005,67.0,0.87,,,1
Jordan Matthews,25.063,WR,BUF,2017-09-17,Sun,2017,2,2.0,Away,CAR,L 3-9,4.5,50.0,0.93,,,2
Jordan Matthews,25.07,WR,BUF,2017-09-24,Sun,2017,3,3.0,Home,DEN,W 26-16,7.6,50.0,0.77,,,3
Jordan Matthews,25.077,WR,BUF,2017-10-01,Sun,2017,4,4.0,Away,ATL,W 23-17,8.0,39.0,0.65,,,4
Jordan Phillips,,,,,,2017,1,,,,,,,,,,1
Jordan Phillips,24.361,DL,MIA,2017-09-17,Sun,2017,2,1.0,Away,LAC,W 19-17,2.25,21.0,21.0,,,2
Jordan Poyer,26.138,DB,BUF,2017-09-10,Sun,2017,1,1.0,Home,NYJ,W 21-12,19.5,58.0,58.0,,,1
Jordan Poyer,26.145,DB,BUF,2017-09-17,Sun,2017,2,2.0,Away,CAR,L 3-9,24.0,69.0,69.0,,,2
Jordan Poyer,26.152,DB,BUF,2017-09-24,Sun,2017,3,3.0,Home,DEN,W 26-16,4.5,70.0,70.0,,,3
Jordan Poyer,26.159,DB,BUF,2017-10-01,Sun,2017,4,4.0,Away,ATL,W 23-17,7.5,76.0,76.0,,,4
Jordan Poyer,26.166,DB,BUF,2017-10-08,Sun,2017,5,5.0,Away,CIN,L 16-20,16.0,66.0,66.0,,,5
Jordan Poyer,,,,,,2017,6,,,,,,,,,,6
Jordan Poyer,26.18,DB,BUF,2017-10-22,Sun,2017,7,6.0,Home,TAM,W 30-27,8.25,72.0,72.0,,,7
Jordan Reed,27.069,TE,WAS,2017-09-10,Sun,2017,1,1.0,Home,PHI,L 17-30,6.1,55.0,0.87,,,1
Jordan Reed,27.076,TE,WAS,2017-09-17,Sun,2017,2,2.0,Away,LAR,W 27-20,7.800000000000001,40.0,0.56,,,2
Jordan Todman,27.198,RB,HOU,2017-09-10,Sun,2017,1,1.0,Home,JAX,L 7-29,0.0,,,,,1
Jordan Todman,27.202,RB,HOU,2017-09-14,Thu,2017,2,2.0,Away,CIN,W 13-9,0.0,,,,,2
Jordan Todman,27.212,RB,HOU,2017-09-24,Sun,2017,3,3.0,Away,NWE,L 33-36,0.0,,,,,3
Jordan Todman,27.219,RB,HOU,2017-10-01,Sun,2017,4,4.0,Home,TEN,W 57-14,3.0,,,,,4
Jordan Todman,27.226,RB,HOU,2017-10-08,Sun,2017,5,5.0,Home,KAN,L 34-42,0.0,,,,,5
Jordan Tripp,,,,,,2017,1,,,,,,,,,,1
Jordan Tripp,,,,,,2017,2,,,,,,,,,,2
Jordan Tripp,26.174,LB,ATL,2017-09-24,Sun,2017,3,3.0,Away,DET,W 30-26,0.0,,,,,3
Jordan Tripp,26.181,LB,ATL,2017-10-01,Sun,2017,4,4.0,Home,BUF,L 17-23,0.0,,,,,4
Jordan Tripp,,,,,,2017,5,,,,,,,,,,5
Jordan Tripp,26.195,LB,ATL,2017-10-15,Sun,2017,6,5.0,Home,MIA,L 17-20,0.0,,,,,6
Jordy Nelson,32.102,WR,GNB,2017-09-10,Sun,2017,1,1.0,Home,SEA,W 17-9,17.4,76.0,0.93,,,1
Jordy Nelson,32.109,WR,GNB,2017-09-17,Sun,2017,2,2.0,Away,ATL,L 23-34,0.0,7.0,0.09,,,2
Josh Bellamy,28.115,WR,CHI,2017-09-10,Sun,2017,1,1.0,Home,ATL,L 17-23,4.2,33.0,0.49,,,1
Josh Bynes,28.017,LB,ARI,2017-09-10,Sun,2017,1,1.0,Away,DET,L 23-35,6.0,30.0,30.0,,,1
Josh Bynes,28.024,LB,ARI,2017-09-17,Sun,2017,2,2.0,Away,IND,W 16-13,17.5,15.0,15.0,,,2
Josh Bynes,28.032,LB,ARI,2017-09-25,Mon,2017,3,3.0,Home,DAL,L 17-28,1.5,9.0,9.0,,,3
Josh Bynes,28.038,LB,ARI,2017-10-01,Sun,2017,4,4.0,Home,SFO,W 18-15,3.0,,,,,4
Josh Bynes,28.045,LB,ARI,2017-10-08,Sun,2017,5,5.0,Away,PHI,L 7-34,0.75,2.0,2.0,,,5
Josh Bynes,28.052,LB,ARI,2017-10-15,Sun,2017,6,6.0,Home,TAM,W 38-33,0.0,1.0,1.0,,,6
Josh Bynes,28.059,LB,ARI,2017-10-22,Sun,2017,7,7.0,Away,LAR,L 0-33,3.75,17.0,17.0,,,7
Josh Bynes,,,,,,2017,8,,,,,,,,,,8
Josh Bynes,28.073,LB,ARI,2017-11-05,Sun,2017,9,8.0,Away,SFO,W 20-10,0.0,1.0,1.0,,,9
Josh Bynes,28.077,LB,ARI,2017-11-09,Thu,2017,10,9.0,Home,SEA,L 16-22,1.5,1.0,1.0,,,10
Josh Bynes,28.087,LB,ARI,2017-11-19,Sun,2017,11,10.0,Away,HOU,L 21-31,0.0,2.0,2.0,,,11
Josh Bynes,28.094,LB,ARI,2017-11-26,Sun,2017,12,11.0,Home,JAX,W 27-24,16.75,57.0,57.0,,,12
Josh Bynes,28.101,LB,ARI,2017-12-03,Sun,2017,13,12.0,Home,LAR,L 16-32,15.5,58.0,58.0,,,13
Josh Bynes,28.108,LB,ARI,2017-12-10,Sun,2017,14,13.0,Home,TEN,W 12-7,9.0,11.0,11.0,,,14
Josh Bynes,28.115,LB,ARI,2017-12-17,Sun,2017,15,14.0,Away,WAS,L 15-20,1.5,30.0,30.0,,,15
Josh Doctson,24.281,WR,WAS,2017-09-10,Sun,2017,1,1.0,Home,PHI,L 17-30,0.0,20.0,0.32,,,1
Josh Forrest,,,,,,2017,1,,,,,,,,,,1
Josh Forrest,,,,,,2017,2,,,,,,,,,,2
Josh Forrest,,,,,,2017,3,,,,,,,,,,3
Josh Forrest,,,,,,2017,4,,,,,,,,,,4
Josh Forrest,,,,,,2017,5,,,,,,,,,,5
Josh Forrest,,,,,,2017,6,,,,,,,,,,6
Josh Forrest,,,,,,2017,7,,,,,,,,,,7
Josh Forrest,,,,,,2017,8,,,,,,,,,,8
Josh Forrest,,,,,,2017,9,,,,,,,,,,9
Josh Forrest,,,,,,2017,10,,,,,,,,,,10
Josh Forrest,25.269,LB,SEA,2017-11-20,Mon,2017,11,10.0,Home,ATL,L 31-34,0.0,1.0,1.0,,,11
Josh Forrest,25.275,LB,SEA,2017-11-26,Sun,2017,12,11.0,Away,SFO,W 24-13,0.0,,,,,12
Josh Martin,25.307,LB,NYJ,2017-09-10,Sun,2017,1,1.0,Away,BUF,L 12-21,14.75,38.0,38.0,,,1
Josh Martin,25.314,LB,NYJ,2017-09-17,Sun,2017,2,2.0,Away,OAK,L 20-45,5.25,23.0,23.0,,,2
Josh Martin,25.321,LB,NYJ,2017-09-24,Sun,2017,3,3.0,Home,MIA,W 20-6,0.0,14.0,14.0,,,3
Josh Mauro,26.205,DL,ARI,2017-09-10,Sun,2017,1,1.0,Away,DET,L 23-35,4.5,27.0,27.0,,,1
Josh Mauro,26.212,DL,ARI,2017-09-17,Sun,2017,2,2.0,Away,IND,W 16-13,8.25,26.0,26.0,,,2
Josh Mauro,26.22,DL,ARI,2017-09-25,Mon,2017,3,3.0,Home,DAL,L 17-28,0.0,19.0,19.0,,,3
Josh Mauro,26.226,DL,ARI,2017-10-01,Sun,2017,4,4.0,Home,SFO,W 18-15,0.0,32.0,32.0,,,4
Josh Mauro,26.233,DL,ARI,2017-10-08,Sun,2017,5,5.0,Away,PHI,L 7-34,4.5,33.0,33.0,,,5
Josh Mauro,26.24,DL,ARI,2017-10-15,Sun,2017,6,6.0,Home,TAM,W 38-33,2.25,37.0,37.0,,,6
Josh Mauro,26.247,DL,ARI,2017-10-22,Sun,2017,7,7.0,Away,LAR,L 0-33,4.5,36.0,36.0,,,7
Josh Mauro,,,,,,2017,8,,,,,,,,,,8
Josh Mauro,26.261,DL,ARI,2017-11-05,Sun,2017,9,8.0,Away,SFO,W 20-10,3.75,29.0,29.0,,,9
Josh Mauro,26.265,DL,ARI,2017-11-09,Thu,2017,10,9.0,Home,SEA,L 16-22,0.75,33.0,33.0,,,10
Josh Mauro,26.275,DL,ARI,2017-11-19,Sun,2017,11,10.0,Away,HOU,L 21-31,0.0,29.0,29.0,,,11
Josh McCown,38.068,QB,NYJ,2017-09-10,Sun,2017,1,1.0,Away,BUF,L 12-21,11.48,58.0,1.0,,,1
Josh McCown,38.075,QB,NYJ,2017-09-17,Sun,2017,2,2.0,Away,OAK,L 20-45,15.740000000000002,57.0,1.0,,,2
Josh McCown,38.082,QB,NYJ,2017-09-24,Sun,2017,3,3.0,Home,MIA,W 20-6,14.66,63.0,1.0,,,3
Josh McCown,38.089,QB,NYJ,2017-10-01,Sun,2017,4,4.0,Home,JAX,W 23-20,5.960000000000001,70.0,1.0,,,4
Josh McCown,38.096,QB,NYJ,2017-10-08,Sun,2017,5,5.0,Away,CLE,W 17-14,14.46,53.0,1.0,,,5
Josh McCown,38.103,QB,NYJ,2017-10-15,Sun,2017,6,6.0,Home,NWE,L 17-24,22.26,76.0,1.0,,,6
Josh McCown,38.11,QB,NYJ,2017-10-22,Sun,2017,7,7.0,Away,MIA,L 28-31,25.46,56.0,1.0,,,7
Josh McCown,38.117,QB,NYJ,2017-10-29,Sun,2017,8,8.0,Home,ATL,L 20-25,18.28,61.0,1.0,,,8
Josh McCown,38.121,QB,NYJ,2017-11-02,Thu,2017,9,9.0,Home,BUF,W 34-21,16.900000000000002,67.0,1.0,,,9
Josh McCown,38.131,QB,NYJ,2017-11-12,Sun,2017,10,10.0,Away,TAM,L 10-15,13.48,69.0,1.0,,,10
Josh McCown,,,,,,2017,11,,,,,,,,,,11
Josh McCown,38.145,QB,NYJ,2017-11-26,Sun,2017,12,11.0,Home,CAR,L 27-35,25.08,70.0,0.99,,,12
Josh McCown,38.152,QB,NYJ,2017-12-03,Sun,2017,13,12.0,Home,KAN,W 38-31,31.14,91.0,1.0,,,13
Josh McCown,38.159,QB,NYJ,2017-12-10,Sun,2017,14,13.0,Away,DEN,L 0-23,-0.4599999999999999,29.0,0.58,,,14
Josh Norman,29.269,DB,WAS,2017-09-10,Sun,2017,1,1.0,Home,PHI,L 17-30,8.25,69.0,69.0,,,1
Josh Norman,29.276,DB,WAS,2017-09-17,Sun,2017,2,2.0,Away,LAR,W 27-20,16.25,47.0,47.0,,,2
Josh Robinson,,,,,,2017,1,,,,,,,,,,1
Josh Robinson,26.252,DB,TAM,2017-09-17,Sun,2017,2,1.0,Home,CHI,W 29-7,0.0,,,,,2
Josh Robinson,26.259,DB,TAM,2017-09-24,Sun,2017,3,2.0,Away,MIN,L 17-34,0.0,,,,,3
Josh Robinson,26.266,DB,TAM,2017-10-01,Sun,2017,4,3.0,Home,NYG,W 25-23,0.0,1.0,1.0,,,4
Josh Robinson,26.27,DB,TAM,2017-10-05,Thu,2017,5,4.0,Home,NWE,L 14-19,0.0,,,,,5
Josh Sitton,31.086,OL,CHI,2017-09-10,Sun,2017,1,1.0,Home,ATL,L 17-23,0.0,,,,,1
Josh Sitton,31.093,OL,CHI,2017-09-17,Sun,2017,2,2.0,Away,TAM,L 7-29,0.0,,,,,2
Josh Wells,26.208,OL,JAX,2017-09-10,Sun,2017,1,1.0,Away,HOU,W 29-7,0.0,,,,,1
Josh Wells,26.215,OL,JAX,2017-09-17,Sun,2017,2,2.0,Home,TEN,L 16-37,0.0,,,,,2
Josh Wells,26.222,OL,JAX,2017-09-24,Sun,2017,3,3.0,Home,BAL,W 44-7,0.0,,,,,3
Josh Wells,26.229,OL,JAX,2017-10-01,Sun,2017,4,4.0,Away,NYJ,L 20-23,0.0,,,,,4
Josh Wells,26.236,OL,JAX,2017-10-08,Sun,2017,5,5.0,Away,PIT,W 30-9,0.0,,,,,5
Josh Wells,26.243,OL,JAX,2017-10-15,Sun,2017,6,6.0,Home,LAR,L 17-27,0.0,,,,,6
Josh Wells,26.25,OL,JAX,2017-10-22,Sun,2017,7,7.0,Away,IND,W 27-0,0.0,,,,,7
Josh Wells,,,,,,2017,8,,,,,,,,,,8
Josh Wells,26.264,OL,JAX,2017-11-05,Sun,2017,9,8.0,Home,CIN,W 23-7,0.0,,,,,9
Josh Wells,26.271,OL,JAX,2017-11-12,Sun,2017,10,9.0,Home,LAC,W 20-17,0.0,,,,,10
Josh Wells,26.278,OL,JAX,2017-11-19,Sun,2017,11,10.0,Away,CLE,W 19-7,0.0,,,,,11
Josh Wells,26.285,OL,JAX,2017-11-26,Sun,2017,12,11.0,Away,ARI,L 24-27,0.0,,,,,12
JuJu Smith-Schuster,20.292,WR,PIT,2017-09-10,Sun,2017,1,1.0,Away,CLE,W 21-18,0.0,25.0,0.42,,,1
JuJu Smith-Schuster,20.299,WR,PIT,2017-09-17,Sun,2017,2,2.0,Home,MIN,W 26-9,9.1,39.0,0.52,,,2
JuJu Smith-Schuster,20.306,WR,PIT,2017-09-24,Sun,2017,3,3.0,Away,CHI,L 17-23,4.9,51.0,0.8,,,3
JuJu Smith-Schuster,20.313,WR,PIT,2017-10-01,Sun,2017,4,4.0,Away,BAL,W 26-9,12.2,54.0,0.71,,,4
JuJu Smith-Schuster,20.32,WR,PIT,2017-10-08,Sun,2017,5,5.0,Home,JAX,L 9-30,7.800000000000001,66.0,0.83,,,5
JuJu Smith-Schuster,20.327,WR,PIT,2017-10-15,Sun,2017,6,6.0,Away,KAN,W 19-13,4.7,43.0,0.67,,,6
JuJu Smith-Schuster,20.334,WR,PIT,2017-10-22,Sun,2017,7,7.0,Home,CIN,W 29-14,10.9,31.0,0.45,,,7
JuJu Smith-Schuster,20.341,WR,PIT,2017-10-29,Sun,2017,8,8.0,Away,DET,W 20-15,28.8,51.0,0.8,,,8
JuJu Smith-Schuster,,,,,,2017,9,,,,,,,,,,9
JuJu Smith-Schuster,20.355,WR,PIT,2017-11-12,Sun,2017,10,9.0,Away,IND,W 20-17,18.200000000000003,54.0,0.81,,,10
JuJu Smith-Schuster,20.359,WR,PIT,2017-11-16,Thu,2017,11,10.0,Home,TEN,W 40-17,6.7,66.0,0.88,,,11
Jude Adjei-Barimah,,,,,,2017,1,,,,,,,,,,1
Julie'n Davenport,,,,,,2017,1,,,,,,,,,,1
Julie'n Davenport,22.248,OL,HOU,2017-09-14,Thu,2017,2,2.0,Away,CIN,W 13-9,0.0,,,,,2
Julie'n Davenport,22.258,OL,HOU,2017-09-24,Sun,2017,3,3.0,Away,NWE,L 33-36,0.0,,,,,3
Julie'n Davenport,22.265,OL,HOU,2017-10-01,Sun,2017,4,4.0,Home,TEN,W 57-14,0.0,,,,,4
Julie'n Davenport,22.272,OL,HOU,2017-10-08,Sun,2017,5,5.0,Home,KAN,L 34-42,0.0,,,,,5
Julie'n Davenport,22.279,OL,HOU,2017-10-15,Sun,2017,6,6.0,Home,CLE,W 33-17,0.0,,,,,6
Julie'n Davenport,,,,,,2017,7,,,,,,,,,,7
Julie'n Davenport,22.293,OL,HOU,2017-10-29,Sun,2017,8,7.0,Away,SEA,L 38-41,0.0,,,,,8
Julie'n Davenport,22.3,OL,HOU,2017-11-05,Sun,2017,9,8.0,Home,IND,L 14-20,0.0,,,,,9
Julie'n Davenport,22.307,OL,HOU,2017-11-12,Sun,2017,10,9.0,Away,LAR,L 7-33,0.0,,,,,10
Julius Peppers,37.235,DL,CAR,2017-09-10,Sun,2017,1,1.0,Away,SFO,W 23-3,2.75,26.0,26.0,,,1
Julius Peppers,37.242,DL,CAR,2017-09-17,Sun,2017,2,2.0,Home,BUF,W 9-3,17.5,32.0,32.0,,,2
Julius Peppers,37.249,DL,CAR,2017-09-24,Sun,2017,3,3.0,Home,NOR,L 13-34,0.0,27.0,27.0,,,3
Julius Peppers,37.256,DL,CAR,2017-10-01,Sun,2017,4,4.0,Away,NWE,W 33-30,16.5,34.0,34.0,,,4
Julius Thomas,,,,,,2017,1,,,,,,,,,,1
Julius Thomas,29.082,TE,MIA,2017-09-17,Sun,2017,2,1.0,Away,LAC,W 19-17,4.1,65.0,0.96,,,2
Julius Thomas,29.089,TE,MIA,2017-09-24,Sun,2017,3,2.0,Away,NYJ,L 6-20,3.1,37.0,0.59,,,3
Julius Thomas,29.096,TE,MIA,2017-10-01,Sun,2017,4,3.0,Home,NOR,L 0-20,3.9,39.0,0.75,,,4
Julius Thomas,29.103,TE,MIA,2017-10-08,Sun,2017,5,4.0,Home,TEN,W 16-10,2.0,36.0,0.61,,,5
Julius Thomas,29.11,TE,MIA,2017-10-15,Sun,2017,6,5.0,Away,ATL,W 20-17,3.7,54.0,0.81,,,6
Julius Thomas,29.117,TE,MIA,2017-10-22,Sun,2017,7,6.0,Home,NYJ,W 31-28,7.300000000000001,39.0,0.53,,,7
Julius Thomas,29.121,TE,MIA,2017-10-26,Thu,2017,8,7.0,Away,BAL,L 0-40,1.2,36.0,0.55,,,8
Julius Thomas,29.131,TE,MIA,2017-11-05,Sun,2017,9,8.0,Home,OAK,L 24-27,17.4,49.0,0.73,,,9
Julius Thomas,29.139,TE,MIA,2017-11-13,Mon,2017,10,9.0,Away,CAR,L 21-45,7.8,42.0,0.75,,,10
Julius Thomas,29.145,TE,MIA,2017-11-19,Sun,2017,11,10.0,Home,TAM,L 20-30,5.0,51.0,0.8,,,11
Julius Thomas,29.152,TE,MIA,2017-11-26,Sun,2017,12,11.0,Away,NWE,L 17-35,7.7,47.0,0.77,,,12
Julius Thomas,29.159,TE,MIA,2017-12-03,Sun,2017,13,12.0,Home,DEN,W 35-9,9.5,42.0,0.63,,,13
Julius Thomas,29.167,TE,MIA,2017-12-11,Mon,2017,14,13.0,Home,NWE,W 27-20,2.1,43.0,0.59,,,14
Julius Thomas,29.173,TE,MIA,2017-12-17,Sun,2017,15,14.0,Away,BUF,L 16-24,2.5,59.0,0.8,,,15
Jurrell Casey,27.279,DL,TEN,2017-09-10,Sun,2017,1,1.0,Home,OAK,L 16-26,0.0,50.0,50.0,,,1
Jurrell Casey,27.286,DL,TEN,2017-09-17,Sun,2017,2,2.0,Away,JAX,W 37-16,3.0,39.0,39.0,,,2
Jurrell Casey,27.293,DL,TEN,2017-09-24,Sun,2017,3,3.0,Home,SEA,W 33-27,8.75,47.0,47.0,,,3
Justin Britt,26.104,OL,SEA,2017-09-10,Sun,2017,1,1.0,Away,GNB,L 9-17,0.0,,,,,1
Justin Britt,26.111,OL,SEA,2017-09-17,Sun,2017,2,2.0,Home,SFO,W 12-9,0.0,,,,,2
Justin Britt,26.118,OL,SEA,2017-09-24,Sun,2017,3,3.0,Away,TEN,L 27-33,0.0,,,,,3
Justin Britt,26.125,OL,SEA,2017-10-01,Sun,2017,4,4.0,Home,IND,W 46-18,0.0,,,,,4
Justin Britt,26.132,OL,SEA,2017-10-08,Sun,2017,5,5.0,Away,LAR,W 16-10,0.0,,,,,5
Justin Britt,,,,,,2017,6,,,,,,,,,,6
Justin Britt,26.146,OL,SEA,2017-10-22,Sun,2017,7,6.0,Away,NYG,W 24-7,0.0,,,,,7
Justin Durant,31.355,LB,DAL,2017-09-10,Sun,2017,1,1.0,Home,NYG,W 19-3,0.75,2.0,2.0,,,1
Justin Durant,31.362,LB,DAL,2017-09-17,Sun,2017,2,2.0,Away,DEN,L 17-42,0.0,1.0,1.0,,,2
Justin Durant,32.005,LB,DAL,2017-09-25,Mon,2017,3,3.0,Away,ARI,W 28-17,0.0,32.0,32.0,,,3
Justin Durant,32.011,LB,DAL,2017-10-01,Sun,2017,4,4.0,Home,LAR,L 30-35,7.25,48.0,48.0,,,4
Justin Durant,32.018,LB,DAL,2017-10-08,Sun,2017,5,5.0,Home,GNB,L 31-35,0.0,27.0,27.0,,,5
Justin Durant,,,,,,2017,6,,,,,,,,,,6
Justin Evans,,,,,,2017,1,,,,,,,,,,1
Justin Evans,22.022,DB,TAM,2017-09-17,Sun,2017,2,1.0,Home,CHI,W 29-7,1.5,7.0,7.0,,,2
Justin Evans,22.029,DB,TAM,2017-09-24,Sun,2017,3,2.0,Away,MIN,L 17-34,0.0,1.0,1.0,,,3
Justin Evans,22.036,DB,TAM,2017-10-01,Sun,2017,4,3.0,Home,NYG,W 25-23,4.5,45.0,45.0,,,4
Justin Evans,22.04,DB,TAM,2017-10-05,Thu,2017,5,4.0,Home,NWE,L 14-19,21.75,74.0,74.0,,,5
Justin Evans,22.05,DB,TAM,2017-10-15,Sun,2017,6,5.0,Away,ARI,L 33-38,13.25,57.0,57.0,,,6
Justin Evans,22.057,DB,TAM,2017-10-22,Sun,2017,7,6.0,Away,BUF,L 27-30,6.0,68.0,68.0,,,7
Justin Evans,22.064,DB,TAM,2017-10-29,Sun,2017,8,7.0,Home,CAR,L 3-17,3.0,65.0,65.0,,,8
Justin Evans,22.071,DB,TAM,2017-11-05,Sun,2017,9,8.0,Away,NOR,L 10-30,6.75,50.0,50.0,,,9
Justin Evans,22.078,DB,TAM,2017-11-12,Sun,2017,10,9.0,Home,NYJ,W 15-10,9.75,69.0,69.0,,,10
Justin Evans,22.085,DB,TAM,2017-11-19,Sun,2017,11,10.0,Away,MIA,W 30-20,13.5,64.0,64.0,,,11
Justin Evans,22.092,DB,TAM,2017-11-26,Sun,2017,12,11.0,Away,ATL,L 20-34,13.25,64.0,64.0,,,12
Justin Evans,22.099,DB,TAM,2017-12-03,Sun,2017,13,12.0,Away,GNB,L 20-26,15.0,55.0,55.0,,,13
Justin Evans,22.106,DB,TAM,2017-12-10,Sun,2017,14,13.0,Home,DET,L 21-24,2.25,68.0,68.0,,,14
Justin Evans,22.114,DB,TAM,2017-12-18,Mon,2017,15,14.0,Home,ATL,L 21-24,7.5,29.0,29.0,,,15
Justin Houston,28.229,DL,KAN,2017-09-07,Thu,2017,1,1.0,Away,NWE,W 42-27,18.75,81.0,81.0,,,1
Justin Houston,28.239,DL,KAN,2017-09-17,Sun,2017,2,2.0,Home,PHI,W 27-20,19.0,70.0,70.0,,,2
Justin Houston,28.246,DL,KAN,2017-09-24,Sun,2017,3,3.0,Away,LAC,W 24-10,16.5,65.0,65.0,,,3
Justin Houston,28.254,DL,KAN,2017-10-02,Mon,2017,4,4.0,Home,WAS,W 29-20,16.5,50.0,50.0,,,4
Justin Houston,28.26,DL,KAN,2017-10-08,Sun,2017,5,5.0,Away,HOU,W 42-34,11.75,52.0,52.0,,,5
Justin Houston,28.267,DL,KAN,2017-10-15,Sun,2017,6,6.0,Home,PIT,L 13-19,4.5,64.0,64.0,,,6
Justin Houston,28.271,DL,KAN,2017-10-19,Thu,2017,7,7.0,Away,OAK,L 30-31,8.0,79.0,79.0,,,7
Justin McCray,25.102,OL,GNB,2017-09-10,Sun,2017,1,1.0,Home,SEA,W 17-9,0.0,,,,,1
Justin McCray,25.109,OL,GNB,2017-09-17,Sun,2017,2,2.0,Away,ATL,L 23-34,0.0,,,,,2
Justin McCray,25.116,OL,GNB,2017-09-24,Sun,2017,3,3.0,Home,CIN,W 27-24,0.0,,,,,3
Justin McCray,25.12,OL,GNB,2017-09-28,Thu,2017,4,4.0,Home,CHI,W 35-14,0.0,,,,,4
Justin McCray,25.13,OL,GNB,2017-10-08,Sun,2017,5,5.0,Away,DAL,W 35-31,0.0,,,,,5
Justin McCray,25.137,OL,GNB,2017-10-15,Sun,2017,6,6.0,Away,MIN,L 10-23,0.0,,,,,6
Justin McCray,25.144,OL,GNB,2017-10-22,Sun,2017,7,7.0,Home,NOR,L 17-26,4.0,,,,,7
Justin McCray,,,,,,2017,8,,,,,,,,,,8
Justin McCray,25.159,OL,GNB,2017-11-06,Mon,2017,9,8.0,Home,DET,L 17-30,0.0,,,,,9
