Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Inj_Week
Anthony Miller,24.026,WR,CHI,2018-11-04,Sun,2018,9,8.0,Away,BUF,W 41-9,8.3,36.0,0.68,,,6
Anthony Miller,24.033,WR,CHI,2018-11-11,Sun,2018,10,9.0,Home,DET,W 34-22,20.700000000000003,42.0,0.71,,,7
Anthony Miller,24.04,WR,CHI,2018-11-18,Sun,2018,11,10.0,Home,MIN,W 25-20,9.4,60.0,0.79,,,8
Anthony Miller,24.044,WR,CHI,2018-11-22,Thu,2018,12,11.0,Away,DET,W 23-16,5.920000000000001,33.0,0.56,,,9
Anthony Miller,24.054,WR,CHI,2018-12-02,Sun,2018,13,12.0,Away,NYG,L 27-30,6.6,58.0,0.69,,,10
Anthony Miller,24.061,WR,CHI,2018-12-09,Sun,2018,14,13.0,Home,LAR,W 15-6,0.0,37.0,0.52,,,11
Anthony Miller,24.068,WR,CHI,2018-12-16,Sun,2018,15,14.0,Home,GNB,W 24-17,0.0,26.0,0.43,,,12
Anthony Miller,24.075,WR,CHI,2018-12-23,Sun,2018,16,15.0,Away,SFO,W 14-9,10.3,29.0,0.45,,,13
Anthony Miller,24.082,WR,CHI,2018-12-30,Sun,2018,17,16.0,Away,MIN,W 24-10,0.7000000000000001,2.0,0.03,,,14
Anthony Walker,23.053,LB,IND,2018-09-30,Sun,2018,4,4.0,Home,HOU,L 34-37,22.25,72.0,0.82,Questionable,Groin,1
Anthony Walker,23.057,LB,IND,2018-10-04,Thu,2018,5,5.0,Away,NWE,L 24-38,3.0,14.0,0.2,,,2
Anthony Walker,23.067,LB,IND,2018-10-14,Sun,2018,6,6.0,Away,NYJ,L 34-42,11.0,60.0,0.85,,,3
Anthony Walker,23.074,LB,IND,2018-10-21,Sun,2018,7,7.0,Home,BUF,W 37-5,6.5,43.0,0.75,,,4
Anthony Walker,23.081,LB,IND,2018-10-28,Sun,2018,8,8.0,Away,OAK,W 42-28,6.0,42.0,0.81,,,5
Anthony Walker,,,,,,2018,9,,,,,,,,,,6
Anthony Walker,23.095,LB,IND,2018-11-11,Sun,2018,10,9.0,Home,JAX,W 29-26,14.75,46.0,0.6,,,7
Anthony Walker,23.102,LB,IND,2018-11-18,Sun,2018,11,10.0,Home,TEN,W 38-10,8.0,42.0,0.67,,,8
Anthony Walker,23.109,LB,IND,2018-11-25,Sun,2018,12,11.0,Home,MIA,W 27-24,18.25,41.0,0.76,,,9
Anthony Walker,23.116,LB,IND,2018-12-02,Sun,2018,13,12.0,Away,JAX,L 0-6,14.5,43.0,0.74,,,10
Anthony Walker,23.123,LB,IND,2018-12-09,Sun,2018,14,13.0,Away,HOU,W 24-21,17.0,61.0,0.85,,,11
Anthony Walker,23.13,LB,IND,2018-12-16,Sun,2018,15,14.0,Home,DAL,W 23-0,8.25,60.0,0.87,,,12
Anthony Walker,,LB,IND,2018-12-23,Sun,2018,16,15.0,Home,NYG,W 28-27,,,,Questionable,Shoulder,13
Anthony Walker,23.144,LB,IND,2018-12-30,Sun,2018,17,16.0,Away,TEN,W 33-17,2.25,37.0,0.76,,,14
Antone Exum,27.215,DB,SFO,2018-09-30,Sun,2018,4,4.0,Away,LAC,L 27-29,21.0,68.0,1.0,Questionable,Quadricep,1
Antone Exum,27.222,DB,SFO,2018-10-07,Sun,2018,5,5.0,Home,ARI,L 18-28,0.0,1.0,0.02,,,2
Antone Exum,27.23,DB,SFO,2018-10-15,Mon,2018,6,6.0,Away,GNB,L 30-33,1.5,1.0,0.01,,,3
Antone Exum,27.236,DB,SFO,2018-10-21,Sun,2018,7,7.0,Home,LAR,L 10-39,0.0,5.0,0.08,,,4
Antone Exum,27.243,DB,SFO,2018-10-28,Sun,2018,8,8.0,Away,ARI,L 15-18,3.75,20.0,0.3,,,5
Antone Exum,,DB,SFO,2018-11-01,Thu,2018,9,9.0,Home,OAK,W 34-3,,,,Out,Concussion,6
Antone Exum,27.258,DB,SFO,2018-11-12,Mon,2018,10,10.0,Home,NYG,L 23-27,7.5,59.0,1.0,,,7
Antone Exum,,,,,,2018,11,,,,,,,,,,8
Antone Exum,27.271,DB,SFO,2018-11-25,Sun,2018,12,11.0,Away,TAM,L 9-27,7.5,46.0,0.63,,,9
Antone Exum,27.278,DB,SFO,2018-12-02,Sun,2018,13,12.0,Away,SEA,L 16-43,0.75,29.0,0.49,,,10
Antone Exum,27.285,DB,SFO,2018-12-09,Sun,2018,14,13.0,Home,DEN,W 20-14,4.5,74.0,1.0,,,11
Antone Exum,27.292,DB,SFO,2018-12-16,Sun,2018,15,14.0,Home,SEA,W 26-23,9.0,75.0,1.0,,,12
Antone Exum,27.299,DB,SFO,2018-12-23,Sun,2018,16,15.0,Home,CHI,L 9-14,3.0,64.0,1.0,,,13
Antone Exum,27.306,DB,SFO,2018-12-30,Sun,2018,17,16.0,Away,LAR,L 32-48,8.0,71.0,0.96,,,14
Antonio Brown,,WR,PIT,2018-12-30,Sun,2018,17,16.0,Home,CIN,W 16-13,,,,Questionable,Not Injury Related,1
Antonio Callaway,21.299,WR,CLE,2018-11-04,Sun,2018,9,9.0,Home,KAN,L 21-37,6.6000000000000005,39.0,0.52,Questionable,Ankle,1
Antonio Callaway,21.306,WR,CLE,2018-11-11,Sun,2018,10,10.0,Home,ATL,W 28-16,4.9,39.0,0.72,,,2
Antonio Callaway,,,,,,2018,11,,,,,,,,,,3
Antonio Callaway,21.32,WR,CLE,2018-11-25,Sun,2018,12,11.0,Away,CIN,W 35-20,14.2,38.0,0.59,,,4
Antonio Callaway,21.327,WR,CLE,2018-12-02,Sun,2018,13,12.0,Away,HOU,L 13-29,7.9,41.0,0.72,,,5
Antonio Callaway,21.334,WR,CLE,2018-12-09,Sun,2018,14,13.0,Home,CAR,W 26-20,0.5,39.0,0.74,,,6
Antonio Callaway,21.34,WR,CLE,2018-12-15,Sat,2018,15,14.0,Away,DEN,W 17-16,12.0,49.0,0.73,,,7
Antonio Callaway,21.348,WR,CLE,2018-12-23,Sun,2018,16,15.0,Home,CIN,W 26-18,0.0,47.0,0.67,,,8
Antonio Callaway,21.355,WR,CLE,2018-12-30,Sun,2018,17,16.0,Away,BAL,L 24-26,15.9,47.0,0.8,,,9
Antonio Gates,38.097,TE,LAC,2018-09-23,Sun,2018,3,3.0,Away,LAR,L 23-35,6.0,,,Questionable,Illness,1
Antonio Gates,38.104,TE,LAC,2018-09-30,Sun,2018,4,4.0,Home,SFO,W 29-27,9.7,,,,,2
Antonio Gates,38.111,TE,LAC,2018-10-07,Sun,2018,5,5.0,Home,OAK,W 26-10,2.9000000000000004,,,,,3
Antonio Gates,38.118,TE,LAC,2018-10-14,Sun,2018,6,6.0,Away,CLE,W 38-14,1.0,,,,,4
Antonio Gates,38.125,TE,LAC,2018-10-21,Sun,2018,7,7.0,Home,TEN,W 20-19,2.1,,,,,5
Antonio Gates,,,,,,2018,8,,,,,,,,,,6
Antonio Gates,38.139,TE,LAC,2018-11-04,Sun,2018,9,8.0,Away,SEA,W 25-17,0.0,,,,,7
Antonio Gates,38.146,TE,LAC,2018-11-11,Sun,2018,10,9.0,Away,OAK,W 20-6,2.3,,,,,8
Antonio Gates,38.153,TE,LAC,2018-11-18,Sun,2018,11,10.0,Home,DEN,L 22-23,16.5,,,Questionable,Knee,9
Antonio Gates,38.16,TE,LAC,2018-11-25,Sun,2018,12,11.0,Home,ARI,W 45-10,2.3,,,,,10
Antonio Gates,38.167,TE,LAC,2018-12-02,Sun,2018,13,12.0,Away,PIT,W 33-30,2.0,,,,,11
Antonio Gates,38.174,TE,LAC,2018-12-09,Sun,2018,14,13.0,Home,CIN,W 26-21,2.9000000000000004,,,,,12
Antonio Gates,38.178,TE,LAC,2018-12-13,Thu,2018,15,14.0,Away,KAN,W 29-28,7.4,,,,,13
Antonio Gates,38.187,TE,LAC,2018-12-22,Sat,2018,16,15.0,Home,BAL,L 10-22,1.6,,,,,14
Antonio Gates,38.195,TE,LAC,2018-12-30,Sun,2018,17,16.0,Away,DEN,W 23-9,0.0,,,,,15
Antonio Hamilton,,DB,NYG,2018-09-30,Sun,2018,4,4.0,Home,NOR,L 18-33,,,,Questionable,Groin,1
Antonio Hamilton,25.256,DB,NYG,2018-10-07,Sun,2018,5,5.0,Away,CAR,L 31-33,0.0,,,,,2
Antonio Hamilton,25.26,DB,NYG,2018-10-11,Thu,2018,6,6.0,Home,PHI,L 13-34,1.5,,,,,3
Antonio Hamilton,25.271,DB,NYG,2018-10-22,Mon,2018,7,7.0,Away,ATL,L 20-23,0.75,,,,,4
Antonio Hamilton,25.277,DB,NYG,2018-10-28,Sun,2018,8,8.0,Home,WAS,L 13-20,1.5,,,,,5
Antonio Hamilton,,,,,,2018,9,,,,,,,,,,6
Antonio Hamilton,25.292,DB,NYG,2018-11-12,Mon,2018,10,9.0,Away,SFO,W 27-23,1.5,,,,,7
Antonio Hamilton,25.298,DB,NYG,2018-11-18,Sun,2018,11,10.0,Home,TAM,W 38-35,1.5,,,,,8
Antonio Hamilton,25.305,DB,NYG,2018-11-25,Sun,2018,12,11.0,Away,PHI,L 22-25,0.0,,,,,9
Antonio Hamilton,25.312,DB,NYG,2018-12-02,Sun,2018,13,12.0,Home,CHI,W 30-27,0.0,1.0,0.01,,,10
Antonio Hamilton,25.319,DB,NYG,2018-12-09,Sun,2018,14,13.0,Away,WAS,W 40-16,0.0,,,,,11
Antonio Hamilton,25.326,DB,NYG,2018-12-16,Sun,2018,15,14.0,Home,TEN,L 0-17,0.0,,,,,12
Antonio Hamilton,,DB,NYG,2018-12-23,Sun,2018,16,15.0,Away,IND,L 27-28,,,,Injured Reserve,Quadricep,13
Antonio Hamilton,,DB,NYG,2018-12-30,Sun,2018,17,16.0,Home,DAL,L 35-36,,,,Injured Reserve,Quadricep,14
Antwaun Woods,25.27,DL,DAL,2018-09-30,Sun,2018,4,4.0,Home,DET,W 26-24,0.75,16.0,0.3,Questionable,Groin,1
Antwaun Woods,25.277,DL,DAL,2018-10-07,Sun,2018,5,5.0,Away,HOU,L 16-19,9.0,49.0,0.61,Questionable,Calf,2
Antwaun Woods,25.284,DL,DAL,2018-10-14,Sun,2018,6,6.0,Home,JAX,W 40-7,3.5,27.0,0.56,,,3
Antwaun Woods,25.291,DL,DAL,2018-10-21,Sun,2018,7,7.0,Away,WAS,L 17-20,8.0,38.0,0.63,,,4
Antwaun Woods,,,,,,2018,8,,,,,,,,,,5
Antwaun Woods,25.306,DL,DAL,2018-11-05,Mon,2018,9,8.0,Home,TEN,L 14-28,2.25,48.0,0.69,,,6
Antwaun Woods,25.312,DL,DAL,2018-11-11,Sun,2018,10,9.0,Away,PHI,W 27-20,3.0,40.0,0.65,,,7
Antwaun Woods,,DL,DAL,2018-11-18,Sun,2018,11,10.0,Away,ATL,W 22-19,,,,Doubtful,Concussion,8
Antwaun Woods,25.323,DL,DAL,2018-11-22,Thu,2018,12,11.0,Home,WAS,W 31-23,6.75,34.0,0.54,Questionable,Concussion,9
Antwaun Woods,25.33,DL,DAL,2018-11-29,Thu,2018,13,12.0,Home,NOR,W 13-10,1.5,31.0,0.6,Injured Reserve,Undisclosed,10
Antwaun Woods,25.34,DL,DAL,2018-12-09,Sun,2018,14,13.0,Home,PHI,W 29-23,2.25,34.0,0.65,Injured Reserve,Undisclosed,11
Antwaun Woods,25.347,DL,DAL,2018-12-16,Sun,2018,15,14.0,Away,IND,L 0-23,1.5,35.0,0.49,,,12
Antwaun Woods,25.354,DL,DAL,2018-12-23,Sun,2018,16,15.0,Home,TAM,W 27-20,3.75,51.0,0.63,Injured Reserve,Undisclosed,13
Antwaun Woods,25.361,DL,DAL,2018-12-30,Sun,2018,17,16.0,Away,NYG,W 36-35,7.0,49.0,0.68,,,14
Aqib Talib,,DB,LAR,2018-09-27,Thu,2018,4,4.0,Home,MIN,W 38-31,,,,Injured Reserve,Ankle,1
Aqib Talib,,DB,LAR,2018-10-07,Sun,2018,5,5.0,Away,SEA,W 33-31,,,,Injured Reserve,Ankle,2
Aqib Talib,,DB,LAR,2018-10-14,Sun,2018,6,6.0,Away,DEN,W 23-20,,,,Injured Reserve,Ankle,3
Aqib Talib,,DB,LAR,2018-10-21,Sun,2018,7,7.0,Away,SFO,W 39-10,,,,Injured Reserve,Ankle,4
Aqib Talib,,DB,LAR,2018-10-28,Sun,2018,8,8.0,Home,GNB,W 29-27,,,,Injured Reserve,Ankle,5
Aqib Talib,,DB,LAR,2018-11-04,Sun,2018,9,9.0,Away,NOR,L 35-45,,,,Injured Reserve,Ankle,6
Aqib Talib,,DB,LAR,2018-11-11,Sun,2018,10,10.0,Home,SEA,W 36-31,,,,Injured Reserve,Ankle,7
Aqib Talib,,DB,LAR,2018-11-19,Mon,2018,11,11.0,Home,KAN,W 54-51,,,,Injured Reserve,Ankle,8
Aqib Talib,,,,,,2018,12,,,,,,,,,,9
Aqib Talib,32.292,DB,LAR,2018-12-02,Sun,2018,13,12.0,Away,DET,W 30-16,0.0,26.0,0.36,,,10
Aqib Talib,32.299,DB,LAR,2018-12-09,Sun,2018,14,13.0,Away,CHI,L 6-15,7.5,69.0,0.97,,,11
Aqib Talib,32.306,DB,LAR,2018-12-16,Sun,2018,15,14.0,Home,PHI,L 23-30,10.5,64.0,1.0,,,12
Aqib Talib,32.313,DB,LAR,2018-12-23,Sun,2018,16,15.0,Away,ARI,W 31-9,6.0,41.0,0.77,,,13
Aqib Talib,32.32,DB,LAR,2018-12-30,Sun,2018,17,16.0,Home,SFO,W 48-32,10.0,48.0,0.77,,,14
Arden Key,22.213,DL,OAK,2018-12-02,Sun,2018,13,12.0,Home,KAN,L 33-40,0.0,37.0,0.51,Questionable,Knee,1
Arden Key,22.22,DL,OAK,2018-12-09,Sun,2018,14,13.0,Home,PIT,W 24-21,3.0,37.0,0.62,,,2
Arden Key,22.227,DL,OAK,2018-12-16,Sun,2018,15,14.0,Away,CIN,L 16-30,3.0,42.0,0.53,,,3
Arden Key,22.235,DL,OAK,2018-12-24,Mon,2018,16,15.0,Home,DEN,W 27-14,5.0,53.0,0.79,,,4
Arden Key,22.241,DL,OAK,2018-12-30,Sun,2018,17,16.0,Away,KAN,L 3-35,1.5,34.0,0.63,,,5
Arie Kouandjio,,,WAS,2018-09-09,Sun,2018,1,1.0,Away,ARI,W 24-6,,,,Injured Reserve,Quadricep,1
Arie Kouandjio,,,WAS,2018-09-16,Sun,2018,2,2.0,Home,IND,L 9-21,,,,Injured Reserve,Quadricep,2
Arie Kouandjio,,,WAS,2018-09-23,Sun,2018,3,3.0,Home,GNB,W 31-17,,,,Injured Reserve,Quadricep,3
Arie Kouandjio,,,,,,2018,4,,,,,,,,,,4
Arie Kouandjio,,,WAS,2018-10-08,Mon,2018,5,4.0,Away,NOR,L 19-43,,,,Injured Reserve,Quadricep,5
Arie Kouandjio,,,WAS,2018-10-14,Sun,2018,6,5.0,Home,CAR,W 23-17,,,,Injured Reserve,Quadricep,6
Arie Kouandjio,,,WAS,2018-10-21,Sun,2018,7,6.0,Home,DAL,W 20-17,,,,Injured Reserve,Quadricep,7
Arie Kouandjio,,,WAS,2018-10-28,Sun,2018,8,7.0,Away,NYG,W 20-13,,,,Injured Reserve,Quadricep,8
Arie Kouandjio,,,WAS,2018-11-04,Sun,2018,9,8.0,Home,ATL,L 14-38,,,,Injured Reserve,Quadricep,9
Arie Kouandjio,,,WAS,2018-11-11,Sun,2018,10,9.0,Away,TAM,W 16-3,,,,Injured Reserve,Quadricep,10
Arie Kouandjio,,,WAS,2018-11-18,Sun,2018,11,10.0,Home,HOU,L 21-23,,,,Injured Reserve,Quadricep,11
Arie Kouandjio,,,WAS,2018-11-22,Thu,2018,12,11.0,Away,DAL,L 23-31,,,,Injured Reserve,Quadricep,12
Arie Kouandjio,,,WAS,2018-12-03,Mon,2018,13,12.0,Away,PHI,L 13-28,,,,Injured Reserve,Quadricep,13
Arie Kouandjio,,,WAS,2018-12-09,Sun,2018,14,13.0,Home,NYG,L 16-40,,,,Injured Reserve,Quadricep,14
Arie Kouandjio,,,WAS,2018-12-16,Sun,2018,15,14.0,Away,JAX,W 16-13,,,,Injured Reserve,Quadricep,15
Arie Kouandjio,,,WAS,2018-12-22,Sat,2018,16,15.0,Away,TEN,L 16-25,,,,Injured Reserve,Quadricep,16
Arie Kouandjio,,,WAS,2018-12-30,Sun,2018,17,16.0,Home,PHI,L 0-24,,,,Injured Reserve,Quadricep,17
Armani Watts,22.202,DB,KAN,2018-10-07,Sun,2018,5,5.0,Home,JAX,W 30-14,1.5,23.0,0.28,Questionable,Groin,1
Armani Watts,,DB,KAN,2018-10-14,Sun,2018,6,6.0,Away,NWE,L 40-43,,,,Injured Reserve,Groin,2
Armani Watts,,DB,KAN,2018-10-21,Sun,2018,7,7.0,Home,CIN,W 45-10,,,,Injured Reserve,Groin,3
Armani Watts,,DB,KAN,2018-10-28,Sun,2018,8,8.0,Home,DEN,W 30-23,,,,Injured Reserve,Groin,4
Armani Watts,,DB,KAN,2018-11-04,Sun,2018,9,9.0,Away,CLE,W 37-21,,,,Injured Reserve,Groin,5
Armani Watts,,DB,KAN,2018-11-11,Sun,2018,10,10.0,Home,ARI,W 26-14,,,,Injured Reserve,Groin,6
Armani Watts,,DB,KAN,2018-11-19,Mon,2018,11,11.0,Away,LAR,L 51-54,,,,Injured Reserve,Groin,7
Armani Watts,,,,,,2018,12,,,,,,,,,,8
Armani Watts,,DB,KAN,2018-12-02,Sun,2018,13,12.0,Away,OAK,W 40-33,,,,Injured Reserve,Groin,9
Armani Watts,,DB,KAN,2018-12-09,Sun,2018,14,13.0,Home,BAL,W 27-24,,,,Injured Reserve,Groin,10
Armani Watts,,DB,KAN,2018-12-13,Thu,2018,15,14.0,Home,LAC,L 28-29,,,,Injured Reserve,Groin,11
Armani Watts,,DB,KAN,2018-12-23,Sun,2018,16,15.0,Away,SEA,L 31-38,,,,Injured Reserve,Groin,12
Armani Watts,,DB,KAN,2018-12-30,Sun,2018,17,16.0,Home,OAK,W 35-3,,,,Injured Reserve,Groin,13
Artavis Scott,,,LAC,2018-09-09,Sun,2018,1,1.0,Home,KAN,L 28-38,,,,Injured Reserve,Ankle,1
Artavis Scott,,,LAC,2018-09-16,Sun,2018,2,2.0,Away,BUF,W 31-20,,,,Injured Reserve,Ankle,2
Artavis Scott,,,LAC,2018-09-23,Sun,2018,3,3.0,Away,LAR,L 23-35,,,,Injured Reserve,Ankle,3
Artavis Scott,,,LAC,2018-09-30,Sun,2018,4,4.0,Home,SFO,W 29-27,,,,Injured Reserve,Ankle,4
Artavis Scott,,,LAC,2018-10-07,Sun,2018,5,5.0,Home,OAK,W 26-10,,,,Injured Reserve,Ankle,5
Artavis Scott,,,LAC,2018-10-14,Sun,2018,6,6.0,Away,CLE,W 38-14,,,,Injured Reserve,Ankle,6
Artavis Scott,,,LAC,2018-10-21,Sun,2018,7,7.0,Home,TEN,W 20-19,,,,Injured Reserve,Ankle,7
Artavis Scott,,,,,,2018,8,,,,,,,,,,8
Artavis Scott,,,LAC,2018-11-04,Sun,2018,9,8.0,Away,SEA,W 25-17,,,,Injured Reserve,Ankle,9
Artavis Scott,,,LAC,2018-11-11,Sun,2018,10,9.0,Away,OAK,W 20-6,,,,Injured Reserve,Ankle,10
Artavis Scott,,,LAC,2018-11-18,Sun,2018,11,10.0,Home,DEN,L 22-23,,,,Injured Reserve,Ankle,11
Artavis Scott,,,LAC,2018-11-25,Sun,2018,12,11.0,Home,ARI,W 45-10,,,,Injured Reserve,Ankle,12
Artavis Scott,,,LAC,2018-12-02,Sun,2018,13,12.0,Away,PIT,W 33-30,,,,Injured Reserve,Ankle,13
Artavis Scott,,,LAC,2018-12-09,Sun,2018,14,13.0,Home,CIN,W 26-21,,,,Injured Reserve,Ankle,14
Artavis Scott,,,LAC,2018-12-13,Thu,2018,15,14.0,Away,KAN,W 29-28,,,,Injured Reserve,Ankle,15
Artavis Scott,,,LAC,2018-12-22,Sat,2018,16,15.0,Home,BAL,L 10-22,,,,Injured Reserve,Ankle,16
Artavis Scott,,,LAC,2018-12-30,Sun,2018,17,16.0,Away,DEN,W 23-9,,,,Injured Reserve,Ankle,17
Arthur Maulet,,DB,IND,2018-10-14,Sun,2018,6,6.0,Away,NYJ,L 34-42,,,,Questionable,Hip,1
Arthur Maulet,,DB,IND,2018-10-21,Sun,2018,7,7.0,Home,BUF,W 37-5,,,,Questionable,Hip,2
Arthur Maulet,25.107,DB,IND,2018-10-28,Sun,2018,8,8.0,Away,OAK,W 42-28,4.5,29.0,0.55,,,3
Arthur Maulet,,,,,,2018,9,,,,,,,,,,4
Arthur Maulet,25.121,DB,IND,2018-11-11,Sun,2018,10,9.0,Home,JAX,W 29-26,1.5,18.0,0.23,,,5
Arthur Maulet,25.128,DB,IND,2018-11-18,Sun,2018,11,10.0,Home,TEN,W 38-10,0.0,1.0,0.02,,,6
Arthur Maulet,,,,,,2018,12,,,,,,,,,,7
Arthur Maulet,,,,,,2018,13,,,,,,,,,,8
Arthur Maulet,,,,,,2018,14,,,,,,,,,,9
Arthur Maulet,,,,,,2018,15,,,,,,,,,,10
Arthur Maulet,,,,,,2018,16,,,,,,,,,,11
Arthur Maulet,,,,,,2018,17,,,,,,,,,,12
Arthur Moats,,,ARI,2018-09-09,Sun,2018,1,1.0,Home,WAS,L 6-24,,,,Injured Reserve,Knee,1
Arthur Moats,,,ARI,2018-09-16,Sun,2018,2,2.0,Away,LAR,L 0-34,,,,Injured Reserve,Knee,2
Arthur Moats,,,ARI,2018-09-23,Sun,2018,3,3.0,Home,CHI,L 14-16,,,,Injured Reserve,Knee,3
Arthur Moats,,,ARI,2018-09-30,Sun,2018,4,4.0,Home,SEA,L 17-20,,,,Injured Reserve,Knee,4
Arthur Moats,,,ARI,2018-10-07,Sun,2018,5,5.0,Away,SFO,W 28-18,,,,Injured Reserve,Knee,5
Arthur Moats,,,ARI,2018-10-14,Sun,2018,6,6.0,Away,MIN,L 17-27,,,,Injured Reserve,Knee,6
Arthur Moats,,,ARI,2018-10-18,Thu,2018,7,7.0,Home,DEN,L 10-45,,,,Injured Reserve,Knee,7
Arthur Moats,,,ARI,2018-10-28,Sun,2018,8,8.0,Home,SFO,W 18-15,,,,Injured Reserve,Knee,8
Arthur Moats,,,,,,2018,9,,,,,,,,,,9
Arthur Moats,,,ARI,2018-11-11,Sun,2018,10,9.0,Away,KAN,L 14-26,,,,Injured Reserve,Knee,10
Arthur Moats,,,ARI,2018-11-18,Sun,2018,11,10.0,Home,OAK,L 21-23,,,,Injured Reserve,Knee,11
Arthur Moats,,,ARI,2018-11-25,Sun,2018,12,11.0,Away,LAC,L 10-45,,,,Injured Reserve,Knee,12
Arthur Moats,,,ARI,2018-12-02,Sun,2018,13,12.0,Away,GNB,W 20-17,,,,Injured Reserve,Knee,13
Arthur Moats,,,ARI,2018-12-09,Sun,2018,14,13.0,Home,DET,L 3-17,,,,Injured Reserve,Knee,14
Arthur Moats,,,ARI,2018-12-16,Sun,2018,15,14.0,Away,ATL,L 14-40,,,,Injured Reserve,Knee,15
Arthur Moats,,,ARI,2018-12-23,Sun,2018,16,15.0,Home,LAR,L 9-31,,,,Injured Reserve,Knee,16
Arthur Moats,,,ARI,2018-12-30,Sun,2018,17,16.0,Away,SEA,L 24-27,,,,Injured Reserve,Knee,17
Artie Burns,23.138,DB,PIT,2018-09-16,Sun,2018,2,2.0,Home,KAN,L 37-42,17.25,58.0,0.98,Questionable,Toe,1
Artie Burns,23.146,DB,PIT,2018-09-24,Mon,2018,3,3.0,Away,TAM,W 30-27,11.5,25.0,0.34,,,2
Artie Burns,23.152,DB,PIT,2018-09-30,Sun,2018,4,4.0,Home,BAL,L 14-26,6.0,52.0,0.68,,,3
Artie Burns,23.159,DB,PIT,2018-10-07,Sun,2018,5,5.0,Home,ATL,W 41-17,3.0,41.0,0.57,,,4
Artie Burns,23.166,DB,PIT,2018-10-14,Sun,2018,6,6.0,Away,CIN,W 28-21,3.0,29.0,0.46,,,5
Artie Burns,,,,,,2018,7,,,,,,,,,,6
Artie Burns,23.18,DB,PIT,2018-10-28,Sun,2018,8,7.0,Home,CLE,W 33-18,0.0,,,,,7
Artie Burns,23.187,DB,PIT,2018-11-04,Sun,2018,9,8.0,Away,BAL,W 23-16,0.0,,,Questionable,Ankle,8
Artie Burns,23.191,DB,PIT,2018-11-08,Thu,2018,10,9.0,Home,CAR,W 52-21,1.5,10.0,0.18,,,9
Artie Burns,23.201,DB,PIT,2018-11-18,Sun,2018,11,10.0,Away,JAX,W 20-16,0.0,,,,,10
Artie Burns,23.208,DB,PIT,2018-11-25,Sun,2018,12,11.0,Away,DEN,L 17-24,0.0,,,,,11
Artie Burns,23.215,DB,PIT,2018-12-02,Sun,2018,13,12.0,Home,LAC,L 30-33,0.0,1.0,0.02,,,12
Artie Burns,23.222,DB,PIT,2018-12-09,Sun,2018,14,13.0,Away,OAK,L 21-24,0.0,,,,,13
Artie Burns,23.229,DB,PIT,2018-12-16,Sun,2018,15,14.0,Home,NWE,W 17-10,3.0,5.0,0.08,,,14
Artie Burns,23.236,DB,PIT,2018-12-23,Sun,2018,16,15.0,Away,NOR,L 28-31,0.0,,,,,15
Artie Burns,23.243,DB,PIT,2018-12-30,Sun,2018,17,16.0,Home,CIN,W 16-13,0.0,,,,,16
Austin Barnard,,,TEN,2018-09-09,Sun,2018,1,1.0,Away,MIA,L 20-27,,,,Injured Reserve,Knee,1
Austin Barnard,,,TEN,2018-09-16,Sun,2018,2,2.0,Home,HOU,W 20-17,,,,Injured Reserve,Knee,2
Austin Barnard,,,TEN,2018-09-23,Sun,2018,3,3.0,Away,JAX,W 9-6,,,,Injured Reserve,Knee,3
Austin Barnard,,,TEN,2018-09-30,Sun,2018,4,4.0,Home,PHI,W 26-23,,,,Injured Reserve,Knee,4
Austin Barnard,,,TEN,2018-10-07,Sun,2018,5,5.0,Away,BUF,L 12-13,,,,Injured Reserve,Knee,5
Austin Barnard,,,TEN,2018-10-14,Sun,2018,6,6.0,Home,BAL,L 0-21,,,,Injured Reserve,Knee,6
Austin Barnard,,,TEN,2018-10-21,Sun,2018,7,7.0,Away,LAC,L 19-20,,,,Injured Reserve,Knee,7
Austin Barnard,,,,,,2018,8,,,,,,,,,,8
Austin Barnard,,,TEN,2018-11-05,Mon,2018,9,8.0,Away,DAL,W 28-14,,,,Injured Reserve,Knee,9
Austin Barnard,,,TEN,2018-11-11,Sun,2018,10,9.0,Home,NWE,W 34-10,,,,Injured Reserve,Knee,10
Austin Barnard,,,TEN,2018-11-18,Sun,2018,11,10.0,Away,IND,L 10-38,,,,Injured Reserve,Knee,11
Austin Barnard,,,TEN,2018-11-26,Mon,2018,12,11.0,Away,HOU,L 17-34,,,,Injured Reserve,Knee,12
Austin Barnard,,,TEN,2018-12-02,Sun,2018,13,12.0,Home,NYJ,W 26-22,,,,Injured Reserve,Knee,13
Austin Barnard,,,TEN,2018-12-06,Thu,2018,14,13.0,Home,JAX,W 30-9,,,,Injured Reserve,Knee,14
Austin Barnard,,,TEN,2018-12-16,Sun,2018,15,14.0,Away,NYG,W 17-0,,,,Injured Reserve,Knee,15
Austin Barnard,,,TEN,2018-12-22,Sat,2018,16,15.0,Home,WAS,W 25-16,,,,Injured Reserve,Knee,16
Austin Barnard,,,TEN,2018-12-30,Sun,2018,17,16.0,Home,IND,L 17-33,,,,Injured Reserve,Knee,17
Austin Corbett,,OL,CLE,2018-12-02,Sun,2018,13,12.0,Away,HOU,L 13-29,,,,Out,Foot,1
Austin Corbett,,OL,CLE,2018-12-09,Sun,2018,14,13.0,Home,CAR,W 26-20,,,,Out,Foot,2
