Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Inj_Week
Kyle Kalis,,,,,,2019,10,,,,,,,,,,10
Kyle Kalis,,,,,,2019,11,,,,,,,,,,11
Kyle Kalis,,,,,,2019,12,,,,,,,,,,12
Kyle Kalis,,,,,,2019,13,,,,,,,,,,13
Kyle Kalis,,,,,,2019,14,,,,,,,,,,14
Kyle Kalis,,,,,,2019,15,,,,,,,,,,15
Kyle Kalis,,,,,,2019,16,,,,,,,,,,16
Kyle Kalis,,,,,,2019,17,,,,,,,,,,17
Kyle Long,,,CHI,2019-09-23,Mon,2019,3,3.0,Away,WAS,W 31-15,,,,Questionable,Hip,1
Kyle Long,,,CHI,2019-09-29,Sun,2019,4,4.0,Home,MIN,W 16-6,,,,Questionable,Hip,2
Kyle Long,,,,,,2019,5,,,,,,,,,,3
Kyle Long,,,,,,2019,6,,,,,,,,,,4
Kyle Long,,,CHI,2019-10-20,Sun,2019,7,6.0,Home,NOR,L 25-36,,,,Injured Reserve,,5
Kyle Long,,,CHI,2019-10-27,Sun,2019,8,7.0,Home,LAC,L 16-17,,,,Injured Reserve,,6
Kyle Long,,,CHI,2019-11-03,Sun,2019,9,8.0,Away,PHI,L 14-22,,,,Injured Reserve,,7
Kyle Long,,,CHI,2019-11-10,Sun,2019,10,9.0,Home,DET,W 20-13,,,,Injured Reserve,,8
Kyle Long,,,CHI,2019-11-17,Sun,2019,11,10.0,Away,LAR,L 7-17,,,,Injured Reserve,,9
Kyle Long,,,CHI,2019-11-24,Sun,2019,12,11.0,Home,NYG,W 19-14,,,,Injured Reserve,,10
Kyle Long,,,CHI,2019-11-28,Thu,2019,13,12.0,Away,DET,W 24-20,,,,Injured Reserve,,11
Kyle Long,,,CHI,2019-12-05,Thu,2019,14,13.0,Home,DAL,W 31-24,,,,Injured Reserve,,12
Kyle Long,,,CHI,2019-12-15,Sun,2019,15,14.0,Away,GNB,L 13-21,,,,Injured Reserve,,13
Kyle Long,,,CHI,2019-12-22,Sun,2019,16,15.0,Home,KAN,L 3-26,,,,Injured Reserve,,14
Kyle Long,,,CHI,2019-12-29,Sun,2019,17,16.0,Away,MIN,W 21-19,,,,Injured Reserve,,15
Kyle Peko,,DL,DEN,2019-12-22,Sun,2019,16,15.0,Home,DET,W 27-17,,6.0,0.12,Questionable,Illness,1
Kyle Peko,,,,,,2019,17,,,,,,,,,,2
Kyle Van Noy,28.25,LB,NWE,2019-12-01,Sun,2019,13,12.0,Away,HOU,L 22-28,10.5,40.0,0.7,Questionable,Illness,1
Kyle Van Noy,28.257,LB,NWE,2019-12-08,Sun,2019,14,13.0,Home,KAN,L 16-23,6.75,59.0,0.76,,,2
Kyle Van Noy,28.264,LB,NWE,2019-12-15,Sun,2019,15,14.0,Away,CIN,W 34-13,2.25,49.0,0.74,,,3
Kyle Van Noy,28.27,LB,NWE,2019-12-21,Sat,2019,16,15.0,Home,BUF,W 24-17,7.25,54.0,0.98,,,4
Kyle Van Noy,28.278,LB,NWE,2019-12-29,Sun,2019,17,16.0,Home,MIA,L 24-27,6.0,67.0,0.99,,,5
Kyle Wilber,,LB,OAK,2019-12-08,Sun,2019,14,13.0,Home,TEN,L 21-42,,,,Out,Ankle,1
Kyle Wilber,,LB,OAK,2019-12-15,Sun,2019,15,14.0,Home,JAX,L 16-20,,,,Questionable,Ankle,2
Kyle Wilber,30.24,LB,OAK,2019-12-22,Sun,2019,16,15.0,Away,LAC,W 24-17,1.5,5.0,0.08,,,3
Kyle Wilber,30.247,LB,OAK,2019-12-29,Sun,2019,17,16.0,Away,DEN,L 15-16,0.0,18.0,0.29,,,4
Kyler Fackrell,27.301,LB,GNB,2019-09-22,Sun,2019,3,3.0,Home,DEN,W 27-16,1.5,24.0,0.33,Questionable,Shoulder,1
Kyler Fackrell,,LB,GNB,2019-09-26,Thu,2019,4,4.0,Home,PHI,L 27-34,,13.0,0.21,Questionable,Shoulder,2
Kyler Fackrell,,LB,GNB,2019-10-06,Sun,2019,5,5.0,Away,DAL,W 34-24,,28.0,0.39,Questionable,Shoulder,3
Kyler Fackrell,27.323,LB,GNB,2019-10-14,Mon,2019,6,6.0,Home,DET,W 23-22,5.75,16.0,0.29,,,4
Kyler Fackrell,27.329,LB,GNB,2019-10-20,Sun,2019,7,7.0,Home,OAK,W 42-24,4.25,28.0,0.42,,,5
Kyler Fackrell,27.336,LB,GNB,2019-10-27,Sun,2019,8,8.0,Away,KAN,W 31-24,3.5,33.0,0.56,,,6
Kyler Fackrell,27.343,LB,GNB,2019-11-03,Sun,2019,9,9.0,Away,LAC,L 11-26,2.25,24.0,0.33,,,7
Kyler Fackrell,27.35,LB,GNB,2019-11-10,Sun,2019,10,10.0,Home,CAR,W 24-16,0.0,28.0,0.39,,,8
Kyler Fackrell,,,,,,2019,11,,,,,,,,,,9
Kyler Fackrell,27.364,LB,GNB,2019-11-24,Sun,2019,12,11.0,Away,SFO,L 8-37,0.75,19.0,0.39,,,10
Kyler Fackrell,28.006,LB,GNB,2019-12-01,Sun,2019,13,12.0,Away,NYG,W 31-13,1.5,27.0,0.41,,,11
Kyler Fackrell,28.013,LB,GNB,2019-12-08,Sun,2019,14,13.0,Home,WAS,W 20-15,3.5,31.0,0.49,,,12
Kyler Fackrell,,LB,GNB,2019-12-15,Sun,2019,15,14.0,Home,CHI,W 21-13,,42.0,0.5,,,13
Kyler Fackrell,28.028,LB,GNB,2019-12-23,Mon,2019,16,15.0,Away,MIN,W 23-10,3.0,22.0,0.4,,,14
Kyler Fackrell,28.034,LB,GNB,2019-12-29,Sun,2019,17,16.0,Away,DET,W 23-20,3.0,37.0,0.62,,,15
Kyler Murray,22.116,QB,ARI,2019-12-01,Sun,2019,13,12.0,Home,LAR,L 7-34,14.32,63.0,1.0,Questionable,Hamstring,1
Kyler Murray,22.123,QB,ARI,2019-12-08,Sun,2019,14,13.0,Home,PIT,L 17-23,16.96,58.0,1.0,,,2
Kyler Murray,22.13,QB,ARI,2019-12-15,Sun,2019,15,14.0,Home,CLE,W 38-24,17.36,61.0,1.0,,,3
Kyler Murray,22.137,QB,ARI,2019-12-22,Sun,2019,16,15.0,Away,SEA,W 27-13,12.72,37.0,0.54,,,4
Kyler Murray,22.144,QB,ARI,2019-12-29,Sun,2019,17,16.0,Away,LAR,L 24-31,15.0,63.0,0.93,Questionable,Hamstring,5
Kyron Brown,,DB,NYJ,2019-12-12,Thu,2019,15,14.0,Away,BAL,L 21-42,,,,Injured Reserve,,1
Kyron Brown,,DB,NYJ,2019-12-22,Sun,2019,16,15.0,Home,PIT,W 16-10,,,,Injured Reserve,,2
Kyron Brown,,DB,NYJ,2019-12-29,Sun,2019,17,16.0,Away,BUF,W 13-6,,,,Injured Reserve,,3
LJ Collier,,LB,SEA,2019-09-08,Sun,2019,1,1.0,Home,CIN,W 21-20,,,,Out,Ankle,1
LJ Collier,,LB,SEA,2019-09-15,Sun,2019,2,2.0,Away,PIT,W 28-26,,16.0,0.29,,,2
LJ Collier,,,,,,2019,3,,,,,,,,,,3
LJ Collier,24.017,LB,SEA,2019-09-29,Sun,2019,4,4.0,Away,ARI,W 27-10,1.5,20.0,0.32,,,4
LJ Collier,,,,,,2019,5,,,,,,,,,,5
LJ Collier,,LB,SEA,2019-10-13,Sun,2019,6,6.0,Away,CLE,W 32-28,,5.0,0.07,,,6
LJ Collier,,LB,SEA,2019-10-20,Sun,2019,7,7.0,Home,BAL,L 16-30,,9.0,0.16,,,7
LJ Collier,24.045,LB,SEA,2019-10-27,Sun,2019,8,8.0,Away,ATL,W 27-20,1.5,14.0,0.18,,,8
LJ Collier,,LB,SEA,2019-11-03,Sun,2019,9,9.0,Home,TAM,W 40-34,,5.0,0.06,,,9
LJ Collier,,,,,,2019,10,,,,,,,,,,10
LJ Collier,,,,,,2019,11,,,,,,,,,,11
LJ Collier,,LB,SEA,2019-11-24,Sun,2019,12,11.0,Away,PHI,W 17-9,,25.0,0.34,,,12
LJ Collier,,,,,,2019,13,,,,,,,,,,13
LJ Collier,,LB,SEA,2019-12-08,Sun,2019,14,13.0,Away,LAR,L 12-28,,9.0,0.13,,,14
LJ Collier,,LB,SEA,2019-12-15,Sun,2019,15,14.0,Away,CAR,W 30-24,,37.0,0.51,,,15
LJ Collier,24.101,LB,SEA,2019-12-22,Sun,2019,16,15.0,Home,ARI,L 13-27,0.75,5.0,0.07,,,16
LJ Collier,,LB,SEA,2019-12-29,Sun,2019,17,16.0,Home,SFO,L 21-26,,7.0,0.14,,,17
La'el Collins,26.072,OL,DAL,2019-10-06,Sun,2019,5,5.0,Home,GNB,L 24-34,0.0,,,Questionable,Back,1
La'el Collins,,OL,DAL,2019-10-13,Sun,2019,6,6.0,Away,NYJ,L 22-24,,,,Questionable,Knee,2
La'el Collins,,OL,DAL,2019-10-20,Sun,2019,7,7.0,Home,PHI,W 37-10,,,,Questionable,Knee,3
La'el Collins,,,,,,2019,8,,,,,,,,,,4
La'el Collins,,,,,,2019,9,,,,,,,,,,5
La'el Collins,,,,,,2019,10,,,,,,,,,,6
La'el Collins,,OL,DAL,2019-11-17,Sun,2019,11,10.0,Away,DET,W 35-27,,,,Questionable,Knee,7
La'el Collins,,,,,,2019,12,,,,,,,,,,8
La'el Collins,,,,,,2019,13,,,,,,,,,,9
La'el Collins,,,,,,2019,14,,,,,,,,,,10
La'el Collins,,,,,,2019,15,,,,,,,,,,11
La'el Collins,,,,,,2019,16,,,,,,,,,,12
La'el Collins,,,,,,2019,17,,,,,,,,,,13
LaAdrian Waddle,,,BUF,2019-09-08,Sun,2019,1,1.0,Away,NYJ,W 17-16,,,,Injured Reserve,,1
LaAdrian Waddle,,,BUF,2019-09-15,Sun,2019,2,2.0,Away,NYG,W 28-14,,,,Injured Reserve,,2
LaAdrian Waddle,,,BUF,2019-09-22,Sun,2019,3,3.0,Home,CIN,W 21-17,,,,Injured Reserve,,3
LaAdrian Waddle,,,BUF,2019-09-29,Sun,2019,4,4.0,Home,NWE,L 10-16,,,,Injured Reserve,,4
LaAdrian Waddle,,,BUF,2019-10-06,Sun,2019,5,5.0,Away,TEN,W 14-7,,,,Injured Reserve,,5
LaAdrian Waddle,,,,,,2019,6,,,,,,,,,,6
LaAdrian Waddle,,,BUF,2019-10-20,Sun,2019,7,6.0,Home,MIA,W 31-21,,,,Injured Reserve,,7
LaAdrian Waddle,,,BUF,2019-10-27,Sun,2019,8,7.0,Home,PHI,L 13-31,,,,Injured Reserve,,8
LaAdrian Waddle,,,BUF,2019-11-03,Sun,2019,9,8.0,Home,WAS,W 24-9,,,,Injured Reserve,,9
LaAdrian Waddle,,,BUF,2019-11-10,Sun,2019,10,9.0,Away,CLE,L 16-19,,,,Injured Reserve,,10
LaAdrian Waddle,,,BUF,2019-11-17,Sun,2019,11,10.0,Away,MIA,W 37-20,,,,Injured Reserve,,11
LaAdrian Waddle,,,BUF,2019-11-24,Sun,2019,12,11.0,Home,DEN,W 20-3,,,,Injured Reserve,,12
LaAdrian Waddle,,,BUF,2019-11-28,Thu,2019,13,12.0,Away,DAL,W 26-15,,,,Injured Reserve,,13
LaAdrian Waddle,,,BUF,2019-12-08,Sun,2019,14,13.0,Home,BAL,L 17-24,,,,Injured Reserve,,14
LaAdrian Waddle,,,BUF,2019-12-15,Sun,2019,15,14.0,Away,PIT,W 17-10,,,,Injured Reserve,,15
LaAdrian Waddle,,,BUF,2019-12-21,Sat,2019,16,15.0,Away,NWE,L 17-24,,,,Injured Reserve,,16
LaAdrian Waddle,,,BUF,2019-12-29,Sun,2019,17,16.0,Home,NYJ,L 6-13,,,,Injured Reserve,,17
Lamar Jackson,22.307,QB,BAL,2019-11-10,Sun,2019,10,9.0,Away,CIN,W 49-13,33.42,35.0,0.76,Questionable,Illness,1
Lamar Jackson,22.314,QB,BAL,2019-11-17,Sun,2019,11,10.0,Home,HOU,W 41-7,32.78,58.0,0.87,,,2
Lamar Jackson,22.322,QB,BAL,2019-11-25,Mon,2019,12,11.0,Away,LAR,W 45-6,40.26,61.0,0.79,,,3
Lamar Jackson,22.328,QB,BAL,2019-12-01,Sun,2019,13,12.0,Home,SFO,W 20-17,22.3,64.0,1.0,,,4
Lamar Jackson,22.335,QB,BAL,2019-12-08,Sun,2019,14,13.0,Away,BUF,W 24-17,20.8,60.0,0.98,,,5
Lamar Jackson,22.339,QB,BAL,2019-12-12,Thu,2019,15,14.0,Home,NYJ,W 42-21,41.08,54.0,0.83,Questionable,Quadricep,6
Lamar Jackson,22.349,QB,BAL,2019-12-22,Sun,2019,16,15.0,Away,CLE,W 31-15,33.82,73.0,0.99,,,7
Lamar Jackson,,,,,,2019,17,,,,,,,,,,8
Lamar Miller,,,HOU,2019-09-09,Mon,2019,1,1.0,Away,NOR,L 28-30,,,,Injured Reserve,,1
Lamar Miller,,,HOU,2019-09-15,Sun,2019,2,2.0,Home,JAX,W 13-12,,,,Injured Reserve,,2
Lamar Miller,,,HOU,2019-09-22,Sun,2019,3,3.0,Away,LAC,W 27-20,,,,Injured Reserve,,3
Lamar Miller,,,HOU,2019-09-29,Sun,2019,4,4.0,Home,CAR,L 10-16,,,,Injured Reserve,,4
Lamar Miller,,,HOU,2019-10-06,Sun,2019,5,5.0,Home,ATL,W 53-32,,,,Injured Reserve,,5
Lamar Miller,,,HOU,2019-10-13,Sun,2019,6,6.0,Away,KAN,W 31-24,,,,Injured Reserve,,6
Lamar Miller,,,HOU,2019-10-20,Sun,2019,7,7.0,Away,IND,L 23-30,,,,Injured Reserve,,7
Lamar Miller,,,HOU,2019-10-27,Sun,2019,8,8.0,Home,OAK,W 27-24,,,,Injured Reserve,,8
Lamar Miller,,,HOU,2019-11-03,Sun,2019,9,9.0,Away,JAX,W 26-3,,,,Injured Reserve,,9
Lamar Miller,,,,,,2019,10,,,,,,,,,,10
Lamar Miller,,,HOU,2019-11-17,Sun,2019,11,10.0,Away,BAL,L 7-41,,,,Injured Reserve,,11
Lamar Miller,,,HOU,2019-11-21,Thu,2019,12,11.0,Home,IND,W 20-17,,,,Injured Reserve,,12
Lamar Miller,,,HOU,2019-12-01,Sun,2019,13,12.0,Home,NWE,W 28-22,,,,Injured Reserve,,13
Lamar Miller,,,HOU,2019-12-08,Sun,2019,14,13.0,Home,DEN,L 24-38,,,,Injured Reserve,,14
Lamar Miller,,,HOU,2019-12-15,Sun,2019,15,14.0,Away,TEN,W 24-21,,,,Injured Reserve,,15
Lamar Miller,,,HOU,2019-12-21,Sat,2019,16,15.0,Away,TAM,W 23-20,,,,Injured Reserve,,16
Lamar Miller,,,HOU,2019-12-29,Sun,2019,17,16.0,Home,TEN,L 14-35,,,,Injured Reserve,,17
Lamarcus Joyner,28.299,DB,OAK,2019-09-22,Sun,2019,3,3.0,Away,MIN,L 14-34,1.5,23.0,0.37,Questionable,Groin,1
Lamarcus Joyner,28.306,DB,OAK,2019-09-29,Sun,2019,4,4.0,Away,IND,W 31-24,16.0,75.0,0.97,,,2
Lamarcus Joyner,28.313,DB,OAK,2019-10-06,Sun,2019,5,5.0,Home,CHI,W 24-21,4.5,56.0,1.0,,,3
Lamarcus Joyner,,,,,,2019,6,,,,,,,,,,4
Lamarcus Joyner,28.327,DB,OAK,2019-10-20,Sun,2019,7,6.0,Away,GNB,L 24-42,2.25,42.0,0.72,,,5
Lamarcus Joyner,28.334,DB,OAK,2019-10-27,Sun,2019,8,7.0,Away,HOU,L 24-27,9.0,74.0,0.94,,,6
Lamarcus Joyner,28.341,DB,OAK,2019-11-03,Sun,2019,9,8.0,Home,DET,W 31-24,2.25,57.0,0.83,,,7
Lamarcus Joyner,28.345,DB,OAK,2019-11-07,Thu,2019,10,9.0,Home,LAC,W 26-24,7.5,69.0,0.91,,,8
Lamarcus Joyner,,DB,OAK,2019-11-17,Sun,2019,11,10.0,Home,CIN,W 17-10,,,,Out,Hamstring,9
Lamarcus Joyner,,DB,OAK,2019-11-24,Sun,2019,12,11.0,Away,NYJ,L 3-34,,,,Questionable,Hamstring,10
Lamarcus Joyner,29.004,DB,OAK,2019-12-01,Sun,2019,13,12.0,Away,KAN,L 9-40,1.5,56.0,0.86,,,11
Lamarcus Joyner,29.011,DB,OAK,2019-12-08,Sun,2019,14,13.0,Home,TEN,L 21-42,4.5,28.0,0.46,,,12
Lamarcus Joyner,29.018,DB,OAK,2019-12-15,Sun,2019,15,14.0,Home,JAX,L 16-20,1.5,37.0,0.65,,,13
Lamarcus Joyner,29.025,DB,OAK,2019-12-22,Sun,2019,16,15.0,Away,LAC,W 24-17,3.0,31.0,0.51,,,14
Lamarcus Joyner,29.032,DB,OAK,2019-12-29,Sun,2019,17,16.0,Away,DEN,L 15-16,5.25,36.0,0.58,,,15
Lamont Gaillard,,,ARI,2019-09-08,Sun,2019,1,1.0,Home,DET,T 27-27,,,,Out,Knee,1
Lamont Gaillard,,,ARI,2019-09-15,Sun,2019,2,2.0,Away,BAL,L 17-23,,,,Out,Knee,2
Lamont Gaillard,,,ARI,2019-09-22,Sun,2019,3,3.0,Home,CAR,L 20-38,,,,Out,Knee,3
Lamont Gaillard,,,ARI,2019-09-29,Sun,2019,4,4.0,Home,SEA,L 10-27,,,,Questionable,Knee,4
Lamont Gaillard,,,,,,2019,5,,,,,,,,,,5
Lamont Gaillard,,,,,,2019,6,,,,,,,,,,6
Lamont Gaillard,,,,,,2019,7,,,,,,,,,,7
Lamont Gaillard,,,,,,2019,8,,,,,,,,,,8
Lamont Gaillard,,,,,,2019,9,,,,,,,,,,9
Lamont Gaillard,,,,,,2019,10,,,,,,,,,,10
Lamont Gaillard,,,,,,2019,11,,,,,,,,,,11
Lamont Gaillard,,,,,,2019,12,,,,,,,,,,12
Lamont Gaillard,,,,,,2019,13,,,,,,,,,,13
Lamont Gaillard,,,,,,2019,14,,,,,,,,,,14
Lamont Gaillard,,,,,,2019,15,,,,,,,,,,15
Lamont Gaillard,,,,,,2019,16,,,,,,,,,,16
Lamont Gaillard,,,,,,2019,17,,,,,,,,,,17
Lance Lenoir,,,DAL,2019-09-08,Sun,2019,1,1.0,Home,NYG,W 35-17,,,,Injured Reserve,,1
Lance Lenoir,,,DAL,2019-09-15,Sun,2019,2,2.0,Away,WAS,W 31-21,,,,Injured Reserve,,2
Lance Lenoir,,,DAL,2019-09-22,Sun,2019,3,3.0,Home,MIA,W 31-6,,,,Injured Reserve,,3
Lance Lenoir,,,DAL,2019-09-29,Sun,2019,4,4.0,Away,NOR,L 10-12,,,,Injured Reserve,,4
Lance Lenoir,,,DAL,2019-10-06,Sun,2019,5,5.0,Home,GNB,L 24-34,,,,Injured Reserve,,5
Lance Lenoir,,,DAL,2019-10-13,Sun,2019,6,6.0,Away,NYJ,L 22-24,,,,Injured Reserve,,6
Lance Lenoir,,,DAL,2019-10-20,Sun,2019,7,7.0,Home,PHI,W 37-10,,,,Injured Reserve,,7
Lance Lenoir,,,,,,2019,8,,,,,,,,,,8
Lance Lenoir,,,DAL,2019-11-04,Mon,2019,9,8.0,Away,NYG,W 37-18,,,,Injured Reserve,,9
Lance Lenoir,,,DAL,2019-11-10,Sun,2019,10,9.0,Home,MIN,L 24-28,,,,Injured Reserve,,10
Lance Lenoir,,,DAL,2019-11-17,Sun,2019,11,10.0,Away,DET,W 35-27,,,,Injured Reserve,,11
Lance Lenoir,,,DAL,2019-11-24,Sun,2019,12,11.0,Away,NWE,L 9-13,,,,Injured Reserve,,12
Lance Lenoir,,,DAL,2019-11-28,Thu,2019,13,12.0,Home,BUF,L 15-26,,,,Injured Reserve,,13
Lance Lenoir,,,DAL,2019-12-05,Thu,2019,14,13.0,Away,CHI,L 24-31,,,,Injured Reserve,,14
Lance Lenoir,,,DAL,2019-12-15,Sun,2019,15,14.0,Home,LAR,W 44-21,,,,Injured Reserve,,15
Lance Lenoir,,,DAL,2019-12-22,Sun,2019,16,15.0,Away,PHI,L 9-17,,,,Injured Reserve,,16
Lance Lenoir,,,DAL,2019-12-29,Sun,2019,17,16.0,Home,WAS,W 47-16,,,,Injured Reserve,,17
Landon Collins,25.346,DB,WAS,2019-12-22,Sun,2019,16,15.0,Home,NYG,L 35-41,15.0,70.0,1.0,Questionable,Achilles,1
Landon Collins,,DB,WAS,2019-12-29,Sun,2019,17,16.0,Away,DAL,L 16-47,,,,Out,Shoulder,2
Lane Johnson,,,PHI,2019-11-24,Sun,2019,12,11.0,Home,SEA,L 9-17,,,,Out,Concussion,1
Lane Johnson,,,,,,2019,13,,,,,,,,,,2
Lane Johnson,,,,,,2019,14,,,,,,,,,,3
Lane Johnson,,,PHI,2019-12-15,Sun,2019,15,14.0,Away,WAS,W 37-27,,,,Out,Ankle,4
Lane Johnson,,,PHI,2019-12-22,Sun,2019,16,15.0,Home,DAL,W 17-9,,,,Out,Ankle,5
Lane Johnson,,,PHI,2019-12-29,Sun,2019,17,16.0,Away,NYG,W 34-17,,,,Questionable,Ankle,6
Lane Taylor,,,GNB,2019-09-22,Sun,2019,3,3.0,Home,DEN,W 27-16,,,,Out,Bicep,1
Lane Taylor,,,GNB,2019-09-26,Thu,2019,4,4.0,Home,PHI,L 27-34,,,,Injured Reserve,,2
Lane Taylor,,,GNB,2019-10-06,Sun,2019,5,5.0,Away,DAL,W 34-24,,,,Injured Reserve,,3
Lane Taylor,,,GNB,2019-10-14,Mon,2019,6,6.0,Home,DET,W 23-22,,,,Injured Reserve,,4
Lane Taylor,,,GNB,2019-10-20,Sun,2019,7,7.0,Home,OAK,W 42-24,,,,Injured Reserve,,5
Lane Taylor,,,GNB,2019-10-27,Sun,2019,8,8.0,Away,KAN,W 31-24,,,,Injured Reserve,,6
Lane Taylor,,,GNB,2019-11-03,Sun,2019,9,9.0,Away,LAC,L 11-26,,,,Injured Reserve,,7
Lane Taylor,,,GNB,2019-11-10,Sun,2019,10,10.0,Home,CAR,W 24-16,,,,Injured Reserve,,8
Lane Taylor,,,,,,2019,11,,,,,,,,,,9
Lane Taylor,,,GNB,2019-11-24,Sun,2019,12,11.0,Away,SFO,L 8-37,,,,Injured Reserve,,10
Lane Taylor,,,GNB,2019-12-01,Sun,2019,13,12.0,Away,NYG,W 31-13,,,,Injured Reserve,,11
Lane Taylor,,,GNB,2019-12-08,Sun,2019,14,13.0,Home,WAS,W 20-15,,,,Injured Reserve,,12
Lane Taylor,,,GNB,2019-12-15,Sun,2019,15,14.0,Home,CHI,W 21-13,,,,Injured Reserve,,13
Lane Taylor,,,GNB,2019-12-23,Mon,2019,16,15.0,Away,MIN,W 23-10,,,,Injured Reserve,,14
Lane Taylor,,,GNB,2019-12-29,Sun,2019,17,16.0,Away,DET,W 23-20,,,,Injured Reserve,,15
Lano Hill,,DB,SEA,2019-10-20,Sun,2019,7,7.0,Home,BAL,L 16-30,,,,Doubtful,Elbow,1
Lano Hill,,DB,SEA,2019-10-27,Sun,2019,8,8.0,Away,ATL,W 27-20,,,,Out,Elbow,2
Lano Hill,,DB,SEA,2019-11-03,Sun,2019,9,9.0,Home,TAM,W 40-34,,,,Doubtful,Elbow,3
Lano Hill,,DB,SEA,2019-11-11,Mon,2019,10,10.0,Away,SFO,W 27-24,,,,Questionable,Elbow,4
Lano Hill,,,,,,2019,11,,,,,,,,,,5
Lano Hill,,,,,,2019,12,,,,,,,,,,6
Lano Hill,,DB,SEA,2019-12-02,Mon,2019,13,12.0,Home,MIN,W 37-30,,2.0,0.04,,,7
Lano Hill,,DB,SEA,2019-12-08,Sun,2019,14,13.0,Away,LAR,L 12-28,,3.0,0.04,,,8
Lano Hill,24.019,DB,SEA,2019-12-15,Sun,2019,15,14.0,Away,CAR,W 30-24,6.0,43.0,0.6,,,9
Lano Hill,24.026,DB,SEA,2019-12-22,Sun,2019,16,15.0,Home,ARI,L 13-27,5.25,69.0,1.0,,,10
Lano Hill,24.033,DB,SEA,2019-12-29,Sun,2019,17,16.0,Home,SFO,L 21-26,7.5,50.0,1.0,,,11
Laremy Tunsil,,,HOU,2019-09-22,Sun,2019,3,3.0,Away,LAC,W 27-20,,,,Questionable,Ankle,1
Laremy Tunsil,,,,,,2019,4,,,,,,,,,,2
Laremy Tunsil,,,,,,2019,5,,,,,,,,,,3
Laremy Tunsil,,,,,,2019,6,,,,,,,,,,4
Laremy Tunsil,,,,,,2019,7,,,,,,,,,,5
Laremy Tunsil,,,,,,2019,8,,,,,,,,,,6
Laremy Tunsil,,,HOU,2019-11-03,Sun,2019,9,9.0,Away,JAX,W 26-3,,,,Questionable,Shoulder,7
Laremy Tunsil,,,,,,2019,10,,,,,,,,,,8
Laremy Tunsil,,,HOU,2019-11-17,Sun,2019,11,10.0,Away,BAL,L 7-41,,,,Questionable,Shoulder,9
Laremy Tunsil,,,,,,2019,12,,,,,,,,,,10
Laremy Tunsil,,,,,,2019,13,,,,,,,,,,11
Laremy Tunsil,,,,,,2019,14,,,,,,,,,,12
Laremy Tunsil,,,,,,2019,15,,,,,,,,,,13
Laremy Tunsil,,,,,,2019,16,,,,,,,,,,14
Laremy Tunsil,,,HOU,2019-12-29,Sun,2019,17,16.0,Home,TEN,L 14-35,,,,Questionable,Ankle,15
Larry Warford,,OL,NOR,2019-12-22,Sun,2019,16,15.0,Away,TEN,W 38-28,,,,Out,Knee,1
Larry Warford,,,,,,2019,17,,,,,,,,,,2
Laurent Duvernay-Tardif,,,KAN,2019-11-03,Sun,2019,9,9.0,Home,MIN,W 26-23,,,,Out,Ankle,1
Laurent Duvernay-Tardif,,,KAN,2019-11-10,Sun,2019,10,10.0,Away,TEN,L 32-35,,,,Questionable,Ankle,2
Laurent Duvernay-Tardif,,,,,,2019,11,,,,,,,,,,3
Laurent Duvernay-Tardif,,,,,,2019,12,,,,,,,,,,4
Laurent Duvernay-Tardif,,,,,,2019,13,,,,,,,,,,5
Laurent Duvernay-Tardif,,,,,,2019,14,,,,,,,,,,6
Laurent Duvernay-Tardif,,,,,,2019,15,,,,,,,,,,7
Laurent Duvernay-Tardif,,,,,,2019,16,,,,,,,,,,8
Laurent Duvernay-Tardif,,,,,,2019,17,,,,,,,,,,9
Lavon Hooks,,,PIT,2019-09-08,Sun,2019,1,1.0,Away,NWE,L 3-33,,,,Injured Reserve,,1
Lavon Hooks,,,PIT,2019-09-15,Sun,2019,2,2.0,Home,SEA,L 26-28,,,,Injured Reserve,,2
Lavon Hooks,,,PIT,2019-09-22,Sun,2019,3,3.0,Away,SFO,L 20-24,,,,Injured Reserve,,3
Lavon Hooks,,,PIT,2019-09-30,Mon,2019,4,4.0,Home,CIN,W 27-3,,,,Injured Reserve,,4
Lavon Hooks,,,PIT,2019-10-06,Sun,2019,5,5.0,Home,BAL,L 23-26,,,,Injured Reserve,,5
Lavon Hooks,,,PIT,2019-10-13,Sun,2019,6,6.0,Away,LAC,W 24-17,,,,Injured Reserve,,6
Lavon Hooks,,,,,,2019,7,,,,,,,,,,7
Lavon Hooks,,,PIT,2019-10-28,Mon,2019,8,7.0,Home,MIA,W 27-14,,,,Injured Reserve,,8
Lavon Hooks,,,PIT,2019-11-03,Sun,2019,9,8.0,Home,IND,W 26-24,,,,Injured Reserve,,9
Lavon Hooks,,,PIT,2019-11-10,Sun,2019,10,9.0,Home,LAR,W 17-12,,,,Injured Reserve,,10
Lavon Hooks,,,PIT,2019-11-14,Thu,2019,11,10.0,Away,CLE,L 7-21,,,,Injured Reserve,,11
Lavon Hooks,,,PIT,2019-11-24,Sun,2019,12,11.0,Away,CIN,W 16-10,,,,Injured Reserve,,12
Lavon Hooks,,,PIT,2019-12-01,Sun,2019,13,12.0,Home,CLE,W 20-13,,,,Injured Reserve,,13
Lavon Hooks,,,PIT,2019-12-08,Sun,2019,14,13.0,Away,ARI,W 23-17,,,,Injured Reserve,,14
