Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Inj_Week
Ian Thomas,24.211,TE,CAR,2021-01-03,Sun,2020,17,16.0,Home,NOR,L 7-33,0.4,,,,,4
Ifeadi Odenigbo,26.261,DL,MIN,2020-12-25,Fri,2020,16,15.0,Away,NOR,L 33-52,2.25,36.0,0.48,,,0
Ifeadi Odenigbo,,DL,MIN,2021-01-03,Sun,2020,17,16.0,Away,DET,W 37-35,,,,Out,Chest,1
Iman Marshall,,,,,,2020,7,,,,,,,,,,0
Iman Marshall,,,BAL,2020-11-01,Sun,2020,8,7.0,Home,PIT,L 24-28,,,,Injured Reserve,,1
Iman Marshall,,,,,,2020,9,,,,,,,,,,2
Iman Marshall,,,,,,2020,10,,,,,,,,,,3
Iman Marshall,,,,,,2020,11,,,,,,,,,,4
Iman Marshall,,,BAL,2020-12-02,Wed,2020,12,11.0,Away,PIT,L 14-19,,,,C19,,5
Iman Marshall,,,BAL,2020-12-08,Tue,2020,13,12.0,Home,DAL,W 34-17,,,,Injured Reserve,,6
Iman Marshall,,,BAL,2020-12-14,Mon,2020,14,13.0,Away,CLE,W 47-42,,,,Injured Reserve,,7
Iman Marshall,,,BAL,2020-12-20,Sun,2020,15,14.0,Home,JAX,W 40-14,,,,Injured Reserve,,8
Iman Marshall,,,BAL,2020-12-27,Sun,2020,16,15.0,Home,NYG,W 27-13,,,,Injured Reserve,,9
Iman Marshall,,,BAL,2021-01-03,Sun,2020,17,16.0,Away,CIN,W 38-3,,,,Injured Reserve,,10
Iosua Opeta,,,,,,2020,11,,,,,,,,,,0
Iosua Opeta,,,PHI,2020-11-30,Mon,2020,12,11.0,Home,SEA,L 17-23,,,,Out,Back,1
Iosua Opeta,,,PHI,2020-12-06,Sun,2020,13,12.0,Away,GNB,L 16-30,,,,Injured Reserve,,2
Iosua Opeta,,,PHI,2020-12-13,Sun,2020,14,13.0,Home,NOR,W 24-21,,,,Injured Reserve,,3
Iosua Opeta,,,PHI,2020-12-20,Sun,2020,15,14.0,Away,ARI,L 26-33,,,,Injured Reserve,,4
Iosua Opeta,,,PHI,2020-12-27,Sun,2020,16,15.0,Away,DAL,L 17-37,,,,Injured Reserve,,5
Iosua Opeta,,,PHI,2021-01-03,Sun,2020,17,16.0,Home,WAS,L 14-20,,,,Injured Reserve,,6
Irv Smith,22.091,TE,MIN,2020-11-08,Sun,2020,9,8.0,Home,DET,W 34-20,14.0,22.0,0.38,,,0
Irv Smith,,TE,MIN,2020-11-16,Mon,2020,10,9.0,Away,CHI,W 19-13,,,,Out,Groin,1
Irv Smith,22.105,TE,MIN,2020-11-22,Sun,2020,11,10.0,Home,DAL,L 28-31,3.3000000000000003,33.0,0.51,Questionable,Groin,2
Irv Smith,,TE,MIN,2020-11-29,Sun,2020,12,11.0,Home,CAR,W 28-27,,,,Doubtful,Groin,3
Irv Smith,,TE,MIN,2020-12-06,Sun,2020,13,12.0,Home,JAX,W 27-24,,,,Out,Back,4
Irv Smith,22.126,TE,MIN,2020-12-13,Sun,2020,14,13.0,Away,TAM,L 14-26,14.3,28.0,0.35,Questionable,Back,5
Irv Smith,22.133,TE,MIN,2020-12-20,Sun,2020,15,14.0,Home,CHI,L 27-33,5.2,56.0,0.82,,,6
Irv Smith,22.138,TE,MIN,2020-12-25,Fri,2020,16,15.0,Away,NOR,L 33-52,20.3,56.0,0.88,,,7
Irv Smith,22.147,TE,MIN,2021-01-03,Sun,2020,17,16.0,Away,DET,W 37-35,4.0,,,,,8
Isaac Rochell,25.193,DL,LAC,2020-11-01,Sun,2020,8,7.0,Away,DEN,L 30-31,5.5,26.0,0.4,,,0
Isaac Rochell,25.2,DL,LAC,2020-11-08,Sun,2020,9,8.0,Home,LVR,L 26-31,2.25,9.0,0.18,Questionable,Neck,1
Isaac Rochell,,DL,LAC,2020-11-15,Sun,2020,10,9.0,Away,MIA,L 21-29,,17.0,0.27,,,2
Isaac Rochell,,DL,LAC,2020-11-22,Sun,2020,11,10.0,Home,NYJ,W 34-28,,7.0,0.12,,,3
Isaac Rochell,25.221,DL,LAC,2020-11-29,Sun,2020,12,11.0,Away,BUF,L 17-27,0.0,21.0,0.34,,,4
Isaac Rochell,25.228,DL,LAC,2020-12-06,Sun,2020,13,12.0,Home,NWE,L 0-45,1.5,23.0,0.34,,,5
Isaac Rochell,25.235,DL,LAC,2020-12-13,Sun,2020,14,13.0,Home,ATL,W 20-17,2.25,37.0,0.65,,,6
Isaac Rochell,25.239,DL,LAC,2020-12-17,Thu,2020,15,14.0,Away,LVR,W 30-27,6.0,52.0,0.68,,,7
Isaac Rochell,25.249,DL,LAC,2020-12-27,Sun,2020,16,15.0,Home,DEN,W 19-16,5.25,63.0,0.82,,,8
Isaac Rochell,25.256,DL,LAC,2021-01-03,Sun,2020,17,16.0,Away,KAN,W 38-21,18.25,,,,,9
Isaac Seumalo,,,,,,2020,2,,,,,,,,,,0
Isaac Seumalo,,OL,PHI,2020-09-27,Sun,2020,3,3.0,Home,CIN,T 23-23,,,,Injured Reserve,,1
Isaac Seumalo,,OL,PHI,2020-10-04,Sun,2020,4,4.0,Away,SFO,W 25-20,,,,Injured Reserve,,2
Isaac Seumalo,,OL,PHI,2020-10-11,Sun,2020,5,5.0,Away,PIT,L 29-38,,,,Injured Reserve,,3
Isaac Seumalo,,OL,PHI,2020-10-18,Sun,2020,6,6.0,Home,BAL,L 28-30,,,,Injured Reserve,,4
Isaac Seumalo,,OL,PHI,2020-10-22,Thu,2020,7,7.0,Home,NYG,W 22-21,,,,Injured Reserve,,5
Isaac Seumalo,,OL,PHI,2020-11-01,Sun,2020,8,8.0,Home,DAL,W 23-9,,,,Injured Reserve,,6
Isaac Seumalo,,,,,,2020,9,,,,,,,,,,7
Isaac Seumalo,,OL,PHI,2020-11-15,Sun,2020,10,9.0,Away,NYG,L 17-27,,,,Injured Reserve,,8
Isaac Seumalo,27.024,OL,PHI,2020-11-22,Sun,2020,11,10.0,Away,CLE,L 17-22,4.0,,,Injured Reserve,,9
Isaac Seumalo,,,,,,2020,12,,,,,,,,,,10
Isaac Seumalo,,,,,,2020,13,,,,,,,,,,11
Isaac Seumalo,,,,,,2020,14,,,,,,,,,,12
Isaac Seumalo,,,,,,2020,15,,,,,,,,,,13
Isaac Seumalo,,,,,,2020,16,,,,,,,,,,14
Isaac Seumalo,,,,,,2020,17,,,,,,,,,,15
Isaac Yiadom,24.262,DB,NYG,2020-11-08,Sun,2020,9,9.0,Away,WAS,W 23-20,9.5,54.0,1.0,,,0
Isaac Yiadom,24.269,DB,NYG,2020-11-15,Sun,2020,10,10.0,Home,PHI,W 27-17,4.5,67.0,1.0,Questionable,Calf,1
Isaac Yiadom,,,,,,2020,11,,,,,,,,,,2
Isaac Yiadom,24.283,DB,NYG,2020-11-29,Sun,2020,12,11.0,Away,CIN,W 19-17,6.0,49.0,1.0,,,3
Isaac Yiadom,24.29,DB,NYG,2020-12-06,Sun,2020,13,12.0,Away,SEA,W 17-12,9.0,72.0,1.0,,,4
Isaac Yiadom,24.297,DB,NYG,2020-12-13,Sun,2020,14,13.0,Home,ARI,L 7-26,3.75,79.0,1.0,,,5
Isaac Yiadom,24.304,DB,NYG,2020-12-20,Sun,2020,15,14.0,Home,CLE,L 6-20,6.0,61.0,0.95,,,6
Isaac Yiadom,24.311,DB,NYG,2020-12-27,Sun,2020,16,15.0,Away,BAL,L 13-27,0.75,65.0,0.96,,,7
Isaac Yiadom,,,,,,2020,17,,,,,,,,,,8
Isaiah Buggs,24.076,DL,PIT,2020-11-08,Sun,2020,9,8.0,Away,DAL,W 24-19,4.5,28.0,0.39,,,0
Isaiah Buggs,,DL,PIT,2020-11-15,Sun,2020,10,9.0,Home,CIN,W 36-10,,,,Questionable,Ankle,1
Isaiah Buggs,,,,,,2020,11,,,,,,,,,,2
Isaiah Buggs,,DL,PIT,2020-12-02,Wed,2020,12,11.0,Home,BAL,W 19-14,,6.0,0.11,C19,,3
Isaiah Buggs,,DL,PIT,2020-12-07,Mon,2020,13,12.0,Home,WAS,L 17-23,,3.0,0.04,,,4
Isaiah Buggs,,,,,,2020,14,,,,,,,,,,5
Isaiah Buggs,,,,,,2020,15,,,,,,,,,,6
Isaiah Buggs,,,,,,2020,16,,,,,,,,,,7
Isaiah Buggs,24.132,DL,PIT,2021-01-03,Sun,2020,17,16.0,Away,CLE,L 22-24,0.75,,,,,8
Isaiah Buggs,24.132,DL,PIT,2021-01-03,Sun,2020,17,16.0,Away,CLE,L 22-24,0.75,,,,,9
Isaiah Coulter,,WR,HOU,2020-09-10,Thu,2020,1,1.0,Away,KAN,L 20-34,,,,Injured Reserve,,0
Isaiah Coulter,,WR,HOU,2020-09-20,Sun,2020,2,2.0,Home,BAL,L 16-33,,,,Injured Reserve,,1
Isaiah Coulter,,WR,HOU,2020-09-27,Sun,2020,3,3.0,Away,PIT,L 21-28,,,,Injured Reserve,,2
Isaiah Coulter,,WR,HOU,2020-10-04,Sun,2020,4,4.0,Home,MIN,L 23-31,,,,Injured Reserve,,3
Isaiah Coulter,,WR,HOU,2020-10-11,Sun,2020,5,5.0,Home,JAX,W 30-14,,,,Injured Reserve,,4
Isaiah Coulter,,WR,HOU,2020-10-18,Sun,2020,6,6.0,Away,TEN,L 36-42,,,,Injured Reserve,,5
Isaiah Coulter,,WR,HOU,2020-10-25,Sun,2020,7,7.0,Home,GNB,L 20-35,,,,Injured Reserve,,6
Isaiah Coulter,,,,,,2020,8,,,,,,,,,,7
Isaiah Coulter,,WR,HOU,2020-11-08,Sun,2020,9,8.0,Away,JAX,W 27-25,,,,Injured Reserve,,8
Isaiah Coulter,,,,,,2020,10,,,,,,,,,,9
Isaiah Coulter,,,,,,2020,11,,,,,,,,,,10
Isaiah Coulter,,,,,,2020,12,,,,,,,,,,11
Isaiah Coulter,,,,,,2020,13,,,,,,,,,,12
Isaiah Coulter,,WR,HOU,2020-12-13,Sun,2020,14,13.0,Away,CHI,L 7-36,,6.0,0.09,,,13
Isaiah Coulter,,,,,,2020,15,,,,,,,,,,14
Isaiah Coulter,,,,,,2020,16,,,,,,,,,,15
Isaiah Coulter,,,,,,2020,17,,,,,,,,,,16
Isaiah Ford,24.329,WR,MIA,2021-01-03,Sun,2020,17,16.0,Away,BUF,L 26-56,5.2,,,,,0
Isaiah Hodgins,,,BUF,2020-09-13,Sun,2020,1,1.0,Home,NYJ,W 27-17,,,,Injured Reserve,,0
Isaiah Hodgins,,,BUF,2020-09-20,Sun,2020,2,2.0,Away,MIA,W 31-28,,,,Injured Reserve,,1
Isaiah Hodgins,,,BUF,2020-09-27,Sun,2020,3,3.0,Home,LAR,W 35-32,,,,Injured Reserve,,2
Isaiah Hodgins,,,BUF,2020-10-04,Sun,2020,4,4.0,Away,LVR,W 30-23,,,,Injured Reserve,,3
Isaiah Hodgins,,,BUF,2020-10-13,Tue,2020,5,5.0,Away,TEN,L 16-42,,,,Injured Reserve,,4
Isaiah Hodgins,,,BUF,2020-10-19,Mon,2020,6,6.0,Home,KAN,L 17-26,,,,Injured Reserve,,5
Isaiah Hodgins,,,BUF,2020-10-25,Sun,2020,7,7.0,Away,NYJ,W 18-10,,,,Injured Reserve,,6
Isaiah Hodgins,,,BUF,2020-11-01,Sun,2020,8,8.0,Home,NWE,W 24-21,,,,Injured Reserve,,7
Isaiah Hodgins,,,BUF,2020-11-08,Sun,2020,9,9.0,Home,SEA,W 44-34,,,,Injured Reserve,,8
Isaiah Hodgins,,,BUF,2020-11-15,Sun,2020,10,10.0,Away,ARI,L 30-32,,,,Injured Reserve,,9
Isaiah Hodgins,,,,,,2020,11,,,,,,,,,,10
Isaiah Hodgins,,,BUF,2020-11-29,Sun,2020,12,11.0,Home,LAC,W 27-17,,,,Injured Reserve,,11
Isaiah Hodgins,,,BUF,2020-12-07,Mon,2020,13,12.0,Away,SFO,W 34-24,,,,Injured Reserve,,12
Isaiah Hodgins,,,BUF,2020-12-13,Sun,2020,14,13.0,Home,PIT,W 26-15,,,,Injured Reserve,,13
Isaiah Hodgins,,,BUF,2020-12-19,Sat,2020,15,14.0,Away,DEN,W 48-19,,,,Injured Reserve,,14
Isaiah Hodgins,,,BUF,2020-12-28,Mon,2020,16,15.0,Away,NWE,W 38-9,,,,Injured Reserve,,15
Isaiah Hodgins,,,BUF,2021-01-03,Sun,2020,17,16.0,Home,MIA,W 56-26,,,,Injured Reserve,,16
Isaiah Irving,,,,,,2020,8,,,,,,,,,,0
Isaiah Irving,,,ARI,2020-11-08,Sun,2020,9,8.0,Home,MIA,L 31-34,,,,Injured Reserve,,1
Isaiah Irving,,,ARI,2020-11-15,Sun,2020,10,9.0,Home,BUF,W 32-30,,,,Injured Reserve,,2
Isaiah Irving,,,ARI,2020-11-19,Thu,2020,11,10.0,Away,SEA,L 21-28,,,,Injured Reserve,,3
Isaiah Irving,,,ARI,2020-11-29,Sun,2020,12,11.0,Away,NWE,L 17-20,,,,Injured Reserve,,4
Isaiah Irving,,,ARI,2020-12-06,Sun,2020,13,12.0,Home,LAR,L 28-38,,,,Injured Reserve,,5
Isaiah Irving,,,ARI,2020-12-13,Sun,2020,14,13.0,Away,NYG,W 26-7,,,,Injured Reserve,,6
Isaiah Irving,,,ARI,2020-12-20,Sun,2020,15,14.0,Home,PHI,W 33-26,,,,Injured Reserve,,7
Isaiah Irving,,,ARI,2020-12-26,Sat,2020,16,15.0,Home,SFO,L 12-20,,,,Injured Reserve,,8
Isaiah Irving,,,ARI,2021-01-03,Sun,2020,17,16.0,Away,LAR,L 7-18,,,,Injured Reserve,,9
Isaiah Johnson,24.331,DB,LVR,2020-11-15,Sun,2020,10,9.0,Home,DEN,W 37-12,0.0,8.0,0.11,,,0
Isaiah Johnson,24.338,DB,LVR,2020-11-22,Sun,2020,11,10.0,Home,KAN,L 31-35,3.0,13.0,0.17,C19,,1
Isaiah Johnson,24.345,DB,LVR,2020-11-29,Sun,2020,12,11.0,Away,ATL,L 6-43,1.5,60.0,0.77,,,2
Isaiah Johnson,,DB,OAK,2020-12-06,,2020,13,,,NYJ,,,,,Questionable,Groin,3
Isaiah Johnson,,DB,LV,2020-12-13,,2020,14,,,IND,,,3.0,0.05,Questionable,Groin,4
Isaiah Johnson,,DB,LV,2020-12-17,,2020,15,,,LAC,,,1.0,0.01,C19,,5
Isaiah Johnson,25.006,DB,LVR,2020-12-26,Sat,2020,16,15.0,Home,MIA,L 25-26,2.25,16.0,0.25,C19,,6
Isaiah Johnson,,,,,,2020,17,,,,,,,,,,7
Isaiah Oliver,24.095,DB,ATL,2021-01-03,Sun,2020,17,16.0,Away,TAM,L 27-44,5.0,,,,,0
Isaiah Prince,,,CIN,2020-09-13,Sun,2020,1,1.0,Home,LAC,L 13-16,,,,Injured Reserve,,0
Isaiah Prince,,,CIN,2020-09-17,Thu,2020,2,2.0,Away,CLE,L 30-35,,,,Injured Reserve,,1
Isaiah Prince,,,CIN,2020-09-27,Sun,2020,3,3.0,Away,PHI,T 23-23,,,,Injured Reserve,,2
Isaiah Prince,,,CIN,2020-10-04,Sun,2020,4,4.0,Home,JAX,W 33-25,,,,Injured Reserve,,3
Isaiah Prince,,,CIN,2020-10-11,Sun,2020,5,5.0,Away,BAL,L 3-27,,,,Injured Reserve,,4
Isaiah Prince,,,CIN,2020-10-18,Sun,2020,6,6.0,Away,IND,L 27-31,,,,Injured Reserve,,5
Isaiah Prince,,,CIN,2020-10-25,Sun,2020,7,7.0,Home,CLE,L 34-37,,,,Injured Reserve,,6
Isaiah Prince,,,CIN,2020-11-01,Sun,2020,8,8.0,Home,TEN,W 31-20,,,,Injured Reserve,,7
Isaiah Prince,,,,,,2020,9,,,,,,,,,,8
Isaiah Prince,,,CIN,2020-11-15,Sun,2020,10,9.0,Away,PIT,L 10-36,,,,Injured Reserve,,9
Isaiah Prince,,,CIN,2020-11-22,Sun,2020,11,10.0,Away,WAS,L 9-20,,,,Injured Reserve,,10
Isaiah Prince,,,CIN,2020-11-29,Sun,2020,12,11.0,Home,NYG,L 17-19,,,,Injured Reserve,,11
Isaiah Prince,,,CIN,2020-12-06,Sun,2020,13,12.0,Away,MIA,L 7-19,,,,Injured Reserve,,12
Isaiah Prince,,,CIN,2020-12-13,Sun,2020,14,13.0,Home,DAL,L 7-30,,,,Injured Reserve,,13
Isaiah Prince,,,CIN,2020-12-21,Mon,2020,15,14.0,Home,PIT,W 27-17,,,,Injured Reserve,,14
Isaiah Prince,,,CIN,2020-12-27,Sun,2020,16,15.0,Away,HOU,W 37-31,,,,Injured Reserve,,15
Isaiah Prince,,,CIN,2021-01-03,Sun,2020,17,16.0,Home,BAL,L 3-38,,,,Injured Reserve,,16
Isaiah Rodgers,22.25,DB,IND,2020-09-13,Sun,2020,1,1.0,Away,JAX,L 20-27,0.0,1.0,0.02,,,0
Isaiah Rodgers,22.257,DB,IND,2020-09-20,Sun,2020,2,2.0,Home,MIN,W 28-11,1.5,18.0,0.33,Questionable,Ankle,1
Isaiah Rodgers,22.264,DB,IND,2020-09-27,Sun,2020,3,3.0,Home,NYJ,W 36-7,1.5,11.0,0.17,,,2
Isaiah Rodgers,22.271,DB,IND,2020-10-04,Sun,2020,4,4.0,Away,CHI,W 19-11,1.5,7.0,0.11,,,3
Isaiah Rodgers,22.278,DB,IND,2020-10-11,Sun,2020,5,5.0,Away,CLE,L 23-32,6.0,,,,,4
Isaiah Rodgers,22.285,DB,IND,2020-10-18,Sun,2020,6,6.0,Home,CIN,W 31-27,0.0,,,,,5
Isaiah Rodgers,,,,,,2020,7,,,,,,,,,,6
Isaiah Rodgers,22.299,DB,IND,2020-11-01,Sun,2020,8,7.0,Away,DET,W 41-21,0.0,,,,,7
Isaiah Rodgers,22.306,DB,IND,2020-11-08,Sun,2020,9,8.0,Home,BAL,L 10-24,0.75,,,,,8
Isaiah Rodgers,22.31,DB,IND,2020-11-12,Thu,2020,10,9.0,Away,TEN,W 34-17,3.0,4.0,0.06,,,9
Isaiah Rodgers,,DB,IND,2020-11-22,Sun,2020,11,10.0,Home,GNB,W 34-31,,,,Questionable,Knee,10
Isaiah Rodgers,,DB,IND,2020-11-29,Sun,2020,12,11.0,Home,TEN,L 26-45,,,,Questionable,Knee,11
Isaiah Rodgers,22.334,DB,IND,2020-12-06,Sun,2020,13,12.0,Away,HOU,W 26-20,0.0,,,,,12
Isaiah Rodgers,22.341,DB,IND,2020-12-13,Sun,2020,14,13.0,Away,LVR,W 44-27,0.75,11.0,0.16,,,13
Isaiah Rodgers,22.348,DB,IND,2020-12-20,Sun,2020,15,14.0,Home,HOU,W 27-20,0.0,,,,,14
Isaiah Rodgers,,,,,,2020,16,,,,,,,,,,15
Isaiah Rodgers,,,,,,2020,17,,,,,,,,,,16
Isaiah Simmons,22.133,LB,ARI,2020-12-06,Sun,2020,13,12.0,Home,LAR,L 28-38,6.75,32.0,0.39,,,0
Isaiah Simmons,22.14,LB,ARI,2020-12-13,Sun,2020,14,13.0,Away,NYG,W 26-7,4.5,27.0,0.55,Questionable,Neck,1
Isaiah Simmons,22.147,LB,ARI,2020-12-20,Sun,2020,15,14.0,Home,PHI,W 33-26,6.75,63.0,0.75,,,2
Isaiah Simmons,22.153,LB,ARI,2020-12-26,Sat,2020,16,15.0,Home,SFO,L 12-20,8.5,21.0,0.38,,,3
Isaiah Simmons,22.161,LB,ARI,2021-01-03,Sun,2020,17,16.0,Away,LAR,L 7-18,7.0,,,,,4
Isaiah Wilson,,,,,,2020,12,,,,,,,,,,0
Isaiah Wilson,,,TEN,2020-12-06,Sun,2020,13,12.0,Home,CLE,L 35-41,,,,Out,Illness,1
Isaiah Wilson,,,TEN,2020-12-13,Sun,2020,14,13.0,Away,JAX,W 31-10,,,,Injured Reserve,,2
Isaiah Wilson,,,TEN,2020-12-20,Sun,2020,15,14.0,Home,DET,W 46-25,,,,Injured Reserve,,3
Isaiah Wilson,,,TEN,2020-12-27,Sun,2020,16,15.0,Away,GNB,L 14-40,,,,Injured Reserve,,4
Isaiah Wilson,,,TEN,2021-01-03,Sun,2020,17,16.0,Away,HOU,W 41-38,,,,Injured Reserve,,5
Isaiah Wright,23.279,WR,WAS,2020-10-18,Sun,2020,6,6.0,Away,NYG,L 19-20,4.6,57.0,0.78,,,0
Isaiah Wright,,WR,WAS,2020-10-25,Sun,2020,7,7.0,Home,DAL,W 25-3,,,,Out,Shoulder,1
Isaiah Wright,,,,,,2020,8,,,,,,,,,,2
Isaiah Wright,23.3,WR,WAS,2020-11-08,Sun,2020,9,8.0,Home,NYG,L 20-23,6.5,16.0,0.3,,,3
Isaiah Wright,23.307,WR,WAS,2020-11-15,Sun,2020,10,9.0,Away,DET,L 27-30,8.9,29.0,0.33,,,4
Isaiah Wright,23.314,WR,WAS,2020-11-22,Sun,2020,11,10.0,Home,CIN,W 20-9,1.2000000000000002,16.0,0.26,Questionable,Illness,5
Isaiah Wright,,WR,WAS,2020-11-26,Thu,2020,12,11.0,Away,DAL,W 41-16,,17.0,0.25,,,6
Isaiah Wright,23.329,WR,WAS,2020-12-07,Mon,2020,13,12.0,Away,PIT,W 23-17,1.0,29.0,0.4,,,7
Isaiah Wright,23.335,WR,WAS,2020-12-13,Sun,2020,14,13.0,Away,SFO,W 23-15,1.4,17.0,0.27,,,8
Isaiah Wright,23.342,WR,WAS,2020-12-20,Sun,2020,15,14.0,Home,SEA,L 15-20,3.25,22.0,0.28,,,9
Isaiah Wright,23.349,WR,WAS,2020-12-27,Sun,2020,16,15.0,Home,CAR,L 13-20,0.0,13.0,0.18,,,10
Isaiah Wright,,,,,,2020,17,,,,,,,,,,11
Isaiah Wynn,,,,,,2020,2,,,,,,,,,,0
Isaiah Wynn,,OL,NWE,2020-09-27,Sun,2020,3,3.0,Home,LVR,W 36-20,,,,Questionable,Calf,1
Isaiah Wynn,,OL,NWE,2020-10-05,Mon,2020,4,4.0,Away,KAN,L 10-26,,,,Questionable,Calf,2
Isaiah Wynn,,,,,,2020,5,,,,,,,,,,3
Isaiah Wynn,,OL,NWE,2020-10-18,Sun,2020,6,5.0,Home,DEN,L 12-18,,,,Questionable,Calf,4
Isaiah Wynn,24.321,OL,NWE,2020-10-25,Sun,2020,7,6.0,Home,SFO,L 6-33,4.0,,,,,5
Isaiah Wynn,,,,,,2020,8,,,,,,,,,,6
Isaiah Wynn,,OL,NWE,2020-11-09,Mon,2020,9,8.0,Away,NYJ,W 30-27,,,,Questionable,Ankle,7
Isaiah Wynn,,OL,NWE,2020-11-15,Sun,2020,10,9.0,Home,BAL,W 23-17,,,,Questionable,Ankle,8
Isaiah Wynn,,OL,NWE,2020-11-22,Sun,2020,11,10.0,Away,HOU,L 20-27,,,,Questionable,Ankle,9
Isaiah Wynn,,OL,NWE,2020-11-29,Sun,2020,12,11.0,Home,ARI,W 20-17,,,,Out,Knee,10
Isaiah Wynn,,OL,NWE,2020-12-06,Sun,2020,13,12.0,Away,LAC,W 45-0,,,,Injured Reserve,,11
Isaiah Wynn,,OL,NWE,2020-12-10,Thu,2020,14,13.0,Away,LAR,L 3-24,,,,Injured Reserve,,12
Isaiah Wynn,,OL,NWE,2020-12-20,Sun,2020,15,14.0,Away,MIA,L 12-22,,,,Injured Reserve,,13
Isaiah Wynn,,OL,NWE,2020-12-28,Mon,2020,16,15.0,Home,BUF,L 9-38,,,,Injured Reserve,,14
Isaiah Wynn,,OL,NWE,2021-01-03,Sun,2020,17,16.0,Home,NYJ,W 28-14,,,,Injured Reserve,,15
Isaiah Zuber,,,,,,2020,17,,,,,,,,,,0
Isiah Brown,,,BUF,2020-09-13,Sun,2020,1,1.0,Home,NYJ,W 27-17,,,,Injured Reserve,,0
Isiah Brown,,,BUF,2020-09-20,Sun,2020,2,2.0,Away,MIA,W 31-28,,,,Injured Reserve,,1
Isiah Brown,,,BUF,2020-09-27,Sun,2020,3,3.0,Home,LAR,W 35-32,,,,Injured Reserve,,2
Isiah Brown,,,BUF,2020-10-04,Sun,2020,4,4.0,Away,LVR,W 30-23,,,,Injured Reserve,,3
Isiah Brown,,,BUF,2020-10-13,Tue,2020,5,5.0,Away,TEN,L 16-42,,,,Injured Reserve,,4
Isiah Brown,,,BUF,2020-10-19,Mon,2020,6,6.0,Home,KAN,L 17-26,,,,Injured Reserve,,5
Isiah Brown,,,BUF,2020-10-25,Sun,2020,7,7.0,Away,NYJ,W 18-10,,,,Injured Reserve,,6
Isiah Brown,,,,,,2020,8,,,,,,,,,,7
Isiah Brown,,,,,,2020,9,,,,,,,,,,8
Isiah Brown,,,,,,2020,10,,,,,,,,,,9
Isiah Brown,,,,,,2020,11,,,,,,,,,,10
Isiah Brown,,,,,,2020,12,,,,,,,,,,11
Isiah Brown,,,,,,2020,13,,,,,,,,,,12
Isiah Brown,,,,,,2020,14,,,,,,,,,,13
Isiah Brown,,,,,,2020,15,,,,,,,,,,14
Isiah Brown,,,,,,2020,16,,,,,,,,,,15
Isiah Brown,,,,,,2020,17,,,,,,,,,,16
JC Jackson,24.343,DB,NWE,2020-10-25,Sun,2020,7,6.0,Home,SFO,L 6-33,9.0,33.0,0.5,,,0
JC Jackson,24.35,DB,NWE,2020-11-01,Sun,2020,8,7.0,Away,BUF,L 21-24,13.5,57.0,0.97,Questionable,Knee,1
JC Jackson,24.358,DB,NWE,2020-11-09,Mon,2020,9,8.0,Away,NYJ,W 30-27,10.5,46.0,1.0,Questionable,Knee,2
JC Jackson,24.364,DB,NWE,2020-11-15,Sun,2020,10,9.0,Home,BAL,W 23-17,7.5,66.0,1.0,,,3
JC Jackson,25.005,DB,NWE,2020-11-22,Sun,2020,11,10.0,Away,HOU,L 20-27,1.5,59.0,0.97,,,4
JC Jackson,25.012,DB,NWE,2020-11-29,Sun,2020,12,11.0,Home,ARI,W 20-17,5.0,61.0,0.82,,,5
JC Jackson,25.019,DB,NWE,2020-12-06,Sun,2020,13,12.0,Away,LAC,W 45-0,10.5,49.0,0.68,Questionable,Hip,6
JC Jackson,25.023,DB,NWE,2020-12-10,Thu,2020,14,13.0,Away,LAR,L 3-24,3.0,63.0,1.0,Questionable,Hip,7
JC Jackson,25.033,DB,NWE,2020-12-20,Sun,2020,15,14.0,Away,MIA,L 12-22,12.75,69.0,0.96,Questionable,Knee,8
JC Jackson,25.041,DB,NWE,2020-12-28,Mon,2020,16,15.0,Home,BUF,L 9-38,7.5,59.0,0.82,Questionable,Knee,9
JC Jackson,25.047,DB,NWE,2021-01-03,Sun,2020,17,16.0,Home,NYJ,W 28-14,13.5,,,Questionable,Knee,10
JC Jackson,25.047,DB,NWE,2021-01-03,Sun,2020,17,16.0,Home,NYJ,W 28-14,13.5,,,Questionable,Knee,11
JC Tretter,,OL,CLE,2020-09-13,Sun,2020,1,1.0,Away,BAL,L 6-38,,,,Questionable,Knee,0
JC Tretter,,OL,CLE,2020-09-17,Thu,2020,2,2.0,Home,CIN,W 35-30,,,,Questionable,Knee,1
JC Tretter,,,,,,2020,3,,,,,,,,,,2
JC Tretter,,,,,,2020,4,,,,,,,,,,3
JC Tretter,,,,,,2020,5,,,,,,,,,,4
JC Tretter,,,,,,2020,6,,,,,,,,,,5
JC Tretter,,,,,,2020,7,,,,,,,,,,6
JC Tretter,,,,,,2020,8,,,,,,,,,,7
JC Tretter,,,,,,2020,9,,,,,,,,,,8
JC Tretter,29.277,OL,CLE,2020-11-15,Sun,2020,10,9.0,Home,HOU,W 10-7,0.0,,,,,9
JC Tretter,,,,,,2020,11,,,,,,,,,,10
JC Tretter,,,,,,2020,12,,,,,,,,,,11
JC Tretter,,,,,,2020,13,,,,,,,,,,12
JC Tretter,,,,,,2020,14,,,,,,,,,,13
