Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,TD,XPA,XPM,Att,Md,Sfty,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,TO,1stDOpp,Rush,Pass,Pen,Opp3DAtt,Opp3DConv,Opp3D%,Opp4DAtt,Opp4DConv,Opp4D%,Rush,Pass,Tot,TO,KR,PR,IR,FR,OR,RetTD,Q1,Q2,Q3,Q1,Q2,Q3,Q4,1stHalf,2ndHalf
DET,2018,2018-12-30,1:00,12:00,@,GNB,17,16,Sun,W 31-0,,0,0,0,0,0,0,19,40,47.5,129,0,1,3,29,44.7,13,46,3.54,0,175,1,9,3,5,1,16,5,31.3%,3,1,33.3%,84,143,227,1,0,0,0,0,0,0,7,21,24,7,14,3,7,21,10
GNB,2018,2018-09-30,1:00,12:00,,BUF,4,4,Sun,W 22-0,,0,0,0,0,0,0,16,33,48.5,87,0,2,7,64,29.7,16,58,3.63,0,145,3,11,2,6,3,16,3,18.8%,0,0,,83,195,278,1,0,0,0,0,0,0,6,16,19,6,10,3,3,16,6
GNB,2018,2018-11-11,4:25,12:00,,MIA,10,9,Sun,W 31-12,,0,0,0,4,4,0,23,37,62.2,163,0,1,6,50,61.0,23,131,5.70,0,294,2,19,6,11,2,14,4,28.6%,4,3,75.0%,64,19,83,1,0,0,0,0,0,0,4,5,16,4,1,11,3,5,14
HOU,2018,2018-12-30,1:00,12:00,,JAX,17,16,Sun,W 20-3,,0,0,0,1,1,0,15,28,53.6,89,0,1,3,18,45.1,16,30,1.88,0,119,2,6,2,4,0,13,3,23.1%,0,0,,104,119,223,1,0,0,0,0,0,0,0,14,14,0,14,0,3,14,3
JAX,2018,2018-09-23,1:00,1:00,,TEN,3,3,Sun,L 6-9,,0,0,0,4,3,0,13,21,61.9,83,0,0,3,25,70.1,35,150,4.29,0,233,,15,7,6,2,15,5,33.3%,0,0,,-63,62,-1,-1,0,0,0,0,0,0,-3,0,-3,-3,3,-3,0,0,-3
JAX,2018,2018-12-02,1:00,1:00,,IND,13,12,Sun,W 6-0,,0,0,0,0,0,0,33,52,63.5,224,0,1,3,24,64.9,16,41,2.56,0,265,2,19,1,15,3,18,5,27.8%,3,0,0.0%,38,-92,-54,1,0,0,0,0,0,0,0,3,3,0,3,0,3,3,3
KAN,2018,2018-12-30,4:25,12:00,,OAK,17,16,Sun,W 35-3,,0,0,0,1,1,0,24,33,72.7,165,0,2,3,20,58.3,29,127,4.38,0,292,4,20,9,11,0,10,4,40.0%,1,1,100.0%,-28,145,117,3,0,0,1,0,0,1,14,18,25,14,4,7,7,18,14
MIA,2018,2018-11-04,1:00,1:00,,NYJ,9,9,Sun,W 13-6,,0,0,0,3,2,0,21,39,53.8,202,0,4,4,27,29.0,21,80,3.81,0,282,4,15,5,8,2,13,2,15.4%,2,0,0.0%,-16,-98,-114,4,0,0,1,0,0,1,0,3,3,0,3,0,4,3,4
MIN,2018,2018-11-04,1:00,3:00,,DET,9,9,Sun,W 24-9,,0,0,0,3,3,0,25,36,69.4,143,0,0,10,56,76.5,24,66,2.75,0,209,1,18,4,13,1,15,4,26.7%,3,3,100.0%,62,12,74,-1,0,0,0,1,0,1,7,11,11,7,4,0,4,11,4
MIN,2018,2018-12-23,1:00,1:00,@,DET,16,15,Sun,W 27-9,,0,0,0,3,3,0,23,43,53.5,137,0,0,3,24,59.9,23,86,3.74,0,223,,17,3,10,4,16,4,25.0%,3,1,33.3%,14,103,117,0,0,0,0,0,0,0,-3,5,8,-3,8,3,10,5,13
Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,TD,XPA,XPM,Att,Md,Sfty,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,TO,1stDOpp,Rush,Pass,Pen,Opp3DAtt,Opp3DConv,Opp3D%,Opp4DAtt,Opp4DConv,Opp4D%,Rush,Pass,Tot,TO,KR,PR,IR,FR,OR,RetTD,Q1,Q2,Q3,Q1,Q2,Q3,Q4,1stHalf,2ndHalf
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWE,2018,2018-10-29,8:15,8:15,@,BUF,8,8,Mon,W 25-6,,0,0,0,2,2,0,24,41,58.5,287,0,1,3,26,69.9,19,46,2.42,0,333,2,16,3,13,0,14,4,28.6%,2,0,0.0%,30,24,54,2,0,0,1,0,0,1,3,6,6,3,3,0,13,6,13
NWE,2018,2018-12-30,1:00,1:00,,NYJ,17,16,Sun,W 38-3,,0,0,0,1,1,0,16,28,57.1,135,0,0,4,32,69.8,23,104,4.52,0,239,3,12,4,8,0,13,4,30.8%,2,0,0.0%,27,109,136,3,0,0,0,1,0,1,4,18,25,4,14,7,10,18,17
TEN,2018,2018-09-23,1:00,1:00,@,JAX,3,3,Sun,W 9-6,,0,0,0,2,2,0,21,34,61.8,145,0,0,3,10,71.3,19,87,4.58,0,232,1,12,6,6,0,14,5,35.7%,1,0,0.0%,63,-62,1,1,0,0,0,0,0,0,3,0,3,3,-3,3,0,0,3
TEN,2018,2018-12-16,1:00,1:00,@,NYG,15,14,Sun,W 17-0,,0,0,0,0,0,0,21,44,47.7,213,0,1,3,16,52.6,16,47,2.94,0,260,2,15,2,12,1,16,3,18.8%,3,2,66.7%,168,-127,41,2,0,0,0,0,0,0,7,7,14,7,0,7,3,7,10
PHI,2018,2018-12-30,4:25,1:00,@,WAS,17,16,Sun,W 24-0,,0,0,0,0,0,0,13,28,46.4,68,0,1,4,30,38.4,12,21,1.75,0,89,1,8,1,6,1,9,0,0.0%,4,2,50.0%,108,163,271,0,0,0,0,0,0,0,3,10,17,3,7,7,7,10,14
LAR,2018,2018-09-16,4:05,1:05,,ARI,2,2,Sun,W 34-0,,0,0,0,0,0,0,17,27,63.0,83,0,1,1,7,51.9,15,54,3.60,0,137,1,5,1,4,0,12,3,25.0%,1,1,100.0%,36,259,295,0,0,0,0,0,0,0,0,19,27,0,19,8,7,19,15
BAL,2018,2018-09-09,1:00,1:00,,BUF,1,1,Sun,W 47-3,,0,0,0,2,1,0,11,33,33.3,70,0,2,6,28,17.1,22,83,3.77,0,153,2,10,3,5,2,15,2,13.3%,1,0,0.0%,34,182,216,1,0,0,0,0,0,0,14,26,37,14,12,11,7,26,18
BAL,2018,2018-10-14,4:25,3:25,@,TEN,6,6,Sun,W 21-0,,0,0,0,0,0,0,10,15,66.7,51,0,0,11,66,71.8,14,55,3.93,0,106,,7,1,5,1,10,1,10.0%,0,0,,68,187,255,-1,0,0,0,0,0,0,7,14,21,7,7,7,0,14,7
LAC,2018,2018-11-11,4:05,1:05,@,OAK,10,9,Sun,W 20-6,,0,0,0,2,2,0,24,37,64.9,203,0,0,4,40,79.0,22,114,5.18,0,317,1,16,3,12,1,15,5,33.3%,3,1,33.3%,-1,19,18,0,0,0,0,0,0,0,-3,7,14,-3,10,7,0,7,7
SEA,2018,2018-10-14,1:00,6:00,@,OAK,6,6,Sun,W 27-3,,0,0,0,2,1,0,23,31,74.2,106,0,0,6,36,78.2,19,79,4.16,0,185,2,15,5,8,2,12,4,33.3%,1,0,0.0%,76,108,184,1,0,0,0,0,0,0,7,17,20,7,10,3,4,17,7
SFO,2018,2018-11-01,8:20,5:20,,OAK,9,9,Thu,W 34-3,,0,0,0,2,1,0,17,24,70.8,140,0,0,8,39,85.4,23,102,4.43,0,242,,14,5,9,0,12,3,25.0%,1,0,0.0%,41,122,163,0,0,0,0,0,0,0,4,14,28,4,10,14,3,14,17
WAS,2018,2018-11-11,1:00,1:00,@,TAM,10,9,Sun,W 16-3,,0,0,0,3,1,0,29,41,70.7,398,0,2,2,8,81.1,24,103,4.29,0,501,4,29,6,22,1,10,6,60.0%,0,0,,13,-228,-215,4,0,0,0,0,0,0,3,3,3,3,0,0,10,3,10
