Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Harvey Langi,LB,26.363,2019-09-22,NFL,NYJ,@,NWE,L 14-30,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Langi,LB,27.068,2019-12-01,NFL,NYJ,@,CIN,L 6-22,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Langi,LB,27.027,2019-10-21,NFL,NYJ,,NWE,L 0-33,6,7,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Langi,LB,27.089,2019-12-22,NFL,NYJ,,PIT,W 16-10,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Langi,LB,27.040,2019-11-03,NFL,NYJ,@,MIA,L 18-26,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Langi,LB,26.357,2019-09-16,NFL,NYJ,,CLE,L 3-23,2,2,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Langi,LB,27.061,2019-11-24,NFL,NYJ,,OAK,W 34-3,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Langi,LB,27.019,2019-10-13,NFL,NYJ,,DAL,W 24-22,5,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Langi,LB,27.075,2019-12-08,NFL,NYJ,,MIA,W 22-21,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Langi,LB,27.033,2019-10-27,NFL,NYJ,@,JAX,L 15-29,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Langi,LB,26.349,2019-09-08,NFL,NYJ,,BUF,L 16-17,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Austin Larkin,DE,24.267,2019-12-29,NFL,ATL,@,TAM,W 28-22,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ted Larsen,OL,32.199,2019-12-29,NFL,CHI,@,MIN,W 21-19,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,WR,27.052,2019-12-01,NFL,NYG,,GNB,L 13-31,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,1,43,43.00,0,33.3%,14.33,,,,,,,,,0,0,6,116,19.33,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,WR,27.010,2019-10-20,NFL,NYG,,ARI,L 21-27,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,4,33,8.25,0,80.0%,6.60,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,WR,26.333,2019-09-08,NFL,NYG,@,DAL,L 17-35,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,7,3,74,24.67,0,42.9%,10.57,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,WR,26.354,2019-09-29,NFL,NYG,,WAS,W 24-3,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,WR,27.045,2019-11-24,NFL,NYG,@,CHI,L 14-19,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,7,7.00,0,100.0%,7.00,,,,,,,,,0,0,3,63,21.00,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,WR,27.000,2019-10-10,NFL,NYG,@,NWE,L 14-35,6,6,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,WR,27.066,2019-12-15,NFL,NYG,,MIA,W 36-20,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,21,21.00,0,50.0%,10.50,,,,,,,,,0,0,2,49,24.50,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,WR,27.017,2019-10-27,NFL,NYG,@,DET,L 26-31,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,2,28,14.00,0,66.7%,9.33,,,,,,,,,0,0,1,21,21.00,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,WR,26.340,2019-09-15,NFL,NYG,,BUF,L 14-28,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,3,30,10.00,0,60.0%,6.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,WR,27.080,2019-12-29,NFL,NYG,,PHI,L 17-34,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,2,12,6.00,0,66.7%,4.00,,,,,,,,,0,0,4,98,24.50,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,WR,27.031,2019-11-10,NFL,NYG,@,NYJ,L 27-34,10,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,1,15,15.00,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,WR,26.361,2019-10-06,NFL,NYG,,MIN,L 10-28,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshon Lattimore ,CB,23.210,2019-12-16,NFL,NOR,,IND,W 34-7,14,15,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Marshon Lattimore ,CB,23.153,2019-10-20,NFL,NOR,@,CHI,W 36-25,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0
Marshon Lattimore ,CB,23.118,2019-09-15,NFL,NOR,@,LAR,L 9-27,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0
Marshon Lattimore ,CB,23.223,2019-12-29,NFL,NOR,@,CAR,W 42-10,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0
Marshon Lattimore ,CB,23.174,2019-11-10,NFL,NOR,,ATL,L 9-26,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0
Marshon Lattimore ,CB,23.132,2019-09-29,NFL,NOR,,DAL,W 12-10,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0
Marshon Lattimore ,CB,23.202,2019-12-08,NFL,NOR,,SFO,L 46-48,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshon Lattimore ,CB,23.146,2019-10-13,NFL,NOR,@,JAX,W 13-6,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,1,0,0,3,0,0,0,0,0,0
Marshon Lattimore ,CB,23.112,2019-09-09,NFL,NOR,,HOU,W 30-28,1,1,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0
Marshon Lattimore ,CB,23.216,2019-12-22,NFL,NOR,@,TEN,W 38-28,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Marshon Lattimore ,CB,23.160,2019-10-27,NFL,NOR,,ARI,W 31-9,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Marshon Lattimore ,CB,23.125,2019-09-22,NFL,NOR,@,SEA,W 33-27,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,10,2,12,0,0,0,0,0,1,0,0,0,0,0,0
Marshon Lattimore ,CB,23.192,2019-11-28,NFL,NOR,@,ATL,W 26-18,12,13,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,8,1,9,0,0,0,0,0,1,0,0,0,0,0,0
Marshon Lattimore ,CB,23.139,2019-10-06,NFL,NOR,,TAM,W 31-24,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,2,0,0,0,0,0,0
DeMarcus Lawrence,DE,27.147,2019-09-22,NFL,DAL,,MIA,W 31-6,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,1,1,2,1,2,0,0,0,0,0,0,0,1,0,0
DeMarcus Lawrence,DE,27.238,2019-12-22,NFL,DAL,@,PHI,L 9-17,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0
DeMarcus Lawrence,DE,27.203,2019-11-17,NFL,DAL,@,DET,W 35-27,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,0,5,1,1,0,0,0,0,0,0,0,0,0,0
DeMarcus Lawrence,DE,27.161,2019-10-06,NFL,DAL,,GNB,L 24-34,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DeMarcus Lawrence,DE,27.214,2019-11-28,NFL,DAL,,BUF,L 15-26,12,13,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.5,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0
DeMarcus Lawrence,DE,27.175,2019-10-20,NFL,DAL,,PHI,W 37-10,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,2,2,4,1,1,0,0,0,0,0,0,1,0,0,0
DeMarcus Lawrence,DE,27.140,2019-09-15,NFL,DAL,@,WAS,W 31-21,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DeMarcus Lawrence,DE,27.231,2019-12-15,NFL,DAL,,LAR,W 44-21,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
DeMarcus Lawrence,DE,27.196,2019-11-10,NFL,DAL,,MIN,L 24-28,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,3,8,1,1,0,0,0,0,0,0,0,0,0,0
DeMarcus Lawrence,DE,27.154,2019-09-29,NFL,DAL,@,NOR,L 10-12,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
DeMarcus Lawrence,DE,27.210,2019-11-24,NFL,DAL,@,NWE,L 9-13,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,1,5,2,1,0,0,0,0,0,0,0,0,0,0
DeMarcus Lawrence,DE,27.168,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
DeMarcus Lawrence,DE,27.133,2019-09-08,NFL,DAL,,NYG,W 35-17,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.5,1,1,2,0,2,0,0,0,0,0,0,1,1,0,0
Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeMarcus Lawrence,DE,27.221,2019-12-05,NFL,DAL,@,CHI,L 24-31,13,14,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
DeMarcus Lawrence,DE,27.190,2019-11-04,NFL,DAL,@,NYG,W 37-18,8,9,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,3,1,4,2,3,0,0,0,0,0,0,0,0,0,0
Devaroe Lawrence,DT,27.014,2019-10-27,NFL,CLE,@,NWE,L 13-27,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Devaroe Lawrence,DT,27.042,2019-11-24,NFL,CLE,,MIA,W 41-24,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Devaroe Lawrence,DT,26.351,2019-09-29,NFL,CLE,@,BAL,W 40-25,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
Devaroe Lawrence,DT,27.000,2019-10-13,NFL,CLE,,SEA,L 28-32,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Devaroe Lawrence,DT,27.021,2019-11-03,NFL,CLE,@,DEN,L 19-24,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Devaroe Lawrence,DT,26.344,2019-09-22,NFL,CLE,,LAR,L 13-20,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Devaroe Lawrence,DT,26.359,2019-10-07,NFL,CLE,@,SFO,L 3-31,5,5,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Dexter Lawrence,DL,22.027,2019-12-09,NFL,NYG,@,PHI,L 17-23,13,14,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,1,0,0,0,1,0,0,0,0,0,0
Dexter Lawrence,DL,21.349,2019-10-27,NFL,NYG,@,DET,L 26-31,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.5,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0
Dexter Lawrence,DL,21.314,2019-09-22,NFL,NYG,@,TAM,W 32-31,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0
Dexter Lawrence,DL,22.040,2019-12-22,NFL,NYG,@,WAS,W 41-35,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Dexter Lawrence,DL,21.363,2019-11-10,NFL,NYG,@,NYJ,L 27-34,10,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Dexter Lawrence,DL,21.328,2019-10-06,NFL,NYG,,MIN,L 10-28,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,3,2,5,1,1,0,0,0,0,0,0,1,0,0,0
Dexter Lawrence,DL,22.019,2019-12-01,NFL,NYG,,GNB,L 13-31,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Dexter Lawrence,DL,21.342,2019-10-20,NFL,NYG,,ARI,L 21-27,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Dexter Lawrence,DL,21.307,2019-09-15,NFL,NYG,,BUF,L 14-28,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
Dexter Lawrence,DL,22.033,2019-12-15,NFL,NYG,,MIA,W 36-20,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
Dexter Lawrence,DL,21.357,2019-11-04,NFL,NYG,,DAL,L 18-37,9,9,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dexter Lawrence,DL,21.321,2019-09-29,NFL,NYG,,WAS,W 24-3,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Dexter Lawrence,DL,22.047,2019-12-29,NFL,NYG,,PHI,L 17-34,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dexter Lawrence,DL,22.012,2019-11-24,NFL,NYG,@,CHI,L 14-19,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
Dexter Lawrence,DL,21.332,2019-10-10,NFL,NYG,@,NWE,L 14-35,6,6,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
Dexter Lawrence,DL,21.300,2019-09-08,NFL,NYG,@,DAL,L 17-35,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Carl Lawson,DE,24.183,2019-12-29,NFL,CIN,,CLE,W 33-23,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,2.0,3,1,4,2,4,0,0,0,0,0,0,0,0,0,0
Carl Lawson,DE,24.148,2019-11-24,NFL,CIN,,PIT,L 10-16,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0
Carl Lawson,DE,24.078,2019-09-15,NFL,CIN,,SFO,L 17-41,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Carl Lawson,DE,24.162,2019-12-08,NFL,CIN,@,CLE,L 19-27,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,4,1,5,2,2,0,0,0,0,0,0,0,0,0,0
Carl Lawson,DE,24.106,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0
Carl Lawson,DE,24.071,2019-09-08,NFL,CIN,@,SEA,L 20-21,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Carl Lawson,DE,24.176,2019-12-22,NFL,CIN,@,MIA,L 35-38,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0
Carl Lawson,DE,24.141,2019-11-17,NFL,CIN,@,OAK,L 10-17,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0
Carl Lawson,DE,24.155,2019-12-01,NFL,CIN,,NYJ,W 22-6,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
