Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,PF,PA,PD,PC,Spread,vs. Line,Over/Under,OU Result,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,Pnt,Yds,Y/P
DET,2016,2016-12-11,1:00,1:00,,CHI,14,13,Sun,W 20-17,,20,17,3,37,-7.5,not covered,42.0,under,21,35,60.0,209,1,2,3,14,64.3,28,114,4.07,1,323,66,4.8939,50,5.9200,2,34:17,2:56,7,55,11,139,18,194,25,7,13,5,12,6,50.0%,0,0,,2,2,2,2,2,0,,,2,102,51.00
HOU,2016,2016-10-30,1:03,12:03,,DET,8,8,Sun,W 20-13,,20,13,7,33,-1.0,covered,46.5,under,20,29,69.0,164,1,1,3,22,83.4,31,105,3.39,1,269,63,4.2698,56,5.1607,1,33:58,2:54,6,49,8,75,14,124,20,8,10,2,15,6,40.0%,1,1,100.0%,2,2,2,2,2,0,,,4,203,50.75
HOU,2016,2016-11-21,8:30,7:30,@,OAK,11,10,Mon,L 20-27,,20,27,-7,47,6.5,not covered,45.5,over,26,39,66.7,230,1,1,2,13,81.5,33,124,3.76,1,354,74,4.7838,51,6.3725,2,36:27,3:22,7,101,4,21,11,122,22,6,14,2,16,8,50.0%,2,1,50.0%,2,2,2,2,2,0,,,3,156,52.00
JAX,2016,2016-12-18,1:00,12:00,@,HOU,15,14,Sun,L 20-21,,20,21,-1,41,3.5,covered,39.5,over,12,28,42.9,83,0,1,2,9,36.6,20,67,3.35,1,150,50,3.0000,78,4.9615,1,23:18,3:22,12,91,6,71,18,162,9,3,4,2,13,3,23.1%,1,0,0.0%,2,2,2,2,2,0,,,6,315,52.50
JAX,2016,2017-01-01,1:00,1:00,@,IND,17,16,Sun,L 20-24,,20,24,-4,44,5.5,covered,48.5,under,25,39,64.1,288,1,0,2,13,96.2,30,182,6.07,1,470,71,6.6197,67,5.7313,2,29:36,3:06,8,54,4,35,12,89,23,7,15,1,14,4,28.6%,0,0,,2,2,2,4,2,0,,,4,188,47.00
KAN,2016,2016-11-13,1:00,1:00,@,CAR,10,9,Sun,W 20-17,,20,17,3,37,3.0,covered,44.0,under,25,38,65.8,165,0,1,3,13,65.5,20,91,4.55,0,256,61,4.1967,69,4.9420,1,24:48,3:02,9,45,6,53,15,98,18,8,9,1,12,2,16.7%,1,1,100.0%,1,,,4,4,1,1,,5,245,49.00
MIN,2016,2016-11-13,1:00,1:00,@,WAS,10,9,Sun,L 20-26,,20,26,-6,46,2.5,not covered,42.0,over,31,40,77.5,284,2,1,3,23,104.9,21,47,2.24,1,331,64,5.1719,62,6.2581,1,30:04,2:52,4,35,4,35,8,70,22,4,16,2,11,5,45.5%,1,0,0.0%,3,3,2,,,0,,,5,217,43.40
NOR,2016,2016-11-17,8:25,8:25,@,CAR,11,10,Thu,L 20-23,,20,23,-3,43,3.5,covered,52.5,under,35,44,79.5,264,2,1,3,21,99.3,25,107,4.28,0,371,72,5.1528,62,3.5968,2,32:15,3:14,6,48,6,45,12,93,28,7,19,2,13,4,30.8%,2,2,100.0%,2,2,2,3,2,0,,,3,141,47.00
NYG,2016,2016-09-11,4:27,3:27,@,DAL,1,1,Sun,W 20-19,,20,19,1,39,1.0,covered,47.5,under,19,28,67.9,203,3,1,2,4,110.3,24,113,4.71,0,316,54,5.8519,75,4.3733,1,23:17,2:59,4,40,6,50,10,90,18,6,11,1,10,5,50.0%,0,0,,3,3,2,,,0,,,5,257,51.40
TEN,2016,2016-10-02,1:02,12:02,@,HOU,4,4,Sun,L 20-27,,20,27,-7,47,4.0,not covered,40.0,over,13,29,44.8,196,0,1,1,6,54.1,32,124,3.88,2,320,62,5.1613,62,5.7903,1,31:42,3:08,11,93,6,59,17,152,16,8,7,1,15,7,46.7%,1,0,0.0%,2,2,2,2,2,0,,,5,257,51.40
PHI,2016,2016-10-16,1:03,1:03,@,WAS,6,5,Sun,L 20-27,,20,27,-7,47,-3.0,not covered,45.0,over,11,22,50.0,145,0,0,5,34,77.7,21,94,4.48,0,239,48,4.9792,67,7.3582,,25:47,3:09,13,114,9,75,22,189,12,5,5,2,12,4,33.3%,0,0,,2,2,2,2,2,0,,,6,266,44.33
SEA,2016,2016-10-30,1:03,12:03,@,NOR,8,7,Sun,L 20-25,,20,25,-5,45,-1.0,not covered,50.0,under,23,36,63.9,285,0,1,1,11,78.0,17,74,4.35,1,359,54,6.6481,72,5.2083,1,23:48,3:00,11,76,2,10,13,86,15,4,11,0,11,5,45.5%,1,0,0.0%,2,2,2,2,2,0,,,3,146,48.67
SEA,2016,2017-01-14,4:35,4:35,@,ATL,19,18,Sat,L 20-36,,20,36,-16,56,6.5,not covered,51.0,over,17,30,56.7,208,2,2,3,17,75.0,21,101,4.81,0,309,54,5.7222,69,6.1159,2,26:41,3:15,7,40,2,10,9,50,17,7,9,1,11,5,45.5%,0,0,,2,2,2,2,2,0,,,2,119,59.50
SFO,2016,2016-11-13,4:25,2:25,@,ARI,10,9,Sun,L 20-23,,20,23,-3,43,13.5,covered,46.5,under,17,30,56.7,198,1,0,3,12,89.6,28,83,2.96,1,281,61,4.6066,74,5.9865,1,27:42,3:09,9,100,2,10,11,110,15,4,11,0,17,7,41.2%,1,1,100.0%,2,2,2,2,2,0,,,7,305,43.57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM,2016,2016-12-18,8:30,7:30,@,DAL,15,14,Sun,L 20-26,,20,26,-6,46,7.0,covered,47.5,under,17,35,48.6,224,2,3,4,23,55.3,20,52,2.60,0,276,59,4.6780,71,6.3239,4,23:56,2:55,3,35,8,91,11,126,16,3,12,1,12,4,33.3%,1,0,0.0%,2,2,2,2,2,0,,,4,171,42.75
ARI,2016,2016-11-27,1:00,1:00,@,ATL,12,11,Sun,L 19-38,,19,38,-19,57,4.0,not covered,49.0,over,25,45,55.6,274,2,1,2,15,80.7,14,58,4.14,0,332,61,5.4426,67,5.3731,1,25:38,3:01,8,60,4,23,12,83,23,3,17,3,11,4,36.4%,2,1,50.0%,2,1,1,2,2,1,,,4,166,41.50
DAL,2016,2016-09-11,4:27,3:27,,NYG,1,1,Sun,L 19-20,,19,20,-1,39,-1.0,not covered,47.5,under,25,45,55.6,227,0,0,0,0,69.4,30,101,3.37,1,328,75,4.3733,54,5.8519,,36:43,2:59,6,50,4,40,10,90,24,10,13,1,17,10,58.8%,0,0,,1,1,1,4,4,0,,,3,147,49.00
HOU,2016,2016-09-18,1:02,12:02,,KAN,2,2,Sun,W 19-12,,19,12,7,31,1.0,covered,41.5,under,19,33,57.6,254,1,2,2,14,68.8,34,97,2.85,0,351,69,5.0870,60,4.8500,2,33:59,3:15,5,44,9,77,14,121,15,2,12,1,15,4,26.7%,1,1,100.0%,1,1,1,5,4,0,,,5,249,49.80
JAX,2016,2016-11-20,1:00,1:00,@,DET,11,10,Sun,L 19-26,,19,26,-7,45,5.5,not covered,47.0,under,22,35,62.9,202,2,2,0,0,73.7,27,83,3.07,0,285,62,4.5968,57,4.8596,3,32:55,3:11,4,25,5,32,9,57,16,1,13,2,14,4,28.6%,0,0,,2,2,1,2,2,0,,,6,245,40.83
KAN,2016,2016-11-06,1:00,12:00,,JAX,9,8,Sun,W 19-14,,19,14,5,33,-7.0,not covered,42.5,under,20,33,60.6,169,1,0,2,18,86.3,22,62,2.82,0,231,57,4.0526,75,5.9867,,30:21,3:20,8,75,5,46,13,121,10,4,6,0,14,1,7.1%,1,1,100.0%,1,1,1,4,4,0,,,7,353,50.43
NYG,2016,2016-12-22,8:25,8:25,@,PHI,16,15,Thu,L 19-24,,19,24,-5,43,1.5,not covered,42.5,over,38,63,60.3,356,1,3,0,0,61.3,25,114,4.56,0,470,88,5.3409,55,5.2000,3,34:04,3:04,5,50,1,5,6,55,24,7,17,0,22,10,45.5%,2,1,50.0%,1,1,1,4,4,0,,,3,145,48.33
NYG,2016,2017-01-01,4:25,4:25,@,WAS,17,16,Sun,W 19-10,,19,10,9,29,9.0,covered,47.5,under,17,27,63.0,171,0,0,1,9,82.3,40,161,4.03,1,332,68,4.8824,54,5.2593,,35:52,2:55,5,42,5,42,10,84,17,5,10,2,17,6,35.3%,1,0,0.0%,2,1,1,2,2,1,,,8,363,45.38
TEN,2016,2016-12-18,1:00,12:00,@,KAN,15,14,Sun,W 19-17,,19,17,2,36,6.0,covered,43.0,under,19,33,57.6,241,0,1,1,0,67.9,29,148,5.10,2,389,63,6.1746,57,5.5439,3,30:35,3:04,2,25,5,40,7,65,21,11,9,1,14,6,42.9%,1,1,100.0%,2,1,1,2,2,1,,,4,142,35.50
OAK,2016,2016-12-18,4:25,1:25,@,SDG,15,14,Sun,W 19-16,,19,16,3,35,-2.5,covered,49.5,under,19,30,63.3,200,1,1,2,13,81.7,29,145,5.00,0,345,61,5.6557,55,4.7818,2,32:17,3:11,2,15,6,44,8,59,18,8,9,1,13,4,30.8%,0,0,,1,1,1,4,4,0,,,3,153,51.00
LAR,2016,2016-10-09,4:25,1:25,,BUF,5,5,Sun,L 19-30,,19,30,-11,49,2.5,not covered,41.5,over,21,31,67.7,243,0,2,4,28,68.1,29,102,3.52,1,345,64,5.3906,52,5.8654,3,35:34,3:01,6,40,7,60,13,100,23,9,11,3,12,4,33.3%,2,0,0.0%,1,1,1,4,4,0,,,2,109,54.50
BAL,2016,2016-09-25,1:02,1:02,@,JAX,3,3,Sun,W 19-17,,19,17,2,36,-2.5,not covered,45.0,under,29,40,72.5,199,0,2,2,15,64.0,22,84,3.82,1,283,64,4.4219,63,3.4286,3,31:06,3:07,8,58,7,75,15,133,18,3,11,4,13,3,23.1%,1,1,100.0%,1,1,1,4,4,0,,,5,243,48.60
BAL,2016,2016-11-27,1:00,1:00,,CIN,12,11,Sun,W 19-14,,19,14,5,33,-3.5,covered,41.5,under,25,36,69.4,219,1,1,2,15,84.7,30,92,3.07,0,311,68,4.5735,71,4.5775,1,31:17,3:05,8,69,2,15,10,84,16,4,12,0,16,5,31.3%,2,1,50.0%,1,1,1,4,4,0,,,5,222,44.40
SDG,2016,2016-10-30,4:05,2:05,@,DEN,8,8,Sun,L 19-27,,19,27,-8,46,3.5,not covered,43.0,over,20,47,42.6,246,2,3,4,21,48.8,26,123,4.73,0,369,77,4.7922,64,5.0625,3,33:08,3:29,8,52,6,45,14,97,21,5,14,2,17,7,41.2%,2,0,0.0%,3,2,1,1,,1,,,5,285,57.00
TAM,2016,2016-11-20,1:00,12:00,@,KAN,11,10,Sun,W 19-17,,19,17,2,36,7.0,covered,45.0,under,24,39,61.5,326,1,0,1,5,97.3,34,116,3.41,0,442,74,5.9730,52,6.5962,1,35:18,2:59,7,42,5,30,12,72,27,5,19,3,16,11,68.8%,0,0,,1,1,1,4,4,0,,,2,80,40.00
ARI,2016,2016-09-25,1:02,1:02,@,BUF,3,3,Sun,L 18-33,,18,33,-15,51,-5.0,not covered,48.0,over,26,50,52.0,260,0,4,5,27,36.0,22,88,4.00,2,348,77,4.5195,61,4.8689,5,34:00,3:18,8,50,9,75,17,125,25,5,17,3,15,5,33.3%,1,0,0.0%,2,1,1,1,1,1,,1,6,212,35.33
PIT,2016,2017-01-15,8:20,7:20,@,KAN,19,18,Sun,W 18-16,,18,16,2,34,2.5,covered,45.5,under,20,31,64.5,218,0,1,1,6,72.5,34,171,5.03,0,389,66,5.8939,49,4.6327,1,34:13,2:59,4,53,6,60,10,113,20,10,10,0,15,7,46.7%,0,0,,0,,,6,6,0,,,1,35,35.00
SFO,2016,2016-09-25,4:05,1:05,@,SEA,3,3,Sun,L 18-37,,18,37,-19,55,10.5,not covered,42.0,over,14,25,56.0,119,0,1,0,0,51.9,31,135,4.35,2,254,56,4.5357,65,6.4308,1,24:03,2:59,4,35,6,50,10,85,12,6,6,0,15,4,26.7%,1,1,100.0%,2,1,1,2,1,1,1,,7,319,45.57
CAR,2016,2016-11-13,1:00,1:00,,KAN,10,9,Sun,L 17-20,,17,20,-3,37,-3.0,not covered,44.0,under,23,38,60.5,242,1,1,2,19,78.9,29,99,3.41,1,341,69,4.9420,61,4.1967,2,35:12,3:02,6,53,9,45,15,98,22,7,13,2,14,6,42.9%,1,1,100.0%,2,2,2,1,1,0,,,5,223,44.60
CHI,2016,2016-09-25,8:31,7:31,@,DAL,3,3,Sun,L 17-31,,17,31,-14,48,6.5,not covered,44.5,over,30,49,61.2,312,2,0,1,5,93.7,14,78,5.57,0,390,64,6.0938,65,6.8769,2,24:41,3:08,6,45,4,45,10,90,21,3,18,0,10,2,20.0%,1,1,100.0%,2,2,2,1,1,0,,,4,159,39.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI,2016,2016-10-02,1:00,12:00,,DET,4,4,Sun,W 17-14,,17,14,3,31,3.0,covered,48.0,under,28,36,77.8,294,2,0,2,8,120.1,29,114,3.93,0,408,67,6.0896,56,4.6964,,33:14,3:00,8,55,10,76,18,131,23,6,16,1,13,5,38.5%,1,0,0.0%,2,2,2,2,1,0,,,4,196,49.00
CHI,2016,2016-12-11,1:00,1:00,@,DET,14,13,Sun,L 17-20,,17,20,-3,37,7.5,covered,42.0,under,20,32,62.5,204,1,0,1,8,92.2,17,92,5.41,0,296,50,5.9200,66,4.8939,,25:43,2:56,11,139,7,55,18,194,16,5,10,1,10,4,40.0%,1,0,0.0%,2,2,2,1,1,0,,,4,188,47.00
CIN,2016,2016-09-25,1:02,1:02,,DEN,3,3,Sun,L 17-29,,17,29,-12,46,-3.5,not covered,42.0,over,21,31,67.7,189,0,1,4,17,72.8,29,143,4.93,2,332,64,5.1875,60,5.9167,2,32:06,3:05,9,69,5,41,14,110,20,7,12,1,12,5,41.7%,1,0,0.0%,2,2,2,1,1,0,,,5,231,46.20
CIN,2016,2016-10-16,1:02,1:02,@,NWE,6,6,Sun,L 17-35,,17,35,-18,52,7.5,not covered,48.0,over,21,31,67.7,237,1,0,2,17,103.4,32,120,3.75,1,357,65,5.4923,61,7.1639,,32:03,3:03,7,46,6,55,13,101,20,7,12,1,12,5,41.7%,2,1,50.0%,2,2,2,1,1,0,,,4,164,41.00
CLE,2016,2016-10-23,1:02,1:02,@,CIN,7,7,Sun,L 17-31,,17,31,-14,48,11.0,not covered,46.5,over,21,35,60.0,172,0,2,2,10,49.9,26,180,6.92,2,352,63,5.5873,61,9.1639,2,31:48,2:50,5,35,3,30,8,65,22,10,11,1,14,6,42.9%,0,0,,2,2,2,1,1,0,,,5,209,41.80
IND,2016,2016-12-11,1:00,1:00,,HOU,14,13,Sun,L 17-22,,17,22,-5,39,-6.5,not covered,47.5,under,24,45,53.3,265,2,2,1,11,68.4,15,83,5.53,0,348,61,5.7049,67,4.7164,3,23:55,3:12,9,59,7,124,16,183,21,5,13,3,12,5,41.7%,1,0,0.0%,2,2,2,2,1,0,,,2,81,40.50
DAL,2016,2016-12-01,7:25,9:25,@,MIN,13,12,Thu,W 17-15,,17,15,2,32,-3.0,not covered,43.5,under,12,18,66.7,124,1,0,3,15,108.3,28,140,5.00,1,264,49,5.3878,69,4.6087,2,26:43,3:08,10,78,8,57,18,135,13,7,6,0,9,1,11.1%,0,0,,2,2,2,1,1,0,,,6,277,46.17
HOU,2016,2017-01-01,1:00,12:00,@,TEN,17,16,Sun,L 17-24,,17,24,-7,41,3.0,not covered,41.5,under,26,48,54.2,243,1,0,4,35,78.3,22,46,2.09,1,289,74,3.9054,59,4.0000,1,29:08,3:11,6,35,7,50,13,85,20,6,13,1,15,3,20.0%,6,4,66.7%,2,2,2,2,1,0,,,3,142,47.33
JAX,2016,2016-09-25,1:02,1:02,,BAL,3,3,Sun,L 17-19,,17,19,-2,36,2.5,covered,45.0,under,24,38,63.2,168,2,3,4,26,60.6,21,48,2.29,0,216,63,3.4286,64,4.4219,3,28:54,3:07,7,75,8,58,15,133,14,1,12,1,16,6,37.5%,0,0,,2,2,2,2,1,0,,,6,249,41.50
JAX,2016,2016-10-16,1:02,12:02,@,CHI,6,5,Sun,W 17-16,,17,16,1,33,2.5,covered,46.0,under,20,33,60.6,263,1,1,2,8,84.3,20,54,2.70,1,317,55,5.7636,77,5.0519,2,24:13,3:02,5,50,10,87,15,137,20,3,12,5,10,2,20.0%,0,0,,2,2,2,1,1,0,,,5,275,55.00
KAN,2016,2016-11-20,1:00,12:00,,TAM,11,10,Sun,L 17-19,,17,19,-2,36,-7.0,not covered,45.0,under,24,31,77.4,261,1,1,0,0,99.0,21,82,3.90,1,343,52,6.5962,74,5.9730,2,24:42,2:59,5,30,7,42,12,72,19,6,12,1,8,4,50.0%,0,0,,2,2,2,1,1,0,,,3,130,43.33
KAN,2016,2016-12-18,1:00,12:00,,TEN,15,14,Sun,L 17-19,,17,19,-2,36,-6.0,not covered,43.0,under,15,28,53.6,159,0,1,1,4,56.1,28,157,5.61,2,316,57,5.5439,63,6.1746,1,29:25,3:04,5,40,2,25,7,65,13,4,8,1,14,4,28.6%,2,1,50.0%,2,2,2,1,1,0,,,6,273,45.50
MIA,2016,2016-10-09,1:02,1:02,,TEN,5,5,Sun,L 17-30,,17,30,-13,47,-2.5,not covered,44.5,over,12,18,66.7,149,0,2,6,42,62.3,17,51,3.00,1,200,41,4.8780,70,5.6857,2,23:16,2:51,8,83,5,40,13,123,8,3,5,0,11,4,36.4%,0,0,,2,2,2,1,1,0,,,6,298,49.67
MIN,2016,2016-09-18,8:32,7:32,,GNB,2,2,Sun,W 17-14,,17,14,3,31,1.5,covered,43.0,under,22,31,71.0,254,2,0,4,32,121.2,22,30,1.36,0,284,57,4.9825,64,4.1094,1,30:18,3:12,13,137,6,72,19,209,15,2,11,2,14,4,28.6%,2,1,50.0%,2,2,2,1,1,0,,,7,273,39.00
NYG,2016,2016-10-23,9:31,2:31,@,LAR,7,7,Sun,W 17-10,,17,10,7,27,-2.5,covered,44.5,under,24,37,64.9,196,0,0,0,0,78.2,20,36,1.80,1,232,57,4.0702,76,4.5395,1,24:57,3:03,3,33,8,43,11,76,13,4,9,0,19,4,21.1%,0,0,,2,2,2,1,1,0,,,8,398,49.75
NYG,2016,2016-12-18,1:00,1:00,,DET,15,14,Sun,W 17-6,,17,6,11,23,-4.0,covered,42.5,under,20,28,71.4,186,2,0,2,15,115.3,32,114,3.56,0,300,62,4.8387,59,5.4915,,30:16,2:51,5,46,2,15,7,61,17,5,12,0,15,7,46.7%,0,0,,2,2,2,1,1,0,,,7,298,42.57
NYJ,2016,2016-10-02,1:03,1:03,,SEA,4,4,Sun,L 17-27,,17,27,-10,44,1.0,not covered,40.0,over,23,41,56.1,247,1,3,4,14,53.0,20,58,2.90,0,305,65,4.6923,60,5.9000,3,29:15,3:04,7,60,7,71,14,131,20,4,13,3,15,7,46.7%,1,1,100.0%,1,2,2,1,1,0,,,5,202,40.40
NYJ,2016,2016-11-27,4:25,4:25,,NWE,12,11,Sun,L 17-22,,17,22,-5,39,8.5,covered,48.0,under,22,32,68.8,269,2,0,1,0,115.2,23,64,2.78,0,333,56,5.9464,71,5.3099,2,29:24,3:04,6,66,2,15,8,81,16,5,10,1,11,5,45.5%,0,0,,2,2,2,2,1,0,,,4,178,44.50
TEN,2016,2016-11-20,1:00,1:00,@,IND,11,11,Sun,L 17-24,,17,24,-7,41,3.0,not covered,53.5,under,25,38,65.8,254,2,0,5,36,106.2,27,97,3.59,0,351,70,5.0143,58,5.6379,,31:01,3:08,11,109,8,70,19,179,20,3,14,3,14,5,35.7%,3,1,33.3%,2,2,2,1,1,0,,,5,219,43.80
TEN,2016,2016-12-24,1:00,1:00,@,JAX,16,15,Sat,L 17-38,,17,38,-21,55,-4.0,not covered,44.0,over,21,44,47.7,205,2,1,3,18,68.7,20,58,2.90,0,263,67,3.9254,69,6.0145,1,27:29,3:07,6,49,4,45,10,94,19,4,14,1,14,5,35.7%,1,0,0.0%,2,2,2,1,1,0,,,7,313,44.71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIT,2016,2017-01-22,6:40,6:40,@,NWE,20,19,Sun,L 17-36,,17,36,-19,53,5.5,not covered,50.0,over,31,47,66.0,314,1,1,0,0,83.1,20,54,2.70,1,368,67,5.4925,71,6.0704,2,28:34,3:05,3,19,2,10,5,29,22,3,18,1,15,9,60.0%,1,0,0.0%,2,1,,1,1,1,1,,4,154,38.50
OAK,2016,2016-09-25,1:02,12:02,@,TEN,3,3,Sun,W 17-10,,17,10,7,27,-1.5,covered,47.0,under,21,35,60.0,245,1,1,1,4,79.3,25,123,4.92,1,368,61,6.0328,63,6.2381,1,29:03,3:03,8,58,8,70,16,128,17,4,13,0,13,5,38.5%,0,0,,2,2,2,1,1,0,,,7,326,46.57
LAR,2016,2016-10-02,4:25,1:25,@,ARI,4,4,Sun,W 17-13,,17,13,4,30,10.0,covered,43.5,under,18,30,60.0,247,2,0,2,19,111.2,23,41,1.78,0,288,55,5.2364,75,5.6000,1,27:51,3:12,9,84,6,45,15,129,12,1,10,1,14,6,42.9%,1,0,0.0%,2,2,2,1,1,0,,,6,277,46.17
BAL,2016,2016-11-20,1:00,12:00,@,DAL,11,10,Sun,L 17-27,,17,27,-10,44,7.0,not covered,44.5,under,23,35,65.7,267,1,0,1,2,98.4,16,101,6.31,1,368,52,7.0769,67,6.2239,,24:21,3:03,12,136,5,45,17,181,17,6,10,1,9,3,33.3%,0,0,,2,2,2,1,1,0,,,5,237,47.40
SDG,2016,2016-12-24,1:00,1:00,@,CLE,16,15,Sat,L 17-20,,17,20,-3,37,-4.5,not covered,45.0,under,23,46,50.0,322,2,1,0,0,78.4,19,34,1.79,0,356,65,5.4769,66,3.8030,1,27:31,3:15,9,92,4,44,13,136,19,2,15,2,15,5,33.3%,2,2,100.0%,2,2,2,3,1,0,,,5,251,50.20
SFO,2016,2016-10-02,4:25,1:25,,DAL,4,4,Sun,L 17-24,,17,24,-7,41,1.0,not covered,44.5,under,16,23,69.6,189,1,1,1,7,91.9,29,106,3.66,1,295,53,5.5660,73,5.8630,1,23:33,2:59,5,32,6,45,11,77,14,6,8,0,14,8,57.1%,1,0,0.0%,2,2,2,1,1,0,,,4,196,49.00
SFO,2016,2016-10-23,4:05,1:05,,TAM,7,7,Sun,L 17-34,,17,34,-17,51,-1.0,not covered,45.0,over,16,34,47.1,113,1,1,4,30,56.4,28,160,5.71,1,273,66,4.1364,73,7.0274,3,26:11,3:14,4,31,7,78,11,109,20,11,8,1,15,6,40.0%,1,1,100.0%,2,2,2,1,1,0,,,6,254,42.33
SFO,2016,2016-11-20,4:25,1:25,,NWE,11,10,Sun,L 17-30,,17,30,-13,47,10.5,not covered,51.5,under,16,30,53.3,177,2,0,5,29,97.4,27,122,4.52,0,299,62,4.8226,71,6.2535,,30:48,3:06,10,68,5,40,15,108,20,8,11,1,14,5,35.7%,0,0,,2,2,2,1,1,0,,,8,333,41.63
SFO,2016,2016-12-11,4:05,1:05,,NYJ,14,13,Sun,L 17-23,OT,17,23,-6,40,-3.0,not covered,42.5,under,15,26,57.7,116,1,0,2,17,84.3,27,248,9.19,1,364,55,6.6182,81,4.9877,,24:30,3:21,3,25,9,56,12,81,17,11,5,1,12,2,16.7%,1,0,0.0%,2,2,2,3,1,0,,,6,239,39.83
TAM,2016,2016-10-10,8:04,8:04,@,CAR,5,5,Mon,W 17-14,,17,14,3,31,6.0,covered,46.5,under,18,30,60.0,202,1,0,2,17,93.6,37,113,3.05,0,315,69,4.5652,53,7.8113,,34:09,3:23,5,40,7,60,12,100,20,8,10,2,15,6,40.0%,0,0,,1,,,5,3,1,1,,5,225,45.00
TAM,2016,2017-01-01,1:00,1:00,,CAR,17,16,Sun,W 17-16,,17,16,1,33,-3.0,not covered,44.5,under,20,35,57.1,188,1,1,3,14,71.4,25,112,4.48,0,300,63,4.7619,67,5.0000,2,27:36,3:07,5,30,4,45,9,75,18,7,11,0,12,4,33.3%,0,0,,2,2,2,3,1,0,,,5,229,45.80
WAS,2016,2016-10-23,1:02,1:02,@,DET,7,7,Sun,L 17-20,,17,20,-3,37,-1.0,not covered,50.0,under,30,39,76.9,283,1,0,2,18,106.9,29,130,4.48,1,413,70,5.9000,51,6.7451,2,34:59,2:59,4,20,4,30,8,50,26,12,12,2,15,9,60.0%,0,0,,2,2,2,2,1,0,,,2,86,43.00
BUF,2016,2016-10-02,1:02,1:02,@,NWE,4,4,Sun,W 16-0,,16,0,16,16,3.5,covered,41.0,under,27,39,69.2,244,1,0,2,2,94.6,32,134,4.19,0,378,73,5.1781,52,5.3269,,36:11,2:50,6,60,9,74,15,134,24,7,15,2,15,7,46.7%,0,0,,1,1,1,4,3,0,,,4,163,40.75
BUF,2016,2016-11-20,1:00,1:00,@,CIN,11,10,Sun,W 16-12,,16,12,4,28,2.5,covered,48.0,under,19,27,70.4,159,0,1,2,7,70.9,34,183,5.38,1,342,63,5.4286,71,4.2254,1,32:11,3:05,9,75,4,25,13,100,20,12,7,1,12,3,25.0%,1,1,100.0%,1,1,1,3,3,0,,,5,192,38.40
CAR,2016,2016-12-24,1:00,1:00,,ATL,16,15,Sat,L 16-33,,16,33,-17,49,3.0,not covered,49.0,push,18,43,41.9,183,1,2,2,15,44.5,23,119,5.17,0,302,68,4.4412,61,6.6885,2,27:15,3:15,4,24,6,45,10,69,17,6,10,1,15,4,26.7%,4,3,75.0%,1,1,1,3,3,0,,,3,130,43.33
CAR,2016,2017-01-01,1:00,1:00,@,TAM,17,16,Sun,L 16-17,,16,17,-1,33,3.0,covered,44.5,under,18,32,56.3,207,1,3,3,30,51.2,32,128,4.00,1,335,67,5.0000,63,4.7619,3,32:24,3:07,4,45,5,30,9,75,18,6,12,0,15,4,26.7%,2,2,100.0%,2,1,1,4,1,1,,,4,164,41.00
CHI,2016,2016-10-16,1:02,12:02,,JAX,6,6,Sun,L 16-17,,16,17,-1,33,-2.5,not covered,46.0,under,30,49,61.2,297,0,0,1,5,78.8,27,92,3.41,1,389,77,5.0519,55,5.7636,,35:47,3:02,10,87,5,50,15,137,22,5,16,1,17,7,41.2%,1,0,0.0%,1,1,1,3,3,0,,,6,261,43.50
CHI,2016,2016-11-20,1:00,1:00,@,NYG,11,10,Sun,L 16-22,,16,22,-6,38,7.0,covered,41.5,under,17,30,56.7,222,1,1,4,30,81.5,25,93,3.72,1,315,59,5.3390,65,5.0615,1,30:29,3:07,5,40,4,35,9,75,17,6,10,1,12,4,33.3%,0,0,,2,2,1,2,1,0,,,6,289,48.17
CIN,2016,2016-09-18,1:02,1:02,@,PIT,2,2,Sun,L 16-24,,16,24,-8,40,3.0,not covered,48.0,under,31,54,57.4,366,1,0,1,0,84.3,18,46,2.56,0,412,73,5.6438,74,5.0541,2,27:05,3:14,5,31,5,54,10,85,21,1,17,3,16,4,25.0%,1,1,100.0%,1,1,1,3,3,0,,,9,407,45.22
DEN,2016,2016-10-09,4:05,2:05,,ATL,5,5,Sun,L 16-23,,16,23,-7,39,-3.5,not covered,44.5,under,23,35,65.7,183,1,1,6,40,81.0,24,84,3.50,0,267,65,4.1077,62,6.0000,1,31:08,2:58,8,57,7,78,15,135,18,5,10,3,16,4,25.0%,4,4,100.0%,1,1,1,3,3,0,,,6,290,48.33
