Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,PF,PA,PD,PC,Spread,vs. Line,Over/Under,OU Result,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,Pnt,Yds,Y/P
ATL,2018,2018-11-18,1:00,1:00,,DAL,11,10,Sun,L 19-22,,19,22,-3,41,-3.5,not covered,50.0,under,24,34,70.6,274,1,1,3,17,94.1,18,80,4.44,0,354,55,6.4364,63,5.1270,1,28:03,2:45,2,15,2,20,4,35,19,6,13,0,12,6,50.0%,0,0,,1,1,1,4,4,0,,,2,62,31.00
CAR,2018,2018-11-18,1:00,1:00,@,DET,11,10,Sun,L 19-20,,19,20,-1,39,-4.0,not covered,48.0,under,25,38,65.8,331,3,1,3,26,111.4,16,56,3.50,0,387,57,6.7895,64,4.8281,1,28:20,2:57,2,15,1,5,3,20,20,4,16,0,11,5,45.5%,0,0,,3,2,1,1,,1,,,5,222,44.40
HOU,2018,2018-10-07,8:20,7:20,,DAL,5,5,Sun,W 19-16,OT,19,16,3,35,-3.5,not covered,45.5,under,33,44,75.0,374,1,1,1,1,98.2,31,88,2.84,0,462,76,6.0789,60,4.8667,2,36:38,3:23,5,25,7,72,12,97,25,4,18,3,15,5,33.3%,1,0,0.0%,1,1,1,5,4,0,,,3,160,53.33
HOU,2018,2018-11-04,4:05,2:05,@,DEN,9,9,Sun,W 19-17,,19,17,2,36,1.0,covered,46.5,under,17,24,70.8,192,2,0,4,21,125.9,33,98,2.97,0,290,61,4.7541,64,5.4375,,32:25,3:05,7,60,8,50,15,110,17,4,11,2,13,4,30.8%,1,0,0.0%,2,2,1,2,2,0,,,6,307,51.17
TEN,2018,2018-10-21,9:30,2:30,@,LAC,7,7,Sun,L 19-20,,19,20,-1,39,6.5,covered,46.0,under,24,32,75.0,226,1,1,2,11,92.8,33,164,4.97,1,390,67,5.8209,44,7.8182,1,35:23,2:54,4,32,4,31,8,63,23,7,16,0,15,9,60.0%,1,1,100.0%,2,1,1,3,2,1,,,2,103,51.50
OAK,2018,2018-09-16,4:25,2:25,@,DEN,2,2,Sun,L 19-20,,19,20,-1,39,5.5,covered,44.0,under,29,32,90.6,281,1,0,1,7,114.6,27,92,3.41,1,373,60,6.2167,64,6.0156,,32:56,3:07,4,30,6,35,10,65,21,3,16,2,10,3,30.0%,1,0,0.0%,2,2,1,2,2,0,,,4,189,47.25
WAS,2018,2018-10-08,8:15,7:15,@,NOR,5,4,Mon,L 19-43,,19,43,-24,62,5.5,not covered,51.5,over,23,39,59.0,244,0,1,3,31,69.9,18,39,2.17,2,283,60,4.7167,63,7.0952,2,26:43,3:05,6,38,4,45,10,83,18,6,12,0,13,4,30.8%,4,2,50.0%,2,1,1,2,2,1,,,3,110,36.67
CIN,2018,2018-12-23,1:00,1:00,@,CLE,16,15,Sun,L 18-26,,18,26,-8,44,10.0,covered,44.0,push,13,19,68.4,107,2,0,3,26,123.4,24,102,4.25,0,209,46,4.5435,66,7.4697,,24:29,2:45,3,15,6,57,9,72,15,7,7,1,8,1,12.5%,1,1,100.0%,2,1,1,1,1,1,1,,5,219,43.80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE,2018,2018-09-16,1:00,12:00,@,NOR,2,2,Sun,L 18-21,,18,21,-3,39,10.0,covered,51.0,under,22,30,73.3,234,1,1,3,12,94.6,27,93,3.44,1,327,60,5.4500,61,4.5082,1,27:19,2:55,4,43,4,53,8,96,16,4,10,2,12,4,33.3%,2,1,50.0%,2,2,,4,2,0,,,3,118,39.33
CLE,2018,2018-10-28,1:00,1:00,@,PIT,8,8,Sun,L 18-33,,18,33,-15,51,8.5,not covered,47.5,over,22,36,61.1,163,2,1,2,17,80.8,21,74,3.52,0,237,59,4.0169,68,6.1912,1,27:48,3:04,7,52,8,60,15,112,17,5,9,3,13,3,23.1%,1,1,100.0%,2,1,,3,2,1,,,5,235,47.00
ARI,2018,2018-10-28,4:25,2:25,,SFO,8,8,Sun,W 18-15,,18,15,3,33,2.5,covered,40.0,under,23,40,57.5,233,2,1,3,19,82.5,21,88,4.19,0,321,64,5.0156,63,4.2381,2,27:41,3:11,9,62,5,59,14,121,20,3,15,2,14,6,42.9%,0,0,,2,1,1,1,1,1,1,,5,229,45.80
JAX,2018,2018-10-28,9:30,2:30,,PHI,8,8,Sun,L 18-24,,18,24,-6,42,3.5,not covered,44.0,under,24,41,58.5,265,1,0,4,21,88.1,17,70,4.12,0,335,62,5.4032,62,6.3710,1,27:22,2:53,5,45,4,36,9,81,16,5,10,1,14,6,42.9%,2,1,50.0%,1,,,4,4,1,,,2,96,48.00
NYG,2018,2018-09-30,4:25,4:25,,NOR,4,4,Sun,L 18-33,,18,33,-15,51,3.5,not covered,51.5,under,31,41,75.6,234,1,0,3,21,99.1,15,65,4.33,1,299,59,5.0678,67,5.8060,2,29:00,3:02,6,67,5,51,11,118,22,3,18,1,10,5,50.0%,0,0,,2,1,1,1,1,1,1,,4,204,51.00
PHI,2018,2018-09-06,8:20,8:20,,ATL,1,1,Thu,W 18-12,,18,12,6,30,-1.0,covered,44.5,under,20,35,57.1,119,0,1,2,13,53.5,27,113,4.19,2,232,64,3.6250,65,4.6000,2,32:10,3:19,11,101,15,135,26,236,18,7,6,5,16,8,50.0%,0,0,,2,1,1,1,1,1,1,,6,313,52.17
SFO,2018,2018-10-07,4:25,1:25,,ARI,5,5,Sun,L 18-28,,18,28,-10,46,-3.0,not covered,40.5,over,34,54,63.0,300,2,2,4,49,78.4,34,147,4.32,1,447,92,4.8587,49,4.4898,5,40:12,3:17,9,65,5,46,14,111,33,9,22,2,17,10,58.8%,2,1,50.0%,3,,,1,,3,,,4,177,44.25
ATL,2018,2018-10-07,1:00,1:00,@,PIT,5,5,Sun,L 17-41,,17,41,-24,58,3.5,not covered,57.0,over,31,45,68.9,262,1,0,6,43,95.1,19,62,3.26,1,324,70,4.6286,58,6.5690,1,30:52,3:02,7,75,7,58,14,133,22,4,14,4,14,6,42.9%,3,1,33.3%,2,2,2,1,1,0,,,4,117,29.25
ATL,2018,2018-11-22,8:20,7:20,@,NOR,12,11,Thu,L 17-31,,17,31,-14,48,11.5,not covered,61.5,under,35,47,74.5,340,2,1,6,37,102.9,16,26,1.63,0,366,69,5.3043,55,5.6727,4,30:59,2:55,2,26,3,19,5,45,21,2,18,1,15,5,33.3%,6,4,66.7%,2,2,2,1,1,0,,,2,96,48.00
BUF,2018,2018-12-02,1:00,1:00,@,MIA,13,12,Sun,L 17-21,,17,21,-4,38,3.5,not covered,40.0,under,18,33,54.5,217,2,2,2,14,71.7,31,198,6.39,0,415,66,6.2879,50,3.5000,3,32:57,3:10,13,120,8,89,21,209,24,10,10,4,13,5,38.5%,1,0,0.0%,2,1,,2,1,1,1,,4,183,45.75
CAR,2018,2018-10-14,1:00,1:00,@,WAS,6,5,Sun,L 17-23,,17,23,-6,40,-1.0,not covered,44.5,under,27,40,67.5,269,2,1,1,6,93.2,18,81,4.50,0,350,59,5.9322,67,4.2985,3,24:36,2:55,8,55,5,43,13,98,22,7,15,0,9,3,33.3%,1,0,0.0%,2,1,,1,1,1,1,,3,133,44.33
CAR,2018,2018-12-02,1:00,1:00,@,TAM,13,12,Sun,L 17-24,,17,24,-7,41,-3.5,not covered,52.0,under,28,42,66.7,276,2,4,4,24,63.7,19,168,8.84,0,444,65,6.8308,59,5.3390,4,30:06,3:02,7,104,9,69,16,173,27,8,17,2,8,3,37.5%,1,0,0.0%,2,2,2,1,1,0,,,2,113,56.50
CLE,2018,2018-12-15,8:20,2:30,@,DEN,15,14,Sat,W 17-16,,17,16,1,33,1.0,covered,47.0,under,18,31,58.1,175,2,1,2,13,83.8,28,134,4.79,0,309,61,5.0656,70,3.8571,2,27:18,3:06,6,75,8,51,14,126,21,5,13,3,12,5,41.7%,2,1,50.0%,2,2,2,1,1,0,,,4,194,48.50
ARI,2018,2018-09-30,4:05,2:05,,SEA,4,4,Sun,L 17-20,,17,20,-3,37,3.5,covered,40.0,under,15,27,55.6,171,1,0,1,9,88.5,28,92,3.29,1,263,56,4.6964,62,5.3387,1,28:14,3:05,5,38,8,57,13,95,18,6,9,3,12,5,41.7%,0,0,,2,2,2,3,1,0,,,5,253,50.60
ARI,2018,2018-10-14,1:00,3:00,@,MIN,6,6,Sun,L 17-27,,17,27,-10,44,10.0,push,43.5,over,21,31,67.7,208,0,1,4,32,77.4,20,60,3.00,1,268,55,4.8727,70,5.8714,2,25:38,3:01,5,30,9,52,14,82,16,5,9,2,10,0,0.0%,2,0,0.0%,2,2,2,1,1,0,,,6,288,48.00
DAL,2018,2018-10-21,4:25,4:25,@,WAS,7,7,Sun,L 17-20,,17,20,-3,37,-1.0,not covered,40.5,under,22,35,62.9,250,1,0,4,23,96.5,22,73,3.32,1,323,61,5.2951,58,5.2586,2,29:05,3:05,8,65,5,35,13,100,17,6,10,1,14,5,35.7%,2,1,50.0%,2,2,2,2,1,0,,,5,208,41.60
DEN,2018,2018-11-04,4:05,2:05,,HOU,9,9,Sun,L 17-19,,17,19,-2,36,-1.0,not covered,46.5,under,26,42,61.9,273,1,0,2,17,90.4,20,75,3.75,1,348,64,5.4375,61,4.7541,1,27:35,3:05,8,50,7,60,15,110,19,5,13,1,14,5,35.7%,2,2,100.0%,2,2,2,3,1,0,,,5,236,47.20
DET,2018,2018-09-10,7:10,7:10,,NYJ,1,1,Mon,L 17-48,,17,48,-31,65,-7.0,not covered,44.0,over,29,52,55.8,300,1,5,0,0,39.4,15,39,2.60,0,339,67,5.0597,59,5.9153,5,26:53,3:18,3,15,7,49,10,64,20,2,15,3,13,3,23.1%,2,0,0.0%,2,2,2,3,1,0,,,3,152,50.67
DET,2018,2018-12-09,4:25,2:25,@,ARI,14,13,Sun,W 17-3,,17,3,14,20,-2.5,covered,40.5,under,15,23,65.2,96,0,0,1,5,74.7,31,122,3.94,1,218,55,3.9636,65,4.2923,1,28:16,2:57,7,68,8,83,15,151,16,7,6,3,12,4,33.3%,0,0,,2,2,2,1,1,0,,,7,317,45.29
GNB,2018,2018-09-23,1:00,1:00,@,WAS,3,3,Sun,L 17-31,,17,31,-14,48,-2.5,not covered,45.5,over,27,45,60.0,240,2,0,4,25,91.4,17,100,5.88,0,340,66,5.1515,55,7.0182,1,30:55,3:16,11,115,6,66,17,181,19,7,11,1,14,6,42.9%,2,0,0.0%,2,2,2,1,1,0,,,5,232,46.40
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNB,2018,2018-11-04,8:20,8:20,@,NWE,9,8,Sun,L 17-31,,17,31,-14,48,5.0,not covered,56.0,under,24,43,55.8,250,2,0,1,9,89.2,25,117,4.68,0,367,69,5.3188,69,6.2754,1,32:34,3:10,7,63,5,30,12,93,22,6,14,2,13,6,46.2%,1,0,0.0%,2,2,2,1,1,0,,,5,210,42.00
GNB,2018,2018-11-25,8:20,10:20,@,MIN,12,11,Sun,L 17-24,,17,24,-7,41,3.5,not covered,48.0,under,17,28,60.7,172,1,0,4,26,94.0,19,82,4.32,1,254,51,4.9804,69,6.0290,1,25:23,3:07,4,20,6,55,10,75,14,5,8,1,10,2,20.0%,1,0,0.0%,2,2,2,1,1,0,,,6,276,46.00
GNB,2018,2018-12-02,1:00,12:00,,ARI,13,12,Sun,L 17-20,,17,20,-3,37,-13.5,not covered,41.0,under,31,50,62.0,227,1,0,1,6,79.8,23,98,4.26,1,325,74,4.3919,57,5.5263,,32:26,3:10,7,43,7,49,14,92,22,6,15,1,14,3,21.4%,2,2,100.0%,2,2,2,2,1,0,,,7,339,48.43
GNB,2018,2018-12-16,1:00,12:00,@,CHI,15,14,Sun,L 17-24,,17,24,-7,41,5.5,not covered,46.5,under,25,42,59.5,235,0,1,5,39,68.9,19,88,4.63,1,323,66,4.8939,58,5.7241,1,29:37,2:58,7,48,4,24,11,72,19,4,15,0,14,5,35.7%,1,1,100.0%,1,,,3,3,1,1,,5,208,41.60
HOU,2018,2018-09-16,1:00,12:00,@,TEN,2,2,Sun,L 17-20,,17,20,-3,37,-3.5,not covered,41.0,under,22,32,68.8,289,2,1,4,21,107.6,26,148,5.69,0,437,62,7.0484,57,4.9649,1,29:38,2:57,11,88,8,70,19,158,21,6,13,2,11,5,45.5%,0,0,,2,2,2,2,1,0,,,4,164,41.00
JAX,2018,2018-12-23,1:00,1:00,@,MIA,16,15,Sun,W 17-7,,17,7,10,24,3.0,covered,39.5,under,17,24,70.8,118,0,0,6,27,86.3,32,126,3.94,1,244,62,3.9355,43,4.2558,1,34:45,2:50,10,97,10,95,20,192,19,8,8,3,13,6,46.2%,0,0,,2,2,2,2,1,0,,,5,188,37.60
MIA,2018,2018-10-07,1:00,1:00,@,CIN,5,5,Sun,L 17-27,,17,27,-10,44,6.5,not covered,47.5,under,20,35,57.1,169,1,2,3,16,57.4,22,128,5.82,0,297,60,4.9500,58,5.7241,3,29:25,3:02,9,85,6,47,15,132,17,5,10,2,13,4,30.8%,1,1,100.0%,2,2,2,1,1,0,,,5,209,41.80
MIA,2018,2018-12-16,1:00,3:00,@,MIN,15,14,Sun,L 17-41,,17,41,-24,58,7.5,not covered,45.0,over,11,24,45.8,37,0,0,9,71,59.0,20,156,7.80,1,193,53,3.6415,63,6.6349,,26:44,3:03,8,49,6,45,14,94,12,6,6,0,12,2,16.7%,2,0,0.0%,2,2,2,1,1,0,,,7,351,50.14
MIA,2018,2018-12-30,1:00,1:00,@,BUF,17,16,Sun,L 17-42,,17,42,-25,59,5.5,not covered,39.5,over,19,32,59.4,126,1,2,4,24,55.5,25,99,3.96,0,225,61,3.6885,60,6.3500,4,29:42,3:02,4,35,3,24,7,59,17,8,9,0,12,3,25.0%,1,1,100.0%,2,2,2,1,1,0,,,5,175,35.00
NYJ,2018,2018-09-20,8:20,8:20,@,CLE,3,3,Thu,L 17-21,,17,21,-4,38,3.0,not covered,41.0,under,15,31,48.4,161,0,2,2,8,38.2,30,107,3.57,2,268,63,4.2540,74,4.3649,3,29:08,3:13,6,55,5,41,11,96,14,5,9,0,15,6,40.0%,1,1,100.0%,2,2,2,1,1,0,,,7,344,49.14
NYJ,2018,2018-10-21,1:00,1:00,,MIN,7,7,Sun,L 17-37,,17,37,-20,54,3.5,not covered,45.0,over,17,42,40.5,192,1,3,3,14,34.4,24,71,2.96,1,263,69,3.8116,65,4.8615,4,27:49,3:29,8,71,6,55,14,126,16,8,7,1,13,2,15.4%,2,1,50.0%,2,2,2,1,1,0,,,8,377,47.13
TEN,2018,2018-11-26,8:15,7:15,@,HOU,12,11,Mon,L 17-34,,17,34,-17,51,3.5,not covered,42.5,over,22,23,95.7,260,2,0,6,43,147.7,23,105,4.57,0,365,52,7.0192,62,7.4516,1,30:02,2:44,7,50,3,53,10,103,14,3,10,1,12,4,33.3%,1,0,0.0%,2,2,2,1,1,0,,,6,298,49.67
TEN,2018,2018-12-16,1:00,1:00,@,NYG,15,14,Sun,W 17-0,,17,0,17,17,-2.5,covered,42.0,under,13,21,61.9,86,0,0,1,8,72.3,45,215,4.78,2,301,67,4.4925,63,4.1270,,35:21,3:07,4,35,10,58,14,93,22,14,6,2,14,5,35.7%,1,1,100.0%,2,2,2,2,1,0,,,5,220,44.00
TEN,2018,2018-12-30,8:20,12:00,,IND,17,16,Sun,L 17-33,,17,33,-16,50,5.5,not covered,42.5,over,18,29,62.1,165,1,2,0,0,60.3,16,93,5.81,0,258,45,5.7333,72,6.0556,3,19:47,3:04,9,75,12,96,21,171,11,4,6,1,9,1,11.1%,1,0,0.0%,2,2,2,1,1,0,,,6,272,45.33
PHI,2018,2018-10-21,1:00,1:00,,CAR,7,7,Sun,L 17-21,,17,21,-4,38,-5.0,not covered,45.0,under,30,37,81.1,284,2,0,4,26,119.6,24,58,2.42,0,342,65,5.2615,58,6.3966,1,35:17,2:55,4,35,5,78,9,113,21,6,14,1,12,3,25.0%,4,3,75.0%,2,2,2,2,1,0,,,3,135,45.00
PIT,2018,2018-11-25,4:25,2:25,@,DEN,12,11,Sun,L 17-24,,17,24,-7,41,-3.0,not covered,47.5,under,42,58,72.4,452,2,2,2,12,92.9,16,75,4.69,0,527,76,6.9342,53,5.8113,4,35:00,3:03,5,34,6,50,11,84,25,4,19,2,14,5,35.7%,1,1,100.0%,2,2,2,2,1,0,,,3,133,44.33
PIT,2018,2018-12-16,4:25,4:25,,NWE,15,14,Sun,W 17-10,,17,10,7,27,2.5,covered,56.0,under,22,34,64.7,218,2,2,2,17,79.9,25,158,6.32,0,376,61,6.1639,56,6.5714,2,30:49,2:56,4,40,14,106,18,146,24,9,13,2,9,4,44.4%,0,0,,2,2,2,2,1,0,,,2,78,39.00
OAK,2018,2018-11-25,1:00,1:00,@,BAL,12,11,Sun,L 17-34,,17,34,-17,51,13.0,not covered,42.0,over,16,34,47.1,182,1,0,3,12,74.9,19,67,3.53,1,249,56,4.4464,69,6.0290,1,25:48,3:02,4,24,6,45,10,69,13,4,9,0,13,3,23.1%,2,1,50.0%,2,2,2,1,1,0,,,6,268,44.67
BAL,2018,2019-01-06,1:05,1:05,,LAC,18,17,Sun,L 17-23,,17,23,-6,40,-3.0,not covered,43.0,under,14,29,48.3,139,2,1,7,55,78.8,23,90,3.91,0,229,59,3.8814,66,3.6818,3,26:20,3:17,7,41,5,35,12,76,11,4,7,0,15,5,33.3%,2,2,100.0%,2,2,2,2,1,0,,,6,268,44.67
SEA,2018,2018-09-17,8:15,7:15,@,CHI,2,2,Mon,L 17-24,,17,24,-7,41,4.5,not covered,42.5,under,22,36,61.1,202,2,1,6,24,86.1,22,74,3.36,0,276,64,4.3125,63,4.3016,2,25:36,2:59,5,37,7,55,12,92,17,6,10,1,13,5,38.5%,0,0,,2,2,2,1,1,0,,,7,316,45.14
Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,PF,PA,PD,PC,Spread,vs. Line,Over/Under,OU Result,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,Pnt,Yds,Y/P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEA,2018,2018-11-04,4:05,1:05,,LAC,9,8,Sun,L 17-25,,17,25,-8,42,-1.0,not covered,48.0,under,26,39,66.7,202,2,1,4,33,89.2,32,154,4.81,0,356,75,4.7467,50,7.5000,1,35:41,3:06,10,83,12,105,22,188,25,11,10,4,15,4,26.7%,3,3,100.0%,2,2,2,2,1,0,,,6,317,52.83
ATL,2018,2018-11-11,1:00,1:00,@,CLE,10,9,Sun,L 16-28,,16,28,-12,44,-5.5,not covered,49.5,under,38,52,73.1,311,2,0,2,19,102.2,19,71,3.74,0,382,73,5.2329,50,8.5400,2,31:23,2:49,1,5,7,38,8,43,25,5,19,1,14,5,35.7%,4,2,50.0%,2,1,1,1,1,1,,,3,118,39.33
ATL,2018,2018-12-02,1:00,1:00,,BAL,13,12,Sun,L 16-26,,16,26,-10,42,-2.5,not covered,46.5,under,16,27,59.3,97,1,0,3,34,84.0,15,34,2.27,0,131,45,2.9111,77,4.7532,1,20:21,3:09,8,82,9,88,17,170,16,5,6,5,9,2,22.2%,1,0,0.0%,2,1,1,1,1,1,,,5,252,50.40
CAR,2018,2018-09-09,4:25,4:25,,DAL,1,1,Sun,W 16-8,,16,8,8,24,-2.5,covered,42.5,under,17,26,65.4,146,0,0,3,15,82.4,32,147,4.59,2,293,61,4.8033,57,4.0702,1,30:36,3:02,9,80,10,85,19,165,20,9,9,2,12,4,33.3%,0,0,,2,1,1,1,1,1,,,6,287,47.83
CHI,2018,2018-09-23,4:25,2:25,@,ARI,3,3,Sun,W 16-14,,16,14,2,30,-5.5,not covered,39.0,under,24,35,68.6,194,0,1,3,26,73.5,31,122,3.94,1,316,69,4.5797,48,4.6042,2,36:21,3:07,7,45,6,43,13,88,21,7,11,3,14,5,35.7%,1,1,100.0%,1,1,1,4,3,0,,,3,158,52.67
IND,2018,2018-09-23,1:00,1:00,@,PHI,3,3,Sun,L 16-20,,16,20,-4,36,6.5,covered,45.5,under,25,41,61.0,141,1,0,2,23,77.7,13,68,5.23,0,209,56,3.7321,77,4.9221,,19:48,3:10,11,77,10,110,21,187,14,3,9,2,12,2,16.7%,2,1,50.0%,1,1,1,3,3,0,,,5,222,44.40
DAL,2018,2018-10-07,8:20,7:20,@,HOU,5,5,Sun,L 16-19,OT,16,19,-3,35,3.5,covered,45.5,under,18,29,62.1,194,1,2,2,14,66.5,29,98,3.38,0,292,60,4.8667,76,6.0789,2,31:32,3:23,7,72,5,25,12,97,14,6,8,0,14,4,28.6%,1,1,100.0%,1,1,1,3,3,0,,,5,220,44.00
DEN,2018,2018-10-07,1:00,1:00,@,NYJ,5,5,Sun,L 16-34,,16,34,-18,50,1.0,not covered,43.0,over,35,51,68.6,344,2,1,4,33,95.0,17,92,5.41,0,436,72,6.0556,61,8.3934,1,31:06,3:09,6,45,4,33,10,78,26,5,19,2,14,4,28.6%,1,0,0.0%,2,1,1,1,1,1,,,8,329,41.13
DEN,2018,2018-12-15,8:20,2:30,,CLE,15,14,Sat,L 16-17,,16,17,-1,33,-1.0,not covered,47.0,under,31,48,64.6,238,0,2,2,19,60.9,20,32,1.60,1,270,70,3.8571,61,5.0656,2,32:42,3:06,8,51,6,75,14,126,22,3,17,2,14,5,35.7%,2,1,50.0%,1,1,1,3,3,0,,,3,124,41.33
DET,2018,2018-11-22,12:30,12:30,,CHI,12,11,Thu,L 16-23,,16,23,-7,39,3.0,not covered,43.0,under,28,38,73.7,222,0,2,2,14,67.4,24,111,4.63,2,333,64,5.2031,57,4.6316,2,32:46,3:02,5,54,3,20,8,74,17,4,12,1,14,5,35.7%,2,1,50.0%,2,1,1,1,1,1,,,5,227,45.40
DET,2018,2018-12-02,1:00,1:00,,LAR,13,12,Sun,L 16-30,,16,30,-14,46,10.5,not covered,54.0,under,20,34,58.8,208,1,1,4,37,78.7,26,102,3.92,0,310,64,4.8438,64,5.3750,2,31:44,3:14,8,54,7,105,15,159,23,5,14,4,12,2,16.7%,0,0,,1,1,1,3,3,0,,,6,286,47.67
JAX,2018,2018-11-18,1:00,1:00,,PIT,11,10,Sun,L 16-20,,16,20,-4,36,4.0,push,47.0,under,10,18,55.6,64,0,0,6,40,72.5,43,179,4.16,1,243,67,3.6269,60,5.3833,1,37:40,3:14,11,111,3,15,14,126,15,9,5,1,18,6,33.3%,0,0,,1,1,1,3,3,0,,,9,415,46.11
PHI,2018,2019-01-06,4:40,3:40,@,CHI,18,17,Sun,W 16-15,,16,15,1,31,6.5,covered,41.5,under,25,40,62.5,258,2,2,1,8,77.7,23,42,1.83,0,300,64,4.6875,63,5.6508,2,30:48,3:09,3,25,3,52,6,77,21,2,17,2,13,6,46.2%,1,1,100.0%,2,1,1,1,1,1,,,5,226,45.20
PIT,2018,2018-12-30,4:25,1:00,,CIN,17,16,Sun,W 16-13,,16,13,3,29,-14.0,not covered,45.0,under,31,45,68.9,278,1,1,1,9,84.2,20,65,3.25,0,343,66,5.1970,46,4.2609,1,34:22,3:00,9,70,9,85,18,155,18,5,13,0,15,5,33.3%,2,2,100.0%,1,1,1,3,3,0,,,5,189,37.80
OAK,2018,2018-12-16,1:00,1:00,@,CIN,15,14,Sun,L 16-30,,16,30,-14,46,3.0,not covered,46.0,push,21,38,55.3,229,1,0,5,34,85.7,16,68,4.25,0,297,59,5.0339,75,3.9200,2,26:41,3:13,8,90,9,85,17,175,13,1,12,0,14,3,21.4%,0,0,,1,1,1,3,3,0,,,6,229,38.17
BAL,2018,2018-11-04,1:00,1:00,,PIT,9,9,Sun,L 16-23,,16,23,-7,39,-1.5,not covered,46.5,under,24,38,63.2,204,0,0,2,14,78.6,16,61,3.81,1,265,56,4.7321,76,5.1974,,23:31,3:05,5,25,8,103,13,128,18,5,10,3,12,4,33.3%,1,0,0.0%,1,1,1,3,3,0,,,4,189,47.25
SFO,2018,2018-09-09,1:00,3:00,@,MIN,1,1,Sun,L 16-24,,16,24,-8,40,6.0,not covered,46.5,under,15,33,45.5,237,1,3,3,24,45.1,25,90,3.60,0,327,61,5.3607,71,4.8310,4,28:51,3:12,3,21,7,52,10,73,20,6,10,4,13,5,38.5%,0,0,,1,1,1,3,3,0,,,4,174,43.50
SFO,2018,2018-12-02,4:25,1:25,@,SEA,13,12,Sun,L 16-43,,16,43,-27,59,10.0,not covered,45.5,over,30,48,62.5,386,2,1,3,28,95.3,23,66,2.87,0,452,74,6.1081,49,6.7551,3,32:30,3:15,13,128,10,100,23,228,24,4,18,2,16,7,43.8%,2,1,50.0%,2,1,1,1,1,1,,,5,202,40.40
WAS,2018,2018-11-11,1:00,1:00,@,TAM,10,9,Sun,W 16-3,,16,3,13,19,3.5,covered,51.0,under,19,27,70.4,170,1,0,3,8,100.5,25,116,4.64,0,286,55,5.2000,67,7.4776,,28:48,3:01,8,52,5,50,13,102,15,6,7,2,13,5,38.5%,0,0,,1,1,1,3,3,0,,,5,247,49.40
WAS,2018,2018-12-09,1:00,1:00,,NYG,14,13,Sun,L 16-40,,16,40,-24,56,3.0,not covered,40.5,over,17,30,56.7,204,1,3,5,29,53.2,22,84,3.82,1,288,57,5.0526,63,6.3810,3,29:51,3:01,15,135,2,18,17,153,12,6,5,1,11,2,18.2%,1,0,0.0%,2,,,,,2,2,,8,409,51.13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS,2018,2018-12-16,1:00,1:00,@,JAX,15,14,Sun,W 16-13,,16,13,3,29,7.5,covered,36.5,under,16,25,64.0,136,1,0,3,15,93.9,33,109,3.30,0,245,61,4.0164,49,3.9184,,33:06,2:52,6,48,8,55,14,103,16,4,10,2,15,7,46.7%,0,0,,1,1,1,3,3,0,,,6,279,46.50
WAS,2018,2018-12-22,4:30,4:30,@,TEN,16,15,Sat,L 16-25,,16,25,-9,41,11.5,covered,37.5,over,13,23,56.5,131,1,2,2,22,55.2,34,161,4.74,0,292,59,4.9492,55,5.2909,2,33:03,2:44,8,49,2,10,10,59,17,7,9,1,14,8,57.1%,0,0,,1,1,1,3,3,0,,,2,107,53.50
CHI,2018,2018-12-09,8:20,12:00,,LAR,14,13,Sun,W 15-6,,15,6,9,21,3.0,covered,51.0,under,16,30,53.3,100,1,3,1,10,33.3,35,194,5.54,0,294,66,4.4545,61,3.5082,3,36:49,3:12,6,45,9,57,15,102,17,9,6,2,16,7,43.8%,0,0,,1,1,1,3,2,0,,1,5,229,45.80
CHI,2018,2019-01-06,4:40,3:40,,PHI,18,17,Sun,L 15-16,,15,16,-1,31,-6.5,not covered,41.5,under,26,43,60.5,291,1,0,2,12,89.6,18,65,3.61,0,356,63,5.6508,64,4.6875,,29:12,3:09,3,52,3,25,6,77,17,3,12,2,16,5,31.3%,0,0,,1,,,4,3,1,,,6,243,40.50
