Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,PF,PA,PD,PC,Spread,vs. Line,Over/Under,OU Result,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,Pnt,Yds,Y/P
CHI,2018,2018-12-23,4:05,1:05,@,SFO,16,15,Sun,W 14-9,,14,9,5,23,-4.0,covered,44.0,under,25,29,86.2,235,1,0,3,11,113.5,28,90,3.21,1,325,60,5.4167,54,5.1667,2,35:30,3:08,4,30,6,45,10,75,20,6,12,2,11,5,45.5%,1,1,100.0%,2,2,2,1,,0,,,3,119,39.67
CHI,2019,2019-11-03,1:00,1:00,@,PHI,9,8,Sun,L 14-22,,14,22,-8,36,5.0,not covered,41.0,under,10,21,47.6,102,0,0,3,23,66.6,18,62,3.44,2,164,42,3.9048,78,4.7821,1,19:42,3:02,9,70,8,75,17,145,10,6,3,1,10,2,20.0%,0,0,,2,2,2,,,0,,,8,372,46.50
CIN,2017,2017-10-22,4:25,1:00,@,PIT,7,6,Sun,L 14-29,,14,29,-15,43,4.0,not covered,40.0,over,17,30,56.7,108,2,2,4,32,63.2,17,71,4.18,0,179,51,3.5098,68,6.1765,2,24:45,3:03,5,54,1,5,6,59,11,2,8,1,11,3,27.3%,2,1,50.0%,2,2,2,,,0,,,5,250,50.00
CIN,2018,2018-11-11,1:00,1:00,,NOR,10,9,Sun,L 14-51,,14,51,-37,65,6.0,not covered,53.5,over,14,23,60.9,174,1,2,4,24,66.9,16,110,6.88,1,284,43,6.6047,74,6.8784,2,20:14,2:44,4,26,1,5,5,31,13,4,9,0,6,0,0.0%,2,1,50.0%,2,2,2,,,0,,,4,157,39.25
CLE,2017,2017-10-08,1:00,1:00,,NYJ,5,5,Sun,L 14-17,,14,17,-3,31,1.5,not covered,41.5,under,24,36,66.7,279,2,2,1,2,85.5,33,140,4.24,0,419,70,5.9857,51,4.1569,3,34:26,2:57,6,60,9,80,15,140,22,9,9,4,14,6,42.9%,2,1,50.0%,2,2,2,2,,0,,,2,113,56.50
CLE,2018,2018-10-14,1:00,1:00,,LAC,6,6,Sun,L 14-38,,14,38,-24,52,-1.0,not covered,47.0,over,22,46,47.8,214,1,2,5,24,52.6,21,103,4.90,0,317,72,4.4028,58,7.7414,2,28:23,3:07,6,53,10,72,16,125,18,4,13,1,16,6,37.5%,3,1,33.3%,1,,,2,2,1,1,,6,242,40.33
ARI,2018,2018-09-23,4:25,2:25,,CHI,3,3,Sun,L 14-16,,14,16,-2,30,5.5,covered,39.0,under,17,26,65.4,168,2,3,4,25,73.6,18,53,2.94,0,221,48,4.6042,69,4.5797,4,23:39,3:07,6,43,7,45,13,88,13,3,8,2,10,3,30.0%,1,0,0.0%,2,2,2,,,0,,,4,203,50.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI,2018,2018-11-11,1:00,12:00,@,KAN,10,9,Sun,L 14-26,,14,26,-12,40,16.5,covered,49.5,under,22,39,56.4,166,1,2,5,42,58.5,25,94,3.76,1,260,69,3.7681,56,5.8929,2,31:47,2:54,3,30,8,63,11,93,21,7,13,1,14,7,50.0%,2,1,50.0%,2,2,2,,,0,,,5,247,49.40
ARI,2018,2018-12-16,1:00,1:00,@,ATL,15,14,Sun,L 14-40,,14,40,-26,54,10.0,not covered,43.5,over,23,36,63.9,193,1,2,7,50,69.6,22,60,2.73,1,253,65,3.8923,65,6.6923,3,29:20,3:07,8,75,6,50,14,125,18,6,10,2,13,3,23.1%,2,2,100.0%,2,2,2,,,0,,,7,336,48.00
DAL,2018,2018-11-05,8:15,7:15,,TEN,9,8,Mon,L 14-28,,14,28,-14,42,-4.5,not covered,40.5,over,21,32,65.6,225,2,1,5,18,96.2,19,72,3.79,0,297,56,5.3036,69,4.9275,2,25:34,2:55,6,52,3,20,9,72,18,5,12,1,11,5,45.5%,1,0,0.0%,2,2,2,1,,0,,,3,134,44.67
DEN,2017,2017-11-26,4:25,1:25,@,OAK,12,11,Sun,L 14-21,,14,21,-7,35,3.5,not covered,41.0,under,20,35,57.1,160,2,1,5,30,79.5,17,56,3.29,0,216,57,3.7895,63,5.5238,1,24:06,3:09,9,75,7,68,16,143,12,1,10,1,14,5,35.7%,1,1,100.0%,2,2,2,,,0,,,8,362,45.25
DEN,2018,2018-09-23,1:00,1:00,@,BAL,3,3,Sun,L 14-27,,14,27,-13,41,5.5,not covered,46.0,under,22,34,64.7,173,0,1,3,19,67.3,24,120,5.00,2,293,61,4.8033,70,4.8857,1,29:46,3:10,13,120,7,52,20,172,18,8,8,2,14,6,42.9%,1,0,0.0%,2,2,2,,,0,,,7,287,41.00
DEN,2018,2018-12-09,4:05,1:05,@,SFO,14,13,Sun,L 14-20,,14,20,-6,34,-3.0,not covered,45.5,under,24,42,57.1,171,1,0,2,15,76.1,27,103,3.81,1,274,71,3.8592,66,5.8939,,29:19,3:19,11,62,11,87,22,149,22,8,9,5,15,2,13.3%,7,5,71.4%,2,2,2,,,0,,,6,287,47.83
DEN,2018,2018-12-24,8:15,5:15,@,OAK,16,15,Mon,L 14-27,,14,27,-13,41,-2.5,not covered,42.5,under,23,37,62.2,200,2,2,1,2,72.1,24,100,4.17,0,300,62,4.8387,57,4.7895,2,29:52,3:00,11,91,6,50,17,141,19,4,12,3,14,6,42.9%,2,1,50.0%,2,2,2,1,,0,,,6,306,51.00
DEN,2019,2019-09-15,4:25,2:25,,CHI,2,2,Sun,L 14-16,,14,16,-2,30,3.0,covered,41.0,under,35,50,70.0,282,1,1,2,10,83.1,24,90,3.75,0,372,76,4.8947,56,4.8750,1,32:59,3:06,10,81,7,65,17,146,27,5,19,3,14,3,21.4%,3,3,100.0%,1,,,2,2,1,1,,5,200,40.00
DET,2017,2017-10-01,1:00,3:00,@,MIN,4,4,Sun,W 14-7,,14,7,7,21,2.5,covered,43.0,under,19,31,61.3,154,0,0,6,55,81.2,31,97,3.13,1,251,68,3.6912,54,5.2593,,36:27,3:05,6,60,2,10,8,70,19,5,14,0,13,3,23.1%,0,0,,1,,,3,2,1,1,,7,325,46.43
DET,2018,2018-10-28,1:00,1:00,,SEA,8,7,Sun,L 14-28,,14,28,-14,42,-3.0,not covered,48.0,under,27,40,67.5,297,2,1,3,13,96.9,13,34,2.62,0,331,56,5.9107,61,6.7705,3,25:05,3:01,4,32,7,111,11,143,21,1,17,3,10,6,60.0%,0,0,,2,2,2,,,0,,,4,181,45.25
HOU,2017,2017-11-05,1:00,12:00,,IND,9,8,Sun,L 14-20,,14,20,-6,34,-6.0,not covered,45.0,under,19,44,43.2,194,1,0,2,25,66.4,21,94,4.48,0,288,67,4.2985,61,6.0820,1,29:01,3:12,7,74,6,68,13,142,19,6,11,2,14,4,28.6%,1,0,0.0%,2,2,2,1,,0,,,8,390,48.75
HOU,2019,2019-12-29,4:25,3:25,,TEN,17,16,Sun,L 14-35,,14,35,-21,49,10.0,not covered,43.0,over,21,36,58.3,192,0,1,4,33,65.2,25,109,4.36,2,301,65,4.6308,60,7.7833,1,31:39,2:53,5,35,5,37,10,72,20,9,11,0,12,3,25.0%,4,2,50.0%,2,2,2,,,0,,,5,248,49.60
JAX,2018,2018-10-07,1:00,12:00,@,KAN,5,5,Sun,L 14-30,,14,30,-16,44,3.0,not covered,48.0,under,33,61,54.1,401,1,4,5,29,54.7,17,101,5.94,1,502,83,6.0482,69,6.1449,5,27:17,3:24,5,45,11,105,16,150,29,6,20,3,16,7,43.8%,5,3,60.0%,2,2,2,,,0,,,3,108,36.00
MIA,2019,2019-10-28,8:15,8:15,@,PIT,8,7,Mon,L 14-27,,14,27,-13,41,14.0,covered,44.0,under,21,34,61.8,170,2,2,4,20,71.9,19,60,3.16,0,230,57,4.0351,67,5.8806,4,24:42,3:15,5,45,9,70,14,115,16,4,11,1,8,3,37.5%,2,0,0.0%,2,2,2,,,0,,,2,93,46.50
MIN,2017,2017-12-03,1:00,1:00,@,ATL,13,12,Sun,W 14-9,,14,9,5,23,2.0,covered,48.5,under,25,30,83.3,207,2,0,2,20,120.4,31,105,3.39,0,312,63,4.9524,51,5.3922,,34:02,2:44,6,51,7,55,13,106,22,6,15,1,12,6,50.0%,0,0,,2,2,2,,,0,,,5,225,45.00
NOR,2018,2018-12-30,1:00,12:00,,CAR,17,16,Sun,L 14-33,,14,33,-19,47,-8.0,not covered,42.0,over,14,22,63.6,110,1,1,2,8,73.7,27,184,6.81,1,294,51,5.7647,68,5.5000,1,26:34,3:00,6,94,2,10,8,104,17,9,8,0,10,4,40.0%,1,0,0.0%,2,2,2,,,0,,,5,210,42.00
NYG,2019,2019-09-15,1:00,1:00,,BUF,2,2,Sun,L 14-28,,14,28,-14,42,1.0,not covered,44.5,under,26,45,57.8,241,1,2,1,9,62.3,20,129,6.45,1,370,66,5.6061,67,5.7910,2,27:22,3:11,7,40,9,65,16,105,21,7,14,0,12,3,25.0%,2,1,50.0%,2,2,2,1,,0,,,5,242,48.40
NYG,2019,2019-10-10,8:20,8:20,@,NWE,6,6,Thu,L 14-35,,14,35,-21,49,16.5,not covered,43.0,over,15,31,48.4,161,1,3,1,0,35.2,16,52,3.25,0,213,48,4.4375,78,5.4744,4,20:24,3:02,5,40,3,20,8,60,10,3,6,1,10,2,20.0%,1,0,0.0%,2,2,2,,,0,,,6,196,32.67
NYG,2019,2019-11-24,1:00,12:00,@,CHI,12,11,Sun,L 14-19,,14,19,-5,33,6.0,covered,41.0,under,21,36,58.3,134,2,0,1,16,86.6,21,109,5.19,0,243,58,4.1897,69,4.8551,1,26:49,3:02,6,35,6,40,12,75,14,4,9,1,12,1,8.3%,4,2,50.0%,2,2,2,2,,0,,,5,257,51.40
NYJ,2019,2019-09-22,1:00,1:00,@,NWE,3,3,Sun,L 14-30,,14,30,-16,44,20.5,covered,43.0,over,12,22,54.5,69,0,1,5,29,47.2,20,36,1.80,0,105,47,2.2340,73,5.2192,1,24:46,2:58,5,67,8,70,13,137,6,0,4,2,12,0,0.0%,1,0,0.0%,2,2,2,,,0,,,10,464,46.40
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEN,2017,2017-10-01,1:00,12:00,@,HOU,4,4,Sun,L 14-57,,14,57,-43,71,-2.5,not covered,43.0,over,10,20,50.0,109,0,4,2,8,28.5,19,86,4.53,2,195,41,4.7561,78,5.7051,5,20:19,2:56,6,88,3,20,9,108,9,3,6,0,8,2,25.0%,0,0,,2,2,2,,,0,,,5,246,49.20
TEN,2017,2018-01-13,8:15,8:15,@,NWE,19,18,Sat,L 14-35,,14,35,-21,49,13.5,not covered,48.5,over,22,37,59.5,202,2,0,8,52,98.3,16,65,4.06,0,267,61,4.3770,80,5.4750,,27:04,3:25,10,62,4,37,14,99,15,3,11,1,15,5,33.3%,3,2,66.7%,2,2,2,,,0,,,7,316,45.14
PHI,2018,2019-01-13,4:40,3:40,@,NOR,19,18,Sun,L 14-20,,14,20,-6,34,8.5,covered,52.0,under,18,31,58.1,201,1,2,0,0,61.4,16,49,3.06,1,250,47,5.3191,71,5.9155,2,22:10,3:06,4,30,11,84,15,114,15,2,11,2,7,2,28.6%,0,0,,2,2,2,,,0,,,5,241,48.20
PIT,2018,2018-09-30,8:20,8:20,,BAL,4,4,Sun,L 14-26,,14,26,-12,40,-3.0,not covered,51.0,under,27,47,57.4,265,1,1,1,9,72.5,11,19,1.73,0,284,59,4.8136,74,6.0946,2,24:57,3:08,5,40,7,50,12,90,14,1,12,1,12,2,16.7%,1,0,0.0%,1,,,2,2,1,1,,5,206,41.20
OAK,2017,2017-10-29,1:00,1:00,@,BUF,8,8,Sun,L 14-34,,14,34,-20,48,2.0,not covered,47.0,over,31,49,63.3,313,1,2,0,0,71.2,14,54,3.86,1,367,63,5.8254,64,5.1719,4,24:23,3:02,6,50,11,95,17,145,23,4,17,2,10,3,30.0%,2,1,50.0%,2,2,2,,,0,,,4,153,38.25
OAK,2019,2019-09-22,1:00,3:00,@,MIN,3,3,Sun,L 14-34,,14,34,-20,48,8.5,not covered,43.0,over,27,34,79.4,214,2,1,4,28,103.7,20,88,4.40,0,302,58,5.2069,59,6.5254,1,28:28,2:49,7,84,6,59,13,143,17,3,14,0,11,3,27.3%,3,2,66.7%,2,2,2,1,,0,,,4,217,54.25
LAC,2017,2017-12-24,1:00,1:00,@,NYJ,16,15,Sun,W 14-7,,14,7,7,21,-7.5,not covered,42.5,under,22,40,55.0,290,1,0,0,0,86.5,30,89,2.97,1,379,70,5.4143,61,4.8361,,32:58,3:03,8,80,5,34,13,114,21,6,14,1,15,5,33.3%,0,0,,2,2,2,1,,0,,,9,416,46.22
SEA,2017,2017-11-05,4:05,1:05,,WAS,9,8,Sun,L 14-17,,14,17,-3,31,-8.0,not covered,44.5,under,24,45,53.3,289,2,2,2,8,70.3,28,148,5.29,0,437,75,5.8267,60,4.0667,2,32:19,3:32,16,138,7,62,23,200,22,6,14,2,14,5,35.7%,0,0,,2,,,3,,0,,1,6,263,43.83
TAM,2017,2017-10-05,8:25,8:25,,NWE,5,4,Thu,L 14-19,,14,19,-5,33,3.5,not covered,54.5,under,26,46,56.5,319,1,0,2,15,86.7,20,90,4.50,1,409,68,6.0147,66,6.0909,,29:10,3:13,9,70,12,108,21,178,26,5,17,4,13,4,30.8%,0,0,,2,2,2,3,,0,,,6,271,45.17
TAM,2018,2018-12-09,1:00,1:00,,NOR,14,13,Sun,L 14-28,,14,28,-14,42,10.0,not covered,54.0,under,18,38,47.4,174,2,1,4,39,71.5,23,105,4.57,0,279,65,4.2923,62,4.8065,1,28:07,3:12,10,84,6,51,16,135,20,5,12,3,14,6,42.9%,0,0,,2,2,2,2,,0,,,6,225,37.50
WAS,2017,2017-11-30,8:25,7:25,@,DAL,13,12,Thu,L 14-38,,14,38,-24,52,-1.5,not covered,47.0,over,26,37,70.3,224,2,2,4,27,84.4,19,56,2.95,0,280,60,4.6667,65,4.2308,4,27:32,2:55,7,43,3,25,10,68,15,4,10,1,14,6,42.9%,1,0,0.0%,2,2,2,,,0,,,5,213,42.60
WAS,2018,2018-11-04,1:00,1:00,,ATL,9,8,Sun,L 14-38,,14,38,-24,52,-1.5,not covered,46.5,over,30,46,65.2,287,1,1,3,19,82.3,15,79,5.27,1,366,64,5.7188,64,7.6719,1,27:04,2:57,10,147,7,50,17,197,20,5,15,0,13,5,38.5%,2,2,100.0%,2,2,2,,,0,,,5,245,49.00
ATL,2017,2017-12-24,1:00,12:00,@,NOR,16,15,Sun,L 13-23,,13,23,-10,36,5.5,not covered,52.0,under,22,36,61.1,264,1,1,5,24,84.0,20,67,3.35,0,331,61,5.4262,60,5.2500,2,26:12,3:05,10,91,3,30,13,121,15,4,11,0,13,2,15.4%,2,1,50.0%,1,1,1,2,2,0,,,5,234,46.80
BUF,2017,2017-12-10,1:00,1:00,,IND,14,13,Sun,W 13-7,OT,13,7,6,20,-3.5,covered,36.5,under,7,16,43.8,92,1,1,0,0,57.3,51,227,4.45,1,319,67,4.7612,69,3.2899,2,32:25,3:15,2,10,2,20,4,30,14,10,4,0,18,10,55.6%,2,0,0.0%,2,1,1,,,0,,,6,230,38.33
BUF,2018,2018-10-07,1:00,1:00,,TEN,5,5,Sun,W 13-12,,13,12,1,25,6.0,covered,38.5,under,10,20,50.0,79,0,1,1,3,40.0,43,144,3.35,1,223,64,3.4844,53,4.1698,1,33:49,2:46,4,30,5,40,9,70,18,10,6,2,13,4,30.8%,3,2,66.7%,1,1,1,2,2,0,,,4,175,43.75
BUF,2018,2018-10-14,1:00,12:00,@,HOU,6,6,Sun,L 13-20,,13,20,-7,33,10.5,covered,40.5,under,16,29,55.2,129,1,2,2,16,51.7,27,100,3.70,0,229,58,3.9483,57,3.7895,3,33:00,2:55,12,104,6,50,18,154,12,4,8,0,15,6,40.0%,0,0,,1,1,1,2,2,0,,,6,243,40.50
BUF,2019,2019-10-27,1:00,1:00,,PHI,8,7,Sun,L 13-31,,13,31,-18,44,-1.0,not covered,39.5,over,16,34,47.1,155,2,0,4,14,81.6,20,98,4.90,0,253,58,4.3621,68,5.4559,1,24:03,3:01,8,57,4,44,12,101,16,5,9,2,15,6,40.0%,2,0,0.0%,2,2,1,1,,0,,,6,257,42.83
CAR,2017,2017-09-24,1:00,1:00,,NOR,3,3,Sun,L 13-34,,13,34,-21,47,-5.0,not covered,46.5,over,19,33,57.6,156,0,3,4,28,35.4,22,132,6.00,1,288,59,4.8814,57,6.3509,3,28:51,2:52,1,5,1,10,2,15,18,11,7,0,14,7,50.0%,0,0,,1,1,1,2,2,0,,,3,129,43.00
CAR,2019,2019-10-27,4:05,1:05,@,SFO,8,7,Sun,L 13-51,,13,51,-38,64,4.5,not covered,41.0,over,19,37,51.4,100,0,3,7,58,28.9,19,130,6.84,1,230,63,3.6508,63,6.1587,3,26:59,3:04,9,70,4,31,13,101,12,4,8,0,13,2,15.4%,2,0,0.0%,1,,,1,1,1,1,1,7,313,44.71
CHI,2019,2019-12-15,1:00,12:00,@,GNB,15,14,Sun,L 13-21,,13,21,-8,34,4.0,not covered,40.0,under,29,53,54.7,319,1,2,3,15,64.5,27,96,3.56,0,415,83,5.0000,58,5.0345,3,34:22,3:17,4,35,4,30,8,65,20,4,15,1,20,9,45.0%,3,0,0.0%,1,1,1,2,2,0,,,4,155,38.75
Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,PF,PA,PD,PC,Spread,vs. Line,Over/Under,OU Result,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,Pnt,Yds,Y/P
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIN,2018,2018-12-30,4:25,1:00,@,PIT,17,16,Sun,L 13-16,,13,16,-3,29,14.0,covered,45.0,under,12,24,50.0,71,0,0,4,24,60.2,18,125,6.94,0,196,46,4.2609,66,5.1970,,25:38,3:00,9,85,9,70,18,155,9,5,4,0,12,3,25.0%,1,0,0.0%,1,1,1,2,2,0,,,6,278,46.33
CIN,2019,2019-11-10,1:00,1:00,,BAL,10,9,Sun,L 13-49,,13,49,-36,62,10.5,not covered,44.0,over,16,30,53.3,150,1,1,2,17,66.9,40,157,3.93,0,307,72,4.2639,46,8.2391,3,36:11,2:50,1,5,5,35,6,40,21,11,9,1,15,7,46.7%,4,1,25.0%,1,1,1,2,2,0,,,1,53,53.00
CIN,2019,2019-12-15,1:00,1:00,,NWE,15,14,Sun,L 13-34,,13,34,-21,47,10.5,not covered,42.0,over,17,31,54.8,151,1,4,0,0,39.2,32,164,5.13,0,315,63,5.0000,63,4.6190,5,32:51,3:05,5,25,4,30,9,55,19,7,9,3,13,4,30.8%,2,1,50.0%,1,1,1,2,2,0,,,3,125,41.67
CLE,2018,2018-12-02,1:00,12:00,@,HOU,13,12,Sun,L 13-29,,13,29,-16,42,5.0,not covered,47.5,under,29,43,67.4,397,1,3,0,0,75.4,9,31,3.44,1,428,52,8.2308,74,5.1892,4,22:25,3:02,6,45,5,77,11,122,20,3,15,2,8,2,25.0%,2,0,0.0%,2,1,1,,,1,,,2,91,45.50
CLE,2019,2019-09-08,1:00,1:00,,TEN,1,1,Sun,L 13-43,,13,43,-30,56,-5.5,not covered,44.0,over,25,38,65.8,244,1,3,5,41,64.0,20,102,5.10,1,346,63,5.4921,56,6.0536,3,30:42,3:12,18,182,6,54,24,236,19,4,13,2,10,1,10.0%,2,0,0.0%,2,2,1,,,0,,,5,233,46.60
CLE,2019,2019-09-22,8:20,8:20,,LAR,3,3,Sun,L 13-20,,13,20,-7,33,4.0,not covered,48.0,under,18,36,50.0,175,1,1,3,20,64.0,24,95,3.96,0,270,63,4.2857,64,5.3750,1,31:37,3:04,8,60,7,49,15,109,18,4,11,3,16,6,37.5%,2,0,0.0%,1,1,1,2,2,0,,,6,240,40.00
CLE,2019,2019-10-27,4:25,4:25,@,NWE,8,7,Sun,L 13-27,,13,27,-14,40,9.5,not covered,43.0,under,20,31,64.5,151,1,1,5,43,79.2,22,159,7.23,0,310,58,5.3448,66,4.8182,3,27:45,3:11,13,85,4,32,17,117,15,5,9,1,12,3,25.0%,1,0,0.0%,1,1,1,2,2,0,,,4,178,44.50
CLE,2019,2019-12-01,1:00,1:00,@,PIT,13,12,Sun,L 13-20,,13,20,-7,33,-1.0,not covered,40.0,under,18,34,52.9,173,1,1,5,23,67.8,24,106,4.42,0,279,63,4.4286,54,5.9815,2,32:06,3:10,5,34,10,65,15,99,19,9,9,1,12,4,33.3%,2,1,50.0%,1,1,1,2,2,0,,,4,181,45.25
IND,2017,2017-09-17,1:00,1:00,,ARI,2,2,Sun,L 13-16,OT,13,16,-3,29,7.0,covered,44.0,under,20,37,54.1,190,0,1,4,26,60.2,29,76,2.62,1,266,70,3.8000,65,5.9846,1,33:09,3:16,8,70,6,41,14,111,18,6,11,1,18,8,44.4%,0,0,,1,1,1,2,2,0,,,7,303,43.29
IND,2017,2017-12-14,8:25,8:25,,DEN,15,14,Thu,L 13-25,,13,25,-12,38,3.0,not covered,40.5,under,17,30,56.7,158,0,0,1,0,71.2,22,70,3.18,1,228,53,4.3019,74,6.2432,,23:09,3:00,4,39,12,80,16,119,15,4,9,2,13,6,46.2%,1,0,0.0%,1,1,1,2,2,0,,,4,164,41.00
IND,2018,2019-01-12,4:35,3:35,@,KAN,19,18,Sat,L 13-31,,13,31,-18,44,4.0,not covered,54.0,under,19,36,52.8,179,1,0,3,24,78.8,14,87,6.21,0,266,53,5.0189,78,5.5513,1,20:11,3:08,10,70,6,54,16,124,15,4,10,1,9,0,0.0%,1,1,100.0%,2,2,1,1,,0,,,7,338,48.29
DAL,2018,2018-09-23,4:25,1:25,@,SEA,3,3,Sun,L 13-24,,13,24,-11,37,1.0,not covered,40.0,under,19,34,55.9,137,1,2,5,31,54.5,19,166,8.74,0,303,58,5.2241,67,4.4030,3,27:16,3:03,7,55,10,67,17,122,17,7,8,2,13,3,23.1%,2,1,50.0%,1,1,1,2,2,0,,,5,240,48.00
DAL,2018,2018-11-29,8:20,7:20,,NOR,13,12,Thu,W 13-10,,13,10,3,23,7.5,covered,51.5,under,24,28,85.7,209,1,0,7,40,115.6,31,99,3.19,0,308,66,4.6667,49,3.5918,2,36:53,2:58,8,80,5,48,13,128,21,7,11,3,14,7,50.0%,0,0,,1,1,1,2,2,0,,,3,153,51.00
DEN,2019,2019-10-27,1:00,1:00,@,IND,8,8,Sun,L 13-15,,13,15,-2,28,6.0,covered,41.0,under,20,32,62.5,166,0,0,3,8,76.8,28,113,4.04,1,279,63,4.4286,60,5.3000,,30:44,3:14,10,88,10,103,20,191,21,7,8,6,12,2,16.7%,0,0,,1,1,1,2,2,0,,,7,276,39.43
DET,2018,2018-12-16,1:00,1:00,@,BUF,15,14,Sun,L 13-14,,13,14,-1,27,2.5,covered,40.0,under,22,29,75.9,208,1,0,0,0,106.7,26,105,4.04,1,313,55,5.6909,64,4.8750,,28:54,2:58,4,81,3,20,7,101,14,7,7,0,13,5,38.5%,0,0,,2,1,1,1,,1,,,7,317,45.29
DET,2019,2019-09-15,1:00,1:00,,LAC,2,2,Sun,W 13-10,,13,10,3,23,1.0,covered,47.0,under,22,30,73.3,245,2,2,0,0,91.7,28,94,3.36,0,339,58,5.8448,62,6.8387,2,28:41,2:55,8,71,9,70,17,141,19,6,12,1,10,4,40.0%,1,1,100.0%,2,2,1,1,,0,,,4,176,44.00
DET,2019,2019-11-10,1:00,12:00,@,CHI,10,9,Sun,L 13-20,,13,20,-7,33,6.0,not covered,38.0,under,27,46,58.7,259,1,1,2,10,73.6,27,98,3.63,0,357,75,4.7600,52,4.3462,1,31:54,3:07,8,76,7,57,15,133,21,6,11,4,18,7,38.9%,2,0,0.0%,1,1,1,2,2,0,,,6,243,40.50
HOU,2017,2017-09-14,8:25,8:25,@,CIN,2,2,Thu,W 13-9,,13,9,4,22,5.0,covered,38.0,under,15,24,62.5,98,0,0,3,27,75.9,35,168,4.80,1,266,62,4.2903,62,4.7581,,32:15,3:04,9,61,7,45,16,106,14,6,6,2,15,4,26.7%,0,0,,1,1,1,2,2,0,,,9,440,48.89
HOU,2017,2017-12-03,1:00,12:00,@,TEN,13,12,Sun,L 13-24,,13,24,-11,37,7.0,not covered,42.5,under,31,49,63.3,331,1,1,4,34,84.1,22,53,2.41,0,384,75,5.1200,50,6.8800,1,33:49,3:29,11,85,7,63,18,148,24,3,17,4,16,8,50.0%,1,1,100.0%,1,1,1,4,2,0,,,3,139,46.33
HOU,2017,2017-12-31,1:00,1:00,@,IND,17,16,Sun,L 13-22,,13,22,-9,35,5.5,not covered,41.5,under,14,24,58.3,124,0,1,2,13,57.1,27,85,3.15,1,209,53,3.9434,62,4.0323,1,28:47,2:50,7,34,4,20,11,54,15,4,8,3,11,5,45.5%,0,0,,1,1,1,2,2,0,,,4,201,50.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU,2019,2019-09-15,1:00,12:00,,JAX,2,2,Sun,W 13-12,,13,12,1,25,-7.5,not covered,43.0,under,16,29,55.2,137,0,0,4,22,70.9,30,126,4.20,1,263,63,4.1746,58,4.8448,,29:59,3:04,7,47,9,70,16,117,17,7,9,1,15,6,40.0%,1,1,100.0%,1,1,1,2,2,0,,,7,307,43.86
JAX,2018,2018-12-16,1:00,1:00,,WAS,15,14,Sun,L 13-16,,13,16,-3,29,-7.5,not covered,36.5,under,9,17,52.9,20,0,1,6,37,35.7,26,172,6.62,0,192,49,3.9184,61,4.0164,2,26:54,2:52,8,55,6,48,14,103,11,9,2,0,13,5,38.5%,0,0,,1,1,1,2,2,0,,,5,262,52.40
JAX,2019,2019-11-17,1:00,1:00,@,IND,11,10,Sun,L 13-33,,13,33,-20,46,2.5,not covered,41.5,over,33,47,70.2,279,2,1,2,17,92.2,9,29,3.22,0,308,58,5.3103,63,6.1746,1,26:08,3:00,8,81,3,20,11,101,15,2,13,0,14,6,42.9%,1,0,0.0%,2,1,1,1,,1,,,6,280,46.67
KAN,2017,2017-10-15,4:25,3:25,,PIT,6,6,Sun,L 13-19,,13,19,-6,32,-3.5,not covered,46.0,under,19,34,55.9,223,1,0,3,23,88.6,15,28,1.87,0,251,52,4.8269,63,6.9683,,23:21,2:54,7,48,6,57,13,105,12,1,10,1,11,3,27.3%,2,0,0.0%,1,1,1,2,2,0,,,4,190,47.50
KAN,2019,2019-10-06,8:20,7:20,,IND,5,5,Sun,L 13-19,,13,19,-6,32,-10.5,not covered,55.5,under,22,39,56.4,288,1,0,4,33,91.9,14,36,2.57,0,324,57,5.6842,74,4.4730,1,22:45,3:15,11,125,7,50,18,175,18,3,12,3,12,4,33.3%,2,1,50.0%,1,1,1,2,2,0,,,4,155,38.75
